word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
calculer,0.959877,0.232018,0.137707,0.317697,-1.721058,1.325663,-0.850884,0.625065,0.496536,0.391243,1.036842,0.610513,1.601309,-0.377331,0.683755,1.562217
constant,1.165605,0.646714,0.547667,0.087573,-1.967472,0.206904,-1.140471,-0.181824,-0.114549,-0.56993,0.671678,0.607972,0.862415,0.108641,0.931637,0.272456
quatre,0.160021,-1.064775,1.899267,-0.428884,0.250845,0.841708,0.009537,-0.460411,1.043267,0.08409,-0.535245,0.649521,1.338054,-0.178952,-0.044665,0.555147
différentiel,0.964427,0.775591,-0.073145,0.854494,-2.587336,1.612579,-0.8645,0.306542,0.355737,0.419421,1.288064,0.341279,0.9849,0.241152,1.037451,0.488585
hypothèse,0.310737,0.411384,0.136092,-1.686003,-1.337694,0.767749,-1.585666,0.098682,-0.568101,0.207773,0.806206,-0.095907,0.975333,0.47754,1.070207,0.497919
image,-0.271318,0.06257,1.518002,-0.268553,0.373881,0.058936,-0.581762,0.421727,0.476318,0.425315,1.335946,0.612298,0.271648,1.14408,0.779624,0.144735
régulier,0.202024,0.075459,1.22397,-0.227703,-0.154212,1.437321,0.810189,-0.05309,0.650029,0.323797,0.149343,0.871941,1.251715,-0.623473,0.029924,0.896681
complet,0.639373,-0.630411,0.822401,-0.232532,-0.15095,0.673158,-0.194254,-0.323008,0.83887,0.113929,0.84658,0.477732,0.325952,0.595888,0.846396,0.284493
racine,-0.555886,-0.097352,0.559875,-0.402123,-0.694528,0.346321,-1.615653,-0.040339,-0.708817,-0.282491,-0.16307,0.998815,0.219693,0.273462,1.170511,0.527717
coefficient,0.542634,0.226626,-0.327912,0.98472,-2.434678,1.238159,-0.522509,0.122676,0.357609,-0.494069,1.481874,0.775346,1.488196,-0.876759,1.382008,1.290272
côté,-0.819932,0.200753,2.104326,-0.79856,-0.109762,0.382357,-0.363119,-0.088742,0.6118,-0.011843,-0.533699,0.211225,1.217532,0.328512,-0.406275,-0.426308
preuve,0.723469,0.858505,0.488322,-1.747553,-0.314694,0.863312,-1.154342,-0.420941,-0.31686,0.474389,1.191601,-0.135309,0.650728,0.343515,0.042269,0.601473
axiome,0.297872,1.143796,-0.827323,-0.526444,-2.729237,1.730496,-0.840495,0.242398,1.201149,-0.598626,1.750367,-0.355084,-0.38057,-0.036068,0.488282,1.216532
$\mathbb{R}$,0.074552,-0.981709,0.466804,1.156128,-0.776385,-0.418675,0.655166,0.940296,0.468916,-0.78179,0.736005,-0.50579,0.675309,0.799496,0.263211,1.948573
continue,0.180449,-0.010577,0.576335,-0.466378,-0.237343,0.581392,-0.146855,-0.438062,0.480238,-0.634602,0.66842,0.234526,1.233862,0.241324,-0.111953,-0.217483
résoudre,0.720685,0.638943,0.472923,-1.229605,-1.079745,0.787126,-1.137834,-0.26685,0.322089,0.220285,1.282801,-0.58909,1.211358,0.166175,-0.297184,0.005966
arithmétique,0.390924,0.6118,-0.774321,0.015351,-1.953722,1.87114,-1.487617,-0.12923,0.934195,0.518668,1.373841,0.166702,-0.570612,0.055847,1.3571,1.298773
conjecture,-0.271197,1.28769,-0.617657,0.258146,-2.398846,1.645031,-0.708283,-0.378505,-0.96049,0.411196,0.892899,-0.808388,-0.262522,0.206049,0.988375,0.836083
réseau,1.145387,0.450243,0.209767,-0.224152,0.243083,-0.720529,0.356815,1.713699,1.568221,0.528852,0.035706,1.194086,2.171843,0.906475,0.418703,-0.533341
opération,1.477984,-0.741864,0.623459,-0.643191,0.030019,0.046727,0.051205,0.481298,0.37622,0.644379,0.617378,-0.605319,1.786704,0.334123,-0.706378,-0.531128
chiffre,1.153334,-0.319646,0.21685,-0.423359,0.377001,0.188934,-0.265903,0.627363,0.8337,0.214495,0.377311,1.283016,1.281302,-0.377278,0.344357,1.833672
expression,-0.308607,0.18828,0.342331,-1.408926,0.124525,0.254572,-0.99231,-0.062882,-0.300727,0.137031,1.717219,0.65876,0.536289,0.313488,1.690762,0.391702
propre,0.02159,0.32602,0.88827,-1.278674,0.455726,0.374873,-0.923081,-0.332364,0.790094,-0.031566,1.103476,0.391831,1.508355,0.87848,0.168584,0.148035
principal,-0.234126,-0.224109,0.969086,-0.506409,0.073649,-0.03913,-0.071816,-0.15855,0.75978,0.268356,-0.334298,0.075444,1.74196,0.945913,0.649618,0.007758
paramètre,0.66372,0.170661,-0.119456,0.450477,-2.076011,0.968375,-0.974423,1.36321,0.442797,0.183737,1.611735,0.532145,1.916978,0.379067,1.110826,1.001906
coordonnée,0.472519,-0.054784,0.221855,-0.423055,-2.591891,0.749344,-0.098755,2.355407,0.638726,0.990665,-0.045765,-0.41114,0.744941,-0.218451,1.451136,1.430199
opérateur,0.610018,0.85892,-0.171761,0.967105,-0.854868,-0.574669,-0.44427,0.56789,2.010449,0.712436,0.846652,-0.331689,1.522762,0.894218,0.029264,0.127077
numérique,0.766019,0.395272,0.190315,0.437335,0.229496,-0.149656,-0.277831,0.887873,1.982119,0.95474,1.813142,0.864503,0.7658,1.027717,1.114755,0.234997
unité,1.539127,-0.779075,0.187172,-0.689997,-0.429095,0.199691,-0.086149,0.700524,0.981644,0.671443,-0.246527,0.189275,1.665802,0.13457,0.381675,0.096784
liste,0.106463,-0.672661,0.597292,-0.658869,0.214867,-0.574198,0.890523,0.275013,0.708338,-0.020117,-1.344925,0.558086,1.105766,0.797104,1.622406,0.792952
convexe,-1.216871,0.651694,0.436499,0.372553,-2.583224,2.304473,-0.766155,1.441234,0.161977,0.484445,0.183511,0.489487,0.633369,-0.433876,0.845487,0.929748
rationnel,0.198585,1.272984,-0.267943,-0.959327,-1.784794,1.160783,-1.22468,0.465485,0.148763,0.285115,1.839209,0.269453,0.324203,0.281261,1.404814,0.730516
nœud,0.243895,-0.682577,0.462197,0.650121,-1.247309,0.835649,-0.945707,1.808449,0.510378,0.851954,-0.006219,0.520297,0.99061,-0.397931,-0.483459,1.02818
$\mathbb{Q}$,-0.518088,-0.100295,0.252969,0.413749,-1.159924,0.184297,0.30149,0.850968,0.045737,-0.245358,1.011766,-0.480722,0.094581,-0.043165,0.459861,1.936098
topologie,-0.734153,0.838377,-0.699524,0.173868,-2.653561,1.654207,-0.703175,0.956008,1.209027,-0.238075,1.057653,-0.085629,0.161087,0.463761,1.241379,0.596701
origine,-0.338559,-0.635405,0.587927,-1.006458,0.421145,-0.247773,-1.021418,-0.653901,0.412052,-0.015177,-0.55453,0.352997,1.173539,0.911186,1.007217,-0.023358
distribution,-1.123956,0.963436,0.760013,1.521818,-0.033833,-1.987648,-0.377756,-0.569625,0.144141,0.454947,-0.210786,-0.876666,1.477514,1.377057,0.507763,0.696427
intervalle,0.383123,-0.201767,0.694554,-0.26002,-1.745346,1.294894,-0.549596,0.757995,0.206731,-0.592447,0.894745,0.676913,0.771097,-0.622624,0.039754,1.203188
compact,-0.721768,-0.633144,-0.065284,1.085202,-1.101154,0.962786,-0.722762,1.557446,0.78353,0.084625,1.126783,0.562771,0.555576,0.502925,0.559772,0.803264
reste,0.129748,-0.393932,1.057422,-1.287861,0.107675,0.650362,-0.573715,-0.452186,0.255443,-0.491876,-0.118434,0.573508,1.746686,0.030782,-0.171687,-0.112628
test,0.910213,-0.127976,-0.035409,0.680473,-0.267394,1.61564,0.255723,-0.0397,-0.000663,1.241584,1.761094,-0.09402,1.607856,0.482715,0.168669,1.056565
proposition,1.209541,1.100619,0.107168,-1.580963,-0.47611,0.014298,-0.002484,-0.371134,0.972871,-0.057663,1.078433,-0.250951,0.777626,0.053307,0.51877,0.554347
catégorie,-0.434495,-0.390716,0.799217,0.400193,0.799758,0.366981,0.766278,-0.207266,0.959526,0.65343,0.991757,0.772386,1.120792,-0.421545,1.294111,0.826416
programme,0.991289,-0.032913,0.209617,-0.212125,0.875315,0.005877,0.865112,0.231826,1.4065,0.922235,1.734017,0.296546,1.644001,0.915682,0.7156,-0.452861
intégral,0.662053,-1.027666,-0.086041,0.539773,-1.029253,0.124416,0.420586,0.350721,-0.600745,-0.264125,0.643521,-0.184286,-0.651605,1.624939,2.124406,-0.12752
complexité,0.12994,0.984431,-0.218061,-0.338578,-1.314381,1.275932,-0.978465,0.483149,0.149745,0.438606,2.074947,0.46615,0.825941,0.248864,1.199885,0.095427
automate,-0.185107,1.205585,-0.462137,0.523881,-0.998156,1.262566,-0.849075,1.05272,1.470773,0.631256,1.104002,0.574505,-0.568123,0.199429,-0.189261,-0.096326
moyenne,0.949929,-0.746604,0.898811,0.61677,-0.369406,0.512459,0.49212,0.527062,-0.500548,0.118333,-0.611736,1.773512,2.484553,-1.181591,0.810689,1.776752
symbole,-0.893976,-0.614055,0.578793,-1.660391,-0.020507,0.858148,-1.123899,0.562047,0.215613,0.533949,0.430598,0.410754,0.072121,-0.440781,1.068926,0.474047
axe,0.02286,-0.259013,0.82125,0.00796,-1.627833,0.405335,-0.022211,1.750453,0.882527,0.415612,-0.488574,0.319686,1.617455,-0.331267,0.630917,-0.513114
euclidien,-0.584065,0.843776,0.122053,-0.285472,-3.050982,1.564715,-0.815058,1.573943,1.210236,0.167566,0.755516,0.035228,0.06956,-0.031218,1.23036,0.782217
