word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
grand,-0.032498,0.152165,-0.017091,0.258246,0.850704,0.045089,-0.012044,-1.188083,0.55544,0.252979,-0.194121,-0.493866,-0.131734,0.026173,0.292626,-0.103421,0.94094,-0.974903,0.201268,-0.208796,-0.130084,0.67177,0.48077,-0.187723,0.147726,0.101629,-0.010071,-0.234915,-1.248757,0.25601,-0.303601,-0.222208,0.082255,-0.034016,-1.22261,0.343208
propriété,0.404981,1.090812,0.580027,-0.008854,0.338958,-0.074916,-0.727279,-0.325151,0.148311,-0.498708,0.231463,-0.221377,-0.096292,0.765112,-0.502314,-0.0235,1.274251,-1.299587,0.913689,-0.073035,-0.163543,0.880169,0.967289,-0.027539,0.023498,-0.31193,0.977755,0.441655,0.831874,0.094469,-0.550173,-0.359023,1.180041,0.125489,-0.904709,0.361597
ordre,0.655305,-0.797829,-0.007606,-0.283281,0.77222,-0.453549,-0.184518,-0.259771,0.664938,0.469454,0.242117,-0.76825,-0.802304,0.627828,0.347706,0.12956,1.290136,-0.265418,0.844289,-1.337821,-0.242945,0.537706,0.779852,-0.114921,-0.32416,0.637041,-0.063319,1.103089,-0.28614,-0.535327,0.241019,0.143084,0.190131,-0.088348,-0.386564,0.684923
variable,-0.826102,0.676706,0.258754,-0.673236,-0.233533,0.29866,-0.567516,-0.005892,0.900664,0.227124,0.323582,0.516378,0.155674,1.121544,0.373026,0.61488,0.626268,0.342021,0.960969,-0.23024,-0.879035,0.652646,0.632823,1.0347,0.624954,-0.030459,0.754936,0.383744,1.063957,-0.274584,0.859711,-0.10595,-0.231954,0.531348,-2.13275,-0.702007
base,0.198249,-0.140276,-0.579509,0.01914,0.664765,-0.434353,-0.317957,-0.039812,-0.029795,-0.129625,0.078973,0.450549,0.382041,0.841741,0.223185,0.240232,0.717998,-0.639248,0.894494,-0.499332,-0.52589,0.595726,0.560929,0.865765,-0.256015,-0.120818,0.407111,0.118579,-0.19163,0.342377,0.962914,0.160188,0.720328,0.466619,-1.386807,-0.560358
géométrie,-0.76369,1.115262,0.995353,-0.786938,0.371002,0.022798,0.160879,1.369948,0.22708,0.160925,-0.179166,0.034572,0.488547,0.102702,-0.467045,0.060528,0.044803,0.025544,0.927738,0.188176,-0.535277,0.5466,0.939098,1.226889,-0.043137,1.856785,0.966101,0.215432,0.910548,0.524449,0.479609,0.300242,-0.123792,-0.805797,-0.804226,-1.2523
analyse,0.726126,0.931169,0.642857,-0.692152,0.079243,-0.000413,-0.945723,0.457139,0.054098,0.146369,0.68785,0.358747,0.737281,0.302195,-0.649686,0.258132,1.008384,0.520479,0.699009,-0.377247,0.60146,0.382384,-0.535277,0.766492,-0.227292,1.070797,-0.129359,0.712613,-0.123211,0.695504,0.686619,-0.890187,-0.410551,0.248933,-1.369724,-1.04259
loi,1.203859,0.512897,-0.509689,-0.60908,0.939029,0.036683,0.086221,0.105381,0.390206,-0.462235,0.88661,-0.189322,-0.483067,0.500229,-0.067813,0.220975,0.305544,0.229847,0.835214,-1.763048,1.189094,1.323577,0.063795,0.363725,-0.493246,0.098736,-0.855668,0.538648,1.473551,-0.926727,-0.522968,-0.393514,0.428585,0.399324,-0.849522,0.611581
définition,0.524973,1.132279,-0.055658,-0.602633,0.642708,0.178705,-0.498733,0.609206,0.688629,-0.223626,0.726616,0.324041,0.591132,0.662843,-0.168397,0.607267,0.982536,0.641469,0.693498,-0.289527,0.601493,0.408669,1.03847,0.706242,-0.061353,0.590084,-0.20415,0.204771,0.877412,-0.076085,0.546032,-0.365409,0.184363,0.777242,-1.445317,-0.927791
réel,0.674843,1.355273,0.488832,-0.535526,0.110025,0.623006,-0.177245,-0.10819,0.575785,-0.436765,0.576665,-0.069371,1.037916,0.616855,0.251233,0.283114,1.163745,0.295946,0.626911,0.010659,0.613001,0.252667,0.287102,-0.217651,-0.323453,0.628407,-0.28441,-0.165912,0.022184,-0.335851,0.22843,0.281164,-0.017431,0.185806,-1.91383,-0.238878
