word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
calcul,-1.053398,0.473554,-0.437427,0.337408,-0.959525,-1.005706,0.550907,0.798616,-0.28788,0.053942,0.412077,-0.22365,0.066217,-1.291767,-1.35585,0.80295,-0.794529,-0.203575,-0.057193,0.438224,0.478798,0.472388,-0.163389,-1.470956,-0.200082,0.281119,0.455379,0.472158,-0.394981,-1.451811,0.45233,-0.488651,-0.502701,0.52025,1.004885,1.986777,0.855172,0.812938,0.370673,-0.075386,-0.452302,-0.308281,-0.436107
application,-0.209011,0.268773,-0.867081,0.02652,0.719999,-0.859962,0.060595,1.017427,-0.803027,-0.230783,-0.061222,-0.552759,-0.499947,-0.605126,-0.470144,0.694954,-1.222114,-0.881004,-0.325392,0.132717,0.443902,0.969984,-0.003768,-0.911805,-0.169366,0.360303,0.52855,-0.290928,-0.389008,-0.686778,0.532115,-0.718284,-0.876076,0.956096,-0.04121,1.58528,0.98129,1.309986,0.219592,-0.761496,-0.870655,-0.30101,0.525421
élément,0.288388,0.611552,0.221119,0.262539,-0.808501,-0.097287,0.545402,0.104294,-0.370658,1.177136,-0.290637,0.296219,-0.528391,-0.261947,0.609669,0.334919,-0.617988,-0.278009,0.565958,-0.381347,-0.224685,0.063944,-0.620856,-1.392262,-0.286321,0.317116,1.54291,-0.219516,-0.104504,-0.336659,0.826718,-0.046081,-0.008643,0.812674,0.302981,1.194738,1.063025,0.224898,0.028835,-0.579008,-0.373862,0.073253,0.532664
grand,-0.444506,0.254798,-0.303738,-1.098374,-0.581978,0.160253,0.141904,-0.210131,-0.140245,1.573099,0.690707,0.452009,-0.311192,0.235565,0.532528,0.512012,-0.281329,-0.333295,0.31924,-0.467349,0.008092,-0.333439,-0.163146,0.704309,-0.454997,0.20613,0.922701,-0.103634,-0.019157,0.144773,-0.0473,0.302777,-0.518564,-0.500174,0.122148,0.226845,0.518795,-0.467269,0.344505,0.471675,0.022889,0.049771,0.016358
propriété,0.059441,0.403442,-0.006942,-0.461131,0.114049,-0.434635,0.823875,1.109429,0.310416,0.515329,0.312549,0.930636,-0.731341,-0.929421,0.501723,0.723599,-0.265428,-1.430404,-0.377224,-0.294459,-0.054826,0.467659,-1.509037,-0.734901,0.295838,0.704708,0.753034,0.222451,-0.683215,-0.105451,0.58251,0.16126,-1.020706,0.269399,0.685906,0.432248,0.62972,-0.008816,0.205387,0.10046,-0.126415,-0.024054,0.384605
ordre,-0.276757,0.260453,-0.619838,-1.772544,-1.330247,-0.336537,-0.101114,-0.095352,0.070413,0.083584,-0.54379,0.167136,-0.424649,0.262425,0.480885,0.388057,-0.357219,-0.786498,0.534177,-0.272726,-0.213571,0.166775,-0.801066,0.427776,0.324769,0.388034,0.80963,0.797964,-0.203689,-0.521225,-0.397998,0.043249,-0.608526,1.030013,0.395421,-0.092911,1.170334,0.261917,-0.425501,-0.024985,-0.00251,-0.150346,0.112466
variable,-0.784875,-0.015436,-0.137634,0.684145,-0.699717,-0.521976,0.18422,0.517386,-0.435059,0.866965,-0.309228,-0.307627,-0.392405,-0.494228,-1.033245,0.611407,-1.086521,-0.468221,-0.136244,0.342306,0.358922,0.510498,-0.973687,-1.436563,0.053402,0.779395,0.522202,-0.370472,-0.903756,-0.618867,-0.651427,0.508153,-0.560877,0.549794,1.150539,1.376643,0.940155,0.452604,-0.938798,-0.424781,-0.20465,-0.383635,-0.024537
base,0.217237,0.63261,-0.401823,0.109988,-0.285242,-0.609731,0.09909,0.534705,-0.23991,0.79459,-0.351421,0.342691,-0.377066,0.104839,0.28401,-0.09587,-0.551476,-0.318994,0.092912,-0.421553,0.156242,0.294187,0.006031,-0.093027,0.019714,0.064595,0.765064,-0.513627,-0.244945,-0.699366,-0.010027,0.425795,-0.037617,0.578696,0.287627,1.344517,1.5097,0.661906,0.392619,-0.848629,-0.49541,-0.005401,0.325826
géométrie,-0.963207,-0.457856,0.48374,1.117524,-0.965667,-0.775567,0.877882,0.625641,0.367853,-0.112762,-0.156264,-0.317695,0.13,-1.17442,-0.79899,0.935823,0.301921,-0.807953,-0.080958,-1.115818,-0.275168,-0.230014,-0.371105,-1.113265,0.34588,-0.310517,0.776488,1.529785,-0.403341,-0.784107,0.64117,-1.374307,-0.472078,0.260576,0.557284,1.869249,0.632522,0.227776,-0.430879,-1.415639,-0.429632,0.159487,-0.127069
analyse,-0.359748,-0.222047,0.421739,-0.541247,0.347002,-0.515865,0.409834,0.172597,-0.569005,0.709351,-0.053528,0.158167,0.466746,-0.507267,-0.301705,0.469939,-0.562704,0.186797,-0.059298,0.471897,0.431797,-0.042246,0.05335,-1.169161,-0.369999,-0.370974,1.684625,0.597241,-0.686738,-0.545892,0.465013,-1.088866,-0.162654,0.55332,0.25949,1.34438,0.509889,1.190882,-0.132247,-1.011698,0.194577,-0.018921,0.383568
loi,1.506105,0.045056,-0.724282,-1.781264,-0.044078,0.688999,-0.412175,0.355129,0.446329,-0.636326,-0.120709,0.103948,-0.552482,-0.070704,-0.128806,1.415564,-0.032634,-0.577963,0.024655,0.998467,0.180965,0.651366,-0.955614,-0.741829,0.008243,0.455983,0.799648,0.286298,-0.872422,-0.402151,-0.260648,-0.438431,-0.710937,0.168749,0.528237,0.66199,0.772275,1.801238,-0.05589,-0.207487,-0.102554,0.250244,-0.172025
définition,-0.07364,0.131529,0.079614,-0.049957,-0.365037,-0.111475,0.134877,0.449105,-0.598145,-0.049387,-0.07398,0.057948,-0.155013,-0.590762,-0.676548,0.624203,-0.78873,-0.69263,-0.184991,0.077149,0.058493,-0.160451,-1.110365,-1.561598,-0.157245,0.050059,1.179155,0.465463,-1.241728,-0.522558,0.078058,-0.042629,-0.425644,0.329909,0.656835,1.327433,0.805848,1.242617,-0.019513,-0.922213,-0.697438,0.060525,0.1428
réel,-0.822197,0.454264,0.023135,-0.904029,-0.499043,0.241432,-0.036588,0.278249,-1.019096,0.593353,0.481164,0.136316,-0.462878,-1.011394,-0.323284,0.513043,-0.414922,-0.477242,-0.384867,0.458849,-0.024543,-0.048122,-0.727964,-1.852533,0.319941,-0.41731,0.887925,-0.083288,-0.855359,-0.189802,0.306387,-0.366032,-0.203238,0.230105,0.417892,1.131445,0.961699,0.674221,-0.34091,0.329588,-0.556922,-0.01638,0.167678
dimension,-0.834169,0.66312,0.064109,0.591939,-0.765571,0.287845,0.236274,-0.248469,-0.029847,0.748177,-0.035175,0.091274,-1.062839,-0.1918,-0.551842,0.473101,0.343477,-0.474577,-0.103927,-0.333891,-0.45043,-0.305918,-0.856705,-1.274879,-0.037066,-0.408525,1.184286,-0.333957,-0.491213,-0.273073,0.501202,-0.297626,-0.31415,0.083395,0.321211,1.681919,0.968624,0.138021,-0.59728,-0.185281,-0.661298,-0.226933,0.647526
statistique,-0.112199,-0.144591,-0.200736,-0.317617,-0.611148,0.031355,0.054795,0.16355,-0.553036,0.666765,0.076946,0.783357,0.093225,-1.305508,-1.061062,0.000503,0.432172,-0.341199,-1.429256,1.675013,-0.108884,-0.747681,-0.160323,0.697866,-1.817808,0.451337,-0.574634,0.113139,-0.704766,-0.025844,0.010842,0.215597,-0.258024,2.00094,0.694015,0.887187,0.617752,1.047696,0.377205,-0.763555,0.445788,0.206359,-0.589294
sommet,-0.173933,-0.054225,-0.343417,-0.151194,-1.150851,-0.421438,0.129825,-0.983455,0.58531,1.518781,-0.47816,1.245386,-0.341688,0.013544,-0.546917,0.592528,-0.340457,-1.218323,0.897343,-0.45191,-0.460207,-1.182983,0.193853,0.032646,-0.450012,-0.068732,-0.378326,-0.621695,-0.711833,-0.635728,-0.859048,0.429108,-0.072144,-1.035058,0.682895,0.524305,0.76054,-0.699892,-0.027644,-0.795552,-0.30519,-0.244733,0.664062
logique,0.233669,0.190844,-0.132138,0.307431,-0.411161,0.043229,0.646676,-0.341324,-1.195583,-0.843991,0.061981,-0.26798,-0.010336,-1.027764,-0.48205,1.395546,-0.171467,-0.512857,-0.097996,-0.216279,-0.441355,0.036986,-0.684582,-1.497645,-0.44729,-0.638225,0.790468,1.091197,-0.717491,-0.397356,1.036092,-1.226323,0.044401,0.306443,0.79675,0.995913,0.352511,1.149816,0.6039,-0.688537,-0.758621,-0.316993,-0.613977
terme,0.341631,0.300158,0.264381,-0.622419,-0.640874,0.084906,0.127811,0.065079,-0.836442,0.700762,0.285191,0.307859,0.016702,0.074818,0.085885,0.858287,-1.190625,0.031153,-0.493433,-0.027907,-0.319261,-0.259685,-0.588131,-0.863319,-0.118624,0.127707,0.511752,0.209381,-0.53061,-0.323721,0.091787,0.197425,-0.279515,0.462261,0.411661,0.606755,0.960364,0.544421,0.644533,-0.645903,-0.089679,-0.02813,-0.424058
trois,0.068461,-0.280628,-1.074348,-1.017444,-0.635288,-0.020716,-0.100531,-0.467606,0.039495,1.522516,-0.198976,0.407766,-0.279811,0.210775,0.26564,0.318161,0.249349,0.306512,0.302464,-0.535049,-0.405305,-0.324284,-0.517217,0.581111,-0.219483,0.625907,0.574675,-0.558867,0.16974,-0.478836,0.210259,0.083602,-0.033045,0.098858,0.507748,0.743967,0.950791,-0.27262,0.242145,0.339872,-0.435193,0.131077,-0.171531
plan,0.152796,0.817435,-0.456843,-0.789911,-0.265195,-0.146281,-0.17287,-0.427058,0.032592,0.851951,-0.044828,0.697265,-0.333006,-0.281124,0.251846,1.054643,0.003517,-0.455923,0.510816,-0.215597,0.102301,0.403328,0.271081,-0.499579,-0.311275,-0.135087,0.46252,-0.383528,-0.407677,0.331766,0.423068,-0.336035,-0.795855,-0.107736,0.288206,1.598557,0.47831,0.07036,-0.217577,-0.724062,-0.173785,-0.073114,0.649497
formule,-0.541506,-0.970091,-0.769476,0.673032,-1.365493,0.171397,-0.320391,0.591814,0.388129,0.343463,0.810968,0.312157,0.347707,-0.923097,-0.588103,0.592718,-1.132513,0.523363,-0.550329,-0.181546,-1.122665,-0.534548,-1.45618,-0.565438,-0.060693,0.753629,0.393988,0.159753,-0.1741,-0.721378,0.363898,-0.551381,-0.161854,-0.021429,0.806107,0.21399,0.675691,1.044542,0.250876,-1.041812,-0.589535,0.47122,-0.252276
droite,-0.47808,-0.653531,-0.717405,-0.391765,-0.724699,0.229352,0.549493,-1.670337,0.760305,0.963151,-0.616209,0.633286,-0.188918,0.380295,0.052078,1.859801,-0.805224,-1.517778,1.621343,-0.893406,-0.390794,0.060713,0.190673,-0.80261,-0.138053,-0.191132,-0.256082,-0.197398,-0.469617,0.375494,-0.114117,0.68474,0.883484,0.217354,0.068872,0.645226,0.588449,0.015918,0.219602,-0.602955,-0.70856,1.029578,0.632712
$\mathbb{C}$,0.08331,0.361749,-0.847398,0.02527,-0.586294,0.158775,0.434354,0.256081,-0.339225,0.801526,0.221493,-0.564724,0.04626,-0.062855,-0.4295,-0.029771,-0.577002,-0.131844,-0.352371,-0.349843,0.025324,0.445974,-0.727054,-0.005602,-0.053737,0.220467,0.742677,-0.417924,-0.694209,0.524042,0.69238,0.38316,-0.082089,0.54062,0.141656,-0.020612,0.901473,0.41297,-0.022983,-0.270605,-0.352589,0.109402,0.208028
solution,-0.325555,0.310965,-0.61649,0.110409,0.234954,-0.684964,0.290734,0.94097,-0.267777,0.201536,0.400079,0.157276,-0.674818,-1.002336,-0.353415,1.035602,-1.497726,-0.366981,-0.484419,-0.143514,0.334903,0.317065,-0.172785,-1.716605,0.358387,-0.170295,0.241593,-0.636835,-0.271581,-0.775401,1.011711,-0.60533,-0.863236,0.467438,0.049436,0.560936,0.898865,0.828495,0.485439,-0.650424,-0.400529,-0.242115,0.649561
modèle,-0.459754,0.414423,-0.166797,1.051348,-0.172744,0.724297,-0.876174,0.766961,-0.101614,0.286985,1.384331,-0.007709,-0.357724,-0.296682,-0.253207,0.626661,-0.587993,-0.386281,0.067038,-0.812024,-0.278946,0.453139,-0.813717,-0.499556,-0.32467,-0.118989,1.783442,-0.456718,-0.133227,-0.63538,0.669245,-0.053911,-0.094187,0.533691,0.091239,1.21628,0.805353,0.597836,0.3065,-0.105104,-0.705322,-0.257359,0.04048
linéaire,-0.386921,-0.378927,0.211792,0.726171,-0.598481,-0.96926,0.04596,0.515005,-0.050696,0.864568,-0.156346,-0.504202,-0.410946,-0.890961,-1.116293,0.330852,-0.035927,-1.126911,0.351714,-0.723274,0.200481,-0.359522,-0.675126,-2.035016,0.608659,-0.461908,0.351362,0.100516,-1.256969,-0.720832,0.347861,-0.24833,-0.034682,0.52912,0.967798,1.868387,0.932922,0.164611,-0.106433,-0.741679,-0.266417,-0.108198,0.290549
probabilité,-1.134993,-0.327128,0.394312,-0.275587,-0.883201,-0.948767,0.634012,0.37624,-0.07007,-0.010963,-0.157705,0.26432,-0.185632,-1.273325,-1.357253,0.496928,-0.510868,-0.40413,-0.442521,0.76909,0.192394,0.309383,-0.773459,-1.865161,-0.001618,-0.180738,0.036284,0.495617,-1.364505,-0.971579,-0.009059,-0.095089,0.160319,0.856794,1.304543,0.672927,0.657188,0.926368,-0.66681,0.150961,-0.289571,-0.687382,-0.294826
série,-0.767504,0.381964,-0.564094,-0.348186,0.212233,0.490649,-0.9888,-0.431323,-0.486005,1.386738,0.239068,0.061781,0.071732,0.06523,-0.073209,-0.601067,0.895652,0.825717,-0.534418,0.070756,-0.675903,-0.902388,-0.778679,0.027806,0.86119,-0.094808,0.479844,-1.236039,0.402926,0.497788,0.281468,-0.724242,0.437261,-0.232996,0.315057,0.857682,0.631773,1.423965,-0.238743,0.705665,-0.456745,0.460019,-0.469237
somme,-0.44875,-0.146259,-0.489251,-0.813746,-0.779969,0.061137,0.639365,-0.467907,0.426437,0.449896,-0.285431,0.708815,-0.687717,-1.330142,-0.02204,0.01412,-0.402972,-0.360831,0.088996,0.762036,0.639679,0.96571,-0.89526,-0.332106,-0.140176,0.252471,-0.3724,0.384984,-0.468049,-0.334772,0.581852,0.594305,-0.907204,0.140133,1.540446,0.608863,0.933723,0.016912,0.422716,0.880291,-0.40455,0.844127,0.472487
mesure,0.239022,0.425267,-0.849954,-0.445616,-0.443064,0.230888,0.078559,0.03448,0.101656,0.813898,0.225357,-0.045236,0.034701,-0.278924,-0.28305,0.721381,-0.461313,-0.435932,0.016506,0.476718,0.404093,0.397697,0.046873,-0.513893,-0.468186,0.286887,0.811846,-0.331851,-1.233928,-1.285187,-0.5191,0.057726,-0.185116,0.195195,0.379116,0.704325,1.242611,0.195649,-0.782152,-0.619908,0.47056,-0.765846,0.524246
carré,-0.967899,0.376847,-0.656271,0.200582,-0.773338,0.267459,0.660031,-0.177964,0.969407,1.255103,-1.200659,0.139287,-0.733282,-0.645369,-0.307011,0.239176,0.341125,-0.738197,0.651144,-0.967325,-0.114552,0.084457,-0.7975,-0.835683,-0.167629,-0.025989,0.462031,0.077949,-0.310765,-0.075267,0.037492,0.281053,0.381936,0.034319,1.19945,1.754299,0.679998,-0.925264,-0.108366,-0.004439,-0.33627,1.03553,0.198263
vecteur,-0.533324,-0.339636,0.167316,0.0628,-0.746155,-1.003201,0.926188,1.581149,-0.429879,0.422039,-0.010027,-0.202714,-0.263565,-0.947841,-1.55981,0.214133,-0.482931,-0.579249,0.608723,-0.728605,-0.441129,-0.043241,-1.040527,-2.259441,0.606229,-0.439635,-0.105758,0.184243,-0.653951,0.387803,-0.66799,0.383515,-0.145841,1.099378,0.402033,0.991852,1.281632,0.774813,-0.902368,-0.820872,-0.324363,-0.275384,1.027174
connexe,0.396493,0.63073,0.336831,-0.037009,0.180495,0.030975,0.102861,0.398711,0.028311,0.890891,0.079946,-0.3101,-0.161984,0.319342,-0.15985,-0.244488,-0.007776,-1.653831,0.162015,-0.061739,-0.239071,-0.322725,0.123896,0.987915,-1.224137,-0.272381,0.804482,0.552812,0.114068,0.541279,-1.060388,0.29132,-0.660614,0.478142,0.26875,0.858928,-0.126652,1.971677,0.323346,0.013162,-0.376243,0.596023,0.461813
classe,-0.128562,-0.126736,-0.71751,0.012577,-0.951221,0.125075,-0.502591,0.20528,-0.242268,0.163374,0.068311,0.674585,-0.592947,-0.017084,-0.69322,0.388403,-0.599954,0.020349,-0.568636,-0.518886,0.17109,0.272354,-0.611728,0.870405,0.086343,-0.527043,1.25491,0.029863,0.422484,0.112132,0.136128,0.113314,-0.285342,0.741665,0.432558,0.139969,1.181593,0.263729,-0.543159,-0.032898,-1.077963,-0.541341,-0.1041
