word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
probabilité,0.982823,0.005584,0.571367,0.45197,-0.625674,0.039094,-1.098439,1.734787,-0.427737,-1.630474,-0.467322,-1.592225,0.951336,-0.284751,0.079113,0.105649,0.560967,0.79344,0.014963,1.689221,-1.247529,1.682575,0.044714
série,0.982505,1.014936,-0.427823,0.4311,-0.073437,0.235539,-0.482432,1.878194,-1.270915,-0.667229,0.482701,-0.690175,-0.564439,0.745506,-0.77627,0.099139,-0.643903,0.733407,-0.1229,0.59146,-1.225218,2.190096,-0.751125
somme,1.899419,0.249341,-0.478065,0.012251,-0.966303,-0.609567,-0.174468,1.979891,0.009564,-1.173896,-1.280028,-0.766174,-0.690595,0.848459,-0.450937,1.356723,-1.435727,0.00347,0.495489,0.146539,-1.255191,2.089404,-0.298986
mesure,0.845178,0.911159,-0.330147,0.744328,-0.920328,-0.905879,-0.862822,1.421502,-1.48465,-1.467559,-0.92587,-0.102626,-0.001281,-0.599768,0.534711,-0.042525,-0.163445,-0.594667,0.462435,0.984108,-1.080075,1.970884,0.589964
carré,0.471788,0.508105,-0.339928,0.079505,-1.075715,0.255988,0.71067,2.280826,-0.378556,-1.488465,-1.108099,0.148851,-0.901475,1.04188,-0.28148,1.208737,-0.898316,-0.861405,1.004531,-0.687865,-1.173802,1.803268,-0.474076
vecteur,2.338912,-0.722577,0.247512,0.391762,-0.417724,0.067174,-0.664374,1.359168,-1.594981,-0.336247,-1.248872,-0.03062,-0.566142,0.823432,0.31203,0.644271,0.820757,-1.492662,0.756093,0.251407,0.848774,2.946895,0.623959
connexe,-0.516993,0.486232,0.09386,0.914258,-0.776759,-0.793027,-0.070521,1.5112,-1.963706,-1.455647,-0.66096,-0.22243,0.648332,0.537368,-1.235413,0.201636,-0.940956,-0.205634,0.874664,1.105332,0.059831,1.221108,-1.438444
classe,0.050625,0.510813,0.231699,-0.715458,0.080208,-0.501429,-0.730971,1.551225,-0.081678,-1.616545,-0.598933,-0.451251,0.746876,-0.62461,-0.267413,1.144251,-0.911329,-1.014097,-0.004543,1.571202,1.142656,1.632008,-1.188671
produit,1.886127,0.3331,-0.581299,-0.184216,-0.584575,-1.228216,-0.634606,1.025303,-1.475998,-0.769237,-0.651722,-0.287028,-0.422338,0.473231,-0.100373,1.445615,-1.097409,-0.766465,0.472115,0.178557,0.606859,2.610327,0.375864
égal,1.386346,0.596321,0.742189,-0.386989,-0.942383,-0.656424,0.34315,1.529357,-0.206225,-1.105589,-1.445974,-0.179192,-1.035521,0.271596,0.086607,1.044694,-0.578313,-1.259692,0.511551,0.368835,-1.303997,2.328628,-0.760943
cercle,0.903835,-0.022869,0.832244,-0.389387,-0.807288,0.490989,1.955146,2.633393,-1.216706,-1.141101,-0.670172,0.707896,-0.208747,0.534128,-0.804311,-0.861872,0.638558,-1.671161,1.216157,-0.701571,-0.27088,1.78228,-0.447806
partie,0.853588,0.504467,0.132676,-0.822424,-0.285081,0.067557,0.328306,1.281379,-1.550325,-1.653468,0.054813,0.074469,-0.405166,-0.600587,-0.682297,0.742573,-0.362564,0.426651,0.032821,0.94533,-0.370511,2.15773,-0.551074
relation,0.843323,0.387533,0.20046,-0.506326,-0.785345,-0.660864,-0.876019,1.375088,-1.145695,-1.527097,-0.894714,-0.91939,0.637167,0.116468,0.635811,0.072519,-0.894268,-0.877005,-0.2381,0.320497,0.555494,1.802575,-0.570123
courbe,0.05152,-0.440853,0.251251,0.364621,-0.180615,0.476011,0.640766,3.079043,-1.272301,-0.209167,-0.211725,0.655095,0.009468,0.354509,-0.765484,-0.679943,0.282237,-1.305423,0.763656,0.385839,-0.578894,2.258672,-0.219686
différent,1.150132,0.108565,-0.020288,-0.072791,-0.806493,-0.165638,-0.534198,1.608532,-0.78468,-2.428707,-0.280364,0.532662,0.702427,0.016761,0.158667,1.300776,0.408894,0.000664,0.38796,0.463603,0.042769,1.746553,0.226456
complexe,0.73924,-0.079713,-0.546218,0.223515,-0.463944,0.677217,-1.015853,2.355123,-1.446434,-0.785339,0.307942,0.300481,-0.90645,-0.250598,-0.589634,0.413744,-0.841945,-0.488867,-0.66993,0.671517,0.352251,2.682184,-0.196198
matrice,1.332701,-0.277287,-0.59443,0.738673,0.235865,-0.518228,-0.121167,1.657829,-1.23533,-0.37917,-1.733708,-0.315242,-0.448291,1.08727,1.091002,1.824302,-0.064606,-0.668941,-0.621673,0.109506,0.721234,2.612086,-0.401489
domaine,1.20686,0.329358,-0.422044,0.174188,-0.145843,0.541259,-1.214876,1.499815,-1.303055,-2.041848,0.148807,0.879076,0.633016,-0.358335,-1.057237,0.660698,-0.089982,0.840347,0.046335,1.177361,0.231325,1.642152,-0.292504
fois,1.11631,0.160489,-0.131795,-0.919342,-0.650063,-0.093113,0.151086,1.363151,-0.241168,-1.80556,-0.868685,-0.172362,-0.046267,0.369631,-0.8584,1.154083,0.665976,0.341249,-0.008561,0.476863,-0.541362,1.911085,-0.03809
type,0.288321,-0.144576,0.203391,0.119726,-0.747634,-0.127219,-1.180909,1.556308,-0.803926,-1.830644,-0.363485,-0.426594,0.423441,0.523479,0.045135,0.553641,-0.428949,0.535931,0.408219,0.051976,0.714961,2.033654,-0.658131
mot,-0.740929,-0.287519,0.054799,-0.776946,-0.742543,-0.272851,0.106077,0.365464,-1.356817,-1.927149,-0.046363,-0.762978,0.288415,-0.157973,-0.238697,1.69807,-1.275425,0.289341,0.9952,-0.800809,-0.943839,2.534905,0.04478
algébrique,-0.055291,0.169102,-0.87785,-0.519258,-0.499897,0.434512,-0.557715,2.133038,-1.436393,-1.343849,0.498923,0.347207,0.309777,-0.234757,-1.35555,0.614976,-1.470219,-0.778229,-0.766958,0.74923,0.7286,1.793213,-0.64934
degré,0.760371,1.598021,0.15834,0.012855,-1.525457,-0.612408,-0.020136,2.008412,0.633104,-1.501361,-0.641054,-0.169967,-1.056656,0.592829,-0.436038,0.458999,-0.409512,-1.256325,0.338205,0.096198,-0.487113,1.370365,-0.791284
langage,-1.923017,0.037156,0.188414,-0.864917,-0.982952,0.372344,-1.353891,0.380659,-1.750289,-2.23473,0.678433,-0.556047,0.93049,-0.139536,0.023197,1.728795,-1.056699,-0.752934,0.390456,0.066036,0.369339,1.79494,-0.670859
nul,1.846015,0.129168,0.493463,-0.580453,-0.102645,0.277454,-0.25501,1.433523,-0.485889,-0.440614,-1.230429,-0.129846,-0.445104,-0.393679,0.800521,0.395591,-0.866037,-0.428467,-0.076026,0.849967,-0.649494,3.188607,-1.033106
moins,0.921145,0.003306,-0.197064,-0.961328,-1.534853,-0.148224,-0.308647,0.967807,0.159535,-2.172083,-0.78756,0.920083,0.051293,-0.252168,-0.27629,1.355327,0.15827,0.079764,0.283502,1.261307,-1.118281,1.841248,-0.151817
objet,0.351899,-0.238634,0.235167,-0.855147,-0.74392,-0.386955,-0.930632,1.541309,-1.292989,-2.413195,-0.346096,0.680728,0.406963,-0.694683,-0.108446,0.504674,-0.154664,-0.297525,0.532509,0.205381,0.578101,1.676197,0.315712
