word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
réel,-0.495255,0.063495,-0.520118,0.717618,-0.114399,0.274448,-0.407098,-0.453714,-0.767971,-0.547492,-0.380517,0.370132,1.159138,0.761641,-0.780907,0.032526,-0.180754,-0.384586,0.147111,0.678068,0.170825,1.092668,0.312769,-0.26286,-0.113715,-0.511207,0.325011,0.291752,0.35359,-0.726638,-0.0439,1.171006,-0.748876,1.110379,0.900345,-0.318427,-0.627196,0.559415,-1.370645,-0.790938
dimension,-0.751494,-0.340766,-0.452803,0.633657,-0.39291,0.598199,0.432446,-0.069825,0.042595,-1.144137,0.184649,-0.131427,1.082223,0.032293,-0.618576,0.02068,0.217959,-0.353452,0.025574,0.419731,-0.266834,0.901507,0.860613,0.076854,0.448794,0.309491,0.434487,0.264373,0.746126,-0.484394,-0.707914,1.313918,-0.266326,1.22244,1.14243,0.076633,-0.48702,1.144743,-0.213671,-0.488405
statistique,-0.337621,-0.685877,-0.312406,1.309093,0.223856,-0.031749,-0.705621,-0.464232,-1.102641,-0.087427,-1.044079,0.785762,0.96861,-0.432137,0.76721,0.932262,0.772362,-0.103114,0.019486,0.924602,0.186402,-0.166658,-0.021385,0.968994,1.614267,-0.702582,0.252776,1.056585,0.946476,0.613979,0.78844,-0.707416,0.54872,1.442801,0.309049,-1.113523,0.178817,-0.584671,-0.89238,0.572995
sommet,-0.551654,-0.60649,0.644878,0.092134,1.166041,1.350411,0.189968,0.591062,0.249379,0.014174,-0.146768,-0.484516,0.840813,-0.838749,0.978392,-0.654722,-0.029158,0.017312,-0.054203,-0.574799,-0.083346,0.385207,0.68637,0.065662,1.434772,0.473884,0.338442,0.567412,0.063583,-0.031214,-0.734483,0.573792,0.556763,-0.353583,0.622183,0.452787,-0.838089,1.346127,-1.066102,0.413622
logique,-0.569321,-0.50468,-0.164533,1.358821,-0.326656,0.163292,0.272603,-0.270437,-1.079597,-0.691715,-0.334479,1.729646,1.589314,0.541074,-0.295204,0.555749,0.942474,-0.071739,0.204337,0.502187,-1.619147,0.329426,0.85754,-0.556956,-0.799182,-0.603599,-0.530239,0.279222,0.574154,-0.322827,-0.02455,0.39862,-0.482394,0.832621,0.79115,0.600778,0.001684,0.417185,-0.390122,-0.058419
terme,-0.303704,-0.159294,0.377419,-0.120765,-0.26245,0.321567,-0.236465,0.04956,-0.305996,-0.172912,-0.151155,0.143599,1.720948,0.248943,-0.244065,0.062372,0.610818,-0.353281,0.074075,0.608639,-0.35928,0.27053,0.406088,0.273091,-0.062747,-0.529029,-0.392924,0.320244,-0.181575,0.200569,-0.125521,0.470041,-0.328681,0.722191,0.12137,-0.018792,-0.05178,0.119301,-1.739992,0.070573
trois,-0.702317,-0.353334,0.712268,-0.214428,-0.042981,-0.09639,0.399523,-0.619542,-0.316376,0.034151,0.38129,-0.475531,0.3924,0.596386,0.165154,-0.326686,0.021595,0.403188,0.160498,-0.356667,0.019303,-0.214624,0.270523,0.299252,0.962252,0.855991,0.134053,0.226187,0.232395,0.218744,-0.975348,0.195679,0.44977,0.287817,0.663188,-0.29296,-0.262113,0.278138,-1.670961,0.264588
plan,0.649615,-0.211315,0.076867,0.339882,-0.591891,0.903642,0.274095,0.102782,-0.040573,-0.227413,-0.418803,-0.035648,0.596217,0.727202,-0.236469,-0.291913,-0.00396,0.0339,-0.151854,0.06007,-0.885881,0.105687,0.747513,0.0166,1.144222,-0.246367,0.437571,0.50383,0.398299,-0.248023,-0.818475,0.87763,0.797216,0.649967,0.637138,0.4711,-0.681941,0.765225,-0.990904,-0.560441
formule,-1.857955,0.496563,-0.477324,0.663771,0.177523,-0.132791,-0.298437,-0.64307,0.27931,-1.000959,-0.156746,0.671138,1.632655,0.091219,0.226641,0.074293,1.054993,0.195594,0.029331,-0.126897,0.440209,0.012823,1.39501,-0.427532,-0.348758,0.344804,-0.485578,0.069893,1.003273,1.034129,-0.128575,-0.011126,-0.050452,0.597516,-0.16037,0.387323,-0.202488,0.179308,-1.541144,0.222007
droite,-0.949327,0.723608,1.840084,0.181573,0.378012,0.64078,0.906601,-0.035967,-0.221644,-0.040862,-0.435493,0.154232,1.064647,-0.575086,0.412155,-1.180536,-0.04646,0.205983,-0.084315,-0.140375,-0.690607,-0.354413,0.367457,-0.479808,0.566123,-0.244472,-0.073827,0.241786,0.243954,-0.952428,-0.702893,0.193223,1.111336,-0.565588,0.831063,0.297552,-0.513824,1.418024,-1.092799,-1.200233
$\mathbb{C}$,-0.65992,0.512798,0.353041,0.079755,-0.245266,-0.111148,0.434669,-0.994562,0.19746,-0.629436,0.207942,0.077132,0.634307,-0.079564,-0.183818,-0.155531,0.05287,0.53503,-0.624557,-0.067237,-0.436783,0.546291,0.416874,0.644397,0.177136,-0.51838,-0.083701,0.03224,0.092765,-0.15239,-0.372954,0.336673,-0.20607,0.821901,0.192143,-0.302561,0.188943,-0.429286,-0.994483,0.017498
solution,0.326145,0.281218,-0.534469,0.73303,-0.109986,0.576197,-0.74324,-1.080451,0.439832,-0.855007,-0.284735,0.295779,2.082149,0.291987,-0.617437,-0.28339,-0.206818,0.361318,0.186774,0.414489,-0.842039,0.380159,0.818013,-0.95205,-0.195618,-0.67914,-0.398643,0.152899,0.259477,0.457435,-0.359169,0.478356,-0.698946,0.980023,-0.483772,-0.263132,0.286239,0.826552,-0.907154,-0.717813
modèle,-0.788683,0.238909,-0.497366,0.999544,-0.98249,0.491456,0.206255,0.175765,0.427116,-0.829591,0.17347,-0.140686,1.564876,0.497953,-1.121107,0.199565,-0.030503,0.411387,0.311717,-0.824045,-0.064502,0.603411,0.520481,0.8753,-0.342907,0.407376,-0.674193,0.045677,0.836797,-0.275957,-0.157286,0.596689,-0.081722,0.832135,0.444041,-0.025026,0.517317,0.25871,-0.73833,-0.638422
linéaire,-0.44659,-0.490352,-0.029396,1.080732,-1.00218,0.6053,0.055795,-0.36615,-0.506287,-1.30326,0.18916,1.229155,2.406083,-0.47602,-0.401132,-0.216047,0.099116,-0.296944,-0.306078,0.167784,0.331382,0.043515,1.105912,-0.600247,0.505182,-0.411472,0.809175,0.021851,0.391399,-0.739548,-0.519626,1.055148,-0.812967,0.214878,0.060585,-0.398575,-0.543884,1.384983,-0.368821,0.078162
probabilité,-0.710978,-0.013183,-0.2356,0.983785,0.589932,-0.066146,-0.73228,-0.332744,-1.275603,-0.689948,-0.302178,1.159972,1.825106,-0.24596,-0.611826,1.212103,0.375255,-0.049474,0.058995,0.174148,0.487945,1.074229,0.820314,-0.894172,0.399931,-0.981339,0.842886,-0.27254,0.112927,-0.119144,-0.075765,0.805526,-0.882111,0.196006,0.451496,-0.915913,-0.572146,0.233493,-0.503487,-0.166012
