word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
distribution,0.213177,1.182006,0.736146,0.636865,0.264294,0.855677,0.044658,-0.333006,-0.361467,1.535609,1.296164,-2.17714,0.680458,0.204167,0.894125
intervalle,1.169677,0.843767,0.705666,-0.029951,-1.119871,0.057756,1.306393,-0.492008,-0.985725,0.046417,1.564663,-2.462308,0.501922,0.425539,0.495446
compact,1.462398,1.119139,2.01101,-0.055766,-0.237669,-1.120343,1.716802,-0.020052,0.116407,0.737838,1.748073,-1.683247,1.211054,0.510836,-1.677368
reste,-0.189834,-0.056112,-0.363536,-0.16708,-1.469475,-0.003757,1.00501,0.461553,-0.016923,-0.110622,2.061224,-1.470783,0.553527,-0.435578,-0.081652
test,-0.053505,1.458762,0.456609,0.808303,-0.768511,1.596865,-1.391907,0.394764,0.022241,1.499929,1.35458,-1.486427,-0.088356,-0.563934,1.302901
proposition,0.103108,1.878222,-1.250568,-0.225268,-0.6391,0.295555,1.530212,-0.191456,0.823195,0.061518,1.952867,-0.866118,-0.747715,-1.255786,-0.523868
catégorie,0.008775,0.99619,1.210728,-1.434584,0.823623,-1.054106,1.491441,-0.867955,0.95322,0.680217,1.105986,-1.370727,0.118253,-0.624327,-1.223874
programme,-2.033829,0.874259,0.37934,-1.293162,-0.392337,0.332395,-0.401555,0.104225,-0.193791,-0.095723,1.282695,-1.511822,1.265247,-0.335127,-0.658652
intégral,-0.482542,0.785395,-0.25581,1.039979,0.190422,-0.509955,1.176556,0.663469,-0.77666,1.258119,2.481791,-1.249274,-0.027723,1.211785,0.726746
complexité,-0.585877,1.840808,1.380367,-0.472444,-0.667683,-0.075135,-0.852804,0.781112,-0.856696,0.64867,1.935154,-1.19921,1.07763,-0.186405,0.590323
automate,-0.656764,1.584271,1.509792,-1.942212,-0.441785,-0.775498,-1.407522,-0.476025,-1.126997,1.088726,1.786726,-0.74358,-0.427755,-1.110134,-0.70027
moyenne,0.555645,1.171752,0.498617,0.816902,-0.423303,0.669035,0.443254,0.911881,-0.34084,0.405233,1.892298,-2.54719,-0.146362,0.333227,2.41784
symbole,-0.425701,0.995009,-0.658058,-0.80693,0.577567,-0.247182,1.105417,-1.186964,-0.762424,0.512449,2.034069,-1.113942,-0.975181,-1.882846,0.163232
axe,0.298167,-1.054102,0.004448,-0.351793,1.576237,1.066457,2.740831,-0.546961,-0.174353,-0.171787,1.115822,-2.844124,0.161327,0.491514,0.081598
euclidien,0.079007,0.724571,0.664163,-0.146541,0.911264,-0.731771,2.569711,0.191293,-0.282159,0.295815,2.337722,-1.316206,0.320492,0.456681,-0.849681
inférieur,1.270316,0.164753,0.370898,0.293491,-1.218207,-0.420345,1.228898,0.2554,-0.775642,0.036141,1.826181,-2.510268,0.055497,-0.808424,1.228408
dérivée,0.174926,0.340974,-0.417727,0.079552,-0.114486,-0.01647,1.359377,0.299326,-0.732188,1.943154,2.654448,-1.768992,0.709554,1.550001,0.772222
transformation,-0.607543,-0.095167,0.120121,0.341003,1.104964,0.577372,1.409832,-0.060317,-0.528078,1.320877,2.195562,-1.01713,0.78746,0.399737,-0.194484
anneau,0.503817,-0.188892,0.58237,-0.477937,0.213526,-1.28135,2.072075,-0.543249,0.281072,1.757073,2.516484,-0.002412,0.714114,-1.090632,-0.468296
facteur,-0.233488,0.398255,0.574922,-0.037356,-0.26038,0.070084,0.932412,0.15405,0.562457,0.480327,1.681468,-1.496463,1.233641,-1.498639,1.913217
indice,0.634874,0.240253,0.394815,-0.161729,0.414823,0.605086,0.440995,-0.632773,0.084423,1.103207,1.508585,-1.790042,-0.21108,-1.339336,1.198881
zéro,0.517105,-0.075374,0.153179,-0.340499,-0.933551,-0.449869,1.358806,0.127495,-0.456878,0.576406,2.258963,-1.356485,0.284173,-0.991506,1.289466
