word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
modèle,-0.275398,0.772743,-0.481011,-0.459714,1.044613,1.107532,1.352014,-0.564188,0.109496,-0.810443,1.521536,0.836775,-0.672408,-0.472836,-1.550934,0.573707,-1.837774,-0.56354,-1.080985,-0.621255,-0.439936,0.349064
linéaire,-1.445864,0.178557,-0.401636,-0.644368,1.724466,0.964177,0.266944,-0.309546,0.922323,-0.990635,0.380751,0.805206,0.797263,0.194255,-0.592289,0.082499,-2.591621,0.040505,-2.089683,-0.305916,-1.258968,0.650019
probabilité,-0.129647,-0.04014,-1.809086,-1.169654,1.07852,0.621421,1.778319,-0.359398,-0.271605,0.304644,0.650948,0.540137,0.117138,-0.175739,-1.677656,0.434321,-2.379438,-0.03949,-0.587243,-1.35401,0.108573,-0.170262
série,-0.161767,-0.223137,-1.771775,-1.614831,1.190043,0.047747,0.188753,0.601013,0.392569,-0.183229,0.47776,-0.621087,-0.265118,-0.311215,0.118699,-0.100261,-2.2096,1.035542,-0.972035,-1.249018,-1.078071,0.548083
somme,-0.875847,0.277903,-1.203213,-2.532545,1.425775,0.509531,0.366674,-0.379314,-0.038357,-0.06844,0.334596,-1.430275,0.939786,-0.1464,0.15264,0.071891,-1.412782,0.076358,-0.349057,-2.048871,-1.318636,-0.071701
mesure,-0.176398,1.021227,-0.592245,-2.149322,1.017974,1.052007,0.869076,-0.5166,0.687583,-0.177272,0.112601,0.0549,-0.212639,-1.246184,-0.04007,0.432202,-2.068801,0.434492,-0.470277,-0.737531,0.341262,1.06387
carré,-0.106817,-0.737736,-0.081322,-2.543747,1.035419,0.364621,0.726609,-1.476209,0.893486,-0.657782,0.609881,-1.214267,0.43434,0.35688,1.212482,0.387005,-1.296808,0.416871,0.109401,-1.62222,-1.714325,0.0178
vecteur,-0.09971,-0.748032,-0.200551,-1.723359,2.184871,0.698162,0.09932,-2.031769,0.031613,-0.207474,-0.901202,1.275895,1.031709,-0.147922,0.08896,-0.813945,-3.082054,-0.005756,-0.765321,0.197109,-0.812458,-0.352811
connexe,0.038241,0.91621,-0.354422,-1.031855,0.969914,-0.309129,0.09812,-0.824638,0.18689,-0.924022,1.362841,-0.812419,-0.601554,-0.482133,-0.765786,1.266848,-2.832112,0.25418,-0.52324,-0.053872,-1.509435,0.866899
classe,-0.925694,0.967342,0.351948,-1.200724,0.768173,-0.031773,0.326895,-0.086043,-0.466058,-1.471027,-0.198777,-0.355995,1.498602,-0.145065,-1.108356,0.526994,-1.950507,-0.383824,-1.598317,-1.02226,-0.120451,-0.005214
produit,-0.138019,0.087784,0.181876,-2.065295,1.867522,0.830199,-0.343683,-0.190269,-0.272606,-0.017866,-0.739844,-0.361779,0.9381,-0.507118,0.631715,0.227366,-2.396176,-0.135815,-1.408226,-0.632405,-0.741018,0.695037
