word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
ordre,0.251859,-0.539954,-0.069329,-1.021681,-0.283455,-0.556914,-0.520932,0.247238,-0.997914,0.442775,0.167163,-1.046832,0.073229,-0.501292,-0.129893,0.503577,-0.908005,-0.956535,-0.734355,-1.095169,0.535898,0.387152,-0.112946,0.307777,0.270994,-0.150862,-0.399714,0.230545,-0.076522,0.344359,-0.229325,0.999921,0.891092,0.095559
variable,0.798151,-0.226826,-0.071131,-0.038939,0.238002,-1.047941,0.030855,-0.523077,0.502326,-0.111839,0.565097,0.136334,-0.30425,-0.413202,1.519515,0.433855,0.163475,-0.561769,0.109531,0.36302,0.627817,1.817939,1.330644,-0.242174,0.57791,0.27283,0.475248,0.571188,0.958906,1.488134,-0.036335,1.228155,1.338335,0.233589
base,0.856039,-0.238902,-0.127837,-0.224473,-0.385419,-0.669657,-0.373367,-0.751458,-1.229206,-0.101492,0.455648,-0.469356,-0.230071,-0.481974,0.350691,1.450576,-0.094994,-0.117926,0.252287,0.698629,0.118816,1.556344,0.278171,0.087186,0.331479,0.278228,0.356316,0.250111,-0.030925,0.705326,0.299793,0.550674,0.103172,0.046538
géométrie,0.34584,-0.601237,0.968367,0.984628,0.415745,-1.979137,-0.464213,-0.120192,0.076883,0.825933,0.479586,-0.033794,1.709007,-0.690129,1.552623,0.203224,-0.819294,-0.429236,1.041272,0.06948,-0.272434,0.688088,2.103716,-1.268014,0.836505,-0.571457,0.345349,0.290138,-0.222693,0.344129,-0.003296,1.059571,0.293867,-0.54276
analyse,0.216394,-0.204893,-0.573294,0.22554,0.166122,-0.946051,-0.270833,-0.454929,0.679429,0.027576,-0.197071,-0.390746,0.306767,-0.171887,-0.063231,0.923236,-0.723048,-0.211428,0.111052,0.125013,-0.328079,1.263768,1.17189,-1.74135,0.505074,0.064128,0.073499,0.4097,-0.232698,0.547795,1.39904,1.342193,0.335309,0.19041
loi,0.184569,-0.076184,0.143494,-0.759597,-0.62222,-0.648315,-0.660446,0.669688,-0.250795,0.081498,-0.110312,-1.884879,-0.133355,0.522951,-0.047853,0.519883,0.175243,-0.423867,-1.623726,-0.29595,1.356141,0.955953,0.21432,-1.273463,1.237346,0.189543,-0.653634,0.117651,0.624181,0.689578,0.60751,0.062332,1.153006,-0.576982
définition,0.753996,-0.279813,0.189855,0.180736,0.420622,-1.451181,-0.858842,-0.189932,0.235891,-0.099353,0.754094,-0.447701,0.157039,0.413851,0.808737,0.839188,-0.249725,-0.315442,-0.282239,0.217259,0.123664,1.421107,0.940858,-1.42003,0.589575,0.463455,0.029867,0.654527,0.195237,1.251081,0.488048,0.506707,0.869054,-0.142646
réel,0.234823,-0.201553,-0.527342,-0.17504,0.703663,-1.290595,-0.717984,-0.138542,0.556092,0.098877,0.500166,-0.217768,0.11987,0.136843,0.347367,0.424581,0.282873,-0.075114,-0.017597,-0.974096,0.466165,1.704647,0.915828,-0.786385,0.218313,0.982445,0.429431,0.147682,-0.680833,1.117587,0.726407,0.246794,1.089461,0.385807
dimension,0.606879,-0.307689,0.09957,0.155806,0.619272,-1.685228,-0.952532,0.261512,0.06866,-0.213503,-0.35679,0.525345,0.786003,-0.103175,0.785629,1.013452,-0.062785,-0.181218,-0.054209,-0.083978,0.156739,1.53716,1.035187,-0.253062,0.058645,0.705571,0.883256,-0.318487,-0.128151,0.880844,-0.011685,0.325452,0.454179,0.070507
statistique,0.316601,-0.511064,0.464571,-0.149827,0.149936,-0.067962,0.641457,0.646313,1.001484,-0.803487,0.998277,-0.118046,0.421773,-2.091638,-0.165285,1.872049,0.250809,0.234431,-0.213883,0.186023,-0.465968,0.772659,-0.68202,-1.299426,0.426467,0.237089,-0.536583,1.881059,0.607679,-0.572942,0.264949,0.442334,0.708836,-0.552595
sommet,1.334557,-0.330509,1.335189,-0.511806,-0.802351,-0.229658,0.042851,-0.167009,-0.131267,-0.464212,0.264303,0.467331,0.784859,-0.344616,0.872502,1.091338,-0.023868,-1.470572,-0.358112,-0.299042,-1.252355,1.14383,-0.159093,0.41898,-0.514852,0.041529,0.358968,-1.3459,0.534709,-0.040643,0.007297,-0.272111,0.31987,-0.006734
logique,-0.148149,-0.201803,0.527764,0.865115,0.697781,-2.139935,-0.327812,0.612252,-0.122551,1.479224,0.370381,-0.252963,0.470917,0.210257,0.447664,0.669058,-0.207361,-0.210639,-0.325795,-0.24837,-0.30301,0.640029,1.215715,-2.054256,0.567476,0.330802,0.136402,0.812736,-0.396177,1.021267,0.930176,-0.23466,0.537212,-0.42572
terme,0.21242,-0.439751,0.078717,-0.043098,0.038229,-0.748373,-0.225275,0.416568,-0.234086,0.119254,0.786974,-0.790982,-0.791843,-0.205821,0.503368,1.404754,-0.537081,-0.469253,0.085739,-0.303331,-0.001087,0.864191,0.252164,-0.725348,-0.143348,0.480841,-0.073512,0.526716,-0.196933,0.965763,0.754887,-0.147568,0.55822,0.515168
trois,0.562457,0.318508,0.313708,-0.65806,-0.890296,0.033589,-0.540129,0.597126,-0.361494,0.537443,-0.201507,-0.17072,0.148181,-0.787725,0.213146,1.302335,-0.536826,0.122237,-0.062832,-0.694557,-0.1749,1.268512,-0.492439,0.893716,-0.215203,0.292794,0.297045,-0.36688,0.109385,0.403658,0.223259,0.344494,0.225338,-0.231252
plan,0.842404,-0.584337,0.190893,-0.557705,-0.462822,-1.380307,-0.532457,0.005792,-0.484612,-0.082937,-0.636919,-0.279931,0.330764,-0.188114,0.00586,0.786565,0.447718,-0.260134,-0.107056,-0.477879,-0.175859,1.260083,-0.236953,-0.466465,0.581071,-0.033411,0.800408,-0.847781,-0.363013,0.374905,0.731572,0.491712,0.168469,0.336325
formule,0.531021,-0.116115,0.406925,0.374061,-0.182061,-0.434729,0.022021,0.663725,0.970815,1.332611,1.504005,0.193965,0.467736,-0.841783,0.647463,1.122105,-1.196668,0.59993,0.266867,-0.027548,0.972534,1.166034,0.814469,-0.433792,0.758902,0.530291,-0.474526,0.612313,0.344569,0.47719,-0.027641,-0.522364,0.342339,-0.152086
