word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
base,-0.023145,0.038202,0.242445,0.244335,-0.556866,0.170049,0.482395,0.340073,0.870565,0.289488,-0.717769,-0.554565,0.56097,-0.268644,0.329387,-0.106942,0.755208,0.31534,-0.061159,0.139462,-0.851965,-0.487288,-0.44287,0.476776,0.598308,-0.399384,-0.392586,0.401479,1.324448,0.60107,-0.085178,-0.348517,-0.878009,-0.2338,0.395405,-0.135747,-0.410029,-0.743749,-0.531026
géométrie,0.271393,-0.187204,-0.474455,-0.022941,-0.115899,0.583378,0.081441,-0.112257,0.495934,-0.53423,-0.345419,-1.211918,0.942023,-1.071923,0.022975,0.399905,-0.706086,0.982326,0.797506,0.179344,0.217117,0.987267,0.295389,0.103774,0.476399,-0.256054,0.318433,-0.722311,0.957861,-0.143195,-0.209683,-0.116304,-1.933869,0.68359,-1.489241,0.493139,0.711842,-0.894698,-0.739534
analyse,-0.013693,-0.190385,0.170211,-0.17735,-0.43787,-0.087029,-0.193385,0.544459,0.566668,0.186339,-0.731061,-0.166376,1.25075,0.394636,-0.404737,-0.49688,-0.281114,1.515048,0.369191,0.656132,-0.572268,0.441665,-0.051211,0.532968,0.827175,-0.055057,-0.034939,0.521997,-0.247644,-0.37705,-0.594466,-0.647688,-0.443047,0.482819,-0.759372,-0.179099,0.10036,-1.423521,-1.349515
loi,0.314755,-1.450267,-0.273893,-1.337041,-0.363735,0.356982,-0.364459,-0.476143,1.266645,0.387865,-0.426479,-0.881827,-0.391453,0.569948,-0.230102,-0.58203,-0.74054,1.435074,-0.420069,0.022813,-0.012344,-1.544476,-0.043886,1.311605,-0.61154,0.291025,0.118507,0.416924,-0.486559,0.663714,-0.045861,-1.151878,-0.645038,-0.308312,0.763914,-0.264031,-0.151738,-0.193438,-0.644197
définition,0.409446,-0.579459,-0.093817,-0.864816,-0.824797,0.294326,-0.498394,0.158208,1.141048,0.106022,-0.366631,-0.782352,0.856296,-0.075505,-0.793627,0.083564,-0.044256,1.307272,0.000752,0.416718,-0.69362,0.089311,-0.620472,0.256434,0.57764,-0.252742,0.242397,0.211315,0.212521,0.96866,-0.00649,-0.650962,-0.891801,0.672534,-0.722427,0.314902,-0.409733,-0.708681,-1.101141
réel,-0.12339,-0.226759,-0.329571,-0.675904,-0.631087,0.186597,-0.034765,0.4625,0.292745,0.30529,-0.387222,-0.45904,0.29128,0.528864,-0.068705,0.4405,-0.44577,0.434886,-0.709211,0.144479,-0.59543,-0.338271,-0.286118,-0.092855,1.010405,0.051919,0.689756,-0.190293,-0.417228,1.012047,0.027515,-1.050807,-0.137928,0.407969,-0.995041,0.012868,-0.466489,-1.651326,-1.192417
dimension,0.189332,-0.190144,-0.414089,-0.234815,-0.385319,0.26656,-0.120455,0.730643,-0.007416,0.096658,-1.465799,-1.099743,0.310811,-0.472132,0.933057,0.375388,-0.567929,0.450958,0.030181,0.459488,-0.425054,-0.108066,-0.135946,-0.259888,1.00563,0.03894,0.978139,0.04996,0.451132,1.010628,0.444897,-0.152881,-0.777291,-0.072924,-0.776978,0.585435,-0.157373,-0.901919,-1.41172
statistique,0.287321,-1.462342,-0.04548,-0.064003,-0.505286,-1.511663,-0.449282,0.676707,0.329616,-0.420285,-0.124965,0.552417,0.91711,0.073252,-0.693305,-1.087799,1.018715,0.501779,0.057612,-0.68087,0.120654,-1.472903,-0.089315,-0.089067,0.850215,-0.884068,1.105636,0.209639,-0.065875,0.633364,-0.379137,-0.232895,-0.309585,0.48618,-0.855227,-1.995382,0.947206,-0.241831,0.221518
sommet,0.785323,0.008357,0.43915,0.116861,1.151103,-0.289204,-0.440243,-0.682968,-0.121633,0.043873,-0.872905,0.503222,-0.851032,0.192088,0.674833,-1.098975,0.405578,-0.718412,0.147213,0.3445,-0.850332,-0.490882,0.34331,-1.109957,1.428663,-0.989372,0.087229,-0.21053,1.137099,0.426102,0.123334,0.06985,-0.562932,-0.818336,0.204662,0.917856,-0.292929,-0.069205,-0.973468
logique,0.047999,-0.752221,-0.798077,-0.787355,-0.758286,0.284744,-0.159666,0.38066,0.081696,-0.007938,-0.05831,-0.804814,0.464349,-0.28116,-0.947488,0.357005,-0.313919,1.181806,0.14109,0.073083,0.703214,0.186722,0.171337,0.004302,0.206778,-0.433664,0.447712,0.370934,0.273816,0.257896,-0.605654,-1.451008,-1.482103,0.536661,-1.15574,0.556612,0.101615,-0.983454,-1.427563
terme,0.047129,-0.768908,0.128706,-0.378189,-0.921297,-0.107646,0.281352,0.329697,1.342146,-0.03962,-0.058318,-0.233744,0.316858,0.867865,-0.268351,0.149017,0.209376,0.068041,-0.252073,0.117007,-0.506039,-0.142679,-0.041935,0.035077,0.363863,-0.805917,-0.006179,0.225764,0.468324,0.725548,-0.426159,-0.969252,-0.681213,-0.056189,-0.458383,0.220954,-0.07008,-0.482846,-0.943772
trois,0.031129,-0.842815,-0.295402,0.232946,-0.562549,0.050352,0.642412,-0.568937,-0.240185,-0.300813,-0.55834,0.425278,-0.4085,0.405719,1.310549,-0.460768,0.545924,-0.632671,0.246321,0.407989,-0.558571,-0.826737,0.314152,0.146241,0.339011,-0.375832,-0.084503,0.236885,0.275499,0.616357,-0.056738,0.07326,-0.829673,-0.607476,-0.16193,-0.359954,-0.319408,-0.689953,-0.71084
plan,0.319806,0.148633,0.167334,-0.330731,0.142004,-0.004848,-0.120506,-0.023174,-0.297676,0.545691,-0.968596,-0.978635,-0.197547,0.425668,0.461653,-0.570861,0.180686,0.790589,-0.265621,-0.079968,-0.180275,-0.437725,0.576266,0.169813,0.402478,-0.012728,0.067928,0.232669,0.629802,0.463234,-0.473102,-0.344851,-1.084915,-0.783582,-0.034244,0.083074,-0.374413,-1.102468,-1.387285
formule,0.264306,-0.813959,-0.662763,-0.512744,-0.536334,0.073037,0.279534,0.072133,1.110693,-0.868427,0.163244,-0.270273,0.606895,0.486074,0.603093,0.082565,0.666731,0.625029,0.815138,0.506489,-0.581122,-0.385496,-0.065041,-0.18383,0.72012,-1.508828,0.208224,-0.50276,-0.874494,-0.099304,0.28253,-0.696238,-1.777921,0.005145,-1.277777,0.296281,-0.220436,0.080179,0.693088
droite,0.936101,-0.869956,0.192293,0.220901,0.660437,0.249487,1.159873,-0.377897,-0.9396,1.373939,-0.172273,-0.13584,-1.001435,0.771397,0.113001,-1.627837,0.219278,-0.208084,0.148196,0.820858,0.106803,0.1383,-0.580817,-0.140787,0.919449,-0.549607,0.144388,-0.118491,0.843068,1.066063,-0.252478,-0.314182,-1.426353,-0.331127,0.01663,1.262079,-0.278475,0.208732,-0.932343
$\mathbb{C}$,-0.338799,-0.274038,-0.669483,-0.361411,-0.477674,-0.553782,0.610499,0.323929,0.410452,0.263382,-0.425912,0.121089,0.374584,0.282201,0.56,0.03566,0.169704,-0.058749,-0.019177,-0.205477,-0.380441,0.113098,-0.376055,0.531562,0.107155,-0.370158,0.352412,0.342604,0.276712,0.882356,-0.342389,-0.218658,-0.837045,-0.209859,-0.494831,0.197648,-0.538191,-0.338811,0.346947
solution,0.253757,-0.333465,-0.391139,0.289776,-0.102367,0.077237,-0.012241,0.399898,0.919952,0.649387,0.163214,-0.91507,0.856398,0.253483,-0.593535,0.952602,-0.085965,0.886033,-0.5251,0.052519,-0.859922,-0.043648,-0.391685,0.317093,0.430898,-0.481316,0.01785,-0.075355,0.177897,-0.288777,-0.695978,-0.932793,-1.453856,-0.140131,0.079861,0.549594,-0.528058,-1.819008,0.212372
modèle,0.353528,0.103281,-0.265492,-0.791251,-0.7118,0.929812,-0.080142,0.994535,0.714015,0.087885,-0.342398,-1.159268,0.845391,-0.169271,1.072208,0.824317,0.41436,0.292557,1.065725,-0.028325,-0.132014,-0.149646,-0.741363,0.530049,0.673336,-0.297057,0.312195,0.279574,0.015219,0.804137,0.569116,-0.242828,-1.242031,-0.217517,-0.673577,0.580626,-0.412062,-1.173762,-0.279948
linéaire,0.306416,-0.644066,-0.222992,-0.998283,-0.870379,-0.218769,0.274155,-0.064977,0.424606,-0.407218,-0.796569,-1.056171,0.57727,-0.815165,-0.31914,0.044865,-0.309678,0.414739,-0.05266,0.590461,-0.491346,0.905246,-0.492951,-0.105689,1.602156,0.15569,0.298571,-0.550829,1.260927,-0.178795,0.109972,0.231154,-1.53578,0.678064,-0.523198,0.560677,-0.006125,-1.472643,-0.809647
probabilité,-0.436648,-0.851918,-0.641832,-1.006527,0.079697,-0.159007,-0.547665,0.526736,0.625858,0.07491,0.178136,0.466959,0.222428,-0.096822,-0.707152,0.19116,-0.849181,0.801298,-1.260255,0.331415,-0.567948,0.017882,-0.586884,0.206307,1.006199,0.170775,0.780374,-0.622801,0.666846,0.027638,0.455376,0.131038,-1.012925,1.221445,-1.572031,-0.588159,0.124786,-1.380489,-0.070234
série,-0.27276,-0.149576,-0.123254,-0.531614,-1.430446,-0.599361,0.178099,-0.009421,-1.060745,-0.210041,-0.802053,-0.800117,0.387017,0.643006,1.834748,0.689008,0.105419,-0.270556,0.545658,0.594761,-0.399358,-0.993534,0.157336,-0.20752,0.884953,0.383287,0.080171,-0.117387,-0.964794,0.166809,-0.11418,-0.499797,0.789124,0.299612,-0.250268,-0.786112,-1.245082,0.008834,-0.147123
somme,0.131353,-1.316695,-0.290155,0.035768,0.23492,-0.099888,0.463295,-0.109442,-0.750033,0.063151,-0.331609,0.497136,-0.692015,0.299323,-0.306227,-0.287767,0.204713,0.771875,-1.406438,-1.330158,-0.658326,-0.431715,-0.698634,0.325479,-0.315373,-0.633082,-0.222293,0.159494,-0.014441,0.845266,0.773992,0.010672,-0.715125,0.052473,-0.435574,-0.583216,0.134718,-1.150076,-0.48407
mesure,-0.327197,-0.214449,0.323736,-0.473681,0.307908,-0.155807,-0.287668,-0.3489,1.360468,0.322182,-0.669495,0.32671,0.074668,-0.203997,0.394705,-0.713287,-0.508401,0.673025,0.031363,0.198153,-0.703019,-0.643376,-0.580223,0.269329,1.009924,-0.126069,0.49992,0.473766,0.452251,0.5763,0.200461,-0.263158,-1.388076,-0.367598,0.127761,0.160917,-0.128368,-1.351698,-0.578474
carré,0.809041,-1.059158,0.251682,0.042178,0.150264,0.30865,1.281832,0.354641,-1.03559,-0.039186,-1.174947,-0.500611,-0.345021,-0.548973,0.794226,-0.401815,-0.071476,-0.269125,0.386677,0.414351,-0.366458,0.265792,-0.145521,-0.206162,0.497134,0.062222,-0.167794,-0.529887,0.795282,1.240381,0.451739,0.966315,-1.252089,-0.508506,-0.046996,-0.12209,0.027215,-0.578365,-1.076114
vecteur,-0.727376,0.064023,-1.050836,-1.276156,-0.248316,0.078062,-0.434213,0.133013,0.634014,0.126966,0.017061,-0.294619,0.523214,-0.466093,-0.949579,0.270412,-0.492338,0.108841,-0.512283,0.861735,-0.83804,1.479009,-0.633478,1.417067,1.331503,-0.23506,1.052245,-0.896436,1.216986,0.31077,-0.158941,-0.215173,-1.351218,1.000752,-0.206689,-0.386002,0.026567,-0.948956,-0.393155
connexe,0.785717,-0.066363,0.674708,-0.162447,-0.242951,-0.270292,-0.731193,0.002989,-0.300555,0.263525,-0.687434,-0.213246,0.825485,0.300459,-0.356486,-0.247158,0.434644,0.772751,1.325464,-0.710248,-0.398598,-0.07206,-0.110494,1.297365,0.613554,-0.235274,0.374832,0.560321,0.745552,1.668408,0.167684,-0.302673,0.638499,-0.279887,0.372535,-0.513868,0.036722,0.633033,0.049051
classe,-0.565691,0.207249,-0.243075,-0.292871,0.24601,-0.263688,-0.001641,0.056272,0.774845,-0.175759,0.357699,-0.315332,0.399476,-0.059723,1.55134,0.391787,0.483371,-0.420837,0.301725,-0.159766,0.073302,-0.265038,-0.863931,0.786023,-0.260906,-0.675716,0.311179,0.478354,0.35689,0.767729,-0.070008,-0.029648,-0.863118,-0.091836,-0.673286,-0.653084,-0.285083,-0.388341,-0.630307
produit,0.39005,-0.347587,0.039006,0.508428,-1.089768,-0.296244,0.102124,0.915388,1.32229,0.278307,-0.501393,-0.722412,1.0335,0.398162,-0.196833,1.00096,0.267756,0.069062,-0.501237,-0.005898,-1.48598,-0.420251,-0.083376,0.973419,0.617036,-0.464518,-0.970682,-0.206603,-0.925181,0.435699,0.022851,-0.030621,-0.786931,0.062767,1.001734,-0.05067,-0.508877,-1.686885,0.57664
égal,-0.160639,-1.569408,-0.8786,-0.625464,0.567863,-0.326651,0.378862,-0.54831,0.754171,-0.082529,-0.268504,-0.494009,0.055938,-0.353157,0.638228,-0.254338,-0.750193,-0.120743,-0.823466,-0.104632,-0.670319,-0.568675,-0.845945,0.01245,0.550669,-0.434811,0.735167,-0.235349,0.107123,1.149254,0.699298,0.485167,-1.488491,0.545159,-0.749957,0.369966,-0.006835,-0.778291,-0.605408
cercle,0.490881,-0.468288,-0.57787,0.612877,0.056047,-0.094094,0.413661,-0.700528,-0.721266,-0.629023,-0.125606,-0.676917,-0.780589,0.336398,0.510558,0.029015,-0.043024,-0.12102,0.560954,0.609778,0.358788,0.746651,-0.728827,0.198223,0.244418,-0.924796,0.097739,0.125339,0.6268,0.577169,-0.122437,-0.260894,-0.160422,-0.121761,-0.358521,0.143334,0.599441,-0.195916,-1.439516
partie,0.431449,-0.44335,-0.027316,0.25905,-0.67262,-0.293593,-0.011913,-0.321745,0.035974,0.352223,-0.851269,0.138634,-0.241532,0.814286,0.590126,-0.623712,0.432371,-0.437536,-0.31192,-0.217413,-0.237681,-0.350846,0.211406,0.073459,0.339332,-0.520909,-0.517715,0.264256,1.139229,0.846528,-0.249024,-0.143715,-0.180572,-0.513605,0.236365,0.222774,-0.418323,-0.754289,-0.915046
relation,-0.40126,-0.282963,-0.443796,-1.045819,-0.037611,-0.054452,-0.071285,-0.771807,1.209893,0.217235,0.12211,-0.946079,-0.066234,1.254251,-0.376079,0.111948,-0.517909,0.250907,0.023147,-0.311668,-0.430144,0.507091,-0.178812,0.214028,0.067499,-0.176919,0.7998,0.27174,-0.278318,0.448349,-1.355212,-0.573473,0.537182,-0.097853,-0.007667,0.048548,0.091925,-1.14436,-1.194263
courbe,0.313948,-0.878701,0.587428,-0.92142,0.122573,0.149296,0.707921,-0.284321,-0.396084,0.328986,-0.577707,-0.92558,-0.271921,-0.590533,0.127472,0.092268,-0.492008,0.421534,-0.351112,0.073046,-0.229144,0.678501,0.231877,-1.125891,1.228919,-0.339607,0.020092,-0.310431,1.176069,0.494082,0.161403,0.513832,-1.817533,0.477375,-0.795432,0.639561,0.680818,-1.09296,-0.274786
