word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
loi,0.124402,-0.755144,0.322637,1.392903,0.980909,-0.229143,0.375857,-0.12983,-0.278246,-0.359002,-1.136078,-0.459302,-0.229508,0.176042,0.915394,0.247704,-0.369159,0.04224,0.632196,0.200906,-0.631133,-2.086929,0.502426,0.334336,0.90349,0.452107,0.497965,0.783803,-0.819847,0.452007,1.189389,0.727393,-0.394315,0.661205,0.343904,0.40928,-0.047523,0.790891,0.128782,0.096185,0.884803,-0.140676,0.456196,0.077533,-0.987734,0.730475,0.13246,-0.859785,0.210257
définition,-0.264319,-0.413818,0.744268,0.401402,0.542543,0.280922,-0.514581,-0.935868,-0.342794,0.017319,-0.933875,-0.14653,-0.46692,-0.241374,0.345894,-0.345315,0.261169,-0.247669,0.631264,0.381839,0.567664,-1.506128,0.957422,0.527464,0.957554,0.919089,0.009272,0.954869,0.166521,-0.39185,-0.022622,-0.029595,0.385905,-0.093993,0.278601,0.131523,-0.831175,-0.003764,0.714247,0.116184,-0.499418,-0.497154,0.192367,-0.646644,-1.143838,0.693242,-0.231599,-0.095541,0.324319
réel,-0.289423,-1.050312,0.334618,0.58347,0.842328,0.76174,-0.39947,-0.686653,0.084902,-0.006483,-0.686726,-0.658972,0.41437,0.06308,0.429522,-0.552512,0.145677,-0.479451,0.15886,0.141844,0.1971,-1.377023,0.348739,-0.55805,0.674937,0.291094,-0.65656,1.067201,0.029137,-0.310408,0.139315,0.229796,0.289131,-0.551402,-0.340932,-0.402117,-0.660821,0.032952,0.594569,0.26494,-0.07909,-0.257947,0.370626,-1.164729,-0.460214,0.1738,-0.37697,0.877818,-0.102944
dimension,-0.148374,-0.77449,1.1069,0.061323,0.682211,0.754212,-0.200245,-0.645703,0.086943,-0.320877,-0.789066,0.121201,-0.26195,-0.353049,0.410058,-0.628412,-0.260279,-0.690576,0.001488,-0.312805,0.198772,-0.916377,0.66364,-0.810676,0.472337,0.635216,-0.069731,0.27239,0.47804,0.126384,-0.009886,0.357672,0.522198,-0.236554,0.049668,-0.040141,-0.931599,0.052783,0.920419,0.123543,0.136057,0.060717,-0.547152,-1.060624,-0.264003,-0.628908,-0.752086,0.868808,-0.690517
statistique,0.02192,-0.617398,-0.676243,-0.127587,-0.027769,-0.714732,-0.610752,-0.172173,-0.291109,-0.722262,1.007562,1.562743,0.834111,0.685575,0.83931,-0.019141,-0.343298,-0.266507,1.211944,0.39282,0.963468,-2.468004,0.028604,0.578803,0.272331,-0.446065,-0.890937,0.158491,-0.127281,-1.55483,0.253807,-0.107417,-0.334076,0.217244,1.09659,-0.080616,0.773672,0.191135,1.175357,0.096946,-0.119571,-0.27515,-0.394518,-0.055747,-0.604235,-0.624823,0.001684,0.302206,-0.627576
sommet,0.030366,0.273202,-0.053935,0.988458,0.194499,0.824282,0.034335,-1.154342,0.337524,0.292439,-0.821798,1.246426,-1.218532,-0.451275,-0.152142,-0.751506,-0.18985,-1.435416,-0.690165,0.182346,0.830979,-0.526992,0.292962,-0.235731,-0.683721,-0.184071,0.311325,-0.915747,-0.690483,0.107199,-0.1973,-0.167161,0.59853,-0.184701,0.100721,0.707278,0.828852,-0.308995,-0.695171,-0.50492,0.190724,0.513309,0.124245,0.806252,0.077937,-0.256284,-0.731988,1.018367,-0.085982
logique,-0.058811,-0.684904,0.047219,0.341245,1.232016,-0.075826,-0.394606,-0.083209,0.142007,-0.244275,-0.574268,-0.722455,-0.200719,-1.182509,0.326596,-0.692722,0.074286,-0.318733,1.09654,0.305521,0.508659,-0.80569,0.557073,0.365957,0.492127,0.65601,-0.466935,0.778232,0.343715,-0.341229,0.122441,0.601598,0.408011,-0.347447,0.464454,0.046375,-0.615198,-0.551236,1.829637,0.020225,0.688015,-0.70374,-0.1659,-1.209276,-0.558017,0.389167,-1.079335,0.229853,0.915567
terme,-0.336217,-0.165881,-0.194004,0.71991,0.559011,0.874332,-0.289622,-0.262617,0.128063,0.096438,-0.150816,-0.519199,-0.170019,0.042186,0.136534,-0.41171,0.463125,-0.469588,0.567397,0.92378,-0.099045,-1.768563,0.393963,0.026229,0.093957,0.524809,-0.093594,0.567936,0.071451,-0.595518,-0.56071,-0.263507,0.456431,0.095968,0.03829,0.371533,-0.136104,0.022775,0.576344,0.489899,-0.51889,-0.625755,0.274803,0.404358,-0.519988,0.190157,-0.6483,-0.120165,0.186287
trois,0.157229,-0.294832,-0.038038,0.955949,-0.204179,0.539736,-0.302948,-0.650669,-0.129219,0.004074,0.436136,0.246868,-0.643407,-0.037178,0.828345,0.375939,0.538204,-1.209349,0.064444,-0.006991,-0.401483,-1.273541,0.295894,-0.66207,-0.293869,-0.307323,0.129488,-0.713013,-0.118956,0.135667,-0.098525,-0.210574,-0.293701,-0.067237,-0.619003,0.933422,-0.323637,-0.010581,0.067795,-0.164705,0.389251,-0.437261,-0.037424,0.144792,0.477064,-0.561883,-0.648459,0.236994,0.002067
plan,-0.149537,-0.148021,0.680437,1.741896,0.242869,0.557597,-0.104357,-0.268054,0.282578,-0.312391,-0.719032,0.33258,-0.48532,-0.171281,0.068826,-0.688649,-0.496621,-0.390026,0.145413,-0.00042,-0.078304,-1.346047,-0.159714,-0.233435,-0.503252,-0.012126,-0.305358,0.323388,0.215557,-0.109074,0.193616,0.013022,0.406137,0.068229,-0.436133,0.23514,-0.718325,0.242471,0.022996,-0.462008,0.710178,0.23601,-0.611893,-0.45255,-0.135195,0.07582,-0.434149,0.393187,-0.05652
