word,1,2,3
corde,-1.547875,-0.744874,-0.162736
abscisse,-2.303115,-0.803142,-1.122404
cyclique,-2.235473,-1.130642,-1.1372
Lie,-1.736521,-0.809739,-0.579998
interaction,-1.344906,-0.315784,0.49582
Archimède,-1.307849,-0.260378,0.189102
quatrième,-1.871216,0.43749,0.057403
inférence,-1.222083,-1.783662,1.086471
Borel,-1.04074,-0.183916,0.318674
convergent,-2.020287,-2.405555,-0.301144
spectre,-1.751813,-0.997182,-0.218682
déduction,-1.510664,-1.948569,0.62779
spectral,-1.713042,0.17457,-0.759118
implication,-1.558591,-1.027753,-0.293792
décroissant,-2.330933,-1.343415,-0.956385
triplet,-2.281036,-0.196501,-1.002719
génératrice,-2.172325,-1.559708,-0.471291
Pythagore,-1.255108,-0.356198,0.376415
équivalent,-2.129217,-1.646403,0.418272
million,-1.616777,0.709376,-0.8865
singularité,-1.654416,-1.259376,0.178454
endomorphisme,-1.995131,-1.42999,-1.470133
indépendant,-1.850662,-1.829353,0.282772
tore,-1.753748,-0.643828,-0.962929
significatif,-1.78886,-1.152641,1.125548
semblable,-1.965478,-1.220126,0.084655
sinus,-1.436869,-1.658462,-0.708128
dérivation,-2.026844,-1.480838,0.088741
tribu,-1.47327,-1.244608,-0.805887
uniformément,-1.913206,-2.701372,-0.915437
Boole,-1.186014,0.001131,-0.307683
lisse,-2.269018,-1.274129,-0.950993
booléen,-1.810305,-1.770843,-0.304975
infinitésimal,-1.607378,-0.611694,0.489718
cohomologie,-1.003247,-1.068626,-0.696386
Legendre,-1.145785,-0.253076,0.445499
pondérer,-1.858025,-1.71612,-0.279004
médian,-1.603627,-0.767998,-0.389068
multiplicatif,-2.164486,-1.255846,-1.13368
Peano,-1.116583,-0.254196,0.646248
quadrature,-1.237286,-0.596543,0.11315
résidu,-2.030234,-1.291769,-0.686235
stationnaire,-1.777108,-1.733606,0.029897
homotopie,-1.853473,-0.973859,-0.664999
entropie,-1.160105,-1.195513,-0.034141
logarithmique,-1.613363,-1.571949,-0.177908
clique,-1.819102,-1.200316,-0.973791
dualité,-1.579462,-1.266136,-0.135774
dense,-2.345918,-1.262747,-1.173978
monoïde,-1.521679,-2.089453,-0.765234
orbite,-1.471455,-1.272078,-0.025601
axiomatique,-1.475287,-1.445217,1.335123
transitif,-1.835378,-1.397981,-1.134347
Abel,-0.75614,0.269703,1.033966
bilinéaire,-2.080121,-1.546873,-1.792921
paramétrer,-1.922658,-1.428097,-0.649246
cylindre,-1.634032,-0.610624,-1.166365
centré,-1.917696,-0.559188,-2.509241
mille,-1.620041,1.182534,-1.403728
normer,-2.288344,-1.518585,-1.493625
inversion,-1.681789,-0.779278,-0.400563
quadrilatère,-1.526382,-1.038306,-1.636914
trigonométrie,-1.180163,-0.466407,0.298329
dénominateur,-2.238362,-0.62984,-0.711096
indépendance,-1.431854,-1.635331,1.359042
Noether,-0.602158,1.039432,1.398935
régularité,-1.804011,-1.695997,0.458045
périmètre,-2.052843,-0.326871,-1.188433
parabole,-1.685624,-0.564265,-0.838962
monotone,-1.861807,-0.949978,-1.298169
Hausdorff,-1.137807,-0.139616,-0.189958
plongement,-1.782854,-1.383316,-0.829393
converger,-2.218061,-2.496083,-0.353669
pyramide,-1.361066,-0.413681,-1.098907
