word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
réel,-0.704374,0.405062,0.898582,0.096022,-0.173944,0.328733,0.802957,-0.009003,0.588458,-0.439228,0.631612,-0.366058,0.323737,-1.184877,0.001254,-0.492524,-0.3005,-0.258889,-1.141427,0.826962,1.813237,-1.657223,0.692395,-0.404083,0.072171,-0.049285,0.931837,-0.879163,-1.030018,1.054227,-0.776564,-1.589596,-1.197695,-0.327235,0.639669,0.911761,-0.512319,0.624893,-0.242593
dimension,-0.789121,0.199511,1.18867,-0.903194,0.253408,0.237953,0.588037,0.332599,0.748438,-0.519152,-0.284462,-0.34092,0.135929,-1.380577,1.028768,-0.518595,0.080412,0.586986,0.376893,-0.149893,1.966358,-0.738882,1.249718,-0.513389,1.055922,0.47846,0.674663,-0.491935,-0.678759,1.009008,0.085206,-0.527158,-0.843475,-0.469148,1.061675,0.64996,0.037573,2.045696,-0.372628
statistique,-0.81961,0.6757,-0.361557,1.661403,0.698834,0.760008,1.769597,-0.627749,0.107091,-1.060982,0.381804,0.362604,-0.300208,-2.254226,-0.004435,-0.934427,-0.995464,-0.536138,0.073596,0.229994,-0.914567,-0.581371,1.408263,0.025842,0.757588,0.322172,-0.991508,-0.201143,-0.19663,-0.101095,0.688676,-0.392536,-0.261917,-1.566533,1.287807,1.061922,-1.428057,-0.436807,0.199516
sommet,-1.545284,0.61162,-0.64889,-1.450823,2.705735,-0.34494,-0.981525,-0.332386,0.808017,0.506652,-1.21747,0.411086,-0.305153,0.173351,1.200726,-0.356046,0.915309,0.030786,0.27771,-0.003569,2.240692,-1.732274,1.012943,0.086074,0.944694,-0.733768,1.200082,0.472545,-1.278145,0.338561,0.933584,-0.296087,-1.23104,0.16545,0.933077,0.897612,-0.303906,-0.096856,-0.970161
logique,-1.497476,-0.010431,-1.768481,0.253569,0.05784,1.158309,0.695841,-0.180146,-0.228683,-1.295302,1.37856,-0.007142,-1.432203,-1.690711,0.579863,-2.366249,0.314086,0.746521,-0.179666,-0.720503,1.730263,-0.137073,0.326005,-0.402797,-0.516631,-0.64391,-0.193301,-0.271352,-0.113608,-0.117202,0.411351,-1.61442,0.962088,0.837804,0.040455,0.747478,-0.394591,-0.09899,-0.99763
terme,-1.855306,0.614904,-0.063595,-0.638424,0.626559,0.727428,0.50059,0.283324,-0.078248,-0.632911,0.044449,-0.783245,-0.042453,-1.540386,-0.415871,-1.064147,0.073676,-0.106527,-0.955807,0.232602,0.923861,-0.78435,0.278639,-0.797718,-0.091217,-0.036597,1.015529,-0.027155,-0.660349,0.527205,-0.093205,-1.259648,-0.499608,-0.076646,0.775692,0.768448,-0.594282,-0.250105,-0.331641
trois,-1.441443,0.14091,-0.043361,-0.787919,0.420792,-0.040557,-0.155106,-0.476283,0.073128,0.0868,-1.506239,-0.246505,0.577243,-1.962353,0.273883,-0.503157,0.689618,-0.585394,-0.076097,-0.228438,1.03405,-1.693318,1.414305,-0.85806,0.787685,-0.858868,0.413705,-0.159419,-0.544309,-0.530242,0.263606,-0.561188,-0.095508,0.205149,0.173716,1.199556,-0.743873,0.335707,-0.920534
plan,-0.442186,0.411321,0.499067,-0.040031,-0.15322,0.033737,-0.34854,0.490277,0.608816,-0.314677,-0.211216,-0.016551,0.46667,-2.196234,0.720392,0.122989,-0.225335,-0.458645,-0.16862,0.003208,1.881158,-2.231024,1.64125,0.195333,1.031489,-0.520489,0.14267,0.710601,-0.373238,0.276605,-0.658547,-0.2011,-1.189469,0.453456,1.182129,0.562874,-0.734691,1.794174,0.300645
formule,-1.025873,0.075215,-0.459599,-1.330356,0.804984,0.409068,0.963085,0.296895,-0.06778,-0.35524,1.044561,-0.434157,-0.634207,-1.702412,0.594622,-0.363266,-0.094897,-0.6051,-0.770382,0.85238,1.874956,-0.459161,0.457643,-1.89388,0.374316,-0.374489,0.04948,-0.806505,-0.747759,0.696162,-0.533802,-1.201792,0.799089,0.789594,0.666371,0.745133,-0.749646,-0.426082,0.267593
droite,-0.582718,-0.054529,0.267229,-0.533328,0.114107,0.269449,-0.438916,0.795736,0.274301,-0.4421,-0.143549,-0.150186,0.661411,-1.57374,0.91634,0.38839,0.672061,-0.093463,-1.55342,0.366348,1.302045,-3.222468,1.304615,0.688912,0.383237,-0.611775,0.507818,1.102695,-0.83311,-0.50475,-0.389133,-0.360469,-0.427521,1.025988,1.302176,0.495682,-0.721973,0.915406,0.360264
$\mathbb{C}$,-0.86978,-0.575236,0.903009,-0.408534,0.222047,-0.424797,-0.582186,0.384194,0.696491,-1.205768,0.038557,0.113278,-0.097263,-1.337962,1.007931,-0.44781,-0.160396,-0.538435,-0.818948,0.687332,1.917567,-1.674823,0.968266,0.198907,-0.151453,-1.208877,0.803027,-0.459179,-0.500526,-0.541619,0.348747,-0.671762,-0.280094,-0.430759,0.735213,0.869982,-0.131554,0.206129,0.385754
