word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
type,-0.942937,-0.150133,0.199957,-0.214408,-2.095978,-0.022193,-0.325937,-0.74092,-0.891144,-0.372938,0.028936,0.798055,0.64208,-0.759049,-1.175794,-0.270897,0.271582,-1.507853,-0.048967,-0.368459,0.640386,0.270591
mot,0.516894,-0.269135,-0.211333,-0.110224,-2.293511,-0.539862,-0.246455,0.41575,-0.60384,-1.290125,0.479322,0.577264,-0.300281,-0.626657,-0.952072,0.310155,0.082106,-0.413451,0.358352,0.921103,-0.748899,0.518555
algébrique,-1.103597,0.689768,-0.334691,0.79041,0.507862,0.665637,-0.57778,-0.079448,-0.950498,-0.520086,-0.936469,1.712276,-0.577489,-2.248896,-1.684407,-0.579202,-0.99949,-1.030512,0.058593,1.146707,-0.758607,0.099621
degré,1.126402,-0.07408,-0.121751,-0.195454,-1.685816,-0.028471,0.805791,0.300192,-0.019693,1.477981,-0.945828,-0.22861,0.844377,0.263072,-1.711142,-1.22513,-0.898822,0.437978,-0.311108,-0.512222,0.010752,-0.887493
langage,-0.887027,0.588474,0.234413,0.297524,-1.117324,-1.181607,-0.361501,0.43468,-1.759498,-1.760226,-0.186477,1.004236,0.013542,-0.588349,-1.475621,-0.178715,-0.544879,-0.225578,0.14692,0.156218,-1.353779,0.72596
nul,-0.5706,0.188664,-0.199928,-0.592279,-0.615333,1.178503,0.914261,-0.030139,-0.724404,1.275367,0.451401,0.264004,-1.471693,-0.008034,-0.421352,0.295366,-0.652459,-1.686787,-0.098493,1.373819,-0.328599,-0.85901
moins,-0.87074,-0.417861,-0.22571,-0.602059,-2.529636,0.609292,1.107239,-0.483222,-0.067105,0.312503,0.221165,-0.332499,-0.607964,0.310601,-0.554553,-0.396688,0.335878,-1.494472,-0.444732,0.146192,-0.508622,0.601118
objet,-0.894009,0.746538,0.168664,0.029458,-2.341415,-0.656703,0.185818,0.701775,-0.627543,-0.358076,-0.664307,0.478428,0.394034,-0.176549,-0.088851,-0.358701,0.163573,-0.778418,0.165547,0.105306,0.165738,1.226227
triangle,0.393131,-0.358127,-0.623688,0.938041,-0.236737,0.335008,-0.095206,-0.183567,-0.066721,-0.486955,-0.062693,1.068145,-0.106878,-1.15426,0.04661,0.970339,0.042546,-1.039943,0.078041,-0.365651,0.390508,0.292981
structure,-1.531566,0.220545,0.431784,0.795549,-1.314258,-0.612678,0.997647,-0.420325,-0.291155,-0.980651,-0.502054,1.496808,-0.188462,-1.176135,-0.457478,-0.696857,0.411892,-1.147834,-0.086926,-0.180669,0.287315,0.223353
