word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
dimension,-1.082056,0.687577,0.442133,-0.109353,0.356667,-0.396912,0.615477,0.213315,0.04945,-0.699574,0.389544,-0.132135,1.201849,0.166139,-0.835642,0.331643,1.516588,0.441128,0.728097,0.334614,2.073619,-0.935976,-0.657532,-1.027889,-0.133931,0.608034,-0.304031,1.038425,0.09049,0.798601,1.180049,-1.091871,0.047336,-0.234567,0.773497,-1.968314
statistique,0.838846,-0.838469,-0.467289,-0.509787,-0.195385,-0.875596,0.451902,1.52489,0.839147,-0.067395,0.596715,0.274812,1.374012,0.811558,0.05584,-1.215873,0.810256,-0.11634,-1.44594,0.759996,0.834766,0.352426,-0.274927,-0.187166,0.604585,-0.513208,-0.240769,-0.110298,1.283955,0.551145,-0.265469,-2.797147,0.733987,0.897345,-1.238381,-0.716498
sommet,-0.420323,0.47386,0.62202,-0.931891,1.073936,-0.784319,0.466692,-1.67388,-0.376643,-1.436553,-0.7256,-0.490107,2.004216,-0.772734,-0.456869,-0.800058,0.828862,0.224793,0.738072,-0.491232,1.720362,0.251443,0.043864,-0.926495,-0.655321,-1.026091,-0.161174,2.541392,-1.399916,0.264965,2.350188,-0.107881,0.60573,1.350327,-0.344632,-0.919813
logique,0.861009,0.326577,-0.882456,-0.643042,1.831659,0.173553,-0.715343,-0.054591,0.185592,-2.063451,0.160406,1.206184,1.193436,2.115481,0.965513,-1.322716,0.28113,0.996328,-0.011303,0.981823,0.794801,-0.469282,0.477698,0.520953,0.893924,0.077732,0.386567,0.286451,0.655729,-0.885093,0.189459,-1.463023,1.601804,-0.732179,0.692431,-1.322919
terme,-0.026904,-0.559799,-0.981942,0.068837,1.402095,0.701292,-1.445412,-0.366052,-0.266596,-0.884321,-0.024222,0.273873,1.125071,0.822796,-0.71895,-0.27466,1.423927,0.321116,-0.106694,0.61426,1.326715,0.3524,-0.001722,-1.035198,-0.636969,-0.644418,-0.608269,0.556949,0.407726,0.231188,0.308584,-1.032614,0.260302,0.010396,-0.101897,-1.316906
trois,-0.529526,-0.536649,0.300653,-0.337412,0.609476,0.052556,-0.99864,-0.397291,0.183892,-0.059089,-0.703116,-0.09371,1.911557,-0.058437,-0.972596,-0.42237,1.430653,0.414673,0.021181,0.133458,1.220642,-0.443448,-0.044416,-0.295862,0.279926,-0.256373,0.831949,1.601753,-0.576809,-0.030679,0.691369,-1.276544,0.80985,-0.277981,-1.058338,-1.194215
plan,-1.130205,0.432391,0.440193,-0.589979,-0.783001,-0.708087,0.487952,0.362693,0.250615,-0.483943,-0.463157,0.17489,1.441506,-0.210212,-0.417928,0.00932,1.510839,-1.248171,0.572551,0.412602,1.466166,-0.30205,-0.332517,-0.745702,0.019237,0.008991,0.559935,1.255553,-0.098727,-0.706243,0.72807,-1.728414,-0.150271,-0.02388,-0.2878,-3.056255
formule,-0.038785,0.352243,-1.270436,0.146997,1.148038,1.019787,-1.509167,0.096336,0.37029,-1.564152,-1.384327,0.541136,0.25118,0.408084,-1.07341,-1.151028,0.331234,0.607612,-0.330065,-0.249668,1.705189,0.200061,0.317077,-0.587481,-0.582201,-0.05127,0.244106,0.936564,0.927364,-0.171752,0.563172,-1.185805,0.320167,-0.208927,0.51104,-1.797774
droite,-0.930328,0.386053,-0.506487,-0.367133,-0.052074,-0.517275,-0.184724,-0.320109,-0.546652,-0.677179,-1.259468,-0.306427,2.032653,-0.393097,-0.13977,0.083168,1.635829,-1.322611,0.405469,0.439758,0.709628,0.426113,0.345794,0.101614,-0.485313,0.371226,0.726461,1.65036,-1.04663,-0.285803,0.508037,-1.693693,-1.022925,0.154255,-0.376767,-2.605541
$\mathbb{C}$,0.033931,0.067298,-0.497953,-0.840133,0.716432,0.398751,-0.197819,-0.468667,-0.053038,-0.916899,-0.63824,-0.040667,0.708168,-0.560861,0.169546,0.649545,0.516179,-0.620571,-0.397156,1.365203,1.262322,-0.56047,0.827481,-0.626667,-0.041141,0.616873,-0.360499,1.430723,-0.890709,0.629156,0.831576,-1.459011,-0.263397,-0.583348,-0.547151,-2.022547
