word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
série,-0.897344,0.771235,0.179473,-0.963938,-0.159282,-0.574888,-1.416625,-1.333292,-0.11217,0.347863,-1.002715,-0.012536,-0.073369,-0.258046,0.799239,-0.108761,2.069177,0.09804,0.606049,0.19168,0.145105,-0.465982,0.026511,-0.152057,0.749788,-0.385553,0.178669,-0.643196,-0.202573,-0.120435
somme,-0.471902,-0.491417,0.270643,0.118841,-0.297534,0.699928,-0.547039,-0.369061,0.016017,-0.129754,0.179628,0.742686,1.225038,0.071718,0.823075,-0.55986,-0.860303,-0.659527,-0.845315,-0.501293,0.029208,0.524712,0.617032,-1.411558,1.004469,0.494287,0.317708,0.417317,0.316324,-0.781134
mesure,-0.740881,-1.057083,-0.536902,-0.164054,-0.338931,0.169673,-0.449766,-0.215445,0.668666,0.664218,0.926312,0.432337,0.279799,-0.26919,1.107906,-0.526821,-0.386409,0.854785,0.626844,0.713905,0.12111,1.293092,-0.382343,0.137166,0.350802,0.10639,-0.10691,1.040803,0.67739,-0.937553
carré,-1.165276,-0.840727,-0.028311,-0.509683,0.273769,-0.035444,-1.032746,0.098658,-0.210136,0.244445,-0.423008,-0.220579,0.303369,0.270418,1.092816,-1.479854,-0.932615,-1.43673,-0.616414,0.883177,-0.283468,0.201101,0.440439,0.414418,0.189477,-0.572511,-1.026166,0.164032,-0.012819,0.165551
vecteur,-1.078337,-0.679496,-0.949788,-0.130425,0.098432,-0.25039,-0.609186,0.729181,0.281841,1.530032,0.257454,0.479414,-0.066835,-0.91088,-0.473136,0.04084,-0.182937,-0.713511,1.220808,0.61751,0.751752,-0.271239,-0.419656,0.075066,-0.782647,1.182712,-0.177932,1.740378,0.427182,-0.751547
connexe,-0.215941,-0.312256,-0.978043,0.354991,0.203928,-0.358531,0.853668,0.65659,-0.771065,1.126517,-0.239741,0.574535,0.369361,-0.366239,1.843437,-0.507839,1.222845,-0.094781,-0.673717,0.540391,-0.001197,-0.294592,-0.010097,0.328665,0.121894,0.680947,-0.046242,-0.890102,0.615411,-0.140183
classe,-0.510681,0.31362,-0.518935,-0.854307,-0.335744,0.204459,-0.588145,-0.065502,-0.497895,0.299198,0.376461,0.481523,0.502936,0.602206,0.833114,0.532815,0.581295,0.490377,-0.243008,0.173669,0.251859,0.372961,0.595232,0.88641,0.143226,0.520563,0.007056,1.219609,0.709184,-0.179257
produit,-1.373484,-1.063579,-0.661953,-0.439314,0.960333,0.279885,-0.837879,0.252882,0.623862,-0.110608,-0.611155,0.548655,1.297705,-0.198841,1.27951,0.8775,0.625126,0.137251,1.448561,-0.055411,-1.55487,0.229232,-0.535215,-0.978568,-0.103568,0.587226,0.201681,0.43477,-0.522499,-0.899234
égal,-0.539926,-0.57634,0.032681,-0.142376,-0.106061,0.739767,-1.377484,-0.74178,0.054058,0.582183,0.253426,0.823051,0.324307,-0.145408,0.411426,-0.30394,-0.558172,-0.973938,0.096199,0.498241,0.311973,1.290395,0.12994,-0.503973,-0.464923,0.413089,-0.352062,1.610602,1.399436,-0.561368
cercle,-0.334955,-0.03248,-0.467899,-0.716801,0.559034,0.382146,-0.218706,0.427565,-0.319328,0.486743,0.325372,0.003246,-0.132587,1.58926,0.273683,-0.872401,0.192863,-0.475792,-0.856197,0.177392,0.51321,-0.367107,0.299209,0.108956,-0.034301,-0.700656,-0.913617,0.480309,0.589827,-0.168946
