word,1,2,3
uniformly,-0.419427,-2.067793,2.615846
Weyl,-0.206363,-0.306225,1.668729
tend,-0.092531,-1.287,2.350578
symplectic,-0.02171,-0.808593,1.82202
combinatoric,0.975665,0.534145,2.000294
induction,0.549003,-0.683175,2.242264
Lebesgue,-0.11013,-0.956403,1.990587
perpendicular,-1.678244,-0.907111,2.36024
decrease,0.435895,-1.651113,2.392448
binomial,0.513877,-1.168289,2.167277
net,0.172884,-0.726633,1.58042
dense,-0.678323,-2.023171,2.606952
integrable,0.224675,-1.730494,2.030223
outcome,1.416008,-1.401884,2.309712
conditional,1.28245,-1.74302,1.889726
quadrilateral,-1.713228,-0.67374,1.758909
injective,-0.580703,-2.38686,2.558469
gradient,0.960252,-1.785098,1.726657
Gödel,0.904987,0.718059,1.486647
invertible,-1.188757,-1.993404,2.957198
middle,0.27503,0.839082,2.142238
inclusion,-0.28612,-1.069016,2.506827
identical,-0.511677,-0.887446,2.42432
vary,0.959714,-1.168341,2.481465
transition,0.422814,-1.123603,2.170248
eight,-0.768611,0.591828,2.114284
likelihood,1.603718,-1.941431,2.016422
deviation,0.79673,-1.691044,2.084005
infinitesimal,0.556801,-0.509501,2.142435
straight,-0.763128,-0.888491,2.353167
strongly,0.237877,-1.685076,2.20952
fractal,0.965575,-0.381913,1.399799
grow,1.088504,-0.146529,2.004811
generating,0.082594,-1.538049,2.385065
conic,-0.933845,-0.330678,1.885861
independently,0.617418,0.745377,2.025914
remainder,-1.100652,-0.045844,2.438117
sampling,1.6205,-1.158507,1.578596
Jordan,-0.597961,-0.714418,1.90061
rectangle,-1.087486,-0.756804,2.211646
monoid,-0.45724,-1.878048,1.778177
derivation,0.383127,-0.684649,2.322751
conformal,0.027937,-1.156613,1.888415
exterior,-0.601314,-1.144838,2.211151
growth,1.342956,-0.804494,1.694985
inference,2.293273,-0.68281,1.758663
isometry,-0.533326,-1.751696,2.305612
definite,-0.029804,-1.970995,2.498096
fractional,0.328591,-1.20523,1.900005
rotate,-0.566911,-0.40376,2.059654
seven,-0.473448,0.811278,1.944254
associative,-0.466901,-1.324701,2.148897
universe,0.905444,-0.335856,1.856765
hierarchy,0.875743,-1.028777,1.346968
subgraph,-0.975399,-2.028719,2.092237
sentence,0.899463,-1.39679,1.866804
pole,-0.73243,-0.659476,2.009623
bayesian,2.717745,-0.740748,1.434761
sine,0.205792,-0.849464,1.587121
simplify,0.901675,-0.495816,2.446048
degenerate,-0.972529,-1.268519,2.460294
fold,-0.982122,-0.130503,1.890494
circular,-0.351491,-1.049619,1.86042
Taylor,-0.071495,0.831829,1.88023
minimize,1.312723,-1.837884,2.407593
characterization,0.227409,-0.824777,2.297553
Euclid,0.550851,0.655604,1.845558
Leibniz,1.118541,0.760601,1.44756
demonstrate,1.162937,0.173911,2.135278
stability,1.316148,-0.701624,1.579287
skew,-1.560179,-1.221504,1.93395
imaginary,-0.300238,-0.944912,2.393539
plot,0.437495,-1.296065,1.397922
predicate,0.708251,-1.532997,1.761939
resolution,0.580598,-0.695414,1.856547
proportional,0.837786,-1.58283,2.016721
digital,1.505459,0.074304,1.49774
residue,-1.267985,-0.628028,2.298449
cluster,0.631334,-1.014235,1.882361
Grothendieck,-0.231629,0.325404,1.45046
trigonometric,0.576928,-0.851121,2.066231
diameter,-1.171862,-0.469414,2.169905
Bernoulli,0.522977,0.074218,1.521017
modulus,-0.294502,-1.115355,2.052328
estimation,2.248022,-1.3267,1.754869
hermitian,-0.679756,-2.27214,2.100748
ordering,0.142454,-1.559174,2.307107
eigenvector,-0.563682,-1.916219,2.28151
nine,-0.675159,0.915808,1.903509
Erdős,0.3996,0.720352,1.288143
inversion,-0.382718,-0.847276,2.267046
vertical,-0.877683,-0.901064,2.142671
computable,0.80188,-1.106487,1.880437
Church,1.435929,1.081266,1.305736
continuity,0.425956,-1.372254,2.099823
Cartan,-0.306555,0.137335,1.386157
fourth,-0.179172,0.685803,2.147921
interaction,1.969655,-0.982276,1.762099
embed,-0.409497,-1.148249,1.981463
Conway,-1.067629,1.215555,1.590978
valuation,0.155542,-1.420663,1.817228
chart,0.387114,-1.055979,1.576276
internal,-0.369653,-0.566251,1.82924
separable,-0.38061,-2.037393,2.210949
coincide,-0.911933,-1.144673,2.565599
loss,1.419125,-1.273542,1.984788
arrow,-0.381795,-0.444389,1.923584
orient,-0.55031,-1.168462,1.964051
pythagorean,0.045845,-0.361035,1.764352
convolution,0.559953,-1.469944,1.863655
Dirac,0.955451,-0.36742,1.494798
Minkowski,0.079611,-0.383363,1.724854
denominator,-0.341121,-0.905144,2.516005
centre,-0.125901,1.220565,1.830538
Lagrange,0.330174,0.213224,1.541952
hull,-0.754344,-0.794308,1.782358
bipartite,-0.982744,-1.623276,1.898602
linearly,-0.43632,-2.096699,2.868236
outer,-1.153604,-0.842332,1.905357
interpolation,0.676371,-1.034302,1.405582
dot,-0.34478,-0.699817,2.009139
simulation,2.496729,-0.008183,1.721171
congruence,-0.622182,-1.128398,2.236656
summation,0.600147,-1.040969,1.838624
