word,1,2,3,4,5,6,7,8,9,10,11,12
parameter,-0.154931,0.462975,-1.587133,0.858739,-2.36239,-1.226303,-0.064645,-1.545805,-0.558629,0.55847,-1.513501,1.014541
euclidean,-0.047372,-0.72253,-3.259663,1.572942,-1.420384,-0.15651,-0.547682,0.660082,-0.580255,0.245138,0.299669,-0.096483
symmetric,1.325997,-0.040022,-2.236941,0.838602,-1.487471,-1.224939,-1.215831,0.617859,-0.7875,-0.723969,-0.094012,0.867317
metric,-0.044557,0.199191,-2.629211,0.886628,-1.232659,-0.013709,-0.686342,-0.874193,-1.93388,-0.849643,0.020032,-0.352221
test,-0.157096,1.651512,0.506524,1.448644,-2.615677,-1.525766,-0.148289,-0.843227,-0.137455,0.860488,-0.916523,0.164494
bundle,0.013143,-1.183806,-2.887008,0.643617,-0.269238,-0.352598,-1.475099,-0.932956,-1.416507,-1.724718,-0.221768,-0.460321
center,0.229623,-2.063397,-1.271569,0.936698,-1.745115,-0.272115,-0.929971,-0.34371,-1.339372,0.768243,0.83124,1.122484
symbol,-0.339403,-0.370216,-1.237722,1.404425,-1.085902,-1.689574,-1.373893,1.337534,0.751128,0.166105,-0.43758,1.94758
projective,0.185934,-1.136701,-3.613355,1.156028,-0.758474,-0.049319,-0.962065,0.500903,-0.883614,-0.771909,-0.123687,-0.941584
sphere,0.032945,-1.784685,-2.649365,1.950978,-1.413299,0.941037,0.056968,-0.086463,-0.9156,0.026292,0.412317,-0.042434
interval,-0.110022,-0.07398,-1.267863,1.307028,-2.195763,-0.10377,-0.062634,-0.339735,-0.977493,0.471619,-1.747308,0.705534
single,0.208673,-0.547398,-0.992567,0.779958,-3.005363,-0.459487,-1.265813,-0.035016,0.194904,0.161011,-0.627408,1.256496
geometric,-0.315828,-0.004256,-2.989937,0.565095,-1.677647,-0.858123,-0.619994,0.121462,-0.211815,0.970035,0.212545,-0.532762
ideal,1.269881,-0.201149,-1.627432,1.350218,-1.297744,-0.61942,-1.56477,0.815868,-0.730781,-1.571236,-0.31736,-0.184784
dual,1.126065,-0.324002,-2.527423,0.836687,-1.742465,0.26323,-0.805739,1.630644,-0.994382,-0.385228,0.442879,0.891198
module,0.939812,-0.460121,-2.194379,0.266137,-0.514728,-1.426668,-2.236189,0.864646,-0.097675,-1.673585,-0.962114,-0.563039
invariant,0.825282,-0.228655,-2.548138,0.989412,-1.084923,-0.969803,-0.952391,-0.254965,-1.065886,-0.891316,0.520365,-0.413176
$\mathbb{Q}$,0.946118,-0.425627,-1.402385,1.884244,-0.465844,-1.841716,-0.324406,0.549934,-0.659694,-0.144014,-1.492122,1.046637
index,0.780128,-0.334954,-1.114994,0.74086,-1.617613,-1.390088,-1.146559,0.118353,-0.417946,-0.120176,-0.580264,1.031245
information,-0.4355,0.431471,-0.730772,-0.49696,-2.818959,-1.168139,-1.438501,-0.623534,0.228393,1.350242,-0.415961,0.114815
transformation,-0.202486,-0.422934,-2.768675,0.783258,-0.864458,-1.186127,-0.818799,-0.39131,-0.635916,-0.420982,0.458422,0.928752
extension,0.377117,0.566141,-2.196065,0.997032,-1.157204,-1.31297,-1.374494,0.337801,-0.586557,-0.735366,-0.682746,-0.695932
direct,0.269864,-0.206392,-1.678198,0.528675,-2.29967,-0.219034,-1.68468,0.56851,-0.728879,-0.271441,-0.59838,0.428757
uniform,1.744945,-0.864974,-1.93169,0.641998,-2.302681,0.179617,0.198695,1.662271,-1.01466,1.50337,-0.296941,-0.247994
path,0.332205,-0.330907,-0.864097,1.024287,-2.839639,0.495541,-0.739086,-0.263801,-1.3085,0.063123,-0.865659,0.459492
negative,0.25321,0.033357,-1.158089,2.205537,-1.920546,-1.315331,-0.369209,-1.156117,-0.265329,-0.616003,-0.355445,1.009516
image,0.196891,-1.243279,-2.632217,-0.335537,-1.491666,-0.401104,-0.733615,0.211528,-0.088487,0.658763,-0.976177,1.139449
member,-0.083412,-1.360197,0.574043,-0.110584,-1.334992,-1.681258,-3.460934,0.020611,-0.464788,0.080727,1.076752,0.240022
inverse,-0.023932,0.695504,-2.327038,1.337434,-0.919961,-1.849932,-0.64239,-0.40524,-0.777165,-0.618793,-0.377596,1.4042
