word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
method,-1.788456,-1.921045,0.845052,-0.522694,-0.679136,0.816338,0.157492,0.292963,-0.881732,0.775874,0.984164,0.148252,-0.896832,0.707065,1.493047,-0.237146,0.11805,0.218602,0.287482,-0.191502,-0.12907,0.24156,0.063039,-0.841153,0.836254,-0.247836,-0.87366,0.437006,0.005047,-0.688805,0.374249,-0.039135,-2.582093,-0.463646,1.156179,0.793973,-0.465364,-0.060729,0.496905,-0.742721,1.154503,-1.179388
finite,-2.935377,-1.510886,-0.99818,-1.034225,-0.993647,0.648394,0.507344,-0.327303,-0.635943,0.796416,0.908226,0.313938,0.007989,0.424515,0.372315,1.54874,-0.188942,0.93333,-0.370645,-0.695839,0.037445,-0.294965,-0.041983,0.534423,-0.440607,-0.093514,-0.242457,-0.397355,0.179733,-0.502757,0.653674,0.257669,-0.26207,1.380627,-0.210293,-0.291388,-0.067147,0.050408,0.484967,-0.112232,1.465091,-0.905679
result,-2.157299,-1.877984,0.136455,-0.563339,-0.802687,0.197415,0.204302,0.218676,0.538928,0.486629,1.172729,0.608586,-0.882815,0.475837,0.691599,0.573876,0.304062,0.602042,0.092547,-0.0955,-0.465991,-0.812309,-0.602832,-0.7798,0.235244,-0.017755,0.010072,0.352755,-0.270413,-0.123972,-0.567999,0.296468,-0.708861,0.164964,0.199285,0.237117,0.769589,0.444397,0.511966,-0.7121,0.850177,-0.710405
vertex,-1.722894,-0.751473,1.032812,-0.806962,-0.323577,-0.518051,-0.283805,0.54977,2.085189,0.450881,0.239466,0.116453,-0.41696,1.016791,-0.09616,-0.02792,0.059969,1.553289,0.063713,-0.166168,0.483241,-0.291468,-0.944516,0.762025,-1.530386,-1.20168,-1.484104,1.409718,1.051431,0.22146,-1.253866,0.984796,0.16351,0.147051,-1.00028,0.126449,0.65707,-1.56139,0.62491,0.476395,1.878024,-2.360818
term,-2.38862,-1.645965,0.187771,0.064156,-0.700596,0.912799,0.89339,0.271439,0.508451,0.066996,0.788462,0.343696,0.296088,-0.454657,1.266756,0.16962,0.113051,0.74004,0.532073,0.801291,-0.477687,-0.327587,-0.327101,0.235443,0.648967,0.277652,-0.672683,-0.084322,-0.415463,0.284741,-0.050426,0.526687,-0.689863,0.83334,0.225277,0.560363,-0.099511,-0.090484,0.355731,-0.530145,0.852246,-1.091565
line,-1.122986,-1.811347,0.116721,-0.967556,0.309781,-0.109633,0.548276,0.381928,-0.863466,0.595383,0.587475,-0.116718,0.149492,-0.130888,0.888449,0.670333,1.246382,1.144354,-0.15408,0.011095,1.096996,-1.030042,-0.545725,0.09367,0.242008,-0.91411,-0.301732,0.495313,-0.413208,1.038232,-0.742317,1.114447,0.028991,-0.803661,-0.527013,0.539634,0.765152,-0.538137,0.111871,0.782327,1.344168,-2.179419
model,-2.789204,-2.243545,-0.069686,0.36095,0.098888,1.310945,0.104595,-0.056974,0.447686,0.271738,-0.300046,0.009769,-1.256704,-0.108087,1.020114,0.844118,0.414092,-0.643188,-0.952467,0.00737,-0.473231,-1.529941,0.612287,0.05475,0.327346,-1.49125,-0.875627,0.028484,0.086424,-0.796331,-0.477046,-0.61227,0.416782,-0.000998,1.267917,0.153828,-0.19503,0.160251,0.72887,0.454992,1.360904,-0.747009
real,-2.187868,-1.932674,-0.592852,-1.201911,-0.413872,0.620733,0.168498,0.191091,-0.3864,0.692412,1.63201,-0.411879,-0.456058,-0.987236,0.983456,0.691385,-0.039267,1.438543,-0.108127,-0.874019,-0.161893,0.025361,0.153613,0.484528,0.723969,-0.561563,-0.086985,-0.474251,-0.546752,0.858016,0.535125,1.02514,0.153677,0.3634,0.107085,0.017783,0.174252,-0.504197,0.157871,0.425545,1.013544,-0.743808
property,-2.768373,-1.484407,-0.08053,-1.003152,-0.530588,0.271454,0.687492,-0.495881,-0.171263,0.16607,1.090986,0.252275,-0.368466,0.413042,0.153668,0.738535,0.722616,1.032124,1.042481,-0.328883,0.033458,-0.35715,-0.119047,-0.475099,0.102733,-0.104823,-0.64516,-0.477347,0.187459,0.023867,-0.366028,0.489112,0.474405,0.929946,0.091771,0.501403,0.412308,0.403281,0.002569,-0.132838,1.463938,-0.448767
geometry,-2.253233,-1.025842,-0.438678,-1.150738,0.602354,0.695433,1.46703,-0.408239,0.107379,1.130791,0.153182,-1.487691,-0.617252,1.216617,0.767535,0.82089,-0.394432,0.480111,0.303455,1.049258,0.746422,-0.287321,0.661582,-0.13756,1.253655,0.428274,0.496896,0.539004,-0.18215,0.743541,-0.17429,0.740808,0.245019,-1.114958,0.879334,-0.412153,0.68076,-0.624012,0.148043,-0.08253,1.776618,-1.082094
