word,1,2,3,4,5,6
ordinary,-0.812924,-1.026711,0.664776,0.73674,-0.915627,-0.130516
polyhedron,1.386596,2.525928,0.891541,-0.205267,-2.013568,0.806615
singular,-0.640628,0.377849,0.693463,1.507749,-1.223618,0.11231
filter,1.550987,-0.54991,2.284088,0.436278,-1.466721,1.25792
automorphism,0.942899,2.381347,1.343856,0.016618,-2.367902,-0.082178
absolute,-0.221903,-0.43459,0.849953,1.678866,-0.777028,-0.022045
constraint,0.952817,-0.700018,2.264418,1.628432,-1.222175,-0.486448
relationship,-0.262631,-2.236418,-0.258413,1.381138,-1.423926,-0.57201
multiply,-0.060329,0.385129,1.78396,1.328207,-0.893104,1.048068
decision,0.284156,-1.949375,0.210135,1.714424,0.491242,-0.701579
six,-0.817826,-1.889942,0.377518,-0.223389,0.954228,1.012397
homogeneous,0.016527,0.548235,2.476075,0.560514,-1.880513,-0.020833
cyclic,0.828587,0.894664,2.203539,0.603413,-1.644892,0.389201
stochastic,2.169737,0.511593,1.779115,0.835469,-1.864652,-0.823555
Banach,1.94565,2.367709,-0.018441,0.52048,-1.447593,-0.559913
spherical,0.071886,0.661883,2.14296,-0.54912,-1.960051,1.622017
riemannian,1.410518,2.017401,1.575434,-0.260483,-2.728397,-0.253446
cardinal,-1.647864,-0.031223,-1.525522,-0.321633,0.750378,-0.309583
generator,1.435659,-0.400307,2.245148,0.114805,-0.487976,1.423332
cubic,0.240608,1.303799,2.750299,-0.55191,0.577278,1.609458
closure,-0.025139,-1.268511,1.550976,-0.380331,0.197939,-0.020931
necessary,-0.373985,-1.839465,2.118381,1.422727,-0.792561,-0.298376
inner,-1.277382,-0.915088,1.170289,-0.403546,-0.979541,0.640154
complement,0.263703,-0.549574,1.561698,0.415864,-0.501933,0.539528
planar,1.288108,1.005882,2.149642,0.035435,-1.87407,1.148345
stable,-0.125831,-1.027893,1.534416,-0.303158,-0.99103,0.599288
induce,0.115698,-0.600072,2.151419,0.781094,-2.153656,0.243029
Hausdorff,1.870168,2.239993,0.711116,0.078954,-1.839257,0.043767
