word,1,2,3,4,5,6,7
solve,-0.073284,0.759129,0.558348,1.087845,1.189602,-0.151046,2.913677
pair,-0.695012,-0.242919,-0.364525,1.099633,-0.16561,1.931702,2.841337
hold,0.879003,0.810267,-0.154205,1.06928,1.397962,1.144809,2.419228
limit,-0.33456,0.423076,1.260806,0.978892,0.54087,1.027965,2.864881
special,0.434881,-0.558651,0.797741,1.496757,1.125203,0.914779,2.742051
generate,-0.468188,-0.377775,0.783651,1.348186,0.46014,1.63531,2.466101
coefficient,-0.140789,0.772193,1.740759,0.750232,0.497497,1.700338,2.360902
standard,1.24952,0.234368,0.991795,0.55643,0.647995,0.865905,2.793314
identity,-0.685096,-0.041704,1.039844,1.519444,1.096634,1.560185,1.851053
four,0.314734,-0.529928,-1.497295,1.251737,0.440712,1.307865,2.948772
rule,-0.291348,1.05352,0.573949,0.767683,0.614679,0.401063,2.650153
topological,-0.548702,-1.412264,1.108238,2.164939,1.507944,0.99397,2.218798
computer,2.164468,0.339872,0.153834,0.480677,1.321434,-0.507918,2.765548
derivative,0.139691,-0.197723,2.238141,0.8342,0.448641,1.371082,2.466212
symmetry,-0.021122,-1.673777,-0.965947,1.480472,0.372599,1.740114,1.741648
compact,-1.658168,-1.089827,1.089256,2.41515,1.15571,1.774597,1.907486
factor,-0.216289,0.97421,0.841599,0.542827,0.175107,1.529695,2.697283
family,-0.011612,-0.497935,-0.681462,1.359392,0.843104,1.030021,2.160616
transform,0.558256,-0.560267,2.367281,0.688121,0.485778,1.18588,2.090063
convex,-1.29876,-1.033915,-0.317402,1.841492,0.531431,1.294932,2.041862
domain,-0.401625,-0.719381,1.172595,1.371273,0.490468,1.150809,2.438922
subgroup,-1.321175,-1.116816,0.722284,1.798614,0.705312,2.455518,1.056744
construct,-0.448548,-0.720335,-0.404657,1.641921,0.684901,0.921198,2.659846
axiom,-1.413943,1.533853,0.529687,1.682229,1.834989,0.650809,1.700326
construction,-0.374868,-0.964127,-0.117573,1.889125,1.150589,0.679332,2.405889
therefore,-0.725511,0.473675,0.241452,1.204424,0.424757,1.605631,3.103042
compute,0.368826,0.91332,0.828766,0.633732,0.590066,0.93305,2.860604
normal,-0.343609,-0.292226,1.085019,1.03974,0.238226,1.575877,2.369416
distance,0.218687,-0.853826,0.207089,0.50677,-0.539026,1.347368,2.779042
notation,0.187005,0.514938,0.20738,0.882515,0.917954,0.854255,2.100907
parameter,0.437021,0.613194,1.705871,0.190374,-0.124339,1.130137,3.212102
