word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
formula,0.039646,-0.224242,-0.84237,-0.132693,-0.711012,-0.406554,0.735421,-0.696536,0.265229,0.19286,1.755908,2.007243,-0.197868,0.295359,-0.611681,-0.036758,-0.504425,1.672126,-1.662796,-0.602118,-0.78808,1.230744,0.68558,1.171993,0.110572,1.385902,0.190062,1.078296
ring,-0.866224,-0.235451,-2.181256,0.811953,-2.006912,-0.557883,-0.342252,-0.030676,1.592982,1.200956,1.582449,1.015331,-0.438244,-0.430677,0.096628,0.417027,-1.279283,-0.23901,0.663676,-1.610557,0.229158,0.945809,-0.416571,0.910578,0.347364,0.410224,-1.34232,-1.398862
edge,0.976598,0.473845,-0.766649,-1.118443,-0.79694,2.845668,-1.781525,-0.000229,-0.195685,1.745434,0.911776,0.751308,0.699651,-0.420374,0.343662,1.398818,-1.8662,1.366388,-1.595696,-0.446851,-1.08312,-0.7689,-0.633554,0.333024,0.590129,-0.428272,-0.556342,-0.423865
sum,0.421595,-0.367164,-1.871325,0.481059,-0.578915,0.755855,1.096606,0.022743,0.929022,0.275291,1.347585,0.980175,-0.111279,0.396214,-0.611879,1.242147,-1.6291,1.515593,-0.482608,-0.698577,-0.928031,0.452125,0.611176,0.887573,0.04044,1.175063,-0.735731,0.314238
plane,-0.732669,-0.074148,0.547361,-0.563558,-0.054458,0.494099,-0.13426,0.054808,-0.337268,0.862861,2.078609,1.332676,-0.331276,-1.156389,-0.182407,0.812532,-1.491972,2.002455,-1.760159,-2.15422,0.180206,-0.516992,-0.703608,0.922709,-0.447768,-0.196774,-0.664423,-0.895021
analysis,0.272051,0.0236,0.921876,0.408611,1.390865,0.330759,0.349659,0.193261,2.491232,0.25255,1.572525,1.732791,-0.13939,2.081945,-0.535932,0.075825,-0.872994,0.326127,-0.379876,-1.011599,-0.341867,1.222162,0.010901,0.581961,0.069918,-0.065949,0.499035,-1.016006
dimension,0.092357,-0.074453,-0.305593,0.168239,0.399039,0.8335,0.141554,0.213791,0.189014,0.835931,1.43041,1.420709,0.069815,0.163659,-0.184773,1.25477,-1.214961,1.846065,0.170626,-1.824769,-0.66906,0.512341,-0.858998,1.639312,0.086072,-0.668577,-1.41241,-0.784827
curve,-0.624137,0.23754,0.560056,0.235527,-0.155992,0.617412,0.426002,0.006959,-0.346654,0.80578,2.333962,1.640524,-1.518301,0.080918,-1.444004,0.531038,-0.943052,1.410895,-0.893714,-1.396537,0.377785,-1.021756,-0.440888,-0.120761,1.076406,0.551025,-0.578684,-0.722586
type,0.547759,0.774115,0.028363,-0.532715,-0.769417,0.200835,0.979732,-0.243663,0.342877,1.811527,1.621496,1.562153,0.501029,0.937498,-0.311203,0.267295,-1.03474,0.401505,-0.308139,-0.758099,-0.412274,1.190406,-0.582883,0.66672,-0.52491,-0.169304,-0.254159,-0.229437
operator,-0.074309,0.369234,-0.93382,-0.878054,0.639318,-0.705598,0.994386,0.980499,1.673318,0.274284,0.839025,1.613339,1.095972,0.119724,0.206073,-0.768914,-1.208835,0.875039,-1.544425,-0.999381,-1.020264,1.711663,-0.232104,0.068216,0.358214,0.884736,-1.401254,-0.229835
prove,0.836719,-0.789685,0.114003,0.335504,-0.630975,-0.725802,-0.661812,-1.067053,0.858869,0.202802,1.664125,1.364414,-1.040202,0.753334,-0.354816,-0.536157,-1.118366,0.793744,-1.146296,-1.164956,-1.967141,0.353564,-0.735382,1.189018,0.113976,-0.007245,-0.712186,1.465848
probability,2.296014,0.902851,-0.963874,0.648907,0.554143,0.660911,0.831365,0.113995,1.442737,0.507733,1.558101,1.751646,-0.353059,1.074766,-0.123219,0.232796,-1.027394,-0.566448,-0.771737,0.14419,-1.17121,0.237229,0.432535,0.919046,-0.410997,0.336111,0.673883,-1.136647
structure,-0.107078,0.359569,0.184258,-0.849201,-0.701784,0.774189,0.16101,0.395511,0.889019,1.237792,1.763392,1.953361,0.173294,0.814863,0.077754,0.414498,-0.948373,0.10647,0.428572,-1.054676,-0.457357,1.356938,-1.60374,0.532511,-0.1726,0.413028,-1.01532,-0.629446
representation,-1.207205,0.34778,-0.780715,-0.065863,-0.465668,-0.028353,0.210185,0.133898,1.373136,0.955843,0.928836,1.048356,-0.002907,0.357473,-0.463538,0.705206,-1.421299,1.044528,0.277451,-1.788098,-0.490348,1.676876,-1.242953,0.229827,-0.270134,0.752303,-0.492622,-0.126919
series,-0.356991,-0.399828,-0.028338,0.266638,0.502866,0.283682,1.504988,-0.487754,2.516222,-0.021794,2.116119,0.698524,-0.171856,0.475757,-0.24049,0.611043,-1.579271,1.218466,-0.64108,-0.768808,-0.152925,0.663166,1.231187,0.129216,-0.382831,-0.186964,-0.289881,0.664687
prime,0.82744,-0.828436,-0.914131,1.214394,-1.335302,-0.192379,0.588065,-1.396145,0.965486,1.608116,0.84473,-0.242327,-0.288976,0.043736,-1.581405,-0.152859,-2.252626,1.152255,0.364056,-1.518611,-0.723074,-0.681129,0.612944,1.326804,-0.294269,0.22227,-0.935927,0.747018
measure,1.17024,0.242851,-0.106761,0.358571,0.375277,0.760448,1.224337,1.00247,1.033102,0.172609,0.900396,2.022668,-0.717115,0.52293,0.363112,0.450404,-0.802986,0.081011,-0.648418,-1.976894,-0.957219,-0.191969,0.350526,0.909517,-0.679112,0.986731,-0.524724,-0.454387
equal,0.664305,-0.261234,-1.4273,0.127565,-0.538779,1.592818,0.506799,0.071493,0.540425,0.294274,1.05325,1.069877,0.063689,-0.29651,-0.6334,0.848527,-1.402253,1.066985,-0.969875,-1.323832,-1.130321,-1.050698,0.443362,1.202999,0.141519,1.04475,-0.465372,-0.088889
lie,-0.861014,-0.373512,-1.158653,0.436647,-0.298277,0.29322,-0.419902,0.219545,0.55763,0.342812,2.14583,1.439744,-0.344125,-1.131711,-0.244623,-0.106014,-0.958338,0.87031,0.132176,-2.113398,-0.351302,1.011609,-1.468048,0.538129,-0.350381,0.341888,-0.479052,-1.183038
manifold,-0.553329,0.139847,0.58438,0.202143,0.605394,0.430805,0.606272,0.973584,-0.317114,0.07274,1.983905,1.862719,-0.291344,0.636413,-0.150836,0.074708,-1.239828,1.636781,0.963875,-1.456426,-0.834159,0.213732,-2.684389,0.357514,0.803992,-0.680861,-2.285997,-0.450516
degree,-0.420423,-0.102679,-1.073404,-0.804301,0.36769,0.873125,-1.067439,-0.346449,1.414258,1.207241,2.046992,0.440285,-0.741002,-0.342571,-1.146508,0.101261,-1.095278,1.732511,0.249244,-0.929479,-2.173936,-0.383968,0.97634,1.143541,0.569566,0.437493,0.523237,-0.889054
differential,-0.47469,0.254945,0.321366,0.185751,1.791502,-0.586061,0.39786,0.492551,1.627775,-0.022898,2.517341,1.401992,0.222923,0.847472,-1.099783,0.431393,-0.513507,0.874467,-0.370126,-0.387025,-0.465021,1.078605,-1.114576,0.178687,0.799807,0.991864,-0.823536,-0.935352
$\mathbb{C}$,0.570566,-0.225531,-2.041591,-0.414752,-0.590806,-0.132437,0.024966,-0.052839,0.312229,1.25397,1.50979,2.005733,0.744303,-0.260275,-0.91451,-0.367422,-1.265933,-0.254515,-0.978031,-1.822617,0.303424,-1.099109,-0.672931,0.151897,-0.093245,0.138824,-0.268386,-0.078421
regular,-0.433632,-0.297601,-0.145916,-0.295091,-1.207902,0.908468,-0.594149,-0.008683,1.258859,1.682052,2.042783,1.025239,-0.796399,-0.094036,0.829951,1.377609,-1.530003,1.344817,-0.910628,0.215416,-0.163496,0.21171,0.450434,0.519802,-1.687028,-1.985865,-2.008531,-1.026279
second,0.133215,-0.094375,-0.655666,0.558483,0.539252,-0.135933,0.582416,0.394124,0.817926,0.326477,2.474161,1.042119,0.613738,0.306719,0.009796,1.186545,-1.276822,1.145774,-0.814613,-0.205927,-1.673836,-0.01279,-0.085759,0.662317,-0.253099,0.291112,0.866184,0.250731
triangle,0.878227,-1.310751,-0.193602,0.501864,-1.216551,1.544331,-1.389174,-0.550132,-0.604611,0.715846,1.501041,1.139855,0.333845,-1.401901,-1.153389,0.802898,-0.722327,2.004798,-2.006063,-1.134753,0.516801,-0.238785,0.251407,1.283671,-0.911803,0.459577,-0.127441,-0.320162
subset,1.976593,-0.48343,-1.659687,-1.181393,-0.644988,0.534914,0.697735,1.537664,0.049667,0.974354,2.121835,0.232234,-0.771663,1.087104,0.635027,0.03705,-2.220258,-0.130402,-0.773781,-1.843165,-0.353827,-0.202759,-0.550921,0.632291,-0.425401,0.265923,-1.331876,-0.369199
circle,0.207108,-0.940177,0.514736,0.006165,-0.271746,1.545159,-0.429857,0.119194,-0.439474,-0.073872,2.122459,1.246794,-0.751927,-1.243069,-0.288363,0.711782,-1.187062,1.684985,-1.729763,-1.812337,0.752022,-1.098196,-0.627036,0.755495,-0.365631,0.900293,-0.437097,0.343416
