word,1,2,3,4,5,6
arbitrary,-0.466179,-0.59242,0.385821,3.627141,-0.138761,0.506559
morphism,-0.868335,-1.879876,-0.014902,2.649096,-1.405794,0.342973
scale,-0.451474,0.397862,-0.311398,2.883376,0.51918,-0.124813
suppose,0.119954,-0.192922,1.325932,3.036203,-0.606984,0.418809
increase,0.076834,1.728942,0.402362,3.34177,0.284461,-0.521162
projection,-1.300274,-0.703091,-0.50359,2.223236,-0.365941,0.838624
partition,-0.649414,-0.018818,0.112493,2.79781,-0.706632,0.313262
exponential,0.316873,-0.73187,0.718512,2.946255,0.263536,-0.117165
range,-0.157162,0.7947,0.333965,3.057893,0.409153,-0.033677
subspace,-0.814419,-1.646004,0.373271,2.832603,-1.124672,0.663197
support,-0.023575,0.405653,0.678982,2.248519,0.910407,0.407635
diagonal,-1.451969,0.309931,-0.359827,2.84227,-1.21361,0.496039
computation,0.535646,0.485111,1.204756,2.341429,1.495945,0.433809
curvature,-0.770327,-1.642229,-0.50769,2.415685,-0.269195,0.340743
flow,-0.721817,-0.453094,-0.818385,2.3178,0.771556,0.056936
analytic,-0.005947,-1.20026,0.803187,2.445987,1.163653,0.916424
chain,-0.46677,-0.912969,0.330639,2.47473,-0.298389,0.35061
cohomology,-0.032727,-2.675156,0.591724,1.750257,0.208414,1.063696
trivial,-0.584833,-1.300282,0.522217,3.079506,-0.802086,0.5941
converge,0.863128,-0.343252,1.355958,3.328407,-0.906447,-1.047431
lemma,0.473468,-1.726271,1.276897,1.686233,0.144131,0.220138
origin,-1.304928,0.274179,-0.283083,2.626472,-0.284945,0.991371
convergence,0.849165,-0.913094,1.204318,2.801905,0.176942,-0.58328
division,0.057688,0.688271,0.663176,2.316876,0.388207,0.161283
union,-1.038977,-0.021878,0.386067,2.065009,0.07477,1.216361
empty,-0.588087,-0.035978,0.482487,3.091212,-1.221365,0.22856
computational,0.225445,0.06443,0.306121,2.182123,2.806118,0.702346
functor,-0.871192,-2.069816,-0.479311,2.076448,-0.935063,0.416552
fraction,-0.254532,0.382866,0.67521,2.255503,-0.154876,0.284018
source,-0.297081,0.526397,0.254879,1.972337,1.409058,0.71056
eigenvalue,0.058444,-0.857852,0.513189,2.95205,-0.802518,-0.332217
translation,-0.817991,-0.384609,0.6452,1.377114,0.825712,1.785247
hypothesis,1.464521,0.359275,1.835909,2.532401,0.732667,-0.581557
scalar,-0.542061,-1.265901,-0.011558,3.21408,-0.682655,0.040783
coxeter,-2.10261,-1.148096,0.785143,0.478411,-0.639252,3.374709
third,-0.828444,0.88889,0.792589,2.113092,0.235288,1.357016
Fourier,0.282342,-1.509755,0.477003,2.233055,0.768188,0.166633
bit,-0.547042,2.346783,0.262487,2.483263,-0.697744,-0.191674
exact,-0.041712,-0.445973,0.632201,2.822885,0.242803,0.298087
elementary,-0.068447,-0.608386,0.969541,2.196271,0.98321,1.112576
maximal,-0.707028,-1.480042,0.258639,2.755176,-1.229291,0.540608
radius,-1.57236,0.221513,-0.780962,2.534316,-1.105797,0.479549
homomorphism,-0.500409,-2.095078,0.493828,2.817369,-1.327155,0.50756
identify,-0.559338,-0.111266,0.359964,2.525401,0.043767,0.649144
distinct,-1.093461,0.283347,0.174169,3.015381,-0.974826,0.78194
minimum,-0.424943,0.337879,-0.36734,3.160988,-0.411486,-0.460751
development,0.095963,0.453802,0.360805,1.848917,2.811665,0.929671
ordinal,0.995638,-0.937312,1.566241,2.196292,-0.630326,-0.524275
homotopy,-0.479184,-2.062539,0.193889,1.95792,-0.028077,0.769103
elliptic,-0.443976,-1.788076,0.325781,1.900185,0.479776,1.090802
mapping,-0.629178,-1.792453,0.16805,2.484144,-0.366282,0.641419
alternative,0.068358,0.183825,0.600884,2.755275,0.632883,0.040708
rate,0.355308,1.392019,0.225205,2.547773,0.579969,-0.851022
character,-0.791049,-0.534517,0.33154,2.019144,-0.25251,0.706872
central,-1.081356,0.339126,-0.220143,2.264444,0.579298,0.983916
irreducible,-0.683865,-1.826963,0.552753,2.881596,-1.118031,0.556638
principal,-0.63737,-0.889587,0.505031,2.296475,-0.060205,0.927865
count,-0.540811,1.002786,0.326491,2.490465,-0.315961,0.338727
finitely,-0.252124,-1.821392,0.750562,2.7494,-1.039822,0.443707
kernel,0.480907,-1.607944,0.564592,2.451045,0.094246,-0.355572
infinity,-0.410251,-0.073999,0.439351,2.579548,-0.200477,0.355984
calculation,0.167496,0.994003,0.324889,2.550496,1.207835,0.026532
draw,-1.111557,0.991458,-0.358122,2.501819,0.336611,0.52376
divisor,-0.455776,-0.536229,0.869796,2.434144,-1.438319,0.536707
pattern,-0.857687,0.710954,-0.62089,2.187424,0.612144,0.466021
average,0.079583,1.310699,0.351019,2.942148,0.076945,-0.615376
knot,-1.335374,-1.010757,-0.721877,1.154077,0.014015,1.132451
assumption,1.254536,-0.035561,1.229806,2.973373,0.681957,-0.850814
expansion,0.160431,-0.662719,0.67308,2.313023,-0.051415,0.163438
frequency,-0.020919,0.12648,-0.627029,2.741949,0.603818,-0.725038
dynamic,0.138366,-0.598875,-0.261015,2.042517,2.502614,0.492202
canonical,-0.515855,-1.706492,-0.055241,2.76841,-0.040661,0.326414
minimal,-0.603895,-1.12154,0.120274,2.457175,-0.388287,0.521834
segment,-1.7367,0.785092,-0.968069,2.734363,-0.833253,0.560438
sheaf,-0.621536,-2.825388,-0.173367,1.957631,-0.252456,0.637745
approximate,0.27816,-0.010835,0.439484,3.084247,0.500269,-0.473036
combination,-0.477824,0.250766,0.355525,2.872346,-0.13238,0.354646
relative,-0.090246,0.056351,0.109858,2.792548,0.132047,-0.210186
programming,0.453317,-0.563136,0.255223,1.758271,1.928621,0.29239
optimization,0.58808,-0.649271,0.157711,1.928688,2.139365,-0.109108
