word,1,2,3,4,5,6,7,8
tensor,0.782912,-1.333872,0.514795,0.576351,-1.372475,2.648764,0.924895,-0.15631
discrete,1.178603,-0.048903,0.344723,0.919237,-0.28252,2.774939,0.488077,1.395141
variety,0.340113,-0.431837,1.43195,-0.188539,-1.061426,3.04671,-0.430414,0.628643
generalize,1.159504,-0.483319,0.178989,0.818474,-1.616406,2.651403,0.211896,0.774563
sample,2.459505,0.693573,-2.430378,-0.153119,-0.116191,1.603233,0.759129,1.078965
statistic,0.681899,2.01456,-0.682103,1.207363,-0.221159,1.990606,0.032661,1.351126
axis,-0.505415,-2.176119,-1.600303,-0.978892,-1.43299,2.275774,1.562213,-0.132025
hyperbolic,-0.773924,-1.940581,0.628233,0.934967,-1.209394,2.463964,1.229497,0.941903
rotation,0.001447,-2.044025,-1.315321,0.054876,-1.526081,1.998278,1.499975,0.15334
Hilbert,0.163954,0.115153,0.509888,0.449234,-1.8984,2.508862,-0.643021,0.611318
digit,0.785502,-0.606069,-3.578469,0.255638,-1.13543,0.512231,1.194931,1.667364
intersection,0.097405,-1.375833,-0.075552,-1.316292,-0.674982,2.810128,0.084139,1.040495
addition,0.92251,0.025361,-1.016214,0.036425,-0.967175,2.359131,0.266643,1.205273
expression,1.833743,-0.1772,-1.517696,0.614542,-1.494066,2.165903,0.602025,0.72853
Student,-1.369106,2.291104,-1.476989,-0.341284,-0.660248,1.737271,-0.760557,1.142262
approximation,1.672934,0.500938,-0.948846,0.904402,-0.942307,1.997208,0.357891,0.913551
$\mathbb{Z}$,1.436581,-1.748898,-0.938516,-0.987383,-1.480651,1.247868,-0.73084,1.573189
mathematics,-2.550792,1.640439,0.252489,0.962329,0.11762,1.714981,-0.165068,2.355268
code,1.023238,0.234072,-1.051621,1.050403,0.395076,1.332715,0.996222,2.020807
rank,0.821583,-0.490756,-0.595963,-0.702745,-0.311207,1.909872,-0.009005,1.608995
characteristic,0.976351,-0.579185,0.001617,-0.123096,-1.196539,2.588459,0.110888,0.775823
binary,1.884088,-0.700307,-1.006262,0.564312,0.08102,1.742796,1.147611,2.176784
closed,0.538568,-1.303933,0.604779,-1.871371,-0.554459,3.438302,-0.124193,0.852664
tangent,-0.409618,-2.103601,-0.421872,-1.133016,-1.952714,2.698327,0.648967,-0.404212
diagram,-0.064679,-1.223671,-0.103766,0.059962,-0.596901,2.209462,1.006865,0.854887
divide,0.573705,-0.978656,-2.269649,-0.721389,-1.321512,1.48494,0.250292,1.519228
functional,0.849374,0.196406,0.927975,0.774777,-0.953533,2.858067,-0.212419,0.880983
abelian,0.794639,-1.263417,1.555793,-0.5264,-0.914831,2.936476,-0.688212,1.20109
odd,1.105709,-1.247754,-1.667569,-0.634161,-1.233461,1.606364,0.184182,1.385895
action,0.570924,-0.771782,0.379918,-0.938094,-0.37509,2.845635,-0.045939,0.812237
tiling,-1.339048,-2.695512,0.239675,1.178836,0.058707,1.61293,2.352258,1.568872
ratio,1.017868,-0.490312,-1.930367,0.081893,-1.081083,1.519574,1.160061,0.313494
program,0.054204,1.935663,-0.655025,0.068724,0.649454,2.147513,0.032637,1.708682
quadratic,1.639411,-1.011026,-0.045359,0.98034,-1.595187,2.085438,0.338162,0.900119
cube,-0.831566,-1.772832,-1.253826,0.461405,-0.589065,1.412744,1.804105,1.727909
cycle,0.144559,-0.896567,-0.702515,-1.233459,-0.074297,2.061668,0.470826,1.292533
figure,-0.951912,-1.30646,-1.197825,-0.128709,-0.397501,1.954227,1.731364,1.362785
argument,1.414701,0.626016,-1.01514,-0.006847,-1.619988,2.005577,-0.234669,0.304653
Riemann,0.10982,-0.630724,0.55666,0.063594,-2.408464,2.542126,-0.709568,-0.100402
Euler,0.144844,-0.439438,-0.84574,1.009584,-2.58635,1.784799,0.023712,0.143748
calculate,1.073069,0.076703,-2.197085,0.256147,-1.276838,1.90167,0.784842,0.541737
