word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
method,2.248184,-0.322764,-1.908888,-0.392178,-0.253756,0.219431,0.052085,-0.953739,-0.725372,-0.046411,0.045595,-0.155145,-0.377182,-0.44766,-0.859424,0.399366,-0.467128,-0.35271,1.04081,-0.10033,0.76414,-0.071716,0.217982,0.29314,0.864558,0.094289,0.028072,-0.07719,-0.630379,-0.170633,-0.68262,-1.190549
finite,1.922974,-0.893116,-1.214818,-0.870775,1.248117,-0.865076,-0.382535,-0.390193,0.018132,1.005236,0.000408,-0.037022,-0.425336,-0.386621,-1.42795,0.097587,-0.240078,-0.546503,0.941305,-0.784332,1.575726,0.54123,-0.209242,0.247096,0.583637,-2.121283,1.745455,-0.852534,-0.616822,0.310048,0.20119,-1.097811
result,0.446796,0.227679,-1.895187,1.078938,0.251295,-0.137415,-0.930652,-0.507378,-1.757241,0.211734,-0.716741,0.508217,0.044419,-0.233711,0.231785,0.029582,-0.7505,0.521325,0.051365,-0.112286,-0.09824,0.24109,-0.247191,0.390281,0.209184,-0.727529,-0.028107,0.35303,-0.644479,0.061022,-0.161249,-0.521605
vertex,0.772156,-1.574854,-0.547037,0.0147,0.550337,-1.620239,-0.562021,1.029587,0.468351,1.081649,-0.877257,0.194768,0.85119,-0.475154,-1.483379,1.042289,-0.486377,-1.009245,0.853586,-0.819974,0.483957,1.484259,-0.277572,-0.713399,1.002238,-1.728461,1.969628,-0.885383,-0.139527,0.276485,0.775754,-0.457226
term,0.69843,0.417311,-2.19466,-0.239009,0.013682,-0.273241,-0.01759,-1.04318,-1.121518,0.018128,-0.453494,-0.803491,-0.301716,0.17677,0.138667,0.084909,-0.262456,-0.113259,0.407896,-0.33762,0.252004,0.152505,0.363646,0.052844,-0.107751,-0.330678,0.560898,-0.030138,-0.702481,-0.255295,0.008676,-0.028944
line,-0.347158,-0.941681,-1.691209,0.457098,0.769491,-0.06388,-0.053307,-0.489685,-0.952774,-0.152862,0.035624,0.076748,0.910739,-0.761973,-0.625762,0.479984,0.078504,-0.574535,-1.009826,0.253626,-0.030184,-0.122073,-0.90464,-0.273306,-0.083559,-1.084991,0.003655,-0.362371,0.701445,0.051003,0.331069,0.075563
model,1.306186,0.293943,-1.815464,0.121826,0.348102,0.457698,0.11847,-0.041141,-0.455117,-0.054316,0.0388,-0.70474,-0.285955,-0.37241,-0.84427,0.375939,1.202743,-0.104127,0.478246,0.380678,0.444138,1.109827,-1.114174,0.046033,0.093888,-0.242184,-0.328153,-0.534785,-0.046301,0.651602,0.287471,-0.533981
real,0.474093,0.124119,-1.70127,0.053159,0.593059,0.735068,-0.423703,0.133889,-0.439137,-0.58516,-0.344033,0.031548,0.210216,-0.92993,-0.45161,-0.168588,0.376062,1.080595,0.653816,-0.82215,0.675162,0.015853,0.075574,0.433671,-0.054131,-0.15155,0.983882,0.086069,0.709683,0.171615,0.563279,0.184344
property,0.342668,-1.193478,-1.90406,0.472195,0.923897,-0.371512,-0.821265,-0.810228,-0.317865,0.032368,-0.800506,-1.309119,-0.190867,-0.558415,-0.817868,0.206568,0.433216,-0.232457,0.423534,-0.595042,-0.135555,-0.643352,0.608412,0.764718,0.04546,-0.002392,0.602529,-0.498059,-0.901261,-0.327132,0.749234,-0.453156
geometry,1.664663,-0.498352,-0.718158,-1.201824,1.174966,-0.872163,0.029631,-0.466145,0.504912,0.520396,-0.393031,0.30022,-0.105039,-1.212451,-1.703041,0.221415,-0.416509,-0.520686,0.937158,-0.22918,1.221826,0.900262,-1.150447,-0.929331,1.073517,-0.031802,0.312899,-0.893193,-1.059834,0.480321,0.380401,-0.952555
complex,0.860554,-0.650765,-2.198442,0.078192,1.074743,-0.191491,-0.200404,0.135721,-0.029775,0.30007,-0.083967,0.048716,-0.224842,-0.584581,-1.096944,0.45747,-0.321647,-0.072884,0.687422,-0.238669,-0.001415,-0.90551,-0.30799,-0.774426,0.075581,-0.458882,0.057731,-0.962708,-0.233451,-0.491949,0.43294,-0.475502
linear,2.213012,-0.807608,-1.004893,-0.07293,0.497694,-0.310705,-0.292855,-0.73599,-0.168495,0.632087,-0.487869,-0.011183,0.478515,-0.235681,-1.687396,1.62186,-0.59486,-0.432318,0.183032,-0.088528,0.072295,0.866324,-0.982113,-0.145713,1.075074,-1.145787,1.060758,-0.789887,-0.45653,1.594989,0.603394,-0.13383
