programming,-0.632807,-2.187103
optimization,-0.688833,-2.061111
variation,-1.571054,-2.215911
frame,-1.975213,-1.267581
variance,-2.352615,-1.177924
branch,-1.547829,-2.277375
boolean,-1.93109,-1.397854
harmonic,-1.882023,-1.702126
optimal,-1.61554,-1.782398
ordinary,-1.836545,-2.153346
polyhedron,-2.14435,-0.638275
singular,-2.584681,-1.500832
filter,-1.852273,-0.952919
automorphism,-2.742468,-0.988939
absolute,-2.73919,-1.669555
constraint,-1.882872,-1.794292
relationship,-1.447037,-2.274001
multiply,-2.598408,-1.68485
decision,-0.941142,-2.126418
six,-1.391758,-1.926837
homogeneous,-2.871703,-1.523243
cyclic,-2.830419,-1.115703
stochastic,-1.052479,-1.842564
Banach,-1.809357,-1.449797
spherical,-1.907272,-1.153398
riemannian,-2.049735,-1.215758
cardinal,-1.788311,-0.72753
generator,-2.351031,-1.394295
cubic,-2.062524,-0.765129
closure,-2.79816,-1.279623
necessary,-1.776431,-2.500524
inner,-2.878785,-1.496332
complement,-2.739777,-1.371453
planar,-2.364975,-1.014505
stable,-2.147105,-1.342989
induce,-3.339281,-0.982707
Hausdorff,-2.15539,-1.22577
cartesian,-2.650064,-1.203486
logical,-1.261242,-1.802482
alternate,-2.162094,-0.784553
gaussian,-2.122204,-1.448125
composition,-2.407468,-1.606998
ball,-1.644242,-1.301679
triangular,-2.519382,-0.212971
Newton,-0.20658,-2.352927
classification,-1.243947,-1.917816
reflection,-2.361883,-1.289038
differentiable,-2.885248,-1.272985
loop,-1.929078,-1.2027
population,-1.230932,-1.845578
opposite,-2.921728,-1.231257
determinant,-2.358497,-1.315435
intersect,-3.067325,-0.95395
conjugate,-2.981351,-1.118082
modular,-1.82938,-1.439555
logarithm,-1.710866,-1.846732
countable,-2.744432,-0.989002
reduction,-1.780072,-1.541123
spectral,-1.70564,-1.443095
homology,-1.720363,-0.943737
Cauchy,-1.450657,-1.463772
Galois,-1.440847,-1.487586
NP,-1.701138,-1.349814
separate,-2.14867,-2.052267
decimal,-1.370535,-1.363963
neumann,-0.555388,-1.966704
trace,-2.086403,-1.401439
integration,-1.552835,-1.907284
criterion,-1.272177,-1.747927
primitive,-2.402899,-1.461693
global,-1.464451,-1.677211
modulo,-2.90124,-1.14492
strategy,-1.158124,-1.566684
equality,-2.21195,-1.994565
holomorphic,-2.626087,-1.019898
infinitely,-2.342862,-1.692224
Gauss,-0.376378,-1.9054
nonzero,-3.66787,-1.37941
quaternion,-1.579909,-1.241924
regression,-1.558509,-1.087205
neighborhood,-2.802985,-1.09263
correspondence,-1.283905,-1.733705
adjoint,-2.966279,-1.132776
variant,-1.305241,-1.851387
disjoint,-3.394393,-1.209998
distribute,-1.852522,-1.385067
evaluate,-1.907701,-1.853505
additive,-2.246391,-1.414357
unknown,-1.691696,-2.245363
span,-2.427453,-1.363555
combinatorial,-0.781422,-2.350866
matroid,-1.98771,-0.596219
orbit,-1.736078,-1.098819
cone,-2.615949,-0.833138
truncate,-1.912248,0.261396
flat,-2.592253,-0.987072
simplex,-1.754914,-0.30528
interior,-2.688811,-1.257252
arc,-2.306122,-1.026564
Dirichlet,-1.371316,-1.506975
moment,-2.099493,-1.248608
unitary,-2.833509,-0.977575
iteration,-1.607571,-1.620011
factorization,-1.846624,-1.416855
split,-2.517576,-1.322221
Poincaré,-0.767498,-1.78563
Poisson,-1.538236,-1.25639
entropy,-1.40254,-1.212236
sufficient,-1.946287,-2.10372
restriction,-2.532897,-1.66373
orientation,-2.573009,-1.221504
recursive,-1.533289,-1.614956
prior,-1.280513,-1.768036
truth,-1.500466,-1.711652
hamiltonian,-1.933179,-1.410619
proposition,-1.243894,-1.838048
spectrum,-2.086772,-1.113131
significant,-0.952658,-2.672412
duality,-1.608073,-1.366991
exponent,-2.313815,-1.591792
states,1.975921,-3.510861
asymptotic,-1.453186,-1.820992
correlation,-1.701312,-1.083241
estimator,-1.655871,-0.67316
critical,-1.167568,-1.8593
characterize,-1.978501,-1.713793
translate,0.077745,-2.396613
geodesic,-2.340312,-0.836303
semigroup,-1.701434,-0.685782
explicit,-1.696237,-2.113566
periodic,-1.92258,-1.284489
singularity,-1.50113,-1.384612
numeral,-0.025088,-1.43176
measurable,-2.787807,-1.010595
null,-2.040346,-1.105656
fiber,-2.575104,-0.892876
tile,-1.485007,-0.513466
classify,-1.880879,-1.613797
transitive,-2.946378,-0.67337
restrict,-2.316597,-1.728422
Laplace,-1.077768,-1.510427
differ,-1.707711,-2.02974
multiplicative,-2.634253,-1.30268
round,-1.005996,-1.63553
tetrahedron,-2.098473,-0.304889
expand,-1.264135,-2.08482
Cantor,-0.688313,-1.518316
Borel,-1.877231,-1.010022
Fermat,-0.561032,-1.591516
nonlinear,-0.80992,-1.736587
Markov,-0.878942,-1.539918
torus,-2.524976,-0.62273
dynamical,-0.558477,-2.064466
compound,-1.719929,-0.413685
height,-2.096083,-1.037426
adjacent,-2.703542,-1.272012
comparison,-1.339328,-2.049746
paradox,-0.142762,-1.671826
dependent,-1.827546,-1.7073
log,-2.224267,-0.892538
$\mathbb{zeta}$,-1.56581,-0.95576
fit,-1.625652,-1.60502
cardinality,-2.730189,-1.129852
coloring,-2.047221,-0.883274
polar,-2.466463,-0.932219
uniformly,-2.940983,-1.123501
Weyl,-1.127894,-1.198199
tend,-2.176901,-1.277673
symplectic,-1.726023,-0.95919
combinatoric,-0.131019,-2.303441
induction,-1.453591,-1.703117
Lebesgue,-1.725699,-1.245499
perpendicular,-2.90165,-0.636966
decrease,-2.322368,-1.397485
binomial,-1.784587,-1.3341
net,-1.402856,-0.938875
dense,-3.128414,-0.992058
integrable,-2.307497,-1.073098
outcome,-1.60813,-1.657926
conditional,-1.776944,-1.112753
quadrilateral,-2.368404,-0.121795
injective,-3.363413,-0.706993
gradient,-1.727062,-0.902566
Gödel,-0.042019,-1.923984
invertible,-3.550913,-1.013326
middle,-0.564914,-2.101828
inclusion,-2.42622,-1.380424
identical,-2.268163,-1.469315
vary,-1.811508,-1.73882
transition,-1.754945,-1.423126
eight,-1.140276,-1.532682
likelihood,-1.821641,-1.100672
deviation,-1.891428,-1.181215
infinitesimal,-1.466271,-1.652345
straight,-2.210069,-1.157385
strongly,-2.295897,-1.107349
fractal,-0.678199,-1.356672
grow,-0.928697,-1.886623
generating,-2.275945,-1.337487
conic,-1.798617,-1.10671
independently,-0.302261,-2.284919
remainder,-1.919626,-1.34877
sampling,-1.17401,-1.180057
Jordan,-1.853458,-0.807362
rectangle,-2.526442,-0.720428
monoid,-2.251592,-0.481014
derivation,-1.752671,-1.819926
conformal,-1.835709,-1.068409
exterior,-2.185728,-1.150984
growth,-1.063156,-1.391044
inference,-0.774974,-1.50435
isometry,-2.833245,-0.938685
definite,-2.705453,-1.163213
fractional,-1.798971,-1.157896
rotate,-1.845637,-1.0214
seven,-0.618141,-1.754948
associative,-2.399347,-1.002775
universe,-1.040944,-1.550937
hierarchy,-1.007262,-0.963259
subgraph,-2.993936,-0.552743
sentence,-1.717582,-1.263261
pole,-1.996395,-1.008866
bayesian,-0.540058,-1.185326
sine,-1.352307,-1.013469
simplify,-1.339804,-2.258015
degenerate,-2.79994,-0.960592
fold,-1.719691,-0.919282
circular,-2.130383,-0.822218
Taylor,-0.343128,-1.863336
minimize,-1.874555,-1.364141
characterization,-1.734339,-1.561733
