word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
square,0.193998,1.003431,0.334979,-0.996473,-0.69405,0.264273,0.729347,-1.025267,-0.934709,-0.369439,-0.559461,0.568341,-0.809924,-1.091708,-0.463278,0.216309,-0.390851,0.621242,0.319068,-0.246488,0.510653,-0.575006,1.364836,-0.644936,-1.525778,0.395423,-0.072989,-0.329558,-0.186453,-0.573621,0.404726,-0.110445,-1.169621
map,-0.116616,0.456531,0.27641,-0.779327,-0.23205,-0.18563,0.133702,-0.339945,-1.592674,-0.247309,-1.54225,0.200624,-0.83734,-0.044067,-0.565799,0.326443,1.088974,0.465553,-0.415772,-0.445314,-0.780691,-0.740596,-0.173035,0.224152,-1.272094,1.718292,0.637812,0.262793,0.132143,0.824229,-0.443733,0.689158,-0.116029
class,-0.463837,-0.059817,0.272476,-0.009535,-0.800828,0.172122,-0.539726,1.293818,-0.243992,0.132503,-0.041717,-0.548761,-0.834067,-0.921302,-0.404637,0.119018,-0.905667,-0.1832,0.603384,0.203178,-0.174335,-0.156209,0.579635,-0.176435,-0.768738,0.494028,-0.267576,0.966472,-0.560286,0.266194,-0.714533,-1.276498,0.118567
integer,-0.689743,0.36087,-0.28572,-0.948981,-0.012953,1.855082,1.270183,-0.450917,-1.44645,-0.442318,0.903279,0.394628,-1.496152,-0.959718,-0.655291,1.343768,0.192044,0.60814,0.661033,0.493221,-0.898977,1.352691,-0.545538,1.938831,-1.969181,1.650369,0.213903,0.999811,0.41285,0.122575,0.562709,-0.143516,0.190702
mean,-0.245496,0.391098,-0.736769,0.183687,-0.034798,0.565179,-0.957689,-0.456835,-0.109257,0.210814,-0.325053,0.22621,-0.833272,-0.759607,-0.733917,-0.174064,0.029043,-0.094222,0.197868,-0.084348,-1.581261,0.530843,0.925865,0.720764,-0.201174,0.828578,0.291947,-0.060238,-0.984269,-0.155102,0.094408,-0.321744,0.316052
proof,-0.804997,-0.618574,-0.022262,-0.884689,0.391977,0.92341,0.37294,-0.725766,0.056607,-0.167864,0.157115,0.301259,-0.827753,-0.824268,-0.800562,-0.036382,0.385778,-0.185278,0.631337,-0.448683,-0.738243,1.112108,-0.778773,0.588369,-0.875403,0.835215,-0.014373,0.395416,-0.969941,-0.052645,-0.256378,1.069716,0.207283
three,0.378605,-0.062354,0.477343,0.281833,-1.121216,0.202688,-0.12155,-0.193515,-0.271973,0.370688,-0.257246,0.125897,-0.670038,-0.49589,-0.514725,0.156323,-0.30677,0.101407,0.352081,0.09823,-0.698767,-0.055306,1.346422,-0.638218,-0.794625,-0.16777,-0.280485,-0.247272,-0.588917,0.350903,-0.817488,-0.18284,0.044984
dimensional,0.544522,-0.602109,0.630435,-1.297382,-0.203847,0.189594,0.19511,-1.448961,-1.293391,-0.609578,-0.4821,0.329748,-0.888479,-1.04586,-0.04676,1.204679,0.066762,0.084069,0.064586,-0.68289,0.069717,1.019074,-0.88491,2.098288,-1.931441,1.614524,-0.099935,0.478272,-1.374868,0.156768,-0.49969,-0.158284,-0.595414
zero,-0.09196,0.368861,-0.371759,-1.149433,-0.83958,0.481528,-0.401855,-1.063355,-0.419467,-0.930108,0.164368,0.215348,-0.928999,0.080296,0.210314,1.051811,0.323378,-0.283849,0.615583,0.214776,-0.882319,0.915941,0.004084,0.88101,-0.99755,0.690992,-0.471384,0.495245,-0.923142,-0.511778,-0.182434,-0.179022,0.334942
algebraic,-0.671279,-0.682047,0.82057,-0.730441,1.237824,1.133167,1.050844,-0.380965,-1.224439,-0.566471,-0.273814,0.615793,0.36202,-1.463796,-0.444282,1.037826,-0.242843,0.487788,0.744928,0.090577,-0.272149,0.700385,-1.926955,2.088482,-2.039452,1.760746,-0.076476,0.884241,-0.46891,-0.04297,-0.235827,-0.873013,0.077876
formula,0.042746,-0.090362,0.895831,0.250413,0.186509,1.599409,-0.170309,-0.553509,0.343695,-0.937651,-0.244787,-0.718341,-0.381127,-0.108391,-0.427089,0.390264,0.063258,0.114835,1.213573,0.29111,-1.281978,0.617147,-0.332549,0.938257,-1.559296,-0.314324,-1.366488,1.287595,-0.591552,-0.558177,-0.576638,-0.333982,0.263775
ring,0.150397,-0.437335,0.347755,-0.334016,-0.702256,0.298216,0.2957,-0.771632,-0.75825,0.051439,-0.658752,0.177315,-0.279578,0.028358,0.193613,0.90667,-0.480458,0.381405,0.417139,-0.092191,-0.895394,0.855016,0.778049,1.01375,-0.819188,-0.227484,-0.095356,-0.664267,-1.263537,0.111917,-0.07121,-0.206142,-0.046533
