word,1,2,3,4,5,6,7,8,9
special,0.051052,0.24359,0.238336,1.476748,-0.794097,0.838335,0.727624,0.492313,1.054311
generate,1.183666,-0.285093,-0.102351,2.012817,-1.119858,-0.294797,-1.46917,0.618522,1.462505
coefficient,0.691987,-1.473873,-0.388006,0.219839,-0.876361,-1.323354,-2.376748,-0.246318,1.026583
standard,1.482174,-0.633087,0.291402,1.452449,-1.523564,-0.101993,-0.1362,1.04251,1.241215
identity,-0.552382,0.303407,-0.074448,2.217421,-1.227467,-0.37779,-0.093728,-0.265252,-0.61154
four,1.041482,0.067472,-0.575448,1.005347,-0.36618,1.557967,0.764594,-0.307137,1.080842
rule,0.489854,0.657749,-0.146915,1.057762,-1.873597,-0.238719,0.605937,-1.4946,0.248823
topological,0.460375,-1.490983,-0.650681,-0.065334,-1.088524,-1.469885,-2.585054,1.092661,-0.567242
computer,-0.050454,-0.778129,0.729113,1.6545,-1.498177,-0.114129,-0.087709,2.215635,1.083678
derivative,0.854914,-1.072748,0.133761,0.992038,-0.615104,-0.818269,-1.769794,0.333005,0.570683
symmetry,0.740045,-1.700249,-1.215638,0.51467,-0.699787,-1.022895,-2.174789,0.371251,-0.344704
compact,1.501262,-0.851375,-0.560715,0.683875,-0.179931,-0.068908,-0.65679,1.098161,1.009898
factor,0.425354,0.003319,0.608136,2.045108,-1.40402,-0.271352,-1.975132,-0.29731,1.051739
family,0.128337,0.717762,0.340191,0.731822,-0.322144,1.864474,0.067128,-1.404777,-0.432613
transform,0.53379,0.01082,-0.761368,1.386495,-0.60457,-0.253007,-0.551582,0.410291,-0.277907
convex,1.647514,-0.647931,-1.828651,0.33378,1.145582,-0.759449,-2.47562,0.06131,-0.157105
domain,1.126766,-0.794974,0.185839,1.015753,-1.255413,-0.699756,-0.893992,-0.195197,-0.044442
subgroup,1.27862,-0.799119,0.740723,0.314921,0.735792,-1.070796,-1.25679,-0.533718,-0.989467
construct,2.119615,0.581242,-0.656978,0.366215,-0.870668,1.111459,-0.224025,0.415291,-0.456304
axiom,-0.495976,-1.243744,-0.387386,0.033688,-0.889326,-1.908321,-1.318093,0.517424,-0.048358
construction,2.221049,0.731573,0.015294,0.212098,-1.239427,0.898751,0.233527,0.373701,0.183999
therefore,1.080072,0.531734,-0.716918,1.787194,-1.617223,-0.484389,-0.872126,-1.062102,0.365534
compute,0.510669,-1.560317,0.337645,1.090866,-1.457364,-0.921787,-1.381877,1.674173,0.688761
normal,0.927041,0.175849,-0.147647,1.522736,-0.460085,0.16507,-1.361895,-0.142715,0.996662
distance,1.543952,-0.310261,-0.242823,0.897872,-0.326922,0.430892,-0.161014,-0.199119,0.998981
notation,0.502146,-2.073834,-0.783895,0.873596,-0.570357,-0.847916,-1.051157,0.449125,-0.416274
parameter,1.041927,-1.565798,-0.439963,1.299385,-1.835082,-1.057265,-2.38348,0.344308,1.066825
euclidean,0.841702,-1.580081,-1.175814,-0.249818,-0.776517,-1.506493,-2.286855,0.673586,-0.631983
symmetric,1.245622,-1.466919,-1.362741,0.247169,-0.521001,-1.659626,-1.904867,0.505159,0.253401
metric,0.981233,-1.135751,0.28526,0.544509,-0.868879,-0.995662,-1.634535,0.456268,0.848963
test,0.28694,0.012233,0.15089,1.067045,-1.43538,0.185053,-0.933591,0.287649,1.897522
bundle,0.734176,-1.000645,-0.933499,1.229125,0.060614,-0.662547,-0.936822,1.144637,1.019265
center,0.851816,0.411153,1.646105,0.856288,-0.314175,1.482323,0.236815,0.782008,0.67234
symbol,1.212099,-0.830241,-0.616694,1.726639,-0.241673,-0.460684,-0.116704,-0.033931,-0.890682
projective,0.166975,-1.528781,-1.053607,-0.146356,-0.352431,-1.455706,-2.390445,1.030635,-0.680378
sphere,0.916587,-0.569963,-0.626524,1.31876,-0.698818,-0.656976,-0.798232,0.228708,-0.708177
interval,1.261646,-1.003733,-0.913316,0.831947,-0.518238,-0.526556,-1.241196,-0.376145,1.055361
single,0.161541,-0.851389,-0.888991,1.867112,0.330211,1.395947,0.376961,0.154538,1.814154
geometric,1.495137,-1.321696,-1.340749,1.090774,-0.487786,-0.510071,-1.536281,1.368608,-1.492504
ideal,0.453409,0.245202,-0.522496,1.668899,-0.838612,-0.404182,-0.757022,0.180362,-0.801579
dual,1.117759,-0.729497,0.046417,0.583895,-0.608265,-0.381391,-0.138899,0.899589,1.368754
module,1.179216,-1.489453,-0.342508,0.84827,-0.942139,-0.89264,-0.787859,1.579139,1.504486
invariant,0.742095,-1.652126,-1.243773,-0.293164,-1.577139,-1.510814,-2.339208,0.134077,-0.419419
$\mathbb{Q}$,-0.269214,-1.36981,0.069961,0.507842,0.435226,-0.053924,-0.394712,-0.070967,1.251392
index,0.82786,-1.231452,1.205256,0.774671,-1.26816,-0.041314,-1.147487,0.35666,0.288725
information,0.480677,0.031543,0.960839,1.771251,-2.152156,0.033109,-0.22103,0.716652,0.464032
transformation,0.27376,-0.663804,-0.071145,1.34687,-1.403094,-0.530726,-1.166228,0.427866,-0.577752
extension,1.72256,-0.04672,0.298151,0.469766,-0.94117,0.286697,-0.357652,0.965908,0.565509
direct,-1.388011,-0.282198,-0.127387,1.438746,-0.330852,0.932917,0.647776,0.047891,0.397175
uniform,1.238581,0.334008,-0.93917,0.70725,-0.733531,-0.120264,-0.170281,0.601047,0.627023
path,1.230108,0.337721,-0.786028,1.326651,-0.324655,0.272584,-0.577109,0.187196,0.184469
negative,-0.324508,0.023285,-0.225531,2.457337,-1.139485,-0.51575,-1.869808,-0.595008,0.786795
