word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
$\mathbb{N}$,-1.176275,-0.153323,-0.418936,-0.120203,0.346939,0.146481,-0.084932,-0.881485,-1.74063,0.875165,0.198859,-1.422348,-0.721844,0.695177,-0.481699,1.118292,-0.046504,0.052472,1.571798,-0.882357,0.635585,-0.118639,0.914412,-0.784973,1.323404,1.615845,0.334601,-1.071326,-0.416003,-1.293401,0.532245,0.4643,-0.518218,0.20242,-0.101936,-0.783319,-0.113808,-1.1015,0.389347,-0.35633,0.929787,-1.033518,0.244196,-1.29726
field,-0.225838,0.713079,-0.152911,0.527502,0.859857,-0.560563,-0.610295,-1.348812,-1.831705,-0.056424,0.446373,-1.013552,0.273087,-0.585834,-0.04046,0.725982,-0.999557,0.669609,2.284877,-0.921251,1.237867,-0.781337,-0.751774,1.018636,0.273007,-0.111431,-0.141876,-0.452934,-0.620059,-0.837406,1.05428,0.102814,-0.223283,0.403859,0.423572,0.658529,-0.227392,-0.407901,0.256099,-1.463249,-0.375686,-0.811467,-1.882401,-0.280605
element,-0.690449,0.415406,-0.53519,0.922905,0.511088,-0.191539,0.281115,-0.541083,-1.77488,-0.210664,-0.147074,-1.012706,-0.18461,-0.41109,-0.965388,-0.328873,-0.326302,0.220185,2.470242,-0.105221,0.039224,-0.475375,0.335749,0.043794,0.895198,1.065664,0.589168,-0.672642,-0.040716,-0.942197,0.586304,0.226424,-0.072852,0.491592,-0.489323,0.198103,0.108678,-1.494897,-0.768245,-0.611978,0.181371,-0.330906,-0.938658,-1.536848
system,-0.070457,0.728956,-0.041771,0.365899,0.340394,-0.557371,-0.03342,0.494393,-1.958423,-0.035655,1.23968,-0.656739,0.291823,-1.140397,-0.648043,-0.667596,-0.371339,1.292364,2.101151,-0.959607,0.58472,-0.539845,-1.141554,-0.405893,0.655281,-0.423744,-0.599168,-0.377595,-0.463768,0.087093,0.456719,-0.683195,-0.57298,0.495056,0.127593,0.62392,-0.283776,-1.415224,0.717259,-1.252413,-1.188143,-0.034787,0.129378,-0.885517
matrix,-0.635138,0.85145,0.593326,0.577957,0.124109,0.650095,0.059139,0.018279,-1.342619,-0.080871,1.447019,-0.452246,0.033518,0.262665,-0.198682,0.186684,0.270972,-1.049284,1.974017,-1.630574,0.149545,-1.299612,0.234861,0.676673,2.538037,2.379092,0.226482,-1.173219,0.595939,-0.840445,0.953885,-0.070983,0.659737,0.255461,0.598661,0.247277,-0.083767,-1.042197,-1.079213,-0.169172,-0.326979,-0.526243,-0.687011,-0.970359
mathematical,0.388646,-0.46466,0.364482,0.579209,-0.215443,0.996068,0.025848,-0.333908,-0.60951,1.034095,-0.076849,0.0786,-0.070695,-1.333245,-0.398186,0.450147,0.172616,1.194152,1.965233,-1.66138,0.487335,0.042279,-1.193207,-0.020792,0.518493,-0.568052,-0.822834,-1.058978,-0.896379,0.422342,1.390487,-0.742908,-0.134512,1.31953,-0.679636,-0.486107,-0.399582,-1.410205,-0.543242,-0.451947,-2.300589,-0.916909,-0.656176,0.115777
method,0.423574,0.516736,0.106806,0.655777,-0.698586,0.536816,0.391013,1.657123,-1.874982,-0.592627,1.425545,-0.607285,-0.170324,0.251756,-1.808327,0.866568,-0.152163,0.097928,1.740921,-1.123815,0.091139,-0.846931,0.359052,0.388486,0.591272,-0.564333,-0.874244,-0.450609,-1.22088,-0.185675,1.034075,-0.549229,0.115397,-0.181536,0.561476,0.555896,0.280803,-2.091748,0.345138,0.282979,-1.317287,0.087048,-0.502631,-0.037122
finite,-0.234644,0.114663,-0.992751,0.672999,0.494473,-0.201549,-1.166088,-0.341107,-1.740878,-0.679651,-0.150223,-1.672333,0.583794,0.350198,-0.486893,0.596866,-0.655817,0.300622,2.294504,-0.740892,0.773214,-0.322087,-0.335174,-0.12559,0.301659,0.388685,0.445538,-0.653442,0.060549,-0.5385,0.217544,-0.754542,-0.071673,0.008267,-0.631144,0.269322,-0.490687,-1.629284,0.159661,0.106855,-0.20047,-0.911283,-0.986741,-1.426344
result,0.622601,0.513633,-0.329882,-0.456398,0.571813,0.395526,0.637082,0.944525,-1.570916,-0.022388,0.514724,-1.085469,-0.403333,0.270807,0.546883,0.492273,-0.380141,0.322478,1.858772,-1.393969,0.412467,-0.219031,0.258922,-0.225944,0.35888,0.020732,-0.156758,-0.587079,-0.315305,-0.176405,1.470322,0.021311,-0.202736,-0.397809,-0.281663,0.039922,-0.272521,-1.518028,0.135896,0.173892,-0.630241,-0.487254,-0.73534,-0.599578
vertex,-1.592878,0.544143,0.224882,-0.01906,0.227684,-0.299188,0.21128,-0.232919,-1.237239,-0.463266,0.432324,-0.613198,0.015456,0.261002,-0.665266,0.031462,-0.576102,0.274272,1.425948,-1.000839,-0.689502,-0.666669,2.725384,-1.296815,-0.580678,1.250575,0.807555,-0.600681,-0.564287,-0.288355,1.146674,1.092262,-1.080468,0.028111,-1.98244,-0.392726,-0.050578,-0.10309,0.210632,0.783334,-1.135096,-0.958684,-0.056839,-2.663923
term,-0.314114,0.399073,0.530431,1.044179,0.84545,0.272431,0.62764,0.069832,-1.823538,0.4098,0.798993,-0.77718,-0.234331,0.143965,-0.423713,0.584401,0.717769,0.746196,2.287315,-0.531971,0.627042,-0.185126,0.048944,0.310196,0.024168,0.203124,0.330458,-0.9407,0.19701,0.046667,0.964292,-0.38324,-0.112228,0.013532,-0.173005,-0.572854,0.519657,-0.840915,0.298258,-0.08637,-0.135603,-0.525022,-0.708487,-0.613721
line,-0.399145,0.517228,1.237804,-1.591244,-0.099582,-0.293559,0.751459,-0.43421,-1.086478,-1.350703,0.747174,-0.783673,0.010099,0.13323,-0.878379,-0.029762,-0.26057,1.297438,1.197004,-0.847265,-0.069142,-0.160081,0.460867,-0.125164,-0.364034,0.024917,0.290713,-1.077845,-0.585189,-1.357443,1.013082,-0.205064,0.974825,0.346695,-1.066413,-0.600116,0.758274,-0.836993,0.682614,-0.689708,-0.282238,-0.939,-0.58008,-2.064792
model,0.056379,0.617334,-0.001461,0.114607,-0.437359,-1.749458,-0.016672,0.01261,-0.515727,-0.43107,0.497856,-1.271406,0.673016,0.045842,-0.651809,0.315167,-0.704365,1.559715,2.451484,-1.548183,1.16923,0.343154,-0.6184,-0.843996,0.822045,-0.177517,-0.644861,-0.626083,-0.07983,0.217568,1.163712,-0.244574,-0.881329,-0.780986,0.316248,0.503544,-0.644596,-1.299356,0.939456,-0.139824,-1.358784,0.556217,-0.278628,-0.421154
real,-0.146912,-0.170018,-0.107375,-0.960236,0.478702,-0.057351,-0.576799,-0.87872,-1.693557,-0.355273,0.747738,-0.839018,-0.563726,0.307397,-0.388277,0.498425,0.11775,0.636897,2.038061,-1.136345,0.436784,-0.863643,-0.403964,-0.051345,1.081102,0.146873,0.182627,-0.67432,0.011894,-0.283489,0.129194,-0.365906,0.479418,-0.136811,0.355066,-1.092121,0.131946,-1.192265,-0.215115,-0.903569,-0.497105,-0.733065,-1.765331,-1.274376
property,0.059728,0.124097,0.076855,0.114242,0.77577,0.337704,-0.352188,0.140738,-1.847805,-0.116087,-0.109426,-0.934392,-0.109593,-0.296119,0.360646,0.213934,-0.855724,0.68712,1.867963,-0.592999,1.250966,0.323125,-0.254296,0.015181,0.581738,0.759677,1.185294,-0.359617,-0.097234,-0.80377,0.925472,-0.352996,0.050679,-0.633285,-0.556801,-0.455102,0.293631,-1.712841,-0.709315,0.128003,-0.81559,-0.296181,-0.91956,-1.107938
geometry,0.70134,-0.36368,0.329378,-0.609959,0.254008,0.490168,-0.676682,-1.497595,-1.13109,-0.083824,0.809011,0.752611,0.195804,-0.337866,-0.173979,0.631475,-0.702925,0.944617,0.747052,-0.609574,0.777165,0.516253,-0.623611,0.897628,0.537068,-0.19766,-1.156965,-1.283393,-1.360751,0.041335,2.339813,-0.280582,0.101149,-0.058375,-1.347651,-0.257903,-0.328302,-1.263645,0.676197,-0.158969,-1.088025,-0.324414,-1.549032,-1.235675
complex,-0.060371,-0.212693,0.327314,-0.483709,0.384443,0.252156,-0.802537,-0.883052,-1.270146,-0.130441,0.947755,-0.757358,-0.168395,-0.085851,-0.494447,0.649676,0.016621,0.041563,2.261118,-0.326948,0.672401,-0.377292,-0.577009,0.335705,1.683915,0.18133,0.686831,-1.082924,-0.870704,-0.197007,0.633284,-0.076317,0.343306,-0.154677,0.18218,-0.216019,-0.421342,-0.721598,0.989543,-0.520568,-0.450225,-1.157419,-1.980382,-0.957227
linear,-0.532565,0.613207,0.443961,0.099198,-0.016178,-0.441743,-0.011139,-0.246989,-1.546577,-0.489287,1.746401,-0.739552,0.475583,0.235447,-0.760855,-0.03092,0.05335,-1.140603,2.051799,-0.989587,0.876303,0.084542,-0.372972,0.415864,0.685878,0.154464,0.261046,-0.941123,-0.267308,-0.444874,0.542137,-0.501982,-0.020038,0.081593,0.778702,0.15272,-0.026773,-1.233461,-0.358099,-0.025003,-1.117333,0.008258,-1.824245,-1.441458
polynomial,-0.594075,-0.319566,-0.417937,0.752374,-0.067035,0.10953,0.164002,-0.178883,-3.038224,0.622862,1.205006,-0.935386,0.43097,1.060299,-0.593333,1.523132,0.364266,-1.408665,1.378501,-1.352236,0.277976,0.795719,0.516981,0.568168,0.971321,0.344013,-0.14685,0.325107,0.13097,-1.383052,0.73581,-1.339877,-0.732849,-0.274528,-0.130826,-0.607104,0.367731,-0.294042,-0.156379,-0.739655,0.359602,-1.147911,-1.437809,-1.166948
algorithm,-0.305676,1.087964,-1.40456,0.00701,-0.550265,1.026687,0.015673,1.566386,-1.96282,0.265091,0.967581,0.114006,0.338658,1.480849,-1.774377,0.386122,-0.422622,-0.882749,1.184645,-2.502326,-0.348378,0.014423,0.492643,0.015306,0.332666,0.436019,-0.314797,-0.586158,-1.11717,-1.422224,1.096566,-0.600347,0.083783,-0.725067,0.174265,0.32167,-0.145713,-1.674457,0.139014,-0.568026,-1.032084,0.283732,0.536626,-0.500954
mathematician,1.10613,0.548017,0.417641,-0.48121,-1.212924,1.391893,-0.496605,-0.343729,-1.638581,1.803266,-1.176218,-0.382923,0.243344,-1.321955,-0.705896,-0.34595,0.577241,-0.055249,1.757254,-1.237983,-0.662056,-0.216661,0.15278,1.009563,-0.010266,-0.637337,-1.98393,-1.14947,-1.369355,1.451101,0.758311,0.131211,-0.535275,1.232636,-0.639908,-0.375211,-0.308968,0.247437,0.296005,-0.074503,-1.02815,-0.550662,-1.788797,0.416312
