word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
integer,-0.411084,2.938312,1.586694,-0.432799,1.153169,-0.942424,-0.783849,-0.600975,0.129909,1.820298,0.766644,-0.723293,0.329188,0.630291,-0.126241,-0.548874,-0.261658,-0.754004,-0.40338,1.156407,-0.014432,0.572426,-0.628347
mean,0.767066,0.445914,1.268173,0.000221,-0.101848,-0.832221,-0.956027,-0.173597,-0.098247,0.003722,-0.488728,-0.396152,0.160898,0.037327,-0.817825,-0.40966,1.390691,0.388845,1.20339,0.728601,-0.211632,-0.127992,-0.611627
proof,0.550356,0.873627,1.409451,-0.664867,0.802534,-0.225657,0.205793,0.412985,-0.319931,-0.190359,-0.386421,-0.774563,0.627596,0.481642,0.099382,-0.416023,-0.076296,0.446902,0.081398,0.238552,0.800674,0.743065,-0.511657
three,0.170221,0.179545,-0.365162,0.135807,-0.101458,-0.253816,-0.576619,-0.614521,0.190238,-0.776825,-0.294303,-0.753727,0.095271,-0.266692,-0.125369,0.604868,1.593262,0.190343,0.616698,1.069024,0.610263,0.449652,0.115886
dimensional,-1.058752,1.924753,2.188479,-0.079344,0.317937,-0.630017,-0.82067,0.376036,1.206541,0.568495,-0.175606,-0.845504,1.355798,0.43618,0.10897,0.972523,0.207587,0.251187,0.062716,-0.738259,0.295934,0.458446,-1.062159
zero,-0.300106,1.447487,1.647266,-0.908259,-0.124905,-0.005728,-0.279451,-0.140415,0.265245,0.203793,-0.175039,-0.151062,-0.170473,0.346489,-0.328058,1.09408,0.388528,0.328076,0.253915,0.821011,0.231882,-0.341528,-0.151276
algebraic,-0.900432,1.896516,0.929824,0.21234,1.118006,-1.205136,-0.81829,0.585363,0.659725,1.546911,0.576347,-0.913038,1.796619,-0.75132,0.271797,-0.168186,-0.831669,-0.861261,-1.03344,-0.489829,-0.349991,0.182767,-1.24091
formula,-0.261666,1.06302,0.929922,-0.373075,0.951969,-0.265139,-1.4108,0.469287,-0.569631,0.444839,-0.263209,-0.929341,0.467147,0.01028,0.113474,0.850212,0.422685,-0.542157,-0.705141,1.027613,0.463652,-0.931703,0.124725
ring,-0.183732,0.658637,0.112261,-0.049837,-0.276168,-0.903843,-0.867224,-0.707253,0.302029,0.208534,-0.692699,-0.06818,0.510223,0.783579,0.341021,1.332859,0.962874,0.516736,0.844232,0.383323,0.582941,-0.075598,-0.122468
edge,-0.841399,0.688592,0.46637,0.587727,-0.336884,-1.058944,-0.133777,-0.495098,0.700037,0.036118,0.153499,-0.494997,0.267175,0.487666,-0.324003,1.047288,1.88154,-0.242289,1.179033,-0.359358,0.036687,-0.249408,0.194945
