word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
algorithm,1.091595,-0.684083,-0.713862,0.406425,-1.087725,-0.112135,0.849998,0.524109,0.450705,-0.306319,0.091459,0.341195,-2.281302,0.417267,0.631448,0.11074,-0.008535,-1.766634,0.495636,1.774319,0.544544,-0.4504,0.608729,-0.382392,0.531705,0.383667,1.017871,1.624676,-1.94847,-0.206569,-0.750129,1.47398,-1.972132,0.564115,-0.409948,1.230005,1.078415,-0.486901,0.578868,0.071138,0.757034
mathematician,-1.067446,-0.127577,-1.6958,0.411014,2.382207,-0.778515,0.771286,0.567139,1.693859,0.463766,1.272633,1.169241,0.950639,0.577606,-0.52588,-0.318639,-0.502386,-0.402196,-0.50721,0.655347,0.324456,-2.430924,-0.043636,0.303887,1.491144,-0.830394,0.245494,1.832778,-1.650313,-0.171581,0.986399,-0.036077,-0.094109,-0.124175,0.22333,1.219573,-0.031826,0.044487,0.604663,-0.476802,0.411472
definition,0.289336,-0.01007,-0.034184,0.266896,-0.184826,-0.620973,0.164363,-0.057467,0.825371,-1.098019,1.364346,0.062451,-0.419459,-0.877844,0.830505,0.839618,-0.155408,-1.583513,0.271015,-0.554843,-0.546065,0.003853,-0.164611,0.057961,0.807309,-0.385161,-0.626727,0.524826,-0.95641,0.660446,0.5179,-0.356803,-2.002992,-0.05216,-0.563591,1.278123,0.570116,0.443095,-0.289232,0.10422,0.154639
product,-0.367601,-0.95289,0.772909,-0.372037,0.467711,-0.05082,-0.713692,0.582034,0.354077,-0.777822,1.478434,-0.141198,-0.992652,-0.355402,0.816032,1.055343,-0.060007,-0.894434,1.178573,-0.630674,-0.968103,0.051462,0.163539,0.062475,1.082469,-0.197733,-0.027019,-0.625134,-1.170203,0.601395,0.862746,-0.023173,-2.212086,-1.95463,-0.202353,1.327293,0.546719,0.508232,0.459422,0.689541,0.491953
state,-0.280319,0.117746,-1.575781,0.299097,-0.047506,0.315497,0.027155,-0.356884,1.182726,0.13047,0.711522,1.266472,-0.625028,-0.780486,0.354737,-0.546592,-0.033941,-2.387818,-0.360996,-0.357339,0.209575,-1.227595,-0.26493,-0.333175,0.136824,-0.553864,-0.100694,1.024347,-0.251324,0.244487,1.344329,-1.437897,-1.80074,0.13476,0.583663,0.474368,0.269554,-0.622242,1.257743,0.432551,0.831585
sequence,0.028412,-0.823766,0.340413,1.15864,-0.150582,0.185546,0.788432,-0.066596,0.172852,0.599542,0.992627,-0.144053,-1.275563,-1.776986,0.039787,0.28955,0.816613,-1.2443,0.338799,-0.674367,0.151313,-1.114345,-0.287388,-0.801288,0.985898,-1.190341,0.379738,0.75402,-1.132944,1.540719,-0.155839,-0.166991,-2.061718,-0.062907,-0.399253,0.932536,2.13813,0.226445,-0.179112,0.532734,-0.506628
distribution,-2.074924,-0.050778,-0.973301,1.565874,0.308856,0.769059,-0.539312,-0.022441,1.20161,-0.146547,0.326401,-0.288319,-0.348629,-1.443261,1.315066,0.604035,-0.377709,-2.815023,0.902963,0.40881,0.439806,0.420866,0.391985,0.417442,-0.585857,-0.37008,-1.078628,-0.345463,-1.801842,-0.101133,-0.530259,-0.105654,-2.077524,-0.054203,0.589551,-0.636274,0.873159,0.964629,-0.526153,0.553088,0.383827
variable,-0.517654,-0.055413,-0.068899,1.024677,-0.370265,0.83072,-0.876324,0.281553,1.327361,-0.716468,0.596147,0.30574,0.168083,-1.540298,-0.251052,1.084704,-0.70798,-2.121591,0.390011,-0.211247,-0.938926,0.263833,0.33341,0.695586,-0.155975,-0.966309,-0.948696,0.311397,-1.286587,0.96902,0.509789,0.6011,-1.885704,0.805677,0.25062,-0.372196,1.620039,0.263823,0.553178,-0.322366,0.70565
solution,1.391771,-0.136825,-0.908729,1.131428,-0.69833,-0.383222,-0.245376,0.868355,1.397389,-1.524717,-0.106936,-0.240485,-0.243062,-1.590859,-0.316268,-0.558668,-0.696234,-1.616443,0.221672,0.984444,-0.042105,-0.156166,-0.101627,-0.344073,-0.234151,0.273905,0.603965,1.198863,-1.0783,0.458813,0.567672,-0.104218,-1.394743,0.251327,-0.120137,0.845904,1.210674,0.8659,0.767488,0.350501,0.278728
square,0.371093,-0.833684,-0.690002,1.454332,0.402353,0.348531,0.006623,1.840018,0.443366,-0.067531,0.477054,-0.137644,0.304457,-1.580029,1.074798,-0.441481,-0.046213,-0.960469,1.120391,0.309366,-0.251446,-0.030243,0.532576,1.358666,0.646933,0.088644,1.197544,-0.449491,-0.728058,-0.623812,-0.286073,0.091344,-2.75797,-0.959189,-0.268841,0.773484,1.105101,0.243244,0.342094,0.838987,-0.462587
