word,1,2,3
translate,0.817834,-0.843422,0.357481
geodesic,-0.547784,2.098125,2.104945
semigroup,0.271601,2.310376,2.478311
explicit,-0.400166,-0.625462,2.860351
periodic,-1.315153,0.439921,1.797816
singularity,0.249521,1.102754,2.23738
numeral,-0.71966,1.405028,1.502752
measurable,-1.001678,1.15839,2.708444
null,-0.329217,0.996435,2.014466
fiber,-1.971905,0.633472,2.144585
tile,-1.202962,0.68148,1.156062
classify,-1.600578,-0.321414,0.8925
transitive,-0.392746,1.850158,2.728383
restrict,-2.058502,-1.036402,1.244893
Laplace,0.379719,2.000904,1.708623
differ,-1.383964,-0.840594,2.132244
multiplicative,-0.572821,2.055253,2.62473
round,-0.847378,-1.353241,-1.106019
tetrahedron,-0.647419,2.598482,1.392253
expand,-1.707069,-1.532969,0.244794
Cantor,1.640842,0.213005,0.521457
Borel,0.848446,2.106242,1.423374
Fermat,0.990796,2.062583,1.821692
nonlinear,-0.181961,1.263465,2.564582
Markov,0.61513,1.623172,1.323248
torus,-0.43815,2.221732,1.725934
dynamical,0.08213,1.536153,2.377241
compound,-1.796862,0.156833,1.809472
height,-2.044877,-0.670538,0.190145
adjacent,-2.09733,-0.393242,-0.699525
comparison,-1.290528,-0.584862,1.622333
paradox,0.854317,0.140396,1.937462
dependent,-2.084401,-0.266947,2.216276
log,-1.610834,-0.248266,0.466097
$\mathbb{zeta}$,0.181007,1.190142,0.34799
fit,-1.659341,-0.692429,1.139297
cardinality,-0.6084,2.196007,2.14253
coloring,0.017577,0.774024,2.339911
polar,-0.919841,0.449453,0.86258
uniformly,-0.922648,0.723277,2.453212
Weyl,1.120599,1.902179,1.965527
tend,-1.402318,-1.245053,2.435925
symplectic,0.290453,2.412708,2.440332
combinatoric,0.632105,1.858227,2.147354
induction,-0.618447,0.412496,1.561929
Lebesgue,0.275943,2.250048,2.256389
perpendicular,-1.845793,1.263475,1.417085
decrease,-3.035219,-0.38787,1.941466
binomial,0.034479,1.858389,0.803884
net,-1.826605,-0.548981,0.271981
dense,-1.92981,0.226325,2.01704
integrable,-0.059038,2.116556,2.758381
outcome,-1.1804,-1.083777,2.439001
conditional,-0.471277,0.51743,1.965975
quadrilateral,-0.772496,2.73367,1.210351
injective,-0.626054,2.228921,2.656028
gradient,-2.405412,1.147413,1.905655
Gödel,1.507094,1.620105,1.844114
invertible,-0.768664,2.123311,2.143401
middle,-1.013836,-1.643708,-0.120548
inclusion,-0.903335,-0.917415,1.553998
identical,-1.225822,-0.376038,1.467122
vary,-2.380408,-0.75476,1.793906
transition,-1.556334,-0.766467,1.144697
eight,-1.455334,-1.77354,-0.42895
likelihood,-1.102788,0.068566,2.859285
deviation,-1.413887,0.667181,2.070431
infinitesimal,-0.402037,1.885929,2.427881
straight,-0.914597,-0.995879,0.574159
strongly,-0.629896,-1.059109,1.765023
fractal,0.502723,1.632275,1.924971
grow,-1.108257,-2.11736,0.440728
generating,-1.380781,1.265634,0.534112
conic,-0.426861,2.413392,2.008805
independently,-0.616777,-0.785139,1.150053
remainder,-1.508675,-1.015274,-0.45845
sampling,-0.866105,0.579771,2.165748
Jordan,0.713963,-1.711663,-0.903592
rectangle,-1.240912,1.564303,1.42516
monoid,-0.155255,2.53105,2.606333
derivation,-0.218141,0.7258,2.276237
conformal,-0.091592,2.02375,2.571049
exterior,-1.56923,0.018707,1.091009
growth,-2.269172,-0.920938,1.350688
inference,0.050047,0.59771,3.124083
isometry,-0.694612,2.302349,2.456391
definite,-0.468424,-0.000418,2.344408
fractional,-0.912642,1.675097,1.725158
rotate,-1.658976,0.245319,1.714847
seven,-0.98409,-2.047445,-0.403763
associative,-0.534834,1.627833,2.308591
universe,0.391105,-1.118181,1.396084
hierarchy,-0.496895,0.051434,1.483729
subgraph,-0.582057,2.52903,2.332761
