word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
polynomial,-0.731021,0.884842,0.127368,1.432968,1.717027,-2.72853,-0.534226,-0.982085,-1.031038,0.263594,0.371769,-1.847602,1.186772,-0.243388,-0.53849,0.086,1.178272,0.132308,0.920678,0.913692,-0.187039,1.284911,0.402429,-0.7997,-0.598872,-0.09312,0.398031,-0.78227,0.142443,0.283172,-1.242799,0.005609,-0.113184,0.464123,0.188954,-0.410171,2.362521,0.517864,1.275777,0.10151,0.46237,1.78813
algorithm,-0.979722,2.028205,0.791331,0.972775,0.869806,-1.684526,0.312639,-0.021548,-0.639674,-0.630076,-0.351554,-1.552146,0.298159,-0.160972,0.629682,0.255366,1.027862,-0.735886,0.453349,1.307859,0.12249,1.013071,0.112314,-0.668314,-1.09755,-0.067045,0.034874,-0.500324,0.02557,0.346139,-0.247335,0.167218,-0.719516,-0.603873,0.964383,-0.797839,2.526301,0.66663,0.871804,-0.004683,0.553664,-0.064824
mathematician,0.646443,0.492195,0.856275,1.633043,-0.503212,0.119773,-1.353187,0.390381,-0.582876,0.034521,-0.440459,-0.519275,1.468195,-1.033693,-0.67766,-0.027212,0.684517,0.383705,-0.112806,0.373561,-0.167373,0.999264,0.561895,1.562459,-0.352923,-1.531059,-0.169197,-1.623426,-0.37228,-0.095869,-0.028292,1.142049,0.06105,1.282244,1.091584,-0.294699,-0.344613,-0.371937,1.345848,0.682649,2.067302,-0.201385
definition,-0.423052,1.075371,1.209985,0.691047,-0.254602,-1.938583,-0.26946,-0.630154,-0.764752,-0.544226,-0.341899,-1.116612,1.109834,0.26068,0.036777,0.027576,0.128389,0.694024,-0.273858,0.31628,-0.277892,0.141892,-0.309774,0.576856,0.763107,0.312765,-0.042688,0.164984,0.013238,0.090824,0.451861,-0.267427,0.277203,-0.261001,-0.347877,-0.516578,1.351345,0.199705,0.496874,-0.258808,-0.605151,0.087953
product,-0.96328,1.249307,0.66754,-0.006598,0.608922,-0.475512,-0.690352,-0.637417,-0.424075,-0.824533,0.116037,0.623665,1.341509,0.065571,1.022942,-0.786257,0.084444,0.17809,1.127549,0.126502,1.74026,-0.203284,0.025761,0.199381,0.972501,0.941489,-1.16686,0.015388,0.760422,0.23928,-0.355061,-1.020535,0.303048,-0.076907,-0.18083,-0.621951,1.463856,0.006748,0.266283,-0.772815,-0.72747,-0.696965
state,0.965715,0.460698,0.285202,0.544749,-0.629749,-0.778506,-0.283574,-0.744042,0.292391,-0.928123,-0.3186,0.620051,0.293507,0.191543,0.640026,-1.754735,-0.603418,0.633754,-0.300975,-0.496899,-0.807143,0.617053,-0.368808,0.012744,0.187033,-0.477208,-0.3096,0.497006,-0.458025,-0.390131,0.528297,0.302087,-0.809197,-0.257093,-0.038621,-0.738127,0.163678,-0.056161,-0.170663,0.162911,-0.856881,-0.067043
sequence,-0.852926,0.603834,1.162382,0.385699,0.052978,-2.109639,-0.260036,-0.181139,-0.591311,-0.98227,-0.055232,-1.506602,-0.202445,0.060456,-0.700564,0.114635,0.923901,-1.126258,1.191171,0.013651,-0.348376,-0.455825,-0.200818,-0.853938,0.015244,0.142242,-0.386615,0.00647,-0.046069,-0.224298,-0.460245,0.913222,-0.407302,0.335727,-0.259788,-0.051129,1.751754,0.353698,-0.691909,0.205623,-0.172896,-0.120602
distribution,-0.670282,1.228723,0.696126,-0.624274,-0.128357,-1.61148,-0.426521,-1.343271,-1.503595,-0.360012,0.653297,-0.212434,0.799502,-0.565234,0.538137,-0.018124,0.383263,-0.014041,0.056693,0.939774,0.682837,0.47198,-0.120143,-0.529597,0.067508,0.266969,0.449293,0.664014,0.133154,-0.709778,-0.80548,-0.014067,-0.196234,-0.074484,-0.342689,0.194475,0.225233,0.285404,0.426643,-0.916077,-1.342686,-0.786398
variable,-1.850873,0.267409,1.116933,-0.350308,0.460009,-2.193923,0.028104,-0.941663,-1.389796,-0.187863,-0.311149,-1.536111,1.06159,-0.246742,0.217201,0.080397,0.38493,-0.382506,0.116798,1.312471,-0.498294,0.460131,-0.442875,-0.731663,0.390561,0.942146,-0.103458,-0.427856,-0.295491,0.431268,-0.483371,0.328982,-0.138044,-0.132975,-0.250456,-0.149559,1.102012,0.568033,0.848905,-0.001711,-0.765423,-0.431983
solution,-0.815274,0.973448,0.494229,0.729772,0.644655,-0.865855,-0.288541,-1.262937,-0.755272,-0.809974,-0.313001,-0.470734,0.849313,-0.358902,0.998838,-0.914384,0.497561,0.427733,0.318112,0.239526,0.642794,-0.261936,-0.410417,0.337859,0.471288,0.527159,-0.691852,0.155301,0.422954,0.789265,-0.076387,-0.630681,0.446482,-0.696306,0.419166,-0.244106,1.154761,0.85106,0.678439,-0.590863,-0.229164,-0.652885
square,-0.160501,1.234396,-0.062077,-0.161974,-0.186405,-1.005748,-0.959058,-0.564598,0.242435,-0.288276,0.186465,-0.584758,0.591833,-0.649245,1.141081,-0.95592,-0.194143,-0.273491,1.473714,0.475189,-0.644747,-0.461011,0.15885,0.392676,-0.556127,0.366431,0.583488,-0.596389,-0.515088,0.206573,-0.389715,-0.399295,-0.253942,0.738272,-0.678128,-0.244948,-1.05196,0.258938,-0.892848,-0.095103,-0.148859,1.556634
map,-0.651274,1.725732,1.634264,0.567406,-0.163001,-0.714979,-0.577535,-0.071212,-0.838899,-0.687849,-0.285666,-0.455634,0.363338,-0.358259,0.274355,0.119424,0.539069,0.45171,0.090983,1.151046,-0.519125,-0.610994,-0.314527,-0.269984,-0.274433,-0.297248,-0.135256,0.728988,-0.128492,-0.548785,0.164665,-0.066157,-0.516743,0.071547,0.888981,-0.369251,-0.338501,0.657089,-1.034853,-0.43155,-0.399182,0.605034
class,0.11789,-0.156331,0.457289,0.192017,-0.101335,-1.52041,0.486513,0.34082,-0.131321,-0.415946,-0.313365,0.39551,0.193935,0.021188,-0.467993,-1.048781,-0.785495,0.565319,0.213266,0.488799,0.24867,-0.014527,-0.300436,-0.111972,0.853803,0.371636,0.043144,-1.277729,-0.381932,0.62305,-0.027608,0.031007,-0.281788,1.077864,-0.025377,-0.770219,0.488502,-0.940165,-0.267982,-0.430209,-0.488674,-0.002517
integer,-0.980421,1.398169,0.497764,1.306871,0.914576,-2.975344,-0.20992,-1.263235,-0.488242,-0.039253,-0.30727,-1.658176,0.497012,-0.383122,0.004833,-0.337884,0.750415,-0.389133,1.088716,1.481022,0.118552,0.749152,0.487572,-0.721492,-0.702907,-0.17336,-0.385189,-0.913304,-0.734551,-0.184818,-0.809799,0.024253,0.69994,0.035461,0.030498,-0.845984,1.621053,0.730767,0.342827,0.33706,-0.073283,1.890701
mean,-1.224526,-0.444256,0.69039,-0.304691,-0.291293,-1.604103,0.283822,0.030497,-0.484251,-0.633257,0.374028,-0.177419,0.358987,0.303831,0.477401,-0.783563,-0.200603,0.176348,0.424581,0.399826,-0.066868,0.792441,-0.588988,0.485962,0.376017,0.049596,-0.38281,0.511908,-0.127396,-0.016042,0.533765,0.13091,0.355724,0.109214,-0.037874,0.569037,0.490949,0.501102,0.110054,0.303223,-1.074086,0.400934
proof,-0.93068,0.819273,-0.014362,0.885983,0.49394,-1.34636,-1.082149,0.009813,-0.480969,-0.201054,-0.713217,-0.998523,0.767365,0.728273,0.1133,-0.418202,-0.371785,-0.141225,0.070122,0.224479,-0.008849,0.048603,-0.305332,0.988937,0.398376,-0.758345,-0.325455,0.062944,0.059622,-0.450033,0.22784,-0.182891,0.028756,-0.498233,-0.048091,-0.409887,1.301077,0.461825,0.538073,0.194608,0.07451,0.640328
three,-0.009152,-0.025691,0.151348,0.035737,-0.470644,-0.959221,0.07109,0.051604,-0.184342,-0.211636,0.237726,0.524974,-0.351897,-0.023178,-0.32515,-1.081257,-0.595332,-0.56623,1.312094,0.138335,-0.178567,-0.253855,-0.87982,0.160505,0.335438,-0.008289,0.309793,-0.28938,0.146507,0.164948,0.042653,0.695344,-0.904308,0.261618,-0.333656,0.023767,-0.224748,0.014894,-0.644041,-0.036192,-0.70496,0.136399
dimensional,-1.5699,1.267722,0.756247,1.547101,0.798908,-2.219009,-0.355754,-0.886498,-0.557356,-0.921828,-1.205113,-1.124723,0.891663,-1.056713,0.029715,0.506708,0.654051,-0.202694,1.557739,0.645395,-0.795779,-0.203053,-0.163731,0.412574,0.3273,0.224831,0.47077,0.087447,0.37593,0.20559,-0.559514,-0.599314,-0.085319,-0.275586,-0.564604,0.133823,0.732454,0.351365,0.17863,-0.102759,0.956657,0.078149
