word,1,2,3,4,5
quadratic,1.084933,0.410783,2.385604,-2.311275,-0.644482
cube,0.776543,-0.558988,-0.354805,-1.897743,-0.46549
cycle,-0.556669,-0.896369,0.344277,-1.288271,0.642811
figure,-0.147613,-0.400215,-0.458185,-0.050093,1.642998
argument,1.486561,-0.168517,0.907608,-0.540805,2.25014
Riemann,1.736204,1.549262,1.659834,-0.700481,-0.98936
Euler,0.91058,1.459086,1.334253,-1.178629,-0.902097
calculate,-0.188284,-1.044666,1.454422,-1.897214,0.471707
shape,-0.788796,-0.04173,-0.945926,-2.886604,1.460373
formal,-0.392604,-0.411176,1.320261,-0.127817,2.190345
derive,-0.607196,0.383912,0.426265,-1.433405,1.489639
statistical,-0.507557,-0.879996,1.5249,-0.108846,0.030439
network,-0.41312,-2.719011,0.941637,-0.293086,0.729025
estimate,-2.003332,-0.991296,1.013211,-0.820476,0.743465
norm,1.100959,-0.712961,0.907844,-0.218113,1.060941
polygon,0.698014,0.185591,0.109227,-1.978699,-0.687866
permutation,0.862494,0.305348,1.283743,-2.526431,-0.733927
world,-0.540725,-1.854607,-0.552763,0.67717,1.384842
maximum,-1.822903,-1.652286,0.562679,-2.189842,0.107972
equivalence,0.88375,0.067653,2.342901,-1.523741,0.231182
parallel,-0.755117,-0.596982,0.02153,-1.419598,0.751348
numerical,0.347517,-0.611975,2.28584,-1.47912,0.344957
orthogonal,0.30782,0.282701,1.42785,-2.815063,-0.486486
isomorphic,0.992371,1.167232,1.532786,-2.470752,-0.845179
connection,-0.601854,-0.792979,0.315424,-0.446282,1.344587
locally,-1.387627,-0.334037,-0.058669,-0.992561,0.83519
existence,-0.199817,0.012452,0.531632,-0.545002,2.122148
complexity,1.021089,-0.813326,1.805929,-1.668176,1.251387
isomorphism,1.324004,1.75624,2.297723,-2.052754,-0.679282
commutative,1.53078,0.948941,2.669979,-1.636654,-1.10431
quotient,1.019115,0.235783,1.697456,-1.714596,-0.970154
half,-1.145111,-0.872771,-1.377068,-0.449084,1.101773
decomposition,0.390132,0.543921,1.632825,-2.63329,-0.001898
density,-2.452346,-0.573629,1.22212,-2.543091,-0.895586
affine,0.820541,1.863785,1.41832,-1.94695,-1.028397
arbitrary,0.684572,-0.206743,2.023504,-1.879468,1.403147
morphism,1.306697,1.485893,1.546953,-3.097664,-1.433872
scale,-0.947493,-0.810672,0.363144,-1.894895,1.09472
suppose,0.425697,-0.103738,0.014526,-0.855296,2.032962
increase,-1.923597,-1.54787,1.09112,-1.742538,1.837835
projection,0.103348,-0.327079,0.438441,-2.207229,0.124346
partition,-0.908143,0.629309,1.331084,-0.94085,0.691571
exponential,0.497701,0.031753,1.946666,-2.616051,-0.14307
range,-1.85644,-1.258462,-0.052913,-1.750536,0.951306
