word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
topological,0.520963,1.6157,-1.080673,0.907323,-0.846761,2.707226,0.335785,0.299153,1.247284,0.617685,-0.495612,-1.814598,-0.110147,0.998218,1.028104
computer,1.076776,0.988245,-2.266085,1.336799,-0.90699,1.06151,1.658967,-0.344541,-0.688624,1.333805,0.991753,0.6422,0.586493,1.281591,-0.274219
derivative,0.050987,0.824463,-1.357538,-0.072012,-0.446374,2.615484,-0.475246,-2.158326,-0.279156,-0.646008,0.741586,-1.394466,0.578066,-1.612325,-0.099832
symmetry,0.874853,2.921887,0.479665,-0.20586,-0.483378,1.319054,2.501697,1.254583,-0.433901,0.239621,-0.926094,-0.63753,-0.931462,-1.205546,0.75211
compact,0.730026,0.724726,-1.058708,1.032489,-1.228455,3.216774,-0.142971,0.252387,1.448433,-0.059719,-1.429528,-1.609651,-0.154509,0.036427,1.683547
factor,0.732676,0.371696,-0.739176,0.411366,-0.420612,2.247668,1.12909,-1.738606,-0.444282,0.563553,-0.472965,0.332785,-0.975443,-1.008444,-0.363044
family,-0.59143,0.043647,-1.027632,0.394581,-1.644901,1.561019,1.359225,0.053814,0.885608,0.610242,-0.338377,-0.712262,0.491268,-0.151975,0.949029
transform,0.99769,1.240225,-2.106995,0.582498,0.33343,2.262928,0.499928,-0.982916,0.660102,-0.779533,1.173721,0.617968,0.823308,-1.673054,0.298444
convex,-0.314328,0.370598,-0.278172,1.843731,-0.746917,1.919686,1.457896,0.500671,1.521151,1.505751,-0.535211,-1.766126,0.179089,-1.046976,1.501365
domain,0.019404,0.743411,-0.909349,0.561694,-0.075544,2.394344,0.628288,-1.329359,0.638042,0.834075,-0.12841,-1.216533,0.297167,-0.231736,0.995714
subgroup,0.970321,0.60149,-0.469231,-0.8242,-0.316639,1.663158,1.913225,-0.564535,0.8309,-0.010081,-2.067942,-1.886479,-1.377789,-0.064013,1.151601
construct,0.247346,1.219167,-0.510642,0.306414,-0.244427,2.563789,1.698721,-0.00257,0.898854,1.005862,0.014254,0.181421,0.500981,-0.258973,0.833669
axiom,-1.081712,1.182915,0.125637,-0.537777,-0.08937,3.220027,1.648465,1.037922,0.458912,-0.422826,-0.400356,-1.082356,-0.640977,1.200601,-1.091531
construction,0.68692,1.657556,-0.462367,-0.172693,0.003738,2.605837,1.612846,0.248194,0.57715,0.919681,0.095644,0.148819,0.797541,0.172182,0.825727
therefore,-0.30663,0.689886,-0.283701,0.311907,-1.105974,2.845615,0.985768,-1.135172,0.70169,0.506316,-0.421148,-0.183955,-0.452904,-0.705552,-0.117843
compute,0.85611,0.076188,-1.440281,0.294498,-0.161718,2.362508,1.235324,-1.959737,0.333362,1.011994,0.345172,0.612747,0.069388,-0.703676,-0.753938
normal,-0.47286,0.364429,-0.974742,0.734719,-0.682004,2.11941,0.885988,-1.16369,0.499846,-0.176356,-0.056855,-1.265581,-0.084422,-1.214033,1.029509
distance,-0.836861,1.453941,0.210826,0.781853,-0.950883,1.360167,0.692163,-1.057162,0.804366,1.473404,0.400152,-1.043312,0.792105,-2.181091,-0.250425
notation,-0.686893,1.334428,-1.519374,0.03645,0.166225,2.669091,1.792902,-0.030162,-0.920667,-0.829822,0.084968,0.72029,0.661161,-0.130174,-0.0267
parameter,0.002991,1.17778,-0.730051,1.484943,0.054471,2.125359,0.437046,-1.605353,0.046321,0.527962,0.283807,-0.680041,-0.472729,-1.481134,-0.792309
euclidean,0.544314,1.827723,-0.452221,0.473219,-0.528591,2.76303,0.810503,0.560312,0.338764,0.6388,-0.480793,-0.616878,0.845643,-0.909546,1.272544
symmetric,0.6178,0.879198,-1.401425,-0.08045,-0.168075,1.884634,1.931295,-0.894835,0.86748,-0.466542,-0.624149,-1.137973,-0.604988,-0.779051,1.471502
metric,0.582496,1.428757,-0.719515,0.781271,-1.147621,2.343471,-0.405023,0.146722,1.063987,-0.500372,0.377933,-1.928248,0.212856,-1.042002,0.635843
test,-0.38176,-1.042041,-0.549208,0.997451,0.144198,2.099132,1.448135,-0.977668,0.480394,1.057627,1.212397,-0.294728,-0.242954,-0.726778,-1.915833
bundle,1.288726,2.091897,-0.425649,-1.11448,-1.093653,1.880145,-0.991698,-1.478277,0.908176,0.02594,-0.797353,-1.546009,0.099482,-0.019794,0.884945
center,0.228459,1.489531,-0.626646,-0.307088,-1.57602,0.347494,1.42272,-1.107039,-0.153947,1.469012,-0.554684,-0.672561,1.237544,-1.661992,0.798803
symbol,-1.356852,1.524183,-1.035251,-0.288931,0.226976,2.054203,2.387503,-0.206071,-0.413824,-0.654116,-0.518792,0.707448,0.12871,-0.48223,0.04639
projective,1.10042,1.671098,-0.238785,-0.231062,-0.586332,2.570706,-0.064854,-0.205938,0.150516,0.680058,-1.277946,-1.30411,0.63791,-0.008359,1.725203
sphere,0.444691,1.66836,0.463848,0.461467,-1.441041,2.100801,0.142553,0.552861,0.621903,0.999385,-0.914193,-0.348859,0.981401,-1.725974,1.427343
interval,-0.949867,0.489489,-0.373172,1.327354,-0.307029,1.901099,0.391461,-1.380976,0.457328,1.372263,-0.402983,-0.747118,0.390669,-1.047938,-0.163797
single,-0.469126,1.559753,-0.566532,0.468878,-0.967181,1.699137,1.974093,-1.425259,0.588632,1.056586,0.300871,0.374576,-0.745453,-0.62983,-0.105309
geometric,1.083177,1.737151,-0.86513,0.655965,0.003208,2.339941,1.029419,0.077141,-0.815727,1.160686,0.15198,-1.270075,0.574876,-0.239922,0.304722
ideal,0.269082,0.12058,-0.496228,-0.710417,-0.38189,2.065312,0.9525,-1.413993,0.623678,0.652125,-1.179846,-1.582409,0.015562,-0.031068,1.474449
dual,0.063728,1.455482,-0.682748,0.269255,-0.306932,1.62349,2.004546,0.440743,1.136174,0.040288,-0.675831,-1.386333,8e-06,-0.795283,1.823312
