word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
series,0.199127,-0.854692,0.126344,-0.373486,0.970683,0.062071,0.432422,1.134784,-0.811934,-1.248115,-0.254595,-0.208623,-0.498386,-0.590538,-0.844426,0.204107,1.799121,-1.072787,-0.115596,-0.063037
prime,0.10334,-0.60488,-0.480832,-0.718594,0.500901,1.046405,0.242439,0.785624,0.071465,-0.555842,0.476431,0.680592,0.31226,0.607109,0.606639,1.682414,0.275713,1.396482,0.110408,-0.670784
measure,-0.119721,0.312631,0.661499,-0.19785,0.256653,-1.065411,-0.307764,0.260937,0.783166,0.060103,2.631843,-0.107292,-0.428686,0.767589,-0.202641,0.28062,0.70424,0.190765,1.22125,0.892318
equal,-0.172657,0.095223,0.799966,-0.758063,0.087685,0.348437,0.393004,0.403066,0.561603,-0.390069,2.090977,0.212736,-1.494079,0.955389,-0.350951,0.820111,0.106449,0.322036,0.535915,0.629948
lie,1.147582,0.476371,-0.168706,-1.741645,0.146401,-0.884502,-0.507095,-0.392303,-0.330305,-0.558946,1.065754,1.073005,-0.314746,-0.343494,-0.152842,0.207888,-0.129764,-0.101762,0.42151,0.176545
manifold,-0.215165,0.010571,0.37916,-0.429671,1.174408,-0.293491,0.694864,0.572659,0.014464,0.247456,2.414857,0.491839,0.286805,0.530334,0.294712,0.359994,-2.734856,-0.989184,-0.652416,1.761991
degree,-0.963285,0.451801,0.855278,-1.063283,-1.18656,-0.512583,-0.350287,0.577265,-0.572703,1.137073,0.948195,0.190627,-0.393655,1.015745,0.448979,0.946753,0.627687,-0.915676,0.887427,0.952809
differential,-1.525862,0.320117,0.779798,0.413911,0.87889,-0.644991,0.234166,0.908074,0.219021,0.287119,2.500919,0.093732,0.165502,1.068748,-0.261489,0.4007,-0.800546,-0.380907,-0.137149,1.682153
$\mathbb{C}$,0.144159,0.599272,0.177822,0.27029,0.727484,-0.2781,-0.036639,1.616347,-0.554853,-1.107311,1.092241,0.727387,0.108704,1.783895,0.673883,-0.740576,0.564252,-0.301351,-0.315956,0.200846
regular,-0.951284,-0.294371,0.24145,-0.934522,-0.322553,-0.148124,0.712639,0.336842,-0.381462,-0.910703,0.771929,-0.302902,-1.487287,0.360554,0.402862,0.29859,1.038388,-0.564002,0.124289,0.014686
second,-0.506561,-0.34223,0.297306,-1.27295,-0.2923,0.066039,-0.151344,0.570339,-0.415964,-1.273978,0.464801,0.788004,-1.083551,0.364241,-0.302028,0.131802,1.553856,0.118403,-0.218899,-0.001529
triangle,-0.049794,0.1107,-0.716428,-0.687442,0.209759,-0.141333,-0.246768,0.222349,0.220371,-1.154381,1.037908,-0.356089,-0.49896,0.062732,0.069658,0.521228,-1.360375,-1.323413,-0.055636,0.523125
subset,0.106869,0.099519,-0.853636,0.363236,0.485776,-0.184946,1.512051,1.014507,-0.293344,0.174875,2.362905,-0.249122,-0.904173,1.229213,-0.941941,0.438166,-1.618179,-0.384724,0.607282,1.114233
circle,0.14906,-0.235923,-0.087538,-1.683478,0.328778,-0.273591,-0.115042,-0.150618,-0.302937,-0.664994,0.413573,-0.344124,-0.195973,-0.327467,-0.235064,0.575684,-0.396453,-0.856106,0.27633,0.583993
relation,-0.423485,0.518197,-0.508104,-0.906147,0.301367,0.398262,-0.132106,0.676947,-0.345508,0.596538,1.214091,0.251136,0.572893,0.422311,-0.453294,2.157251,0.054861,0.800612,1.35107,-0.317821
positive,0.12277,0.517018,0.662735,0.33921,0.321335,-0.162869,0.685979,1.236715,0.56541,-0.145126,1.583292,-0.08252,-1.056098,-0.246525,-1.034988,1.681039,0.700567,-0.218499,0.693545,1.029764
simple,0.266172,-0.194869,0.340202,-0.741419,0.824492,-0.821162,1.343911,0.12753,-0.280882,-0.845472,1.673167,-0.969045,-0.313821,0.480552,-1.076828,0.380532,-0.212198,0.10734,0.433853,1.786686
topology,-0.588012,0.04179,-0.503231,0.003356,1.251327,-0.199753,1.275876,1.173659,-0.618335,0.566098,2.332953,0.059337,0.362144,0.761972,-0.386175,0.483829,-2.469345,-1.224199,-0.169401,1.210326
category,-0.903521,0.45262,0.017218,-0.261532,0.471334,0.176546,0.88207,0.670048,-0.395815,-0.272351,0.362496,-0.078049,-0.799258,0.657434,-0.371186,0.551613,0.859626,-0.64214,1.378557,0.350392
