word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
vertex,-0.140336,-1.011158,0.180747,0.714677,-0.00222,-0.209113,-0.174485,0.106125,0.803906,0.234105,-0.975839,-0.28173,-0.392987,-1.101477,-0.849212,2.464906,-0.395206,0.671438,-0.774484,-0.096592,0.577596,-1.249963,-0.547217,0.106823,-2.13791,-0.280896,0.643275,-0.922378,-0.249769,0.851608,0.767253,1.040937,-0.025342,-2.378451,2.656778,0.361129,0.795329,-0.660543,-0.391134,1.112728,-1.170101,0.473615,-0.583991,-0.679033,-0.115751,0.781099,0.184825,0.152866,0.087198,-0.37962
term,0.249166,0.351605,-0.20578,-0.581905,-0.311839,-1.129216,-0.459091,-0.057195,0.064382,-0.461261,-0.795037,-1.129678,0.10926,0.044563,0.602253,0.263293,0.548488,-0.446238,-0.010678,0.771377,0.762903,-1.148335,0.186297,0.599957,0.094249,-0.446302,0.173792,-0.335427,0.361635,-0.271411,1.41515,-0.881445,0.037124,-1.396766,1.731573,0.266694,0.183117,0.386965,-0.321397,0.263039,-1.302854,0.939595,0.66615,-0.493185,-0.433931,0.539486,-0.656965,0.114055,-0.886531,0.262509
line,1.117144,0.622139,-0.225463,-0.828685,0.689572,-0.0047,-0.187029,0.104298,-0.533051,0.700613,-1.706068,0.041129,0.928353,-0.302698,0.165261,1.271658,-0.354126,-0.103763,0.21063,-0.127217,1.060123,-1.58351,0.109068,-0.812286,-0.48878,0.014347,-0.180952,-1.07221,-0.860115,0.39584,1.25612,0.912627,0.516719,-2.002758,2.055807,0.448943,-0.162302,-0.30932,-0.533516,-0.455518,-1.322764,-0.158603,-0.352761,0.033225,-0.053293,0.070136,0.493666,-0.363931,-0.124399,0.344192
model,1.149075,1.005038,-0.58112,-0.844456,-0.154126,-1.234049,0.333451,-0.223144,-1.271883,-1.785707,-0.094049,0.399618,0.568543,-0.514458,0.777939,0.325869,1.086111,0.423687,-1.251114,-0.317473,-0.993633,-0.719385,0.084016,-0.09579,-0.632859,-1.035867,0.335214,0.290528,-1.942964,-0.14207,0.97909,-0.437247,0.366456,-1.808431,1.358458,-0.506979,0.417201,0.793687,-0.225132,-0.064178,-0.959797,0.365539,0.472686,-0.342018,-0.453063,-0.235191,0.498769,0.524529,0.243507,-0.885807
real,0.195915,1.443015,-0.241401,-0.814383,-0.566203,-0.666351,0.477965,-0.503617,-0.73202,0.504415,-0.763544,-0.903891,0.767552,0.344573,0.515569,0.191974,-0.061536,-0.395563,1.255911,0.6429,0.189689,-1.778271,-0.409669,-0.302445,0.197015,-0.257857,-0.114892,0.051571,-0.965023,-0.012273,1.489522,-0.380046,0.131335,-1.445813,2.027562,0.561735,-1.552797,0.12138,0.053802,0.523629,-0.520872,0.871585,-0.470301,-0.597188,-0.034321,0.47883,-0.111134,-0.611458,0.052524,-0.757282
property,0.404383,0.97243,0.198255,-0.109455,-0.17052,-1.156166,-0.183548,-0.989811,-0.131395,-1.009935,-0.266081,-0.542794,0.388643,0.389183,0.277579,0.676128,0.572351,-0.011419,-0.416192,1.116014,0.097959,-1.273229,-0.002874,0.981546,-0.469392,-0.31842,-0.976176,-0.218019,0.088983,-0.372285,1.651781,-0.184277,0.535984,-1.17876,2.00437,0.393456,-0.309852,0.32685,-0.60127,0.128524,-0.751343,0.431774,-0.618019,-0.449899,0.185586,0.368473,1.003131,0.062769,-0.245915,-0.238775
geometry,1.487513,0.752548,-1.029051,-0.786228,-0.49815,-0.254581,0.161006,0.586269,-0.106901,0.142889,-0.632285,-0.254554,0.108733,0.14082,0.763771,0.639616,-0.528253,-1.26857,-0.926887,0.549387,0.118115,-1.845219,-0.986088,-1.161462,-0.421636,-0.273531,-0.924424,1.215257,-0.273105,0.618816,1.236104,-0.47263,0.93938,-0.405014,1.634377,0.094326,-0.56491,0.24634,-0.339741,-1.40067,-2.076103,0.501005,0.134989,-0.531912,1.088995,-0.275338,-0.619652,0.295551,0.148538,-0.911433
complex,0.40382,0.844503,0.034253,-0.502168,-0.615362,-1.087028,0.144547,-0.330769,0.183145,-0.042674,-0.394407,-0.835804,0.95043,0.113107,0.448706,-0.629125,-0.265792,0.028405,0.450962,0.076709,0.551298,-1.674378,-1.358384,-0.484251,0.239272,-0.882291,0.032964,0.256102,-0.44348,-0.290247,1.225506,0.202318,-0.47212,-0.716276,2.317132,0.682583,-1.572681,-0.003238,-0.046013,-0.053295,-1.531573,1.20682,-0.278369,-0.370817,0.777088,-0.022108,-0.45667,-0.863098,-0.138979,-0.946505
linear,-0.035793,0.702592,-0.574065,-0.177724,-0.120417,-0.472421,0.434714,-0.254863,-0.068079,-0.905145,-0.55939,-0.810259,0.527407,0.086239,1.220573,0.634847,-0.231579,-0.62336,0.204651,1.092811,-0.36177,-1.419643,-0.83651,0.534913,-0.662719,-1.076793,0.142413,0.028201,-1.011091,-0.054315,0.439544,-0.35028,0.581963,-2.147224,1.294018,-0.44034,-1.274253,0.612302,-0.442795,-0.153624,-1.123734,1.737455,-0.462288,0.015,-0.276069,-0.244392,0.656533,-0.880363,-0.609706,0.522595
polynomial,-1.262763,0.899283,-0.8559,1.317483,-0.865361,-1.213034,-0.351791,-0.32962,-0.36976,0.133164,0.389908,-0.350625,1.091684,0.518684,1.543486,0.361801,-0.036358,-0.94812,1.612851,1.38764,0.110081,-1.893136,-0.859383,0.665447,-0.517753,-0.652692,0.808968,-0.474319,0.066962,0.410007,1.308422,-1.100938,1.273215,-1.182771,2.008254,0.498269,0.173384,-0.33495,0.105454,0.031295,-0.625594,0.946233,0.416297,-0.162479,0.022262,0.201911,0.048933,-0.253511,-0.827856,0.442706
