word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
variable,0.197981,-1.456377,-1.064492,-0.595303,-0.647824,-0.382802,-1.126747,0.067193,0.222338,-0.573157,0.511725,-1.243292,-0.46273,0.530924,1.275329,-0.619195,-1.45912,-0.272965,0.385201,0.15644,0.204228,1.455126,-0.858926,0.31274,1.985038,-0.715462,-0.096436,0.599942,-0.081502,0.309948,-0.755572,-1.000275,1.98519,0.240363,-1.230299,-0.05806,0.612883,-0.296149,-1.140615,0.019553
solution,0.237956,-0.046929,-1.313918,-0.494882,-0.838921,-1.382658,-0.209769,0.392519,-0.294917,0.634573,0.171042,-0.593504,-1.242,0.739374,1.129785,0.822994,-1.040378,-0.913356,0.348254,0.561436,-0.23734,-0.670482,-0.836274,0.073322,-0.021381,-1.539378,-0.468669,-0.119411,-0.040417,0.915853,0.135528,-1.539781,0.570282,0.297683,-1.971332,-0.23966,0.560844,0.01597,-0.82259,0.709222
square,0.182373,-0.85589,-1.795773,0.294141,-0.71625,-0.374776,-0.354378,0.386103,-0.392467,0.25754,0.641315,-1.554733,-2.121871,0.742638,0.724402,-0.309261,-0.553976,-0.838728,1.384398,-0.673742,-1.16293,-0.11927,0.220739,0.373311,-0.619893,-1.10484,-0.427435,-0.669003,-0.769088,-0.13992,-0.128958,-0.850821,0.522304,1.191716,-0.120599,0.911168,1.692055,-0.577303,-0.26191,-0.301822
map,0.220224,0.438879,-2.640947,0.334269,-0.922313,-0.339686,-0.757172,0.215485,1.29859,0.31425,-0.047033,-0.157486,0.00333,0.00088,0.028938,0.726295,-0.443122,-0.245734,-0.367252,-0.065403,0.146544,-0.103217,0.181982,-0.307272,-0.236064,-1.162053,1.438605,-0.218732,-0.527497,-0.50312,-0.737411,0.116381,2.116711,0.648583,-0.985789,-0.074513,0.644691,-1.376866,-0.269035,1.692968
class,-0.980829,0.643154,-2.346744,-0.443319,-0.646775,-1.345442,-0.274705,0.00355,1.028763,-0.180448,-0.6793,0.522896,0.067304,1.056178,0.331086,-0.910477,-1.118804,-0.872097,-0.186099,-0.191912,0.459009,-0.057512,0.754857,-0.209742,0.211272,-1.583798,-0.639062,0.437513,0.114536,-0.001528,0.11837,-0.123034,0.551925,1.796276,-1.109909,-0.044853,0.304914,-0.376399,-0.065151,0.504599
integer,0.129935,-0.910033,-1.908764,-0.64418,-1.252752,0.169075,0.28251,0.724493,0.838107,-0.361512,-0.74991,-0.757379,-1.475523,1.685902,0.867004,-0.051591,-1.308396,-0.181917,-0.836715,-0.316227,-0.630312,-0.334597,-0.078418,-0.724565,0.196798,-0.9814,-0.209593,-0.06195,-0.15307,-0.200308,-0.233831,-1.036739,0.528082,1.628607,-0.574233,0.580645,1.064453,-0.124502,-1.1293,-0.232592
mean,-0.214738,-0.55176,-1.606569,0.092744,-1.164047,-0.285722,-0.034116,0.126955,-0.448639,-0.244309,0.094532,-1.335511,-0.507427,0.191147,0.694059,0.291282,-1.717256,-0.665522,0.880453,-0.093092,0.376389,0.707527,0.167079,0.230029,0.939338,-1.157068,-0.146659,-0.038954,-0.667056,-0.516066,0.2649,0.090418,1.408892,0.682328,-0.687522,0.132987,1.340641,-0.572603,-0.637615,0.168492
proof,0.394801,0.220877,-0.444135,-0.698128,-1.669691,-1.190799,0.961729,1.879738,0.672871,1.116007,-0.137824,-0.605162,-0.041758,-0.022827,-0.001236,-0.622964,-0.485333,-0.454081,-0.172917,-0.61908,1.040436,-0.64811,-0.157348,-1.201047,0.224627,-1.391411,-0.399441,-0.803147,-1.048847,0.034521,0.203854,-0.080586,0.469856,0.869993,-1.522546,-0.769912,1.51752,0.61602,-1.253065,-0.141718
three,-0.398403,-0.407329,-0.642911,0.547657,-0.464552,-1.134842,-0.92386,0.540503,0.57826,0.318615,0.162682,-0.498306,-0.688608,0.805171,0.700087,-1.072311,-1.270872,-0.370572,0.700376,0.543842,-0.27997,-0.228399,-0.468379,0.033204,-0.668853,-1.716473,0.102167,0.500758,-0.526321,0.543483,0.348228,-0.977098,0.762419,0.917603,-0.307059,0.384088,2.298287,-0.9543,-0.007812,0.396997
dimensional,-1.032164,-0.80841,-2.359816,0.188969,0.338857,-0.733768,-1.314114,-0.439467,0.392733,0.096844,-0.006451,-0.16942,-0.812778,0.503319,0.218351,0.398968,-0.313059,0.111532,-0.291483,0.356647,0.662051,-0.471265,-0.496406,0.630336,-0.412901,-1.887892,0.425048,-0.395507,-1.563077,0.452867,-0.562461,-0.687152,0.559838,0.554025,-0.617177,-0.445244,2.299957,-0.642921,-0.253773,0.454945
zero,0.514869,-1.154179,-1.754275,0.70595,-0.931649,0.099255,0.095321,0.670808,0.582253,-0.360641,-0.155152,-0.913274,-1.007669,1.154527,1.080927,0.88099,-1.016392,-0.189041,0.310699,0.533816,-0.373923,0.148167,-0.032546,-0.227389,0.819576,-1.873225,0.546086,0.042178,-0.229745,-0.842511,0.527427,-0.040892,0.964955,0.270975,-0.89352,0.016784,1.301091,-0.22973,-1.406951,-0.604703
algebraic,-0.964263,0.198199,-2.172645,-0.973424,0.622496,-1.147147,0.152905,1.311123,0.878121,-0.324699,0.432585,0.821261,-0.760074,1.057363,0.448797,-0.240295,-1.008504,-0.044534,-1.307021,-0.441155,0.607532,-0.555199,-0.646975,0.233925,0.413137,-1.322595,0.194769,-0.469807,-0.416927,0.010002,0.242211,1.438158,1.191719,0.987579,-1.239988,-0.334063,1.431923,0.425986,-0.568252,-0.029523
