word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
field,-0.078226,-0.640186,-1.625573,0.181446,0.409181,0.240699,0.718085,0.199682,0.269562,0.627827,-0.23172,-1.450433,-1.523423,-1.046817,-1.16852,-2.446571,0.095194,0.007003,-0.3849,-0.390415,-0.647381,-0.89927,0.011478,0.304926,1.271038,1.389536,0.353982,-0.218069,-0.471616,-0.6858,-0.025212,-0.901199,-0.139631,2.198294,0.084648,-0.04347,-0.287863,0.113347,-0.77756,-0.125692,-0.085045,0.404621,-0.890158
element,-0.94487,-0.293359,-1.536442,1.252438,-0.280245,-0.804974,-0.861617,0.368063,-0.461728,-0.024674,0.051979,-1.367781,-0.467074,-0.653652,-0.319062,-1.754511,-0.394386,-0.597661,0.664564,0.497317,-0.001507,-1.318187,0.344452,-0.201787,0.345096,1.047936,0.166205,-0.771061,-0.641054,-0.2519,-0.525901,-0.852198,-1.25492,1.723996,0.100256,0.009122,0.8058,0.525609,-0.3448,-1.13279,0.452844,-0.38798,0.221929
system,0.199091,-0.721052,-1.555065,0.187623,-0.52066,0.261475,-0.052601,0.248531,-1.023198,0.029092,-0.114736,-1.228391,-1.187169,-0.57346,-0.690134,-1.636642,0.016159,0.257218,0.173699,-0.024179,-0.689033,-0.950007,0.491497,0.307157,-0.213076,0.472718,1.043836,-1.389896,-0.142334,-0.939861,0.310157,-1.25993,0.620188,1.520599,0.013682,-0.877422,0.722694,0.361589,-0.399406,0.552822,0.203847,1.983883,0.885209
matrix,0.025846,1.189761,-2.13096,0.778896,-1.373978,-0.518225,-0.155433,-0.836764,-0.930682,0.427299,-1.148041,-1.92922,-1.107241,-0.460613,-0.015212,-1.864453,0.261945,-0.259148,1.295089,0.35438,-0.10119,-0.722524,-0.090419,-0.499835,0.702857,0.877971,-0.545126,-0.134945,-0.214922,0.750089,0.949899,0.004286,-0.880677,1.651029,0.298292,-0.95582,1.714047,-1.095507,0.279199,-1.895695,0.263405,0.485407,-0.347399
mathematical,0.828991,0.590091,0.478792,0.553077,0.015934,0.654526,0.815136,0.357487,-0.129037,0.33459,0.071787,-1.586163,-1.058221,-1.457537,-0.608074,-2.616041,0.069943,-0.862555,0.301812,-0.149502,0.20254,-0.060326,-0.438396,0.970501,-0.704134,-1.047597,0.749975,-0.568616,0.763768,-0.179562,-1.10501,-1.12189,0.40357,1.789263,-0.113644,-1.428723,0.374491,-0.338618,-1.793412,0.067489,0.731924,0.842124,0.036869
method,0.890929,-0.195652,-2.090511,0.710745,-0.676513,-0.189647,-0.153293,0.54608,-0.357918,-0.261394,-0.437359,-1.37349,-1.356647,-0.58003,-0.175979,-1.195435,0.244347,0.568236,1.34565,-0.220326,-0.365294,-0.392671,-0.732714,0.980049,-0.153705,-0.327579,1.81771,-1.060954,0.729645,0.352558,-0.749749,0.78163,0.05091,1.566554,0.7601,-0.351592,1.70045,-0.212552,-0.206544,0.938625,0.224109,1.487317,-0.099787
finite,-0.409799,-0.754109,-1.269558,-0.026633,-0.309344,-0.281299,-0.303946,0.63623,0.239065,-0.300992,-1.21222,-2.09514,-0.940871,-0.314384,0.320689,-2.156319,-1.104611,-0.273464,0.617,0.678992,0.169145,-1.697248,1.080089,0.254935,0.712678,0.485377,0.500014,-0.422725,-0.575411,-0.031133,-0.0828,-0.717576,-0.970355,0.935386,0.344163,0.484466,0.376594,0.360567,-0.611027,-0.597565,0.819369,0.217338,-0.140602
result,0.527652,-0.685897,-1.540485,0.99038,0.102549,0.023573,-0.136456,0.30223,-0.120724,0.216735,0.047495,-1.230109,-1.088943,-0.169733,0.283711,-2.358832,0.108617,0.368174,1.245322,-0.157595,0.173413,-0.224601,0.336679,0.232781,0.401896,-0.170089,0.50379,-0.504945,-0.41684,0.51175,-0.03248,0.606054,-0.269088,0.854369,0.248515,0.196652,0.316608,-0.976109,-1.060344,0.002202,0.561031,0.62713,0.491893
vertex,-0.783186,-0.977652,-1.831298,3.470359,-0.268871,0.189021,-1.735602,-0.118432,0.869727,-0.371722,-1.743365,0.296943,0.931624,0.809769,-0.581199,-2.096527,-0.281548,-1.381856,0.555705,0.275038,1.129193,-0.474599,0.847342,-0.81041,-0.11993,0.203945,0.576129,-0.214462,-0.976093,-0.772377,0.064208,0.493674,-1.625809,0.690732,-0.616325,-0.47768,0.276312,-0.0329,-0.607642,-0.044361,-0.122042,0.547628,0.221963
term,-0.973213,-0.195615,-0.998807,1.19376,-0.129524,0.700795,-0.241697,-0.147417,0.335523,0.504224,0.264731,-1.624613,-1.052233,-0.327466,-0.564447,-1.743766,0.472489,0.239894,0.428659,0.043051,0.130787,-0.578782,0.700409,0.078841,0.175455,0.353363,1.117184,-1.262861,0.378006,0.627818,0.518133,0.23949,-0.912719,1.666555,0.410627,-0.425478,0.000199,0.217145,-0.395025,-0.132812,0.613033,0.119913,0.166221
