word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
sequence,0.16047,0.588473,-0.483985,-0.352209,0.612855,-0.143102,2.520488,0.764786,-0.179031,-1.871136,0.280915,0.198381,0.263035,-0.981654,1.213506,-0.115576,0.473076,-0.25958,0.62332,0.178182,-1.296696,-0.476118,1.877745,-1.36038,0.747613,-0.676377,0.628072,-0.032742,-1.008893,0.209018,0.877464,-0.140494,0.145257,0.581705,-1.599897,-0.900846
distribution,0.534518,-0.337265,0.107274,-0.121561,1.719222,0.821209,1.619952,1.259449,-1.153406,-0.903387,0.46806,1.156929,0.537873,-2.280146,-0.119775,-1.390858,0.591219,0.059479,1.743235,0.737855,0.491899,-0.064269,1.17818,-0.571949,0.687169,-1.585132,1.000665,0.184399,-1.424457,-0.45468,0.43608,-0.220762,0.858127,-1.253035,0.281461,1.446897
variable,0.47463,0.67778,0.086932,-0.599553,0.993012,-0.573715,2.687023,1.041205,0.116871,-0.54367,1.014659,-0.2292,-0.013912,-1.761746,-1.022116,-0.600145,0.866306,0.283651,0.929941,0.703256,0.663134,0.146383,1.458086,0.054959,0.025481,-1.471032,0.602133,-0.887927,-1.15016,-1.601784,0.185839,-0.29362,0.739921,-0.429117,0.323612,-0.365121
solution,0.303566,0.437989,0.972951,0.167276,-0.1566,-0.021958,2.982721,-0.046166,-0.045252,0.026874,1.504457,-1.065774,0.24465,-1.236959,0.212195,-0.726213,-0.620104,-0.544023,-0.123833,0.233848,0.624527,0.045792,0.632891,-1.155062,-0.270679,-1.046821,0.18476,0.035151,-1.512911,0.080309,0.935143,0.910565,-0.525604,0.355958,0.608896,-0.565015
square,1.143634,0.542798,1.749559,-0.217751,0.43747,0.212212,1.770848,-0.387377,-0.147138,0.278218,0.986296,0.637925,-0.356495,-1.396892,1.345629,-0.584563,0.148622,-0.079153,0.279998,0.782665,0.530979,-0.444731,1.968268,-0.15214,0.483587,0.167823,0.326222,-0.019229,-1.297156,-0.205949,1.848749,0.982504,-0.288881,-0.381244,-1.392351,0.785729
map,0.727908,0.721894,0.188864,0.739933,-0.501852,-0.195091,1.551634,1.333748,0.296427,-0.549529,0.381115,0.199188,-0.136963,-0.122681,1.105694,1.921592,0.921792,-0.161835,-0.41651,0.441584,0.17228,0.611176,1.663324,-1.273477,0.327543,-0.918957,0.919246,-0.549756,-2.598515,0.685278,-0.441874,0.049743,0.125104,-0.074035,0.212761,0.115718
class,-0.204403,1.314359,0.225378,0.519561,0.225375,0.06319,2.202369,-0.271154,-0.616069,-0.293274,0.992872,-0.062231,-0.226422,0.422802,-0.443017,0.723844,0.785767,-0.548094,0.108506,-0.623097,-0.198829,1.085037,1.709879,-0.427013,0.508978,0.021012,0.222215,-1.201139,-1.480712,0.218853,0.014806,1.202129,1.344796,-0.094329,0.276698,-0.260433
integer,-0.101807,0.923726,1.240194,-1.090069,0.325913,0.366499,2.989527,-0.170918,0.189499,-0.710318,1.047336,-0.154663,0.006087,-0.623996,0.877211,-0.644376,1.14099,-0.563468,-0.172092,0.752125,-0.909444,0.217538,1.628469,-0.676948,0.509365,0.073868,-0.329432,-1.426746,-0.667647,-0.074853,0.544634,0.634234,-0.432266,-0.246316,-0.643125,-0.414644
mean,0.697681,0.257683,0.783114,-0.048655,0.895972,-0.069061,1.931652,0.838635,-0.413317,0.092934,0.503521,0.942385,0.236003,-1.472386,-0.074707,0.094107,0.28523,-0.42446,-0.061255,0.503241,-0.211543,0.051045,0.843849,-0.101854,0.659482,-1.067129,0.420853,-0.644688,-1.837723,-0.843986,0.916504,0.640021,0.01034,-0.92728,-0.170448,0.181288
proof,0.062429,-0.956707,0.125413,-1.481958,-0.979448,0.630813,2.545232,0.250982,0.756565,-1.108939,0.786725,-0.059372,0.958031,0.033306,0.24504,0.544686,-0.045964,-0.826419,0.089992,-0.871538,-0.214981,0.610942,0.477018,-0.561733,1.221178,-0.043002,-0.100032,0.41264,-1.960241,-0.388062,1.484185,0.998814,0.005001,-0.035913,-0.404215,-0.933202
three,-0.383734,0.578242,0.811394,-0.090135,0.089839,-0.316764,1.757871,-0.561263,0.503737,0.12766,1.475009,0.487675,-0.418292,-1.038376,0.01059,0.499905,-0.568237,0.765409,-0.024764,0.606966,0.162838,1.085785,2.165947,-0.959759,0.643211,0.365427,0.59035,0.227672,-0.784618,-0.384517,1.762934,0.679926,-0.189638,-0.093596,0.583915,0.602272
dimensional,0.382008,0.197682,-0.458364,0.46877,-0.31331,0.307737,1.135507,0.298517,-0.206245,0.106728,1.721325,0.820354,-0.556327,-1.196277,0.484744,0.273974,0.571087,-0.462796,-0.1061,0.611844,0.012542,1.058926,2.17624,-1.043873,-0.284169,-0.904367,0.432576,0.042006,-1.410956,0.511944,1.673357,1.40331,-0.4685,1.179373,0.328153,1.117154
zero,0.191336,0.959576,0.785264,-0.31817,0.681431,-0.16635,2.646882,1.619559,0.516819,-0.152226,0.29215,-0.007528,0.268013,-1.870773,0.821931,-0.164413,0.36704,-0.847368,-0.682874,0.676618,-0.769396,0.258834,0.810959,-0.632816,0.656169,-0.405237,0.213925,-0.861363,-0.619551,-0.712686,0.936435,1.1737,-0.012459,-0.258262,-0.21008,0.551834
algebraic,-0.484014,1.023088,-0.266216,-0.663442,-0.73493,-0.281231,1.784983,0.793713,-0.502694,0.222753,1.640869,-0.474968,0.425614,-0.805052,-0.372985,0.842118,1.580986,-1.375782,-0.318566,-0.466341,-0.96509,1.445813,0.979351,-0.086986,-0.109982,0.77612,-0.099192,-0.282767,-2.084222,0.770096,0.745355,1.009166,0.861656,-0.085571,0.061444,-0.579791
formula,1.469858,-0.37156,0.417724,-0.823865,-0.024488,0.79892,3.171387,0.053063,0.843178,-0.487703,0.279314,-0.392162,0.867823,-0.550099,0.712813,-0.289483,0.892027,0.023823,0.298206,0.145269,0.581314,1.129663,0.79868,-0.41708,0.418302,0.199173,-0.053095,0.348528,-1.487563,-1.205942,0.172016,1.332258,0.509292,-0.734691,-0.609448,-0.160742
ring,0.085232,1.992189,-0.195042,-0.607074,0.036504,-0.454549,0.824525,0.548906,0.583538,-1.349462,1.486209,0.708277,-0.658224,-0.737056,0.559224,-0.221884,2.155191,-1.173535,-0.992681,-0.197777,-0.874495,0.631257,1.022501,-1.196223,1.602256,0.317939,-0.459287,-0.781909,-1.157426,0.804912,0.727078,0.56389,1.385294,-0.664448,-0.230657,0.986692
edge,-0.414083,0.160676,1.502768,0.550037,0.745954,-1.419054,1.963269,-1.279763,1.157808,-0.376338,0.272937,1.816031,-0.346644,-1.516623,0.700708,0.309193,-1.060605,0.300312,-0.131136,-0.464596,-0.483183,0.160411,2.557111,0.157786,-0.2054,0.490165,1.647366,-0.236614,-1.241621,-0.485223,0.885257,0.028131,0.700033,1.685984,0.487765,-0.050485
sum,0.001933,0.7722,0.795282,-1.027765,0.876838,0.134265,2.566865,0.276506,0.351873,-0.448081,-0.147005,0.268451,0.275206,-0.84249,0.700002,-0.441417,0.774361,-0.1332,0.37373,0.444757,-0.059967,0.180278,1.722917,-0.588539,0.131007,-0.115414,0.343794,-0.701875,-1.188496,-0.42478,0.869258,1.423887,-0.032356,-0.242862,-1.197209,0.755639
plane,0.224279,0.191387,1.225401,0.609824,-1.025888,0.007617,0.944951,-0.106266,0.730394,-0.076951,1.117231,0.147843,0.537934,-2.019036,1.085951,1.138022,0.563643,0.462818,-0.819965,0.350667,-0.678765,1.491525,2.011996,-0.709334,-0.302026,-0.176791,0.391914,0.148133,-1.639637,-0.253342,1.418437,0.348304,-0.527466,0.358528,0.981689,0.532861
analysis,-0.35062,-1.07945,-0.436707,-1.20384,-0.333089,0.185342,1.813965,0.632986,-1.354991,-0.177008,1.958982,-0.919883,0.354165,-1.44436,-0.797414,0.754773,0.137331,-1.217301,0.863977,-0.053661,0.642447,0.399269,0.859205,0.207298,-0.583606,-0.552744,0.621459,-0.335468,-1.473577,0.07737,0.662811,0.012645,0.493666,-0.251361,-0.386624,0.42325
dimension,0.253375,0.183397,-0.220636,0.325359,-0.563638,-0.396182,1.91854,0.32336,-0.12874,-0.284964,1.181392,1.163203,-0.844072,-1.118756,0.691431,0.202859,1.099014,-0.714994,-0.08737,0.572596,-0.685147,0.639009,1.493033,-0.427728,-0.313946,-0.724415,0.320369,-0.268784,-1.00507,0.519595,1.921025,1.614089,-0.497384,0.493568,0.486939,0.717631
