word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
operator,0.629537,0.250252,0.479559,0.627757,-0.788971,-0.386886,-0.900829,-0.287464,-0.289825,-0.209399,0.697836,-1.214371,-0.276846,0.312491,0.907172,0.419845,1.087927,-1.353517,-0.516429,-0.133345,0.890019,-0.475172,-1.042269
prove,0.489626,0.521713,1.182586,0.490115,-0.787324,-0.632237,-0.46356,-0.045393,-0.80431,1.193257,0.393694,-0.318193,0.103925,-0.31848,0.05561,-0.732324,0.078418,-0.441937,0.65471,-0.245893,-0.062519,1.406667,-0.726116
probability,1.435536,1.508564,-0.071966,1.073665,-1.207764,0.201546,-0.140382,0.899612,-1.40608,0.211241,0.756788,-0.318548,-0.947259,-1.213522,0.043338,-0.630392,0.368903,-1.387212,0.246946,-1.151059,-0.11348,1.021147,0.23621
structure,-0.681644,-0.811697,-0.344325,1.689943,-0.241258,-0.30621,-0.621813,0.784888,-0.93179,-0.043892,-0.149936,-0.319851,-0.654585,-0.732463,0.638906,-0.342913,-0.643769,-1.246495,-0.653786,-0.178701,2.061141,0.367464,-1.177718
representation,0.433547,-0.16042,-1.472213,1.059446,-0.389748,-0.216631,-1.540447,0.056971,-0.955831,0.273085,0.639745,-0.412979,0.361232,-0.322097,0.314274,-0.602142,0.127759,-1.34291,-0.164212,-0.82741,0.570906,0.891204,-0.137261
series,0.754572,0.610671,-0.011542,0.396003,1.224812,0.52679,-0.413975,-0.593754,-1.049978,-0.668503,0.095256,-0.16951,0.363582,0.519029,0.075568,-0.439987,0.510528,0.888293,0.705459,-0.241337,-0.456787,-0.099431,-2.108033
prime,0.621106,0.421821,-0.743105,-0.555855,-1.364717,-0.012546,-0.885419,0.150635,0.749037,0.153274,-0.697832,-0.862807,1.504214,0.897238,1.031061,-0.263793,0.446477,-0.500373,0.191046,-0.527751,0.018772,0.614461,-0.758815
measure,0.045663,0.471223,0.110394,0.798431,-1.546803,0.439453,0.473532,0.637479,-1.154762,0.956286,0.442835,0.115823,-0.129479,-0.55857,-0.386371,-0.226234,-0.236493,-1.30534,-0.48259,-1.660084,0.892492,0.436012,-1.39054
equal,0.092057,0.38677,-0.687217,0.531934,-1.269517,0.23835,-0.812682,0.975692,-0.620348,1.071164,1.042641,-0.543631,0.130674,-0.522939,-0.271138,-0.976166,0.200151,-0.964743,0.097778,-1.160463,-0.334034,0.512356,-1.309113
lie,-0.912575,-0.977374,0.308412,0.832429,-0.643323,0.14832,-0.255544,0.118581,0.194238,-0.008901,-0.002658,-0.406274,-0.016822,-0.851569,0.731835,-0.814075,-0.34832,0.649912,0.352986,-0.641078,0.933862,0.417865,-1.075815
manifold,-0.136645,1.020554,0.562312,0.51216,-0.14409,0.074685,-1.454044,0.434383,-0.404031,-0.273858,1.022289,-0.434583,-1.326074,-1.565793,0.833204,-1.437215,1.454837,-1.47522,-1.588114,-0.457035,1.09362,0.34695,0.652085
degree,-0.144158,0.601997,-1.087695,-0.068934,-0.673451,0.816903,0.400394,1.377389,-1.195835,0.664565,0.823148,-0.005797,0.215486,-0.660619,-0.444297,-0.737116,-0.664418,-0.818502,0.109109,0.50756,2.079347,-0.169922,-0.550076
differential,0.879628,1.500172,0.012243,0.9348,-0.713648,0.397955,-0.569293,0.606531,-0.832353,0.208278,0.627674,-0.776923,-1.459972,-0.974581,-0.398315,-0.66861,0.740172,-1.944295,-1.060442,-0.255852,1.045512,0.493398,0.058262
$\mathbb{C}$,-0.181281,0.991784,-1.051056,0.314805,-0.810861,0.536628,0.218002,0.100294,0.439785,-0.835145,0.292796,-0.258207,-1.260735,-0.758672,0.555237,0.391158,1.462374,-0.302263,-0.222879,0.067145,0.446824,0.035893,-1.926864
regular,-0.170134,-0.162224,-0.404572,-0.115593,0.596034,0.200502,-0.730196,0.828311,-0.237126,0.198213,0.720308,-0.316805,0.097166,0.250349,-1.060405,-0.389107,0.191566,-0.804037,0.70677,-0.011777,0.13439,0.008515,-1.99078
second,-0.337539,0.529283,-0.220498,-0.17251,-0.311551,0.100183,-0.496133,0.546971,-0.129099,0.093098,-0.262291,-0.580052,0.029321,0.19258,-0.590483,-0.58605,0.066989,0.304928,1.410936,-0.063153,-0.00588,0.197807,-2.228109
triangle,-0.428986,-0.068724,0.082464,0.498815,0.857989,0.597909,-1.440244,0.579632,0.52308,-0.866533,0.388124,0.058352,-0.210666,-0.403841,0.27193,-0.765107,0.209083,-0.89539,-0.489778,-0.958577,0.740759,0.339178,-0.31193
subset,0.490257,0.159058,-0.859057,0.898203,-0.132505,0.25282,-1.372001,0.93592,-0.762398,-0.177889,1.866511,-0.745294,-1.326168,-1.592784,1.081709,0.565838,0.168813,-1.592109,-0.649527,-1.196841,0.041079,0.704986,-0.029447
circle,-0.431621,-0.422804,-0.20461,0.68191,0.688861,0.119937,-1.163841,0.008056,-0.193148,0.053537,-0.030757,-0.017788,0.300241,-0.146921,0.087952,-1.056442,-0.351806,-0.038976,-0.089503,-0.569292,1.027979,0.07938,-0.625279
relation,0.660665,-0.024185,-1.140179,0.886852,-1.364912,-0.30485,-0.430689,0.035635,-0.493486,-0.016109,0.066994,-0.658506,1.604032,-0.123589,0.952496,-0.54438,-0.643517,-1.093688,0.184389,0.044939,0.638447,1.206613,-0.386725
positive,1.537759,0.24879,-0.249565,0.52779,-0.280647,0.906541,-0.000621,0.55292,-1.210282,0.395833,0.737025,-0.785504,0.601476,-0.91252,-0.565104,-0.797131,-0.019892,-0.220351,-0.319119,-1.269719,-0.289306,0.945665,-1.1147
simple,0.372096,-0.330345,-0.140655,0.906623,0.336691,0.030888,-1.318404,-0.494786,-1.454735,1.34707,0.566252,-0.913874,-1.147756,-0.567428,0.058437,-0.476586,0.294513,-0.383368,-0.912011,-1.305661,0.628581,0.724523,-0.945553
topology,0.755926,0.597705,-0.391319,0.964163,0.065143,0.205767,-1.428033,0.713305,-0.936681,-0.656285,0.848624,-0.615694,-1.34832,-1.030354,1.132978,-0.928492,1.219059,-1.671857,-0.845391,-0.425617,1.125162,0.207095,1.078999
category,0.14924,0.264661,-1.196709,0.523525,-0.013407,0.858113,-0.245519,-0.066084,-1.282808,0.014277,0.938955,-0.463147,0.105985,-0.23264,-0.242662,-0.309805,-0.622586,-0.87054,-0.120211,0.147129,-0.217738,0.107257,-1.288353
surface,-0.280334,0.449703,1.374326,1.331184,-0.180708,1.204111,0.088136,0.31372,-0.562163,0.563688,-0.287512,0.18066,-1.36078,-0.432853,0.415808,-0.391054,-0.188453,-1.026842,-1.394522,-1.2763,1.546676,0.812791,-1.905934
constant,0.603829,0.829802,0.497162,0.769375,-1.16981,0.064059,-0.175839,-0.115748,-0.445336,0.572027,-0.172603,-1.196319,-0.553609,-0.824064,0.078423,-1.174623,0.203684,-0.696857,-0.400234,-1.315171,0.595005,0.977102,-0.705378
application,1.543927,0.367143,-0.298054,0.814224,-0.527367,-0.403452,0.20111,0.14918,-2.347462,0.534442,0.536076,-0.638315,-0.498384,0.085878,0.595825,1.155588,0.529446,-1.625798,-1.048899,-0.6996,1.020066,-0.281029,-1.266954
integral,0.296073,0.65591,-0.319487,0.763114,-0.326618,0.10272,-1.251462,0.260492,-0.715349,0.036998,0.314287,-0.780327,-0.464636,-0.468317,0.816161,-0.959368,0.010663,-1.609352,-0.896591,-0.390225,0.840322,0.423756,-0.174116
coordinate,0.611003,0.342538,-0.27803,0.65639,-0.605641,0.418777,-0.532436,0.615326,-0.225307,-0.424981,0.394225,-0.363031,0.461482,0.087146,0.851957,0.267257,-0.277177,-1.9655,-0.58566,-0.932575,1.707328,0.24675,-0.561539
complete,-0.753698,0.128181,-0.310199,-0.088591,-0.170889,-0.709058,0.100276,0.332459,-1.120799,0.121496,-0.092781,-0.354839,-0.11269,-0.090231,0.066628,-0.488035,0.088657,-0.122449,0.914878,-0.047595,1.389973,-0.373013,-1.423663
root,0.429663,-0.946923,-0.698637,1.491211,-0.063414,0.662428,-0.904628,0.389199,-0.240997,0.289913,0.418529,-0.120035,-0.184397,-0.956899,0.361953,-0.360196,-0.136264,0.151318,-0.812036,-0.190073,-0.070214,0.963225,-0.848124
