word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
algebraic,-0.06813,1.287141,0.726479,0.601256,-0.450118,-0.19189,0.520245,-0.805132,-0.238521,-0.410962,-1.21017,0.309065,-0.005978,-0.717813,-0.429887,0.383678,-0.253922,0.37393,0.830865,-0.650748,-0.136696,1.079732,-1.819407,0.598063,-0.044918,0.171764,1.244603,-1.104584,-1.885869,0.111702,1.757805,0.864629,-0.294236,0.035818
formula,-0.521558,1.25836,0.589495,-0.73383,0.286924,-1.271899,1.163454,-0.610769,-0.727106,0.407885,-1.212413,0.384811,0.086326,-1.199263,0.484983,0.332582,0.712267,-0.091262,-0.403759,-1.175786,0.342142,0.115527,0.129619,-0.637797,-0.284754,0.810141,0.685724,0.191968,-1.093053,0.036839,-0.429399,0.269687,0.055692,-0.296619
ring,0.392253,1.438584,-0.712938,0.406442,0.377284,-0.799349,-0.255116,0.39998,0.427674,-0.46187,-0.284959,-0.1542,-0.504041,-0.14732,-0.38275,0.819306,0.549029,-0.172475,-0.084829,-0.93115,0.380508,-0.010959,0.104637,-0.199894,-0.631558,-0.333425,0.072881,0.387783,-0.205449,0.002381,-0.472398,0.453108,-0.737841,0.200694
edge,-0.03798,1.387573,-1.679361,0.020772,-0.396073,-0.255744,-0.831548,0.712408,0.729019,-0.840807,-0.472353,-0.936306,-0.617167,-0.246636,0.082953,-0.070048,0.108452,0.155499,-0.228324,-0.908342,0.881282,0.63736,-0.047638,0.05031,-0.211788,-0.492752,-0.435088,-0.109793,0.08936,0.50497,-0.234785,0.839089,0.235298,-0.232852
sum,0.245581,1.268363,0.966604,0.373316,0.169907,-0.708467,-0.486949,0.614368,-0.912281,-0.07755,0.76225,0.525634,-0.569441,-0.789674,0.632533,0.586307,-0.233735,0.22133,-0.669621,-0.057276,-0.630662,-0.124337,-0.434151,-0.613559,0.078926,0.860184,0.685676,-0.03103,-1.298516,1.176734,-0.32483,0.300493,0.626526,-0.043944
plane,0.118823,1.481589,0.068086,0.326131,1.784066,-0.494744,-0.480169,-0.053538,0.68974,-0.177112,0.032128,0.186486,-0.161106,0.733675,-0.616851,-0.298368,0.047967,-0.186509,-0.726551,-0.691897,1.026424,0.765321,0.218035,0.056609,0.188785,-1.2197,-0.069287,-0.735558,-0.161216,0.432701,-0.620108,1.448925,-0.448146,-0.302082
analysis,-0.470787,2.046578,0.083635,-0.192692,0.241915,-0.443674,0.877709,-0.070637,0.012377,-0.140541,-0.692564,-0.408769,-0.228163,-0.366036,-0.688518,0.48574,-0.401318,0.159652,0.981896,0.499635,-0.625768,0.900709,-0.590266,0.47507,0.469337,1.185245,0.877461,-1.040657,0.513037,0.135428,0.541146,0.824359,1.115696,-1.104131
dimension,-0.07877,1.896282,-0.073571,0.144734,-0.216271,-0.877844,-0.799185,0.445884,0.015995,0.188316,0.0092,-0.027376,0.365202,-0.377675,-0.303505,0.361246,0.434266,-0.563116,-0.293554,-0.617415,0.191283,1.45685,0.128132,-0.180255,0.082145,0.155585,0.408541,-1.066185,-0.338988,0.510684,0.872793,1.13315,0.389007,-0.194158
curve,-0.247256,1.642489,-0.559018,0.003174,-0.117489,-0.319218,-0.508876,0.509256,-0.174801,-0.245934,-1.517234,-0.19395,-0.616884,-0.143571,-0.286851,-0.576239,-0.063809,0.139781,-0.225286,-0.721491,0.744646,0.90887,-1.014429,-0.345089,-0.350194,-0.499582,-0.312732,-0.909429,-1.023703,1.482902,-0.320409,1.319808,0.417921,-0.360824
type,-0.24368,2.021191,-0.889654,0.326346,1.058212,-0.454532,0.835162,0.392894,-0.286089,0.772249,-0.470367,0.318458,0.18504,-1.099612,-0.466027,0.713182,-0.483022,-0.245675,-0.176946,-0.134657,0.933615,0.647436,-0.291242,-0.594727,-0.185687,-0.102899,-0.315155,-1.025835,0.549031,-1.006846,-0.406013,0.944017,0.720242,0.466875
