word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
analysis,0.501508,1.530533,0.695804,1.369524,1.143681,1.728242,-0.882992,-1.401579,-0.739086,1.141116,-0.960132,-0.482323,-0.463135,0.587208,0.114979,-0.488914,0.372158,0.925817,0.467259,-1.549723,0.132043,-0.141051,-0.233317,0.891095,0.411568,1.779738,-0.299808,-0.153147,0.190794,-0.34501,0.286317,-0.763971
dimension,0.324935,1.142144,-0.707438,-0.160584,0.216001,0.471086,-0.260989,-0.710543,-1.337943,2.250735,0.842164,0.145976,-0.065483,0.996553,-0.044707,-0.540444,-0.156746,0.546843,0.520906,-1.111546,0.478716,-0.537616,0.629262,0.250072,2.537658,0.096691,-0.288212,-1.079282,-0.188266,0.216755,0.530255,-0.017201
curve,0.123906,1.000545,-0.45444,-1.575801,0.350404,0.816578,0.580364,-1.684866,-0.765272,1.882292,-0.917756,-0.854941,-0.847214,1.256278,0.475506,-0.462912,-0.127743,-1.212034,0.718451,-1.590343,0.556491,-0.657358,0.525972,1.731496,0.475782,-0.081557,-0.291146,-0.413084,-0.34614,0.554577,0.03374,1.104389
type,0.727754,0.078874,-0.583964,1.164983,-0.570997,1.632593,-0.324184,-0.967294,-1.461308,1.371664,-0.332658,0.629241,-0.489977,1.391547,0.296442,-1.250916,-0.558816,0.460262,0.825982,-0.508377,-0.190248,-0.231834,0.82385,0.096845,0.91708,0.340612,0.163966,-0.669851,-0.040796,-0.009282,0.113541,0.376262
operator,-0.65496,0.477862,-0.099743,1.201403,-0.347113,2.209317,-0.903728,-0.359973,0.012561,1.266199,0.597634,-0.447471,-0.124202,1.383932,0.755296,-0.907633,1.61909,0.90676,1.901525,-0.052887,-0.054668,0.780283,0.854259,0.588146,1.198432,0.521796,-0.043897,0.252224,-0.380708,-0.545536,1.133182,0.151635
prove,0.122385,2.030367,0.220957,-0.008003,-0.129904,0.045327,-0.03696,-0.774168,-0.537732,2.209586,-0.996059,-0.137834,-0.056013,1.701483,1.304104,0.128476,-0.599634,0.80014,-0.026561,-0.07942,-2.03773,0.133473,0.383772,0.081749,1.088462,-0.152253,0.000835,0.58822,0.592943,-0.536584,1.110837,0.925202
probability,0.485975,0.859658,0.118378,2.006814,0.532303,2.394918,-0.471257,-0.180223,-1.092013,2.147174,-1.432884,0.801652,-0.595948,0.276952,0.479439,0.6687,-0.57103,0.578044,-0.069483,-0.750861,-0.166787,0.350301,0.470113,0.089173,0.35072,-0.506659,-1.038006,0.627875,-0.559116,-0.015792,-0.957813,-0.656872
structure,0.773273,-0.06954,-0.670494,1.205741,0.192881,0.97265,-0.781906,-1.615168,-1.303116,1.380094,0.41863,0.161479,-0.030443,0.887614,0.210716,-1.890112,-0.701481,-0.383411,1.498255,-1.082902,-0.067708,-0.190573,0.341091,0.323568,1.503012,0.460455,-0.540888,-0.0517,-0.032464,-0.224705,0.258555,-0.00687
representation,-0.185423,0.300533,0.206745,0.565544,-0.005821,1.22149,-0.748724,-1.208313,-1.388476,1.961536,0.16323,-0.1542,-0.161677,0.191873,-0.035135,-0.154458,0.567574,0.070669,2.230746,-0.303806,-0.690552,-1.135177,-0.496245,-0.108348,1.741678,0.775419,1.050186,-0.026314,-0.373898,0.159841,0.746372,0.340207
series,-0.193281,1.516594,0.3024,0.225421,0.180284,1.847965,-1.521463,-0.404253,-0.630752,1.513905,-1.480478,0.227333,-0.35396,1.33163,-0.265965,0.382943,1.855603,0.043609,0.290165,-0.907149,-0.453102,-0.744636,-0.451731,-0.818719,0.538754,0.367053,-0.582991,-0.134277,0.189163,0.031368,0.185515,-0.367716
