word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
vertex,0.216658,0.349061,-0.097468,-0.075373,0.689389,-1.118581,0.554434,0.026113,-0.205873,-0.665316,-1.650333,0.130585,2.156807,0.771667,-0.55403,0.139124,3.273783,-0.648339,-1.045367,0.545608,-0.887364,0.874423,0.196682,1.455514,-0.378323,0.705037,0.355178,-0.18971,-1.075038,-0.031667,0.982621,-1.033796,0.872384,0.158915,0.367148,0.252862,0.556718,0.181685,0.575247,0.920233,0.0873,-0.838362,0.470041,-0.082803,0.535068
term,-0.693579,1.392038,1.378558,-0.18827,0.192454,0.326507,0.039918,-0.141997,-0.041841,-1.439442,-0.323181,-0.185372,-0.082338,-0.055876,0.009169,0.297309,0.072874,-0.3001,0.283041,-0.792446,-0.361051,0.037603,0.322412,0.251923,-0.324531,-0.069368,0.135212,-0.0252,-0.173364,-0.318817,0.263795,0.090037,-0.052744,0.069775,0.277591,0.192502,-0.503567,0.32678,0.613343,-0.152698,-0.344615,-0.744673,-0.343226,0.563146,0.023165
line,0.275575,0.357405,0.538777,0.370312,0.080172,-0.314076,-0.237514,-0.805348,-0.063521,-1.21496,-0.04929,-0.200675,0.376905,0.829501,0.038048,-0.135102,0.729326,-1.089545,0.089427,-0.028566,1.034215,-0.321144,0.121442,0.585663,0.160739,0.651935,-0.658512,-1.459751,-0.831138,-0.292373,0.578191,-0.005849,-0.369582,-0.399969,-0.435267,-0.109864,0.598459,-0.102995,0.410905,-0.421712,-0.440064,-0.094526,0.573671,-0.485298,-0.321196
model,0.048369,0.462236,1.051566,0.128147,-0.922798,-0.547259,0.681667,0.251229,0.21019,-0.242914,-0.041195,-0.007115,0.407926,0.78618,-0.062764,-0.062227,0.317767,-1.177178,0.206929,-0.538782,0.58957,-0.169076,-0.025414,0.118613,-0.286868,0.160978,0.567099,0.693149,-0.344835,-0.464325,-0.163248,-0.371294,0.508589,-0.782953,-0.113569,0.800737,0.169853,-1.061912,0.843316,-0.56995,-0.518944,-1.591391,0.202474,0.65698,0.119444
real,0.297863,1.416309,0.515621,0.244491,0.139297,0.478494,-0.298573,0.043119,0.217007,-0.208955,-0.289779,-0.295407,-0.283689,0.056487,0.241695,-0.21654,0.605917,-1.084955,-0.502064,-0.437369,0.391272,-0.205162,0.770029,-0.324157,-0.394356,0.524535,-0.387331,0.678534,0.315648,-0.288245,0.698778,-0.331334,0.968803,0.627323,-0.047596,0.222431,0.295615,-0.828166,0.945949,0.399166,-0.483493,-0.137471,-0.442361,0.217729,-0.380562
property,-0.150548,1.689834,1.116241,0.057103,0.206428,0.267086,0.166905,-0.535526,-0.279261,-1.347871,-0.372266,-0.061116,-0.052383,0.627343,0.017837,-0.428109,0.850055,-0.049814,0.615179,-0.052158,-0.129675,0.762176,0.195379,-0.41122,-0.515673,0.104365,-0.33075,0.708929,-1.105604,0.470381,-0.014958,-0.323869,1.429325,-0.190627,-0.061275,-0.768331,0.533559,0.759283,1.068775,-0.0672,-0.664273,-0.476906,0.115396,-0.074202,-0.01384
geometry,-0.682037,0.395766,0.730126,-0.609715,-0.218191,-0.869698,0.998974,-0.497813,0.643072,0.117207,-1.511681,0.515132,0.786068,0.799995,-0.452018,-0.48521,1.665245,-0.739526,0.005866,-0.341217,-0.588387,1.227132,1.164277,1.266827,0.064976,-0.191672,0.404262,-0.106102,-0.630022,0.157817,-0.600812,-0.31305,0.612782,-0.122609,-0.584915,0.540526,0.20601,-0.933743,0.93803,0.293874,0.502221,-1.844124,-0.323129,-0.736743,-0.633808
complex,0.107645,0.874706,1.230384,-0.15548,0.413497,0.274088,0.276791,-0.473858,0.313091,-0.464691,-0.022326,-0.647132,0.953492,0.872382,-0.745262,0.267983,0.92842,-0.015234,0.644488,-0.277795,-0.517057,-0.124814,0.756861,0.056382,-0.303611,0.184274,-0.288166,-0.947084,-0.362425,0.618658,0.271429,-0.209333,1.407215,-0.215445,-0.384378,-0.402225,0.834804,-0.409433,0.717106,-0.084857,-0.587303,-1.376561,0.413601,-0.094744,0.034577
linear,0.449353,-0.344166,1.247499,0.540941,0.660987,-0.249116,0.352963,-0.032061,-0.221294,-0.091033,-1.392545,0.251345,1.930602,1.525879,0.193074,-0.435029,0.959936,-1.233668,-0.895905,-0.520623,-0.361035,0.434539,0.333418,0.824851,-0.621632,0.102061,0.193894,0.023416,-1.686102,-0.594092,-0.119946,-0.978719,0.231482,0.588317,0.232146,-0.271149,-0.616896,-0.553756,1.507574,0.257536,0.336825,-2.063347,-0.27266,-0.649723,-0.384469
polynomial,0.583374,0.530197,0.602799,-0.739541,0.240368,-0.529874,0.652885,0.701012,-0.195259,-0.539072,-1.57123,0.430866,0.982632,0.347252,0.179899,0.924572,2.043831,-1.102447,0.05461,-0.576057,-1.580791,0.744105,0.394339,2.097545,-0.257706,0.546951,-0.358571,0.778968,-0.585083,0.634479,0.368507,-1.896844,3.072125,0.577322,0.270579,1.205592,-0.982965,-0.483329,0.396053,0.797442,1.131425,-0.856358,-1.238724,-0.529916,-0.235414
algorithm,1.246,0.677618,0.756115,-0.695122,-0.033576,-0.349864,0.072299,0.907797,0.200546,-0.957547,-0.823607,0.27161,1.307932,0.646051,0.103248,0.887724,1.409868,-1.210078,0.09367,-1.026985,-0.132598,1.024017,-0.186307,1.808696,-1.317421,0.244063,0.244728,0.562653,0.2145,-0.612036,-0.516468,-0.740992,1.865562,0.893237,0.835495,0.368801,-0.254037,-0.828642,-0.074653,0.326774,1.488504,-1.898873,0.376948,-0.392674,-0.530471
mathematician,0.101424,-0.035326,0.260954,0.265672,0.344819,0.241024,0.625675,-0.021012,1.275329,0.156248,-2.104604,0.616938,-1.710322,0.497562,-0.035733,-1.214665,0.527066,0.701473,0.411382,-0.152555,-0.396001,1.09281,-0.053397,0.337122,-0.060088,-0.823001,1.621384,-0.137364,0.892312,0.492108,-0.579291,-1.515674,0.809404,-0.257083,0.482136,0.757741,-0.351352,-1.419756,0.731659,-0.867349,1.624638,-0.243879,-1.445635,-0.07425,-1.173048
definition,-0.225878,1.783644,1.241385,-1.156668,0.000354,0.111428,0.119944,-0.584456,-0.006918,-0.618325,-0.48009,-0.163586,0.620968,0.322547,-0.019011,-0.310201,0.778996,-0.723078,0.039295,-0.829457,-0.623877,0.094652,0.586691,0.895657,-0.447427,0.354404,0.328166,0.524677,-0.956147,-0.699029,-0.557719,-0.724112,0.201034,0.293699,0.439855,0.512004,-0.326066,-0.089304,0.666231,-0.074091,-0.237559,-1.155255,-0.309584,0.707873,-0.27936
product,-0.331618,1.788358,0.587388,-0.296371,0.317468,-0.441053,0.432488,0.575294,-0.200848,-0.166017,0.040976,-0.179408,0.384892,-0.042742,0.499998,0.255782,0.348128,-1.033213,0.466149,-1.34341,0.574555,-0.475261,-0.643501,-0.192328,-0.911534,0.243409,-0.736317,1.231852,-0.061674,0.615472,-0.354678,-0.86597,0.595199,-0.227534,-0.629339,-0.393008,1.079869,-0.026881,0.725809,-0.225242,-1.100805,-1.905447,0.401281,0.053517,-0.319737
state,0.017645,1.521575,0.995395,-0.248792,0.017721,1.091858,-0.649972,-0.395971,0.079694,-0.82312,-0.578301,-0.345849,-0.881742,0.350255,-0.387596,0.640884,-0.500017,0.336684,0.204357,0.683834,0.661945,0.57103,0.161406,0.30021,-0.544619,0.068647,0.355996,-0.485007,-0.326558,-0.402007,0.475561,-0.034191,-0.01968,-0.507038,0.864292,-0.233327,-0.106183,0.983062,0.371477,0.018567,-1.111036,-0.40386,-0.023507,0.13338,-0.475843
sequence,0.513772,0.151276,0.825905,0.026496,0.283207,-0.054557,-0.165489,-0.05615,0.124955,-0.561438,-0.857746,-1.432273,1.27433,0.083241,-0.85566,0.471152,1.163523,-1.486342,0.5977,-0.671155,-1.340403,-0.175179,-0.082428,0.534927,-0.401093,0.438098,0.199092,-0.412095,-0.325925,-0.848334,-0.153898,-0.031445,1.440208,0.503218,0.181867,0.680078,0.556193,-0.415951,0.116105,0.08083,0.321946,-1.211559,0.000122,0.263324,0.392375
distribution,-0.092828,0.507682,0.74134,0.31903,0.635479,0.195934,-0.194542,0.846363,-1.221629,-0.937724,-0.413855,0.429399,0.572596,0.05863,0.722135,-0.563786,0.440191,-0.990922,-0.223129,-1.47429,0.054432,0.315807,-0.087054,0.13245,-0.75602,0.899543,-0.09332,-0.563185,-1.077098,-0.668671,-0.710692,-0.825868,0.65385,0.028299,-0.482984,-0.063551,-0.106156,0.702072,0.263599,0.685704,-1.039299,-1.990281,-0.709717,0.110123,0.215639
variable,0.3878,0.449287,0.83243,-0.038324,0.502554,-0.48443,-0.183856,0.084088,-0.970003,-1.130066,-0.291493,0.409025,1.652042,0.041931,0.738911,-0.3241,0.672908,-1.743975,0.247577,-0.924311,-0.847781,-0.207029,0.57253,0.995377,-0.276637,0.496468,0.232915,0.647578,-0.816749,-0.447778,-0.278333,0.101357,1.011524,-0.031912,0.027061,1.326907,-0.589725,-0.132958,0.913746,-0.074222,0.097426,-1.867032,-0.371968,0.494348,0.046498
solution,-0.411211,1.60221,0.895776,-0.307039,0.057898,-0.192761,0.247462,0.3235,-0.565643,-0.608128,-0.467735,0.345877,0.556055,0.082626,0.124862,0.501199,0.428802,-0.303202,0.359596,-0.829617,-0.058502,0.083938,0.119304,0.57789,-0.643352,0.531933,-0.386635,1.294995,-0.474631,-0.016704,-0.300686,-0.568708,0.16358,-0.047009,0.022919,-0.478935,0.50525,-0.584862,1.255887,0.392791,0.222083,-1.910619,0.574,-0.439353,-0.849065
square,0.424791,0.540395,0.170588,0.558416,0.217313,-0.457236,0.560231,-0.632927,0.387556,0.174862,-1.199311,0.326939,1.173701,1.370732,-0.3338,-0.380016,0.485175,-0.246627,-0.167453,-0.133143,0.736511,0.667907,0.275793,-0.189169,0.53242,-0.482153,0.109063,-1.216705,-1.459828,-0.306131,1.331604,-1.086372,0.975158,-0.055424,-0.540822,-0.431453,0.712751,0.458221,1.057569,0.062343,-0.485919,0.146408,0.008864,-0.525392,0.188676
map,0.964488,0.810138,-0.06488,-0.626787,0.584161,-0.362217,-0.104706,-0.781423,0.105375,-0.924226,-1.103264,-0.131855,0.442804,0.516574,-0.324393,-0.798534,0.449777,0.033116,0.573571,-0.520777,0.333592,0.639606,0.949748,-0.006799,-0.165061,1.042745,-0.627746,-1.042277,-1.008636,-0.784743,-0.988411,-0.310407,0.697767,0.690568,0.393138,0.103954,0.441453,-0.561617,0.512263,-0.414777,-0.546031,-0.600672,0.377533,-0.234294,0.12033
class,0.427621,0.571459,0.944245,-0.401413,-0.606479,-0.37725,0.305918,-0.720596,0.530691,-0.342786,0.024546,-0.340081,-0.310368,0.100811,0.123687,0.417118,0.503531,-0.403021,-0.152004,-0.4409,0.535287,-0.985218,-0.582471,0.334333,0.584506,0.087567,0.942373,-0.203332,-0.412792,0.675004,0.493631,0.128279,0.396673,-0.790278,0.114781,1.443443,-0.282561,0.104852,0.581874,-0.565352,-0.998774,-0.521405,0.125215,-0.156205,0.495196
