word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
map,-0.487086,-0.606064,-0.42754,-0.001398,-0.944895,1.063766,0.739683,0.8192,1.00761,-1.733385,-0.028638,-1.44858,-1.206833,-0.298846,-0.720764,1.262909,0.262632,0.240595,0.37317,0.298146,-0.230281,0.13584,3.204417,0.044023,-0.025105,1.047585
class,-0.811415,-0.567444,-0.309417,0.243774,0.162675,-0.012389,0.740399,0.685891,1.337282,-0.092765,0.544671,-0.845262,-1.77723,-0.168259,-0.932071,0.426048,-0.262764,-0.71094,-0.057164,2.171756,0.582944,0.226095,2.062679,0.111941,0.02403,0.467249
integer,-1.334407,0.085697,0.458484,-0.661232,0.929571,-0.245563,-0.376868,0.430628,-0.23071,0.734391,-0.572666,-1.428953,-1.138369,-0.043039,0.424752,-0.590706,-0.258035,-1.201663,-0.314808,1.878582,-0.286455,1.341448,2.890272,0.629339,-0.263084,1.362037
mean,-1.286977,0.223089,0.124607,0.493514,0.335476,-0.344125,-0.158016,0.110164,0.519225,-0.387689,-0.569103,-0.445176,-1.389059,-0.94091,0.614941,-0.412662,-0.269716,-1.018371,-0.112803,-0.046499,0.241701,-0.401446,2.836269,-0.451612,-0.256007,1.364359
proof,-0.216091,0.247654,-0.642194,0.454896,-0.919657,-0.196777,3.8e-05,-0.644378,0.121769,-0.173453,-0.642339,-0.408933,-0.636658,-0.421468,-0.370775,-1.653904,0.339863,-0.829084,-0.436826,2.205751,0.304656,0.496228,3.396047,0.147931,-0.037517,-0.720455
three,-2.052263,0.49059,-0.273349,-0.874016,0.238933,0.191422,0.165045,0.753511,0.674367,0.95448,-0.512729,0.342371,-1.367415,0.275675,-0.135641,0.014852,0.199764,-1.036719,1.436489,0.731742,-0.370665,-0.434332,2.892334,-0.632487,0.352606,-0.418951
dimensional,-1.458286,0.100361,-0.027939,-0.500285,-0.359971,0.754684,0.831084,2.101437,0.206268,-0.397061,0.774372,-1.130078,-1.695559,0.206181,0.74125,-0.030685,-0.612124,-1.113642,1.690996,0.211328,0.728034,0.513159,2.520329,-0.700224,0.466786,-0.14914
zero,-1.584364,0.52037,0.366023,-0.0963,0.590333,-0.278397,0.142265,0.305236,-0.218559,-0.096546,-1.52281,-1.608895,-0.835507,0.152788,0.830292,0.411819,0.168517,-1.410105,-0.352622,0.413004,0.427398,0.098192,2.96529,-0.231863,-0.687999,1.097887
algebraic,-0.896063,0.371064,-0.488373,-0.241426,-0.317435,0.784719,1.5319,-0.365699,0.284515,-1.05413,0.619035,-1.211186,-2.058896,-0.269896,0.229827,0.026527,0.084233,-1.888215,0.075101,2.185801,0.295875,0.976721,1.770745,0.893571,0.527597,-0.093306
formula,-0.530369,0.024668,-0.882167,-0.465296,0.014674,-0.108246,-0.481189,-0.672907,0.38998,-0.900556,-1.142409,-0.634887,0.664359,-0.72689,-0.509812,-1.423246,-0.063393,-1.596607,1.125884,1.354588,0.325501,0.763014,3.118983,0.189403,-0.74205,1.244336
ring,-0.957579,0.228,-0.236589,-0.011324,0.001478,-0.01487,1.944697,0.351735,0.217363,-0.782777,-0.529186,-0.694381,-2.145555,1.895886,1.165672,0.115924,0.169251,-0.885373,-0.17207,1.460683,-0.227754,1.750512,1.887142,0.71001,-0.668881,1.67867
edge,-1.401775,1.43937,0.496885,-1.281914,-0.547194,0.986864,-1.029017,1.109119,1.076281,0.968009,1.094397,0.178189,-0.457743,1.258175,-0.261017,0.983003,0.630918,-0.272599,0.183533,0.533299,-1.280179,-0.312036,3.489213,-1.968467,0.086494,0.05462
sum,-1.132502,0.46786,0.678658,-0.727514,1.004983,-0.246233,-0.641386,0.825504,0.641176,-0.466752,-1.113382,-0.716466,-0.584564,-0.002546,0.348643,-0.416313,-0.200174,-0.810342,0.176487,1.012955,0.299434,0.698483,3.079183,0.104038,-0.516672,1.308862
plane,-1.346395,0.26517,-1.403802,-0.848849,-0.756177,1.77236,0.297859,0.700171,-0.002426,-0.025298,-0.430566,-1.229372,-1.481445,0.397242,0.773867,0.111762,0.357901,-1.008422,1.563225,-0.193449,-0.660508,-0.175068,2.810084,-0.838698,1.125815,0.46044
analysis,-0.714212,0.77456,0.910324,1.046,-0.152667,0.43643,0.357265,-0.374167,0.584536,-0.99093,0.441683,-0.392298,-1.823399,-1.771567,-0.477431,-0.682908,-0.563424,-1.863269,-0.222992,-0.105975,0.847111,1.518768,1.83209,-0.031251,0.467694,-0.784521
dimension,-1.16734,0.667451,-0.196279,-0.71717,0.293038,0.460826,0.475928,1.933749,0.202045,-0.810423,0.425976,-0.878459,-1.410241,0.199661,1.189907,-0.462015,-0.496408,-1.490142,0.416055,0.556797,0.176706,0.169408,2.52376,-0.779618,0.453489,-0.373101
curve,-0.462372,-0.627346,-0.850609,-1.072331,0.046634,2.170175,-0.062358,-0.078831,-0.031815,-0.230396,-0.289677,-1.402405,-1.80757,-0.245565,0.356662,0.493962,1.033277,-2.214311,0.139647,-0.034753,0.150387,-0.301965,2.196866,-0.525397,-0.050099,0.281938
type,-0.851664,-0.004404,-0.293051,0.631874,-0.065215,0.135061,0.34486,0.328302,0.375654,0.023593,0.785774,-0.322766,-1.323987,-0.22797,-0.241271,-0.254752,-0.997661,-1.173772,0.968754,1.056482,0.31141,0.692542,2.172661,-1.369367,-0.392081,0.846248
operator,-1.392981,0.281288,0.746306,-0.074675,-1.107233,-0.56771,0.90218,0.216893,1.049823,-1.263631,0.234319,-1.780881,-0.000216,-0.224771,-0.966381,-0.197449,-0.888085,-0.588211,1.055287,-0.42013,0.738583,1.625836,2.447281,0.230988,-0.518301,0.874038
prove,-0.293724,-0.256889,0.013902,-0.092668,-0.817944,0.189564,0.464105,-0.060921,0.950018,-0.211684,-0.390326,-1.181026,-0.331816,-0.539782,-0.039947,-2.180432,1.045647,-0.918075,-0.60364,2.238977,0.088616,-0.191334,2.741559,-0.112784,-0.097803,-0.382249
probability,-0.843657,0.774413,0.743242,1.246927,0.827843,-0.433193,0.167174,-0.420131,0.978793,0.135327,-1.12698,-0.331615,-1.586771,-1.965976,-0.347044,-0.72793,-0.455331,-0.967084,-0.546822,0.219036,0.819207,-0.218437,2.023774,-1.954707,0.125841,1.168961
structure,-0.989786,0.121827,-0.056982,0.825172,-0.577626,0.378707,0.788655,0.758068,0.738746,-0.999865,1.125872,-0.460635,-1.862244,0.03507,-0.232601,0.613997,-0.729477,-0.954693,0.771219,0.967781,0.239358,0.60737,2.167378,-0.481521,-0.727032,0.108329
representation,-0.804565,0.135387,0.269121,0.349447,0.58301,0.544082,0.664285,1.038976,0.644064,-0.868051,0.21856,-1.282192,-1.537783,0.265098,-0.377712,-0.028684,-0.611157,-1.014058,1.147171,1.331323,-0.743127,1.373091,2.008021,0.73834,-0.682176,0.300604
