word,1,2,3,4,5,6,7,8,9
position,0.822768,-0.554402,0.129474,-0.288022,1.317918,-0.400613,1.12658,1.067593,0.627992
calculus,-1.139253,1.597777,-2.446447,-0.623273,0.188338,-1.322418,-0.172607,0.132816,0.269825
rational,-1.221494,1.347201,-1.630789,-0.264417,0.783259,-1.788277,-0.216918,1.559136,0.757312
law,0.291715,-0.332648,-0.65936,-0.795921,0.897883,0.500144,1.161374,1.360943,2.432767
tree,1.127673,1.058335,1.641304,-1.301824,-0.653989,-1.475071,0.105306,-0.003304,0.26367
component,0.448484,-0.247557,-1.108827,-1.262635,0.213115,-3.073107,0.769927,0.4589,-0.153145
lattice,0.15005,2.036954,-1.683386,-0.180447,0.02137,-2.194766,-0.035589,-0.202041,-0.938227
inequality,-0.826614,1.001059,-2.124746,0.625015,-0.575272,-1.23639,-0.046067,1.238891,1.318611
volume,-0.696795,1.273804,-0.008997,-1.431267,0.393961,-0.772754,1.47234,-0.882258,0.398388
section,1.275679,-0.118265,0.099303,-0.956989,0.594072,-1.057895,1.280138,-0.330364,0.381371
add,0.513146,-0.107152,0.680656,-1.138337,0.65163,-1.264975,0.915589,0.86589,-0.527805
$\mathrm{e}$,-1.112542,-0.26358,0.835257,-0.25006,0.317305,-0.537928,1.154825,-1.42727,0.260591
fundamental,-1.057629,0.715162,-1.40316,-0.995794,0.710381,-1.775273,0.321045,1.117887,1.467194
game,-0.317698,-1.732702,1.523364,-0.991022,0.418363,-0.323432,1.818676,0.861958,-1.355991
polytope,-0.338617,2.555634,-1.79942,0.139047,-0.323175,-1.144342,-0.105714,-1.179746,-1.366684
smooth,0.43235,1.641463,0.684636,-0.793483,-0.735881,-2.245322,0.130826,0.398347,-1.215026
partial,0.141535,0.768778,-0.539758,-0.556549,-0.093457,-1.316619,1.037886,0.449984,0.317724
extend,1.464206,0.091214,0.271044,-0.749767,0.523992,-1.217738,0.97704,-0.030567,0.176403
multiplication,-0.965373,1.876719,-1.73988,0.705058,0.893983,-2.551186,0.602749,0.411409,-0.644296
boundary,1.968442,0.670444,-0.460018,-0.742085,-0.019657,-1.163744,0.344246,-0.183501,1.031228
local,1.586445,-0.935419,0.652536,-1.154034,0.66078,-0.344383,0.486462,0.616602,1.439874
node,0.044461,0.25631,-1.002232,0.335385,-0.083602,-2.800556,0.516527,0.390273,-0.640232
develop,0.303313,-0.462965,0.017915,-1.768028,0.160138,-1.424545,0.273047,0.771871,0.533254
difference,-0.386923,0.525953,-0.100256,-0.648703,0.265376,-2.221237,1.035291,1.284385,0.878524
statement,-0.779397,-0.168994,-0.608595,-0.094633,1.218769,-0.635806,0.654235,2.340578,1.139356
tensor,-0.876645,2.437739,-2.068129,0.644435,0.379671,-2.199957,0.170343,0.077687,-0.460428
discrete,-0.797784,1.215272,-1.811968,-0.518539,0.392113,-2.666107,0.406487,0.109744,-0.378654
variety,0.054859,-0.016214,1.118221,-1.931557,-0.291424,-1.74033,-0.169081,0.432113,0.482331
generalize,-0.864113,2.159083,-2.07011,0.064143,0.103871,-1.960325,0.324438,0.73995,0.05669
sample,-0.766667,0.620362,0.320415,-1.056116,-0.855952,-1.845494,1.021263,0.943652,-0.476972
statistic,-0.283342,-1.798119,-0.865597,-0.497407,0.10353,-0.262131,1.420668,-0.294378,0.576889
axis,0.827542,0.736879,0.13142,0.621809,0.932638,-2.438048,0.430449,-0.138911,-0.392051
hyperbolic,-0.714036,2.623692,-1.832907,-0.018169,0.14118,-2.040707,-0.307373,-0.50178,-1.226261
rotation,0.085184,0.688609,-0.66111,0.135218,-0.024249,-2.099079,1.031793,0.451826,-1.060333
Hilbert,-0.874326,2.420729,-2.25752,-0.077498,0.73781,-0.959212,0.012119,0.297206,-0.265868
digit,-0.239709,0.276041,-0.603811,0.954825,0.610028,-2.144184,1.215401,-0.068706,-0.946378
intersection,1.672643,0.846862,-0.640023,-0.199547,-1.011436,-0.648917,1.443058,-1.243795,-0.172827
addition,0.642536,-0.394683,0.325725,-1.391262,0.434698,-1.196192,0.775271,0.631627,0.468523
expression,-1.391171,0.866646,0.019868,-0.677297,0.284804,-2.559422,0.256206,1.290565,1.187854
Student,0.146351,-1.111733,-0.047127,-1.106972,0.158312,0.245304,1.022337,0.480065,1.682537
approximation,-0.70721,1.72083,-1.956914,0.002543,0.268816,-2.212511,0.43543,0.641784,-0.270032
$\mathbb{Z}$,-1.434235,0.38923,0.167464,-0.066531,0.42003,-0.737334,1.246714,-0.552144,-1.025439
mathematics,-1.319862,0.103444,-2.118523,-1.431868,-0.588878,0.309705,-0.223056,-1.175381,1.219752
code,-0.164491,-0.685016,-0.917185,-0.427383,0.554475,-1.693461,1.164611,0.088212,0.127479
rank,0.242898,-1.014944,0.180736,-0.134965,0.816369,0.043147,1.681004,0.278762,0.53527
characteristic,0.172097,1.256086,0.370094,-1.280702,0.024286,-2.866544,0.180762,0.392624,0.782494
binary,-1.441831,0.634092,-1.023733,-0.044521,0.304347,-2.662602,0.601247,-0.028739,-0.45104
closed,1.036564,0.366248,-0.585999,-0.18407,0.649306,-1.78999,0.370686,0.37908,-0.44658
tangent,-0.188766,2.149775,-1.096269,0.524399,0.167922,-2.106575,0.001609,-0.328953,-1.23653
diagram,-0.491873,1.290214,-1.330581,-0.667281,0.26555,-1.994938,0.260866,-0.157716,-0.761043
divide,1.257362,0.438058,0.671756,-0.281909,0.747244,-1.421854,0.703784,-0.331007,1.160259
functional,-0.330251,0.518206,-1.483421,-1.129064,-0.174301,-2.614575,0.346903,0.676705,0.685364
abelian,-0.777293,2.265907,-1.861783,0.739556,0.49443,-2.19377,-0.034256,-0.019906,-0.756618
odd,-0.385433,0.747183,0.412771,-0.002323,0.493706,-0.697708,0.519867,1.041747,-0.795947
action,-0.056558,-0.611591,0.383146,-0.38428,1.032424,-0.783609,0.942589,1.917857,0.756352
tiling,-0.224457,2.368019,-0.961428,0.421553,0.508473,-1.724193,-1.191507,-1.284209,-1.985772
ratio,0.147895,0.245349,-0.878864,0.603054,-0.488004,-2.797651,1.832971,0.139188,-0.23417
program,-0.202236,-2.367041,-0.651788,-2.162053,0.129471,-0.736333,0.843433,1.051755,0.638257
quadratic,-1.039988,2.27382,-2.162162,0.792671,0.260001,-2.301626,0.634737,0.617548,-0.348204
cube,-0.638598,0.613054,0.026933,-0.318006,-0.037277,-1.448036,-0.21742,-0.045271,-1.677407
cycle,-0.02797,0.306296,-0.121195,-0.832014,0.0685,-1.768861,0.752505,0.224833,0.014264
figure,-0.197281,0.48018,1.231062,-0.779147,0.993279,-0.628188,0.326792,0.516456,0.462611
argument,-0.892808,1.156797,-0.655876,-0.035471,1.008155,-0.810544,0.285502,2.389986,0.957886
Riemann,-1.109439,2.749606,-2.192375,0.206371,0.598551,-1.392187,-0.159356,0.1,-0.32436
Euler,-0.821884,2.596785,-1.893719,0.461189,0.758966,-1.23334,0.11491,0.161173,-0.355745
calculate,-0.170732,0.475266,-1.225394,0.144604,0.131172,-2.272356,1.232394,1.078647,-0.073243
shape,1.016293,1.476784,1.422745,-1.541911,0.105789,-2.644729,-0.118431,0.16974,-0.532914
formal,0.104313,0.090374,-0.708665,-0.775625,1.442011,-1.224524,-0.105687,0.923662,1.454851
derive,0.03026,1.316397,0.449828,-0.718426,0.205162,-2.065978,0.168917,-0.163535,1.018428
statistical,0.083096,-0.11366,-2.036789,-1.165532,-0.81993,-0.840187,0.787475,-0.09947,1.181247
network,0.00274,-2.088388,-0.443995,-1.822198,0.217414,-1.30961,0.514656,0.569628,0.15136
estimate,1.004356,-0.400587,-0.259068,0.149367,-0.28659,-1.625378,1.968261,0.27481,1.149953
norm,-0.943836,0.42202,-1.131047,-0.295628,0.174247,-0.667147,0.431721,1.429891,0.524644
polygon,-0.314227,1.621521,-0.915474,0.14832,0.464262,-1.575499,-0.459995,-0.205236,-1.745015
permutation,-0.93232,1.942538,-1.483891,0.931657,0.583744,-1.994269,0.551264,0.22488,-1.013244
world,0.064631,-1.272354,1.223597,-1.63717,1.077256,-0.103954,0.808511,0.354847,0.417278
maximum,0.946339,-0.289596,-0.34506,0.200484,-0.004358,-2.387259,2.272003,0.403596,-0.669985
equivalence,-1.055504,1.544301,-2.053305,0.392948,0.863463,-2.104792,0.54142,0.331971,0.052212
parallel,0.615735,0.575527,0.079885,-0.725913,0.452338,-1.697362,0.474273,-0.178461,-0.270466
numerical,-0.738829,0.765432,-2.039744,-0.388508,0.430987,-1.965181,0.33098,0.420616,0.27821
orthogonal,-0.713562,2.03386,-1.618265,0.52965,1.093659,-2.581822,0.332079,-0.19099,-0.962633
isomorphic,-0.718921,2.459727,-1.619569,0.986073,0.887396,-2.296176,0.274487,-0.387356,-1.015959
connection,0.591304,-0.194407,-0.140066,-0.891828,0.811619,-0.908515,0.224287,0.681988,0.402111
locally,1.342812,0.154693,-0.012419,-0.789252,-0.089917,-1.401303,-0.205595,-0.026941,0.239831
