word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
algorithm,0.947807,-0.584896,-0.17571,1.488827,0.020067,-0.307846,-0.365806,0.66445,1.746028,0.738915,0.780297,0.117195,0.614723,-0.424349,0.562866,1.16884,0.085311,-0.268339,1.438896,-0.036266,0.303115,1.29197,0.100625,0.151388,0.954618,1.743041,0.144396,-0.43843,-0.778805,-0.234583,-0.030153,0.028463,-0.628834,0.469335,0.869619,0.538913,0.591209,1.616241,0.859081,-0.367703,-1.593602,-1.029357,-0.765435,0.092258,1.51916,-0.455258,1.486368
mathematician,0.99521,-1.51997,0.214431,0.4646,-0.713762,0.07093,-0.359915,-0.670215,0.660683,0.468549,0.905969,0.647822,0.664032,-0.685231,0.659195,0.951135,0.545702,0.977877,-0.190968,-0.839967,1.058419,0.206158,1.268576,-0.014372,2.793111,-0.165585,0.361996,0.210388,-0.38034,0.937973,0.292605,0.119425,1.834649,0.068301,-0.057813,-0.683981,0.023692,-1.238123,-0.653808,-1.249173,-0.723219,-1.260065,0.52022,-0.636136,0.288842,0.097614,0.797767
definition,0.365965,0.151677,-0.710724,0.739405,0.09282,-0.723721,-0.052204,0.554755,0.455631,1.235062,0.084379,-0.112413,-0.394178,0.024158,-0.679388,0.550721,-0.003682,0.300188,0.818778,-0.709082,-0.332739,0.161433,0.271517,0.138823,1.427783,1.063911,0.163067,-0.694216,0.854249,-0.656759,-0.598157,0.342737,-0.147086,0.071066,-0.106914,0.547976,0.449998,0.740002,-0.246111,-0.022102,-1.062476,-0.664717,-1.50103,-0.136394,0.130033,-1.023526,-0.454647
product,0.272961,-0.339942,-0.266548,-0.183709,0.147144,0.4663,0.350871,0.747107,0.752696,0.126731,-0.625057,-0.361439,-0.360847,0.150058,-2.064259,0.193307,0.114629,-0.724296,0.060938,-0.290659,-1.191223,-0.169612,-0.317082,0.970021,0.378099,1.55388,0.375777,-0.410869,-0.021486,0.102174,0.833945,0.276056,-0.340332,0.506666,0.910886,-0.98474,-0.161014,1.490876,0.312792,-0.357702,-1.004431,-0.74262,-1.184058,0.039742,0.46644,-0.452728,-1.026157
state,0.65113,0.578495,-0.053354,0.472804,0.354676,-0.168283,-0.686525,0.150368,0.025184,0.494946,-0.477938,0.008764,0.078496,0.253174,-1.076304,-1.018954,-0.232649,-0.119979,0.491283,0.450437,0.014109,-0.146809,-0.187254,-0.902982,0.867271,0.495717,-0.371569,0.551925,-0.31772,0.389041,-0.00011,-0.07658,0.979626,-0.741839,-0.598419,0.033058,0.095363,-0.223997,0.193693,-0.425361,-0.618154,0.931761,-0.623827,0.522802,-0.141999,-1.563133,-0.40957
sequence,0.706119,-0.202543,0.306386,1.222124,-0.029532,-0.71605,-0.166281,0.758309,-0.187517,0.522336,0.254756,-0.019236,1.257177,0.46517,-0.779917,-0.036526,0.036705,0.146919,0.287702,-0.881789,0.105533,0.58251,0.445378,-0.347592,0.348743,1.127126,-0.618261,-0.401963,0.248642,-1.484368,-0.689069,0.078506,-0.919482,0.76145,0.540836,0.678216,0.833865,1.676311,-0.127591,0.173639,-1.243949,-0.453405,0.256351,0.479032,0.504177,0.117719,0.616609
distribution,0.198561,0.210827,-1.252367,0.098922,-0.236072,0.177575,-0.504642,0.876495,0.030236,0.951328,0.324936,-1.250267,0.077821,-0.055331,-0.814445,-0.285598,-0.304441,-0.0763,0.884247,-1.056218,-1.822337,-0.215804,0.361892,0.098465,0.497992,0.996188,0.158586,0.269018,0.153613,0.256444,0.257114,0.095902,-0.403651,-0.393602,-0.00073,0.067341,0.671059,1.183547,0.721151,0.18859,-0.48081,-1.799679,-0.832896,0.545645,0.402052,-0.170312,0.089159
variable,1.099575,-0.286111,-0.629928,0.711536,-0.299262,-0.807903,0.257042,0.813069,0.094188,0.462394,0.67238,0.141387,-0.006691,-0.472568,-0.516573,0.492069,-0.28525,0.832899,0.838667,-0.523562,-0.922536,0.113098,0.092537,0.124673,0.519991,0.890099,1.465889,-0.12232,0.670786,-0.151338,-0.275094,0.393909,-1.445416,0.138842,0.15413,1.096341,0.695751,1.712435,0.548236,0.127634,-1.355929,-1.600791,-0.773534,1.075369,0.551185,-0.075877,0.433959
solution,0.601036,-0.878961,-0.270041,0.322543,0.119877,-0.066259,-0.189278,0.422142,0.77895,0.862956,-0.178418,-0.178023,-0.357495,-0.137599,-0.907901,0.848373,-0.499544,-1.111637,-0.03266,-0.150584,-0.239359,-0.858718,0.187873,0.68363,0.681317,1.062388,0.528998,-0.342972,-0.319733,0.075449,0.460888,0.297912,-0.809819,0.120311,0.091695,-0.273589,0.370836,1.379254,0.013222,-0.420359,-1.312697,-0.51228,-1.356054,0.150968,0.59554,-0.942041,-0.372914
square,0.066416,-0.398148,-1.219895,1.21667,0.079734,1.185926,-0.038236,0.707507,0.109338,0.668388,0.642592,-0.134633,0.663679,-0.095064,-0.294177,-1.078341,-0.783777,-0.249244,-0.334627,-0.009182,0.13972,-0.257848,-1.084943,0.520738,0.275104,0.001619,-0.019358,-0.240857,0.790431,0.222609,0.822046,-0.284386,1.772018,0.565617,-0.676397,1.084912,0.300179,1.258701,-0.581623,-0.134972,-0.986817,-0.325525,0.394869,0.229928,-0.162173,0.159666,-0.102592
