word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
linear,-0.523908,-0.020818,-0.736811,-0.427867,-0.651534,0.065085,-1.045358,-0.560029,-0.448549,-0.889455,-0.252607,0.559879,0.288801,0.2867,-1.682053,0.556796,-1.184368,-0.074356,-0.295445,-0.596455,0.014277,-2.707403,0.012588,-0.869698,0.906474,0.30283,-0.121263,-0.15104,-0.955492,0.3207,-0.497802,-0.246785,-0.153849,0.041723,-1.99848,0.863891,-0.228419,-0.226474,0.199331,0.880618,0.760948,0.238628,0.059885,0.395106,0.676167,0.997532,0.904688
polynomial,-0.131439,1.364963,0.329841,0.294973,-0.141287,-0.147025,-1.573178,-0.318497,-0.388227,0.027507,-0.559249,1.145672,0.504236,-0.11851,-2.52538,-0.260243,-0.042543,-0.426766,-1.082508,-0.45731,-0.260341,-2.088127,-1.151349,-0.418045,-0.489535,0.310498,-0.708188,0.473529,-0.091241,0.042228,-1.266442,0.360713,-0.079046,-0.994009,-1.8107,0.877463,-0.897112,0.89406,0.214674,-1.01886,1.100168,0.021881,0.140052,0.126011,0.859359,1.265209,2.019722
algorithm,0.654322,-0.177459,0.704128,0.243229,-0.494085,-0.782491,-0.750797,-0.19132,-0.995421,-0.978481,-0.705123,1.296788,0.566086,0.904714,-2.334555,0.863398,-0.299673,-1.191334,-0.731962,-0.284782,-0.930097,-2.396781,-0.283968,0.639346,-0.284653,0.825934,-1.057563,1.399199,-0.444106,0.713349,-0.109512,0.217722,-0.039476,-0.62353,-0.260178,-0.312875,-0.288509,0.731443,1.219982,0.608509,-0.462698,-0.356446,0.373758,1.877547,1.421185,0.428006,-0.058332
mathematician,0.930224,-0.306101,-0.503024,0.074891,-0.032132,-0.764911,-2.669221,-2.174958,-0.501396,-0.314486,-0.817444,-0.012265,1.154892,0.702697,-0.472292,-0.048401,0.536749,-0.74489,-0.820603,-0.479219,1.438492,-0.6113,-0.124265,-0.995583,0.803543,-0.69624,1.245677,-0.630512,0.568207,-0.095817,-0.771415,-0.082733,-0.6122,1.644978,0.157612,-1.218221,0.404483,0.589963,-0.471091,-0.246473,0.328498,1.002204,-0.929787,0.331131,2.29619,1.173504,-0.815607
definition,-0.046413,-0.015723,-0.127301,-0.061935,-0.091359,0.036723,-1.185472,0.204458,-0.611928,0.467735,-0.05321,-0.040704,-0.13708,0.285296,-2.106278,0.1727,-0.918818,0.285666,0.153181,-0.952734,0.358058,-1.210412,1.202193,0.353106,1.014667,0.823755,0.483767,-0.294126,-0.872974,0.277748,-0.312497,0.382301,0.49672,0.099836,-0.771331,0.27245,-0.414694,0.152894,0.572107,-0.408298,-0.106926,0.228742,0.359919,-0.065548,1.616434,0.410703,0.872819
product,0.267151,0.224929,-1.254463,-0.798864,-0.254898,-0.073417,-0.618214,0.868453,0.859285,0.275217,0.955679,-0.010588,-0.261046,-0.060235,-2.586347,-0.393328,-1.372782,0.07794,-0.004479,-0.472137,0.609859,-1.250274,0.260842,0.47568,0.416083,0.5295,1.087255,0.098773,-0.722987,0.568491,-0.314454,-0.590747,1.112233,0.296997,-0.943348,0.262406,-0.2768,0.059464,-0.120302,0.23723,-0.595634,-0.827874,-0.827632,1.019359,1.252745,1.076255,1.803576
state,-0.146794,-0.397955,-1.020649,0.071242,-0.24126,-1.215898,-1.637539,0.461497,-1.127913,-0.091459,-0.818765,0.368223,-0.702512,0.218562,-1.72333,0.549156,-0.053327,0.01224,-0.124204,-0.14277,1.212688,-1.647737,-0.069579,-1.010452,0.572741,-0.028828,0.763261,0.083648,-0.255577,-0.103738,0.722791,-0.28636,0.60265,-0.049617,-0.543818,-0.945229,-0.161019,0.421504,0.428422,-0.278578,-0.49665,1.324054,0.965456,-0.407685,0.915875,0.866525,-0.497984
sequence,0.018153,0.973759,0.043519,1.111034,0.074973,-0.058398,-1.356366,0.673363,0.586651,-0.076603,0.241441,0.738071,-1.469248,-0.457668,-2.342541,0.333582,-0.675434,-1.192897,0.116294,-0.574104,-1.080892,-0.643232,0.505637,-0.656929,1.163511,0.508947,0.683562,1.21904,0.387492,0.306535,-0.743654,-0.061327,0.543451,-0.150883,-0.340204,-0.213565,-0.475353,-0.1171,0.163589,-0.416119,-0.530124,0.294224,1.083079,0.727256,1.963089,0.795831,1.045166
distribution,-1.369605,1.843726,-0.457757,0.606398,-0.937271,0.085619,-0.553101,-1.394952,0.875269,-0.410025,-1.235592,-1.248258,-0.903517,0.092157,-2.12797,-0.092114,-0.671652,1.054225,0.650786,0.302443,0.696099,-1.353228,0.791896,-0.4318,0.411322,1.369367,-0.458662,-0.254545,-0.341824,-0.945439,0.119136,1.236258,0.800424,-0.442132,-0.682464,-0.206843,-0.779191,0.80019,0.584809,0.885398,-0.410118,0.823796,0.533483,0.633236,1.546159,0.313595,0.445396
variable,-0.4887,0.501568,-0.432905,-0.361791,-0.18012,0.223078,-0.798976,-0.37118,0.174609,-0.939019,-1.06149,0.16725,-0.905719,-0.102841,-2.35115,-0.228524,-0.403409,0.825888,0.544629,1.562589,0.154528,-1.222083,1.276847,-1.134747,0.13198,0.827069,0.333045,-0.15862,-0.951082,0.295284,-0.497813,0.404902,0.728859,-0.361773,-1.616012,1.164526,-0.481583,0.893592,-0.485231,0.543846,0.294915,1.143724,0.621915,0.862499,1.169022,0.662391,0.354959
