word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
square,-0.367386,-1.77816,-0.7369,-0.217022,0.257309,-0.457085,0.233953,-0.404159,1.604444,1.108892,1.462271,0.561368,1.110428,-0.711832,0.350158,-0.041884,1.415411,1.472404,-0.07399,-0.385716,-1.490038,0.250063,0.125764,0.103048,-0.954191,0.567415,-0.166577,0.699117,-1.8205,0.831277,-0.004065,0.909628,-0.829504,-0.471798
map,0.391924,-1.58033,-0.613752,0.412859,0.351828,0.119723,1.348806,-0.351703,-0.666484,1.296347,0.247374,-0.33732,0.755557,-0.697568,-0.52132,0.812331,0.444975,0.274694,0.529987,-1.509954,-1.559982,-1.577493,-0.012892,-0.186605,0.943592,0.560682,1.025121,0.540717,0.894406,0.936416,1.283356,0.923361,-1.459016,0.627135
class,0.59246,-2.155191,-0.462763,0.983144,-0.865384,0.340348,0.606263,0.024368,-0.043295,0.418682,0.994928,0.166173,0.509637,0.628669,-0.677729,-0.201858,0.96697,0.75062,-0.005085,-0.997743,0.748378,-0.668322,0.491889,0.470532,1.098099,-0.253837,0.872506,0.313793,0.608078,1.375955,0.456589,0.961981,-1.63246,0.476764
integer,0.188561,-1.534715,-0.334905,-0.226372,0.058233,-0.45239,1.196027,-0.124615,1.281203,0.315853,0.364794,0.616044,1.63767,0.130515,0.777218,0.895115,1.173171,0.75886,-0.727141,-1.376515,0.114435,0.728399,0.305681,1.828618,0.286282,-0.037649,0.70975,1.151561,-0.321272,1.218079,-0.125995,1.354089,-1.764172,0.481108
mean,-0.203006,-1.166584,0.11553,0.21956,0.254075,0.372384,0.029196,-0.587656,0.489311,1.094619,1.212212,0.26957,2.051644,-0.619333,-1.013821,0.194934,0.695565,0.497208,-0.257515,-0.493378,-0.906396,-0.610394,0.15409,1.040184,0.417664,-0.508911,-0.060275,0.070568,-0.817151,0.860304,0.465691,1.124268,-1.003865,-1.078907
proof,0.979875,-2.495753,0.168034,-0.741985,-1.125682,0.606325,0.475145,0.161598,0.175733,0.428785,0.099933,0.167025,2.062393,-0.223752,-0.174116,1.308029,0.165934,0.31382,-0.284051,-1.389332,0.987664,0.524244,1.116721,0.84263,-0.588519,1.131262,-0.367045,-0.693158,0.491241,0.750757,1.069758,0.332239,-0.937437,-0.332244
three,-0.269175,-3.368298,-0.604868,0.559944,-0.083895,0.076906,-0.291862,-0.094056,0.841282,1.051944,0.063741,0.153645,0.859731,-0.407722,-0.058846,-0.213573,0.886635,0.550241,0.306502,-0.436553,-1.127592,0.523008,-0.466993,0.386549,-0.37017,0.167352,-0.416546,-0.571779,-0.74658,1.13372,-0.263575,1.10934,-0.800608,0.895588
dimensional,0.01444,-1.993053,0.210471,-0.230376,0.652054,-0.138143,-0.316552,-0.56281,0.183979,1.709964,0.07131,0.696961,0.29045,-0.7091,-0.592516,-0.560673,1.278282,0.260662,-0.028214,-0.754942,-0.625947,0.230493,-0.843012,-0.352517,-0.338077,-0.031832,1.515059,-0.781672,-0.391813,1.599358,0.735445,2.073246,-2.01664,0.800338
zero,0.36485,-1.022478,-0.094328,0.079418,1.147506,0.531649,1.224724,-0.202763,0.757081,0.993962,0.852324,0.389901,2.321362,-0.117711,-0.202661,0.705204,0.475218,0.274935,-0.942949,-1.025612,-1.411924,0.080931,0.352674,0.848299,-0.375848,-0.770686,0.474838,0.31994,-0.581462,0.817677,-0.053723,1.581752,-1.229907,0.010644
algebraic,0.879827,-2.404742,0.333624,-0.599393,0.094499,1.321297,1.100612,0.036256,0.084473,0.222723,0.762964,-0.752841,0.96973,0.571212,0.264508,0.002326,1.844153,-0.327011,-0.489553,-0.211715,0.853689,-0.336494,-0.106776,0.977978,0.273927,-0.304401,1.279158,-0.279228,0.470597,1.145003,1.241359,0.56041,-2.053257,0.649854
