word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
affine,0.184389,0.04379,0.410396,1.290703,0.92168,0.456376,-2.456613,0.192419,-0.7428,0.672934,-1.640216,-0.790795,-1.201114,0.945528,-0.135618,0.372479,-1.108348,-0.171843,-0.534787,-1.011449,0.495721,1.09032,1.288963,-0.23233,-0.595712,-0.53179
arbitrary,0.788305,0.548134,-1.096648,0.935426,0.731591,0.368296,-1.623558,0.768069,-0.268792,-0.59562,-0.143131,-0.140003,0.401455,0.6826,0.096055,0.267815,-0.929905,1.162652,0.675012,-1.214765,0.699958,0.481497,0.960559,1.117157,-1.293224,0.281598
morphism,1.131872,-0.123568,0.204745,2.002471,-0.019296,0.298118,-2.449589,0.416522,-2.291599,0.539064,-0.750391,-0.593729,-1.253612,0.733727,0.419299,0.332795,-1.486093,-1.438067,-0.611347,-0.958475,-0.040771,0.49565,1.517431,-0.466811,1.007326,0.041375
scale,0.446178,0.092846,-0.42095,-0.383812,0.329694,-0.211667,-0.202798,1.276564,0.016587,-0.480104,-0.237666,0.291391,-0.372987,0.778032,-0.02955,0.214574,-0.1031,1.781235,-1.015999,-0.533456,0.228837,-0.111633,-0.579302,1.018435,0.024266,-0.686605
suppose,-0.603721,0.795049,-0.746174,0.717448,0.548629,0.218398,-0.646045,0.508364,-0.037848,-1.025241,0.534072,0.416963,0.462954,0.2912,0.31401,0.400245,0.09014,0.416333,0.619064,0.005621,0.311851,-0.381068,0.173545,0.419493,-0.587895,-0.036742
increase,0.714961,-0.672563,-1.160394,-0.757971,0.16383,-0.20081,0.108488,2.232248,1.440219,-0.502149,0.551029,0.925759,0.51534,-0.210385,0.345222,0.261172,-0.063078,1.908569,-1.251761,0.391801,0.215008,-0.502957,0.783842,1.214468,0.087616,-0.100292
projection,0.906891,-0.150212,-0.088205,0.301143,0.590868,0.261831,-1.127655,0.619897,-0.043315,-0.323577,0.132835,-0.624904,-0.350717,0.866913,0.378346,0.317712,-0.691787,1.020446,-0.685278,-1.409495,0.300826,0.157371,-0.935005,1.060117,0.568755,-0.807504
partition,0.561665,0.915934,-0.766744,-0.205544,-0.063687,-0.532437,-1.622686,-0.240619,-0.258336,0.198631,0.136601,-0.195919,0.1585,0.4212,-0.572961,1.139969,-0.597418,0.482738,0.045346,-0.311121,0.10434,-0.387048,1.297671,0.957138,-0.260599,-0.775198
exponential,0.750199,-1.130094,0.049811,0.473422,0.424918,0.437112,-1.77906,1.182074,-0.462154,-0.300256,-0.465433,-0.307136,-0.028226,0.152662,0.490669,1.17982,-1.447084,0.257776,-1.548551,-0.153989,1.62365,0.649903,0.871005,0.661029,-0.297585,0.045719
range,0.335494,0.173509,-0.407338,-0.290078,0.473586,-0.355051,0.573118,1.967137,-0.112254,-0.016853,-0.270288,0.283118,0.109082,-0.088327,-1.056003,-0.125334,-0.164848,1.973411,-1.021192,-0.216853,0.120329,-0.312225,-0.562334,0.751855,0.386592,-0.430298
subspace,0.761036,0.200155,0.711519,1.677625,0.329622,0.469036,-1.945149,0.355716,-0.940033,-0.377775,-1.270475,-0.684597,-0.042816,0.079358,-0.413068,0.656213,-1.696586,-0.820219,-0.64535,-0.582366,0.81028,-0.280605,0.110602,0.627208,-0.683761,-0.291498
support,0.341454,1.141989,-0.533493,-0.710227,1.008396,-0.652897,0.0623,0.054645,0.370621,0.090107,0.795722,0.928095,0.873357,-0.442021,0.046612,-0.466084,-0.489805,0.898393,-0.205341,-0.977414,-0.421339,-0.592785,-0.020312,0.959972,-0.761528,-0.277163
diagonal,1.308828,-0.168317,-0.38402,1.233281,-0.080606,-0.891752,-0.741592,0.869966,-0.751246,-0.582823,-0.368908,-1.099372,-0.833951,0.69906,-0.554653,0.808195,-0.767819,-0.286559,-0.173884,-2.090536,0.019127,0.114136,0.248516,0.979659,0.615973,-1.084559
computation,0.552378,0.018857,0.470957,0.262437,1.22675,0.317485,-1.324325,0.384084,-0.824443,-0.667591,-0.978717,-0.439998,0.002034,-0.027132,0.863961,-0.060993,-2.480006,0.919444,-0.682135,-0.107569,1.318981,0.22767,0.076078,1.02368,-0.365385,1.050226
curvature,0.652058,-1.074985,-0.576305,0.695026,0.550853,0.346714,-1.957012,1.450126,-0.289608,-0.557603,-1.263818,-0.630352,-1.051023,0.959558,0.201727,0.586941,-1.543095,-0.114286,-0.722837,-0.915887,0.868191,-0.132113,0.401112,0.686007,0.372965,-1.457881
flow,0.826165,0.616817,-0.560187,-0.039897,0.997624,0.489247,0.223731,2.157942,0.146155,-0.417687,-1.569693,-0.039871,-0.044139,0.258205,-0.072985,1.200079,-0.032552,0.555985,-1.808314,-0.597464,0.548218,-0.543805,0.506455,0.238535,0.237355,-0.976166
analytic,0.976136,0.354269,0.491978,-0.457041,1.053996,0.853653,-0.629915,-0.136676,-0.97604,-0.284003,-0.186352,0.40794,0.21779,-0.5031,0.810721,-0.234673,-2.133138,1.411761,-0.673735,-0.041744,0.718262,0.763455,-0.428419,0.160474,-0.675639,1.070881
chain,0.009589,0.980403,-0.910481,-0.199554,0.348655,-0.388987,0.244482,1.305961,0.06586,-0.07436,-0.621986,0.194598,-0.235027,-0.140606,0.175843,0.920948,-0.358088,-0.056786,-0.684353,0.389019,-0.720589,0.17958,0.059953,0.741772,-0.251547,0.323297
cohomology,1.036876,-0.377771,0.556007,1.441822,-0.291416,0.359849,-1.463337,0.011459,-1.753201,-0.283904,-1.060024,-1.201799,-1.722903,0.197169,-0.008805,0.426652,-1.802236,-1.173893,-1.621964,0.032615,1.899776,0.527226,1.1188,-0.850641,-0.860123,0.560906
trivial,0.141245,0.36543,-0.450767,0.959995,0.108764,0.77806,-1.564721,1.050985,-1.018417,-0.469013,0.169808,-0.168098,-0.270804,0.19991,0.549401,0.312677,-0.599527,0.350381,0.228528,-0.232184,0.984904,0.961111,0.604631,0.634616,-0.929375,0.544631
converge,0.982857,0.20683,0.116477,0.810307,0.547825,0.170055,-0.514935,0.743011,-0.129445,-0.477962,-0.145269,-0.220749,0.239323,-0.062341,-0.555919,1.013444,-0.789934,0.113017,-0.965942,-0.823768,0.176306,-0.796751,-0.030967,0.110483,-0.366411,-0.719119
lemma,0.755074,-0.979365,-0.217807,1.230094,0.179397,0.063158,-2.070881,0.23925,-0.343957,0.492351,-0.933223,-0.281961,-0.62193,0.857045,0.252378,-0.037105,-0.848248,-0.370364,0.270993,-0.579624,0.574595,1.645264,0.377996,-0.223032,0.426937,-0.577608
origin,-0.426563,0.885926,-0.605834,-0.028808,0.32808,-0.619038,0.021344,0.210165,-0.461326,0.048868,-0.073924,1.173224,-0.107018,0.420551,-0.560109,1.24837,0.053553,1.424642,0.526844,0.388633,0.822361,-0.087355,-0.43067,-0.508272,-0.281453,-0.001756
convergence,0.979511,-0.548495,0.389496,0.458414,0.694348,0.749617,-0.692105,0.088713,-0.109665,0.359104,-0.332105,0.346444,-0.25942,0.441875,0.32958,1.066841,-0.369763,1.046263,-1.565193,-1.077071,0.890351,-0.313506,0.012817,0.148764,-0.624355,-0.266921
division,0.006852,-0.40558,-0.870968,-0.590915,0.640328,-0.749578,2.104051,-0.813542,-0.480199,-0.199954,-0.396199,0.489021,-0.996513,-0.575722,-0.948637,-0.492522,0.021854,0.434767,-0.73843,-0.035552,-0.177345,-1.474165,0.942488,0.827735,-1.071311,0.489287
union,0.364609,0.072648,-1.320261,-1.439458,0.426623,0.152855,1.413717,-1.265729,0.171128,-0.090383,0.237891,0.950378,-0.283835,-0.243641,-0.722067,0.13317,0.184904,0.639445,0.122876,-0.395757,-0.642722,-0.4778,0.841476,0.091967,-0.944367,-0.330427
empty,0.243876,0.734721,-0.811136,0.541187,0.143672,0.319468,-0.096494,1.612987,-0.11041,-0.929033,-0.263015,-0.488746,0.650468,0.208848,-0.225905,0.504587,0.149941,-0.198478,0.065668,0.029211,-0.935447,-0.111889,0.533899,0.540424,0.805969,-0.599222
computational,0.645135,0.074624,0.211913,-0.424835,1.788766,0.490022,-0.755079,-0.032284,-0.376264,-0.522648,-1.661997,0.382545,-0.839272,-0.486502,0.939035,-0.218251,-2.930113,1.173552,-0.815215,0.415411,1.791958,0.501797,-1.027579,0.569922,-0.321413,1.045969
functor,1.065182,-0.424927,0.394813,1.956993,0.160763,-0.642468,-2.174405,0.315088,-2.236714,0.806027,-1.009001,-0.378181,-0.325121,0.338351,0.34201,-0.009961,-1.000532,-1.05856,-0.585573,0.096122,0.285069,-0.004326,1.478971,-0.861182,-0.753842,0.142527
fraction,0.787627,-0.80649,-0.632523,0.026456,0.027055,-0.794764,-0.832437,1.619835,-0.276134,-0.020126,-1.099241,0.073569,0.800066,0.451285,0.56797,0.787148,0.012393,0.817203,0.019191,0.333807,0.742703,0.308746,0.846811,0.82395,-0.490046,-0.083238
source,-0.639581,0.773449,-0.197119,-0.621331,0.819297,-0.130479,0.146739,-0.096582,-0.362976,0.237111,-0.369762,0.17917,0.505716,0.418836,-0.159253,0.848076,0.052305,1.697419,0.264051,0.181887,0.544175,0.093201,0.162497,0.496194,0.075416,0.479987
eigenvalue,1.164562,-1.064471,-0.429266,1.114898,0.329655,0.045538,-2.070534,0.438372,-1.414294,-0.134899,-1.492734,-0.060761,1.008511,0.599833,0.092949,1.79469,-1.928553,-0.981472,-0.475486,-0.515977,1.705288,0.231087,1.323174,0.670473,-0.493774,-0.294415
translation,-0.996305,1.345583,0.368815,-0.483984,0.027939,0.176505,-0.367419,-0.296663,-0.886123,0.415085,-0.19293,0.303099,-0.273334,1.138213,0.536497,0.724925,-0.447027,1.250504,1.894705,-0.302134,1.208988,-0.212551,0.142244,-0.427178,0.417889,1.149067
hypothesis,-0.512868,-0.306661,-0.424714,1.099906,1.377684,0.380193,-1.54044,0.760751,0.431319,-0.712476,-0.841716,0.686259,-0.37626,0.494474,0.497649,0.805209,-0.777432,1.557823,-0.215531,0.38848,1.55777,0.40578,-0.299355,-0.127717,-0.7319,0.38187
scalar,0.675065,-0.98099,0.004488,0.16233,0.459737,-0.309887,-2.03904,1.192008,-1.273199,-0.46988,-1.542806,-0.536422,0.424964,0.886218,0.335259,1.259529,-2.152039,-0.283387,-0.431762,-0.709195,1.21438,0.146925,0.781034,0.646692,-1.328745,-0.187734
coxeter,-0.09564,-1.470448,0.748416,0.971415,-0.742002,-0.364994,-1.771019,-0.762972,-1.853409,0.094235,-0.678191,-2.312849,-1.657664,1.526444,-0.277782,-1.305702,-1.312213,-0.396885,0.389138,-0.46509,-0.436245,0.887067,-0.314672,-0.350686,-0.290255,0.225906
third,-0.831532,-0.579803,-0.77595,-0.062191,0.322845,-0.663368,1.221629,-0.007997,-0.407039,-0.747456,0.890517,0.442184,0.034665,0.24817,-0.10103,0.225702,0.38616,0.109136,0.067697,-0.495036,0.10171,-0.563377,0.36524,1.26713,0.317941,0.075402
Fourier,0.888136,-0.007895,0.724696,-0.440225,1.051237,0.114164,-1.485335,0.329487,-1.046134,0.224528,-1.546251,-1.531379,0.273894,0.335996,1.154919,0.649192,-0.906093,0.464097,-0.231968,-0.429941,2.371654,-0.355085,0.49832,-0.222982,-0.569833,-0.388323
bit,-0.121573,0.822459,-0.047889,0.5512,-0.098258,-0.274499,-0.508384,2.295837,-1.182724,0.010233,0.956091,-0.79021,1.091707,-0.29168,-0.093883,0.225249,-0.724557,0.0427,0.181847,-0.865277,0.270363,0.313872,-0.317185,1.375168,-0.279613,0.75132
exact,-0.075663,0.536141,-0.864731,0.571194,0.720599,-0.240343,-0.79759,0.644605,-0.301369,-0.892419,-0.05072,-0.18089,0.131124,0.644684,0.109291,0.316953,-0.284851,1.32919,0.155567,0.030739,1.083449,-0.208812,0.474417,0.697006,-0.238935,0.185881
elementary,0.5448,-0.116534,0.304013,-0.207539,0.774869,-0.559731,1.347028,-0.076201,0.382835,-0.65786,-0.562865,0.116883,0.05944,0.073379,-0.136662,-0.098559,-1.77287,-0.82217,-1.041974,-0.534718,-0.310217,-0.273406,0.121506,-1.923906,1.228089,0.330949
maximal,1.149906,-1.264458,0.041331,0.886252,-0.118907,0.094167,-1.491936,1.822968,-0.162119,-0.089355,-0.488512,-0.158005,0.068217,0.271325,0.566924,-0.149365,-0.972301,0.294798,-0.652592,-0.297939,0.807234,-0.820902,0.673068,0.544712,0.005375,-0.066216
radius,0.706455,-1.045212,0.040304,0.342208,0.536981,-0.164271,-1.024846,1.549348,-0.171347,-0.462231,-1.229162,-0.840387,0.754019,0.438436,-0.517605,0.838895,-1.037233,0.467623,-0.843229,-0.531908,0.129762,-1.043551,0.09696,1.491036,0.552064,-1.158472
homomorphism,1.496857,-0.413975,-0.274076,2.021622,0.853553,0.255666,-1.68433,0.487332,-0.992587,0.735381,-1.109021,-1.401424,-0.271188,-0.36539,0.164125,0.708756,-1.457493,-1.111026,-0.672583,-0.32362,0.578365,-0.223748,1.507597,-0.983941,-0.024628,0.127566
identify,-0.108029,0.793289,-1.104946,0.358221,1.172214,-0.38071,-0.426582,0.722565,0.780003,-0.237387,-0.330022,0.74725,0.591152,0.209034,-0.287766,0.205375,-0.625337,1.538834,0.580487,0.141518,0.464006,0.192764,-0.569666,0.069453,-0.169544,0.315695
distinct,0.592799,0.524256,-1.257051,0.703211,0.596231,-1.07937,-0.376318,1.481382,-0.466951,0.212479,0.169658,1.103159,-0.92598,0.676663,-0.418192,1.088059,-0.306456,1.853898,-0.254088,-0.856641,0.585888,-0.086239,-0.405669,-0.322175,-0.166025,-0.17393
minimum,0.862683,-1.196366,-0.918544,-0.075469,0.57837,0.069616,-0.162925,1.552834,-0.077857,-0.304432,0.04834,0.144651,1.001224,0.171628,0.387621,-0.918499,-0.204394,1.563566,-0.602107,-0.299836,-0.138239,0.054613,1.302783,1.578652,0.576712,0.023729
development,0.248839,0.803383,-0.470201,-1.241929,0.858333,0.233136,0.482788,0.275086,0.479672,0.077463,0.145067,1.391927,-0.428837,-0.276853,0.263569,0.049077,-1.125847,1.287574,-1.574853,-0.089834,0.158369,-0.494313,-0.354874,0.752079,-0.290814,0.405244
ordinal,0.705634,-1.340149,-0.032691,1.591009,0.134074,-0.986199,-1.84683,0.148152,-1.897852,0.153271,0.337229,-0.606786,0.15291,0.382397,-0.03634,-0.623578,-0.795794,0.691236,0.495833,-0.439597,0.92209,0.396765,1.052114,0.007427,-0.042836,0.143891
homotopy,1.063942,-0.880824,0.733261,1.795614,0.04467,0.363578,-1.975639,0.176384,-1.004533,-0.26471,-0.706519,-0.300694,-2.058223,-0.301888,0.080235,0.171097,-1.88809,-0.215229,-0.993805,0.037499,0.999741,0.691279,0.984127,-0.721178,-0.3268,0.285066
elliptic,0.786294,-1.705952,-0.969675,1.045791,0.713169,-0.843789,-2.020399,0.883463,-1.305007,0.525656,-0.84073,-0.785234,-0.48895,1.119797,-0.679865,-0.188702,-1.243296,0.041999,-0.680818,-1.088046,-0.43196,1.230393,-0.182517,0.178227,0.637012,-1.721524
mapping,0.989668,0.857508,0.296385,0.454957,1.520554,0.449353,-0.62058,0.025842,-0.12912,0.513761,-1.155046,-0.802357,0.005404,0.299779,-0.423002,-0.071524,-1.15003,1.944094,-1.032609,-0.84716,0.897414,-0.058392,-0.813984,0.80229,-0.231785,0.288822
alternative,0.462342,0.678497,-0.730382,-0.578259,0.359474,0.419791,0.495958,1.161701,-0.391958,0.16483,0.280761,0.626703,-0.025744,-0.213247,0.618525,0.935566,-0.252347,0.95797,-0.218312,-0.524951,-0.019815,0.306006,-0.182559,0.447857,-0.464371,0.693371
rate,0.262918,-1.22099,-0.873789,-0.665931,-0.103809,0.192336,0.328543,2.204478,0.831986,-0.041411,0.769943,0.575667,1.186764,-0.00508,0.130257,-0.187666,-0.100555,1.526845,-1.096195,0.148017,0.812952,0.181887,0.27508,1.637926,0.306797,0.367821
character,-1.725098,1.330764,-0.259132,0.609442,0.395928,-0.066334,-0.075887,1.290977,-0.563309,-0.523869,1.351777,0.887477,-0.063388,0.068928,-0.069608,0.091034,-0.37687,-0.193539,0.954884,-1.097902,0.30093,0.362918,-1.638036,0.068802,-0.573338,0.205229
central,0.568247,0.773541,-1.113697,-0.309872,0.405032,-0.329509,1.403582,-0.410779,0.296961,-0.068125,-0.374902,1.074645,-0.566998,0.491633,-1.319206,0.844399,-0.167692,0.743424,-0.956437,-0.517582,-0.187749,-0.910609,0.307994,0.035263,0.599149,-0.260897
irreducible,1.197885,-0.270301,0.042344,1.24261,-0.295283,0.483691,-2.075101,0.843583,-1.057162,-0.329297,-1.494691,0.487703,-0.296759,0.815023,0.446432,0.164353,-1.822773,-0.645296,-0.249994,-0.462657,0.925612,0.4061,1.086839,0.002706,-0.944319,0.315233
principal,-0.467904,0.800377,-0.637027,-1.217827,0.784395,-0.51681,0.462378,-0.40882,0.453587,-0.071419,0.070128,0.578919,0.090846,0.260889,0.334401,-0.579626,-0.801374,-0.545996,-0.517378,-0.315363,0.812028,-0.152544,0.287193,-0.483878,0.421401,-0.092641
count,-0.944438,-0.16575,-0.079447,0.321838,0.87527,-1.046425,-0.363707,-0.227102,0.372276,-0.232947,0.736234,-0.122663,1.00477,-0.554497,0.01037,0.417995,0.529166,0.764658,1.452785,-0.139332,0.67182,-0.090705,1.113515,0.841274,0.885585,-0.450771
finitely,1.464677,-0.746893,-0.231281,1.633552,-0.595832,0.452927,-1.898735,0.790214,-1.579444,-0.33892,-1.236455,0.149155,-0.229345,-0.078374,0.166222,0.856727,-1.836738,-0.896532,0.418259,-0.120257,-0.459208,1.065935,1.139861,0.510541,-0.743013,0.443849
kernel,0.620863,0.410205,0.461441,0.928223,1.120457,-0.749709,-1.466103,1.065194,-0.861922,0.379007,-0.539103,-0.441572,1.180927,-0.815108,0.402362,0.840035,-1.135438,0.528349,-0.580876,-0.236698,-0.517328,1.44648,0.115243,1.05229,0.068014,0.571025
infinity,-0.810856,-0.389145,0.866146,0.411172,0.013238,0.689968,-0.802277,0.359745,-1.302156,-0.52113,0.257092,-0.428576,0.314595,0.552042,0.426838,0.986013,-0.765481,-0.252264,-0.633735,-0.072919,-0.623526,-0.811177,-0.770194,1.163848,-0.272795,0.353842
calculation,0.488406,-0.412971,-0.067524,-0.367011,0.704052,0.211536,-1.083131,1.191146,-0.790313,-1.02129,-0.973488,-0.363877,0.505211,0.433286,0.763611,-0.212076,-1.275641,1.312455,-0.588793,0.072227,1.547363,0.070033,0.826182,1.529374,-0.477434,0.11315
draw,-0.647342,0.012349,-0.770795,0.122253,0.371431,-0.214641,0.914753,-0.28689,-0.676087,-1.427777,0.346593,0.518446,-0.233803,0.326449,0.353175,0.067866,0.605066,-0.02463,0.481725,-0.475244,0.563228,0.355651,-0.121348,1.087363,0.387468,-0.195
divisor,1.360936,-0.852077,0.355081,1.014444,-0.367788,-0.925161,-0.988378,0.58173,-1.466857,0.428936,-0.957413,-0.053139,0.316515,0.966384,0.707015,-0.017133,-0.501846,-0.903791,-1.072749,-0.848777,1.774584,1.333559,2.483583,-0.217603,0.09025,0.595779
pattern,0.553661,0.764806,-1.224481,0.418963,0.724309,-0.474032,-0.52863,1.685624,-0.432447,-0.214045,-0.072344,-0.258419,-1.176246,0.816639,0.055247,0.459814,-0.310964,1.565273,-0.371864,-0.774821,0.362591,0.022865,-0.818168,0.422417,0.08635,-0.233462
average,0.265221,-2.26882,-0.525108,0.089329,-0.370629,-0.116787,1.422503,1.970024,0.166133,-1.059782,0.408574,0.975548,1.571454,0.184757,-1.053503,-0.179794,-0.291346,1.429572,-0.968857,0.471611,0.809916,0.331703,0.241512,1.119618,1.348527,0.400656
knot,0.139795,-0.692206,-0.027297,0.663468,-0.49567,-0.256346,-0.915716,1.55897,-0.626236,-0.337265,-0.384258,-0.957458,-0.651087,0.203488,-0.658668,-0.627038,-0.307415,0.307684,0.279027,0.251905,-0.492688,-0.032598,-0.351162,0.519084,0.416026,-0.731604
assumption,0.613305,0.142789,-0.543041,0.665642,1.05104,0.068662,-0.987391,-0.071402,-0.072425,-1.402544,0.160091,0.377529,0.050533,0.364263,0.930354,0.737429,-0.978577,1.277815,-0.005086,-0.284262,1.124861,0.343051,0.989824,-0.151443,-0.202967,0.15742
expansion,0.271909,0.269455,-0.276935,-0.463651,0.153833,-0.414818,0.308654,0.097559,0.041038,-0.933144,0.386459,0.320839,-0.163931,0.005641,0.126234,1.32315,-0.375817,1.060597,-1.750104,0.162701,-0.484328,-0.575499,0.518141,0.970343,-0.427361,0.053144
frequency,0.894465,-0.370037,-0.646677,-0.273858,0.852716,0.24032,-0.39338,1.932418,0.061159,0.891695,-0.016145,-1.283184,1.020966,-0.277022,-0.024261,1.244202,-0.509461,1.354608,-1.06787,-0.370059,1.351247,-0.951227,-0.201825,1.471092,-0.340021,0.289891
dynamic,0.336757,0.212633,0.433972,-0.433767,1.081119,0.44369,-0.372555,1.321457,-0.303951,-0.305916,-0.62433,0.278195,-0.631965,-0.214231,0.830226,0.404678,-1.215696,1.252054,-1.093314,-0.922904,0.942449,-0.186949,-0.782604,1.076921,-0.718882,0.12985
canonical,0.264122,0.292721,-0.865368,0.940724,0.349146,-0.9506,-1.394409,-0.587371,-0.959164,-0.213807,0.448586,-0.371498,-0.003218,1.200505,0.920438,1.179176,-1.269398,0.504639,0.709716,-0.207409,1.00661,-0.557,0.362815,0.162014,-0.246247,1.29518
minimal,1.051363,0.299569,-0.536896,0.051096,0.325408,0.119745,-0.351976,1.711346,0.347442,-0.278423,0.070008,-0.112558,-0.273029,0.024171,0.803392,0.030935,0.015003,1.109046,-0.563134,-0.709082,0.635466,0.127513,-0.000667,0.875804,-0.23991,-0.214963
segment,0.427243,0.581915,-0.652312,0.712523,0.066018,0.17594,0.524243,1.113286,0.507519,0.08314,0.339031,-0.009377,-0.153303,0.297971,-0.476784,0.694705,-0.480548,-0.073049,-0.490067,-1.386187,0.052274,0.116353,-0.703192,1.044833,0.836855,0.215289
sheaf,0.811149,-0.300101,-0.31253,0.545017,-0.547086,0.473971,-1.259522,0.431649,-2.508406,-0.158105,-0.870691,-0.808212,-0.566039,0.915479,-0.191908,-0.091077,-0.700697,-1.031402,-0.653815,0.591631,-0.309117,0.718882,0.468593,-0.885136,0.018784,-0.499479
approximate,0.233763,-0.146236,0.201571,0.168539,0.197882,-0.882001,-0.988424,0.559637,-0.691881,-0.581022,-0.353286,-0.182916,0.890203,0.413761,-0.511925,0.552711,-0.756169,1.019753,-0.068316,0.055231,1.571068,-0.367908,0.892929,0.328829,0.667692,-0.645869
combination,0.17293,0.226143,-0.966209,-0.143183,0.182136,-0.684265,0.183134,1.939367,-0.526824,-0.11474,0.033789,-0.034094,-1.059017,-0.064548,0.490238,0.250272,-0.237747,0.998916,-0.263109,-0.206948,0.382785,0.232911,-0.058826,0.811815,-0.262469,0.537268
relative,-0.474524,-0.048243,-0.89668,0.13776,0.879681,-0.416164,-0.982991,1.461661,0.522411,-0.302215,0.015544,0.981468,0.396544,0.386119,0.258215,0.040736,-0.057295,0.97301,0.001092,-0.102962,1.056706,-0.348167,0.384808,0.141636,-0.014866,-0.73777
programming,0.33153,0.842212,0.2029,-0.495087,0.948029,0.203567,0.571967,0.221127,-1.053791,0.847997,0.773286,0.020181,0.688674,-0.652554,0.661989,0.735412,-1.269835,0.031121,-0.632167,-1.413926,0.442006,0.610635,-1.44466,1.024591,-0.529183,1.279533
optimization,0.623691,0.537228,0.675881,0.322149,1.26477,0.545081,-1.421077,0.900294,-0.497518,-0.043583,-0.853795,0.001136,-0.336558,-0.609305,0.834829,-0.474871,-2.014859,0.889488,-1.415587,-0.427532,1.075439,1.066423,0.232019,1.514619,-0.373575,0.738012
variation,-0.048934,-0.273415,-0.298233,0.081093,0.090126,-0.334365,-0.188746,1.904346,-0.820285,0.426673,-0.239435,-0.210298,-0.968124,0.397254,0.37073,0.841572,0.26243,1.481209,0.393766,-0.710566,0.858705,0.156994,-0.165825,0.43873,0.412562,0.108237
frame,-0.134267,0.928505,-0.815982,-0.277328,0.11207,-0.784269,-0.541096,1.282732,-0.296099,-1.064571,0.532734,-1.045978,-0.54096,0.72419,-0.151555,0.125868,-1.038135,0.364998,-0.106764,-0.922558,-0.24079,0.546638,-0.103248,1.401149,0.402443,-0.595659
variance,0.426076,-0.97199,-0.315338,0.755797,0.742523,0.392343,-1.660021,1.405892,-0.61146,0.024627,-0.289988,0.252172,0.921085,0.424873,0.397301,0.249114,-1.201236,0.963198,-0.924909,-0.377862,1.856317,0.950427,0.83913,0.546428,-0.136067,0.384767
branch,0.383623,0.739562,-1.238228,-0.370747,0.75036,-0.663231,0.540278,-0.006032,0.286417,0.248904,-0.343846,0.389898,-0.331073,0.282115,-1.077022,0.548456,-0.77062,0.330455,-0.812408,-0.232783,-0.532465,-0.7817,0.767124,-0.626565,0.391646,-0.29273
boolean,0.834337,0.256025,-0.174769,1.338877,0.750846,-0.003021,-1.407132,0.68649,-1.60584,0.157853,-1.138207,-0.775476,-0.213609,0.194439,0.095927,-0.241427,-2.07659,-0.259643,0.635232,-1.053444,0.728831,0.60097,1.598242,0.469827,-0.581034,1.049241
harmonic,0.849039,-0.667848,0.315443,-0.341503,-0.105669,-0.565068,-0.525076,1.746582,-1.242836,-0.383637,0.071888,-1.230396,-0.938861,0.427576,1.098676,1.429799,-0.778975,0.433548,-0.302643,-1.355178,2.021599,-0.571444,0.015689,0.25097,-0.671611,0.044277
optimal,0.688651,-0.617808,-0.258104,0.410702,1.235257,0.404581,-1.334539,1.929525,-0.229803,-0.167428,-0.571508,0.086418,0.010663,-0.293331,1.069174,-0.653146,-0.859629,1.303241,-1.245999,-0.153787,0.831197,0.523522,0.589661,0.934215,0.048054,0.02981
ordinary,0.162236,0.782937,-0.78471,-0.22369,0.127939,-0.304956,-0.463523,0.867266,-0.42045,-0.345722,0.424228,0.13975,-0.109472,0.103423,0.643331,-0.120004,0.061729,0.640008,0.720089,-0.079957,0.397131,-0.248805,0.503132,0.188741,-0.169485,-0.090305
polyhedron,1.628992,-0.842441,0.186959,1.279168,-1.075728,-0.589976,-1.851174,-0.479188,-1.065783,-0.330485,-0.91653,-1.040214,-0.84085,0.860754,-0.231216,0.304553,-1.817897,-0.95121,-0.241989,-0.074465,0.094369,1.115814,-0.724873,0.168269,-0.447178,0.045538
singular,0.393436,0.325995,-0.416918,1.026726,0.236561,-0.065861,-0.812074,1.196022,-1.589142,0.46517,0.006692,0.667307,-0.555321,0.406882,-0.079232,0.540271,-0.432379,0.656384,0.986846,-1.073327,0.963001,-0.340891,0.654764,-0.342203,-0.065252,0.267024
filter,0.891262,0.457075,-0.850269,-0.255735,0.895177,0.062665,-0.838085,2.110742,-0.477323,0.592448,-0.933781,-1.512664,0.482631,-0.074073,0.804045,0.686614,-0.314989,0.679272,-0.531943,-0.292299,-0.014775,0.638877,-0.487157,1.34473,-0.196315,-0.103451
automorphism,1.071212,-0.924049,0.172218,1.55434,-0.023614,0.117869,-2.439796,-0.187699,-0.809109,0.076292,-1.258455,-1.049946,-0.30808,1.187431,0.337021,0.137376,-1.981481,-1.002829,-0.315295,-0.209745,-0.126898,0.004806,1.003272,-0.857833,-0.580083,0.000733
absolute,-0.085208,-1.092425,-0.222571,0.292995,0.424222,0.234774,-0.863839,0.887731,-0.81179,-0.552172,0.482055,0.81308,0.713285,0.846074,1.034573,0.482944,-0.109881,1.095966,0.206919,-0.675627,0.362943,-0.771007,0.822222,0.603136,-0.718743,0.077313
constraint,0.608478,0.233673,-0.455703,0.20724,1.045777,0.730006,-1.194911,0.951206,-0.383172,-0.390883,0.00309,0.46739,-0.445018,-0.009497,0.799215,0.123386,-1.295215,1.070194,-1.091825,-0.735805,0.874456,0.20891,1.010149,1.0072,-0.791411,0.433481
