word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
definition,1.89222,0.434075,-0.086606,0.928373,0.473271,-0.331075,0.12642,-0.935608,0.272402,0.506264,-0.741406,-0.152326,-0.366617,-1.493676,0.57503,-0.425892,-0.209195,-0.346306,0.478454,-0.032701,0.34738,-0.029119,0.345484,0.407505,0.088926,0.069693,-0.291437,0.041958,-0.47135,0.067984,-0.107488,-0.418047,-0.574497,0.215354,-0.39663,-0.29495,-0.283582,-0.503291,-0.247421,2.169229
product,0.399199,0.598039,-0.290537,0.628601,-0.349494,1.610428,-0.576851,-0.265065,0.863356,2.16341,-0.429486,-0.524362,0.321705,-0.192984,0.286605,-0.419973,-0.12808,0.822549,-0.205785,0.533192,0.189118,-1.066441,0.020862,0.986837,0.692977,-0.746815,-0.228399,-0.514031,-0.142422,0.277258,-0.177063,-0.100429,-0.388334,-0.983139,-0.538651,0.375239,0.463579,-0.32438,-0.573307,2.247036
state,1.074035,0.310053,-1.033115,-0.101835,0.727217,-0.320622,0.596503,0.629132,0.10331,1.942999,-0.497814,-0.097521,-1.177578,-0.400102,-0.655547,-0.065626,-0.041078,-0.175851,0.386975,-0.106751,0.265028,0.206497,0.170315,-0.646992,-0.236843,0.006422,0.027888,-0.124026,0.415314,-0.569836,-0.332116,-0.92964,0.256182,0.453871,-0.59033,0.021236,0.40691,-0.705815,0.79257,-0.090916
sequence,1.563249,0.06958,0.32685,-0.329378,0.3059,-0.116085,-0.942443,-0.16266,-0.149395,0.095556,-0.506835,0.813425,-0.144945,-1.240566,0.03645,-0.240712,-0.54335,0.981411,-0.069282,0.70654,-0.805889,-1.161053,-0.077347,-0.405538,-0.826936,0.911045,0.313819,0.166386,-0.160502,0.116183,-0.007176,-0.027619,-1.660453,0.265647,-0.00491,0.459918,-0.359759,0.141155,-0.348237,1.954329
distribution,0.901163,0.259976,-0.492809,-0.281404,1.173249,1.072932,0.071965,-0.590874,-0.122688,1.055235,0.465155,0.176789,-0.109736,-0.236655,0.69108,-0.342051,-0.244343,-0.271894,0.708814,0.376095,0.427341,-0.945701,0.746374,0.461625,0.060706,0.86794,-0.440445,-0.505585,0.029894,-0.120754,-0.166639,0.043486,-0.185798,-0.459004,-1.427294,1.041144,-0.572859,-0.399291,-1.416863,1.766427
variable,1.169135,0.518359,0.344232,-0.087478,1.033068,0.5834,0.003074,-0.840837,-0.547938,-0.097095,-0.928349,0.112666,-0.115741,-2.112031,0.933067,-0.389177,-0.203137,-0.249394,0.53059,0.181441,-0.444506,-0.934943,0.287895,0.580501,0.177515,0.473604,-0.037832,-0.457701,0.185574,0.943113,0.526131,0.159139,-0.523749,-0.067636,-0.916889,0.208119,-0.749227,-0.468404,-0.732765,2.490462
solution,0.839155,0.211321,-0.393782,0.643448,0.186958,0.439838,-0.036962,-0.218009,0.392237,0.825754,-0.44948,-0.500464,0.143559,-0.912675,0.488114,-0.271454,-0.316242,0.434742,0.149326,0.528682,0.810213,-0.437388,-1.004029,0.569723,0.778438,-0.419199,0.162245,-0.532836,-0.205922,0.398353,0.280051,-0.609641,-0.006254,-0.899697,-0.856871,0.705282,0.492398,-0.678099,0.058296,2.476094
square,0.850739,-0.370205,-0.688853,-1.1801,-0.024532,0.168858,1.07127,-0.643847,0.270606,1.088164,0.221322,0.734823,0.317158,-0.202574,0.389289,0.662361,0.577703,0.794661,-0.15062,-0.139069,-1.785951,0.154802,-0.107718,-0.648131,1.280014,-0.144893,-0.373975,1.430911,-1.095372,-0.141584,-0.160875,-0.42681,-0.260574,0.300623,-0.780056,0.42203,-0.056385,-0.522495,-0.363566,0.360936
map,1.475808,-0.233456,0.04277,0.314624,0.429989,-0.218119,1.294331,-0.683462,0.793854,0.720142,-0.170449,-0.247777,-0.89205,-0.1773,0.63309,-0.075091,-0.330936,0.070608,-0.21101,-0.374442,-0.658359,-0.636412,-0.771729,0.196145,-0.316966,0.861625,0.160344,0.019427,-0.945019,-0.034637,0.48658,-0.592285,-0.645072,-0.167036,-0.097288,1.412999,-0.761353,-0.387951,-0.973711,0.836322
class,0.515006,0.447792,0.009383,0.26805,0.157671,0.903159,0.314409,0.011043,-0.86289,1.230258,-1.72522,-0.222549,0.351977,-0.99809,-0.39567,0.306143,0.742256,0.174547,-0.509141,-0.463849,0.196775,-0.392384,0.403501,-0.097119,0.557439,-0.128918,0.46732,0.090239,0.118208,0.06461,0.058082,-0.357345,-0.682712,1.164661,0.204681,-0.654824,0.143379,0.274131,-0.850794,0.096449
