word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
sum,-0.402965,0.25927,-1.088303,0.993737,1.401625,-0.197388,0.281554,0.996007,1.391333,-0.114498,1.361425,0.018487,0.747359,0.489161,0.329169,-0.49307,0.079919,0.300929,1.409677,-0.419138,-0.298837,0.44999,-0.320082,-0.055404,-0.010223,0.706797,-0.95367,-0.384798,-0.220947,0.896322
plane,-0.659248,0.385777,-0.83499,0.117566,0.954829,0.713996,-0.71216,0.369783,0.046365,1.668354,0.200092,-0.723354,-0.330355,-0.526841,-1.172221,-1.235319,-0.872303,0.795639,0.26881,0.037263,-0.665934,-0.994424,-0.357145,0.960023,0.007276,0.20547,0.844797,-0.806115,0.048137,0.255862
analysis,0.37415,-0.971893,-0.503649,0.499559,-0.033387,-1.14569,-0.105026,0.599525,0.364026,-1.511407,1.6441,-0.434436,-0.445539,0.322728,-0.071956,-1.465956,-1.653715,0.138216,-0.897372,0.26487,-0.840889,-0.621394,-0.165563,0.433555,-0.299137,1.093656,0.081951,-0.287476,-0.406634,0.631055
dimension,-0.428741,0.070456,-1.345695,-0.511698,1.438007,0.181319,-0.168769,1.046089,-0.043359,0.420014,1.645091,0.140272,0.193536,0.63912,-0.923082,-0.819549,-0.505639,0.719093,-0.166788,-0.1611,-0.869492,-0.459531,0.319231,0.474471,-0.239728,1.17528,0.143822,-0.438925,-0.635842,0.225329
curve,-0.298088,-0.408805,-1.861355,0.223315,1.335128,1.005396,-0.390041,-0.024199,0.839806,0.005563,0.809485,0.248775,-0.781429,-0.293279,-1.371403,-1.05612,-0.153814,0.796413,-0.014313,-0.854785,-0.452066,-1.802963,-0.272384,-0.064774,-0.727776,0.951994,-0.02886,-0.047321,-0.610882,0.077072
type,-0.068636,0.225478,-0.273215,-0.562289,0.521215,0.164272,0.134015,0.104071,-0.041507,0.190555,1.644496,0.090268,-1.830537,0.606247,0.360017,-0.914392,-0.469799,1.148453,0.241439,0.693195,-0.505488,-0.954981,-0.022607,1.091838,-0.81263,-0.386864,0.456075,-1.138227,0.263134,0.705399
operator,-0.756868,0.518006,-1.641568,0.504033,0.302266,0.377027,0.11733,0.250383,0.073926,0.101919,-0.081048,-0.41957,-0.743258,-0.002295,0.012311,-1.547922,-0.981352,1.276225,0.274894,0.043222,-0.366264,0.148588,-1.291902,0.255134,0.646557,0.291742,0.347296,-1.793294,1.331064,0.883414
prove,-1.259239,-0.221131,0.374801,0.231314,0.423463,-0.686487,-0.01339,0.240484,1.009952,-0.333607,0.614928,0.121909,-0.258993,-0.228959,-0.456269,-0.312364,-0.642819,-0.172953,1.261595,0.021652,-1.144299,-0.398199,-0.580409,0.544286,0.64619,0.466581,-0.430262,-0.722848,-0.269452,-0.050214
probability,-0.930236,-0.851371,-1.728438,1.657583,1.147864,-0.43764,-0.262194,1.520549,1.404338,-0.844556,1.47984,-0.126592,-0.528452,0.12812,-0.247513,-0.46902,-1.381045,0.186025,0.444802,-0.025446,-0.415199,-0.946692,0.120406,0.952136,0.120098,1.24745,-0.031191,-0.070557,0.25518,0.794189
structure,0.446288,-0.107312,-0.388932,-0.689803,0.589492,0.721297,-0.220716,-0.712253,0.393561,-1.302076,1.964428,-0.573407,-0.9661,0.567777,-1.429956,-0.80166,-0.380069,0.684725,-0.352953,-0.068653,-0.135227,-0.256716,-1.372671,0.240515,-0.657497,-0.155578,0.495963,-0.719737,-1.062003,0.197451
representation,0.230538,0.665447,-1.407135,-0.587226,0.985045,-0.642486,-0.042128,0.441987,0.435523,-1.406658,1.653038,0.545842,0.617796,0.168005,-0.663917,-0.501055,-0.793334,0.281289,0.125156,-0.783683,-0.440719,0.080319,-0.830546,0.645278,0.010448,0.545893,0.882106,-0.230307,0.017179,0.599548
series,0.01981,-0.27919,0.2969,-0.89247,-0.069492,-0.086092,0.007922,0.056524,-1.070695,1.150552,1.399656,0.076838,0.413012,-0.492463,0.361271,-0.729192,-0.099719,0.944428,0.43888,0.23423,-1.115614,-0.320226,0.112418,-0.910226,1.552157,0.58406,-0.025958,0.489438,0.450625,0.495677
prime,-0.317364,0.144392,-0.327716,0.140167,-0.464986,-0.498239,-0.013775,0.149739,-0.67179,0.433412,0.101014,-0.208805,1.507928,0.264632,0.075834,-0.312336,-0.598976,0.335862,1.105139,-1.321519,-0.296737,1.145901,-1.435249,1.127518,0.085967,0.36894,0.149317,-0.071685,-0.181557,0.924074
measure,0.220778,-0.001029,-1.180125,0.308271,0.774902,-0.48899,-0.963974,0.656777,0.921662,0.475433,1.491371,-0.756141,-0.71768,0.844425,0.191764,-0.319943,-0.911226,0.225839,-0.283947,-0.487649,-0.958805,-0.568031,-0.685506,1.097258,-1.183787,0.312832,-0.212457,-0.352367,-0.604766,-0.140744
equal,-0.430972,0.923363,-1.288651,0.162221,1.12978,-0.097766,-0.347409,0.826745,0.837397,-0.082437,1.416513,-0.065815,0.451312,0.878245,0.383453,0.313817,-0.139387,0.601516,0.778876,-0.687317,-0.994933,-0.161873,-0.913023,1.080558,-0.518684,0.675331,-0.214868,0.28655,-0.106214,0.294398
lie,1.030351,0.147577,0.454242,0.010082,1.467601,1.164679,-0.585548,-0.448973,0.443355,0.419022,0.211696,0.092217,-0.441658,0.265145,-1.274809,-0.161573,-0.384021,0.207878,0.510516,-0.562794,-0.592005,-0.013294,-0.622193,0.382774,-0.171221,0.387891,-0.025807,-0.412913,0.067885,0.473324
manifold,-0.955699,-0.218233,-2.359776,-0.123966,1.251628,0.989376,0.517113,1.49025,0.232094,-1.080579,-0.110812,0.319186,-0.046523,0.478981,-2.08104,-0.526236,-0.89486,1.490832,0.652654,-0.103337,-0.472122,-0.326181,0.396684,-0.010709,-0.967343,0.717658,-0.328829,-1.184974,-0.247933,0.204864
degree,-0.305765,0.486446,-0.155664,0.944017,1.036965,-0.15471,-0.302077,-0.071773,0.158115,-1.005055,1.504176,-1.830276,0.774954,0.669998,-0.400325,0.644028,-0.859269,1.129687,-0.912405,0.138776,-0.293169,-0.571276,-0.682864,0.581864,-0.851039,-0.018719,-0.428983,0.563315,0.605753,-0.625507
