word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
definition,-0.165241,0.011932,0.649896,-0.744386,0.13115,0.5635,0.175018,1.304182,-0.076431,0.250748,-0.190573,0.08144,0.715363,-0.130674,0.106277,0.404955,-0.318489,1.423127,-0.19013,-0.028029,-1.570702,0.17972,0.744227,0.333609,-0.190722,-0.67321,-0.337871,-0.413588,0.226018,0.461216,-0.658588,0.859687,-0.20039,0.178477,0.975696,1.072002,-0.701851,0.892955,0.189405,-0.539598,1.079841,1.163824,-0.699368,0.213756,-0.617926,-0.10025
product,-0.466003,0.146667,-1.047818,0.755982,0.263988,0.291328,-0.549654,-0.253743,-0.092636,0.626506,-0.683523,0.475419,-0.090733,0.666069,0.14162,0.177182,0.366426,1.735383,-0.048495,-0.286733,-2.208635,-0.406409,0.501847,-0.565604,-0.903199,-1.313734,-0.44483,-0.300788,-0.326691,-0.340447,-0.52828,-0.277792,-0.216855,0.30654,1.470965,-0.677198,-0.853659,1.012237,0.699227,-0.709967,0.008055,1.237047,-0.163394,-0.153436,0.484374,-0.341691
state,-0.993697,-0.176156,1.252607,-0.448661,-0.170221,0.289021,-0.764501,0.03529,-0.472562,-0.016959,-0.167281,0.99507,-0.459339,-0.335394,0.949296,-0.631367,0.074849,-0.423326,-0.119106,0.287564,-0.555141,-0.200248,0.271463,-0.552296,0.544656,-0.35665,-0.001752,0.14958,0.225936,1.150564,0.177266,0.157076,-0.145337,-0.96071,0.555274,-0.294333,-0.594015,0.375342,0.519302,-0.701183,1.458964,-0.041035,-0.327228,-0.649335,0.343568,0.633949
sequence,0.347747,0.348938,0.387496,0.114101,-0.314001,-0.44013,-0.183098,0.952016,-0.281885,0.220567,-0.647318,0.189967,0.529251,0.463448,0.592808,0.683524,-0.798887,1.982462,-0.233237,0.741093,-2.058155,-0.034825,0.585773,-0.213897,0.142725,-0.390985,0.6553,-0.074942,0.222271,0.251145,-0.629359,0.942711,-0.238595,-0.340282,-1.010242,0.905912,-0.432259,0.118855,-0.614072,-0.203937,-1.033348,0.235867,-0.593269,0.09378,-0.451731,0.708301
distribution,0.360288,0.279345,0.070648,-0.244745,0.279756,0.462803,-0.38768,0.888858,0.093255,-0.225693,-1.403181,-0.089665,0.27888,-0.189799,-0.206164,1.239794,0.364614,0.75384,0.124062,0.217074,-2.385708,0.010077,0.639176,-0.6252,-0.226484,-0.365209,-0.825582,0.161529,-0.696504,0.946435,-0.372907,0.204522,0.294195,0.458795,1.47263,0.233482,-0.821804,0.559058,0.21357,0.140177,-0.127323,-0.745799,-0.458517,0.049559,-0.36552,-1.013007
variable,0.431346,0.175625,-0.363605,-1.190677,0.438191,-0.262007,0.058782,1.055927,0.133567,0.602047,-0.042905,0.09001,0.195443,-0.064835,0.153473,1.632141,-0.753622,1.437062,-0.438199,0.179038,-2.761502,0.919254,0.184875,-0.130726,-0.251831,-0.442736,-0.528348,-0.25234,-0.576799,0.719408,-0.560349,0.848736,0.111419,0.257947,0.347391,1.01883,-0.31919,0.414657,-1.142388,-0.029842,-0.079144,0.423935,-1.043039,0.00921,-0.226043,-1.091948
solution,-0.581416,0.174976,-0.439761,0.209868,0.123656,-0.483169,0.449149,0.59746,-0.278726,0.511626,-0.1894,0.331146,0.71728,0.815135,-0.267972,0.366806,0.248665,1.086076,0.484316,-0.669538,-2.086733,0.578958,-0.036283,-0.323019,-0.448103,-1.032653,-0.637138,-0.978101,0.151337,0.412709,-0.654432,0.304569,-0.58086,0.183526,0.791156,-0.498439,-0.637177,0.916763,0.089149,-0.749897,0.661313,0.655243,-0.322471,-0.205249,0.228718,-0.252747
square,-0.593507,-0.130882,0.42762,-0.056528,-0.808643,-0.81662,-1.7208,0.459006,-0.509713,-1.550202,-0.007458,-0.595988,1.081835,-0.520397,-0.417988,0.495205,0.313439,0.70999,-1.705354,-0.154467,-0.430237,-0.301663,0.208064,-0.241852,-0.111303,0.023107,0.290008,-0.338836,-0.873802,1.123178,-0.096043,0.438269,0.129497,-0.69682,0.564528,-0.904787,0.21327,-0.472598,-0.282664,-0.231972,-0.074835,0.658962,0.261677,0.812727,0.04442,-0.521703
map,-0.591339,0.087612,0.708382,-0.353649,-0.552497,-0.333253,-0.590861,1.192596,0.275578,0.13061,-1.399193,0.086863,0.88739,-0.484606,0.578263,1.153811,0.262753,0.365135,-0.376541,-0.048776,-1.646089,0.045179,-0.368264,-0.567227,0.682295,0.991246,0.474023,0.011621,0.548267,-0.101726,-0.629029,0.621405,-0.169265,-0.252103,0.869962,-0.194829,-0.334691,0.041929,-0.153443,-0.075507,0.104642,0.936965,0.077412,0.93933,-0.585802,0.230019
class,-0.164301,0.191377,-0.099881,0.272607,0.821011,0.684928,-0.663953,0.33467,-0.417986,0.118364,0.697739,0.123625,-0.274582,-0.525232,0.006749,-0.095323,-0.470041,0.394269,-1.582819,0.230719,-0.862453,-0.448378,0.420622,0.116223,0.541564,-0.182029,-0.998661,0.760279,0.53382,-0.021978,0.570626,0.182114,-0.803763,-0.470946,-0.318952,-0.124514,-0.13701,0.405757,-0.423508,-0.645746,0.05871,1.14138,-0.47324,-0.53251,-0.061087,-0.133704
