word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
vertex,-0.300852,-0.30798,-0.181371,-0.99486,-0.634721,-2.207677,-1.25266,0.252932,-1.185739,0.237308,-0.088021,-0.246058,0.213903,-1.115748,-0.033492,0.161197,-0.729047,0.090949,-1.171312,0.794591,-1.075283,0.567527,-0.622856,0.186239,-0.651158,0.747521,-0.057317,-0.036275,-0.454697,-0.113015,0.909013,-0.077687,-0.741539,-0.296049,1.261303,-0.324802,-0.9718,0.415794,-0.603856,-1.041226,0.242585,0.366348,0.766465,-0.348198,-0.686936,-0.573965,-0.824917,-1.157667,-0.712206
term,-0.473208,0.274972,0.271887,0.155043,-0.097753,0.009276,0.099929,-0.643527,0.025012,0.944594,0.558884,0.334708,-0.25882,0.063521,-0.069603,-0.021487,0.165565,-0.316178,-0.286848,-0.34474,-0.117016,0.581687,0.019529,-0.264883,0.263803,0.77778,0.137746,0.775648,-0.407206,-0.036956,0.74289,-0.198232,0.179022,-0.513759,0.262331,-0.112279,-0.015645,0.168965,0.612781,0.209231,0.316495,-0.301416,-0.238157,-0.286112,-0.322445,-0.021936,1.243362,-1.529354,0.739752
line,0.521428,-0.168908,-0.396923,0.223851,-0.465667,-0.140757,-0.435861,-0.111567,-0.367282,1.430679,-0.068329,-0.340283,0.34962,1.029815,0.077924,0.186683,0.852532,-0.116155,0.193449,0.323678,-0.244699,-0.342724,0.181006,0.054635,-1.093954,-0.243524,0.165987,-0.76137,-0.052501,0.703708,0.399047,0.073673,-1.053234,0.115839,0.367282,0.17696,-0.644068,0.053049,-0.352842,0.361354,0.749198,0.245319,-0.233409,-0.093955,0.064842,0.380324,0.370945,-1.408305,0.214977
model,-0.065183,-0.407667,-0.276478,-0.641655,-0.159693,-0.695578,0.34115,0.354676,-0.334201,1.009256,-0.082085,0.315472,-0.223497,0.002426,0.053929,-0.394945,0.205078,-0.598916,-0.400212,-0.191137,-0.549759,0.129531,0.522496,0.37454,0.485856,0.597667,0.50218,0.364429,-0.048187,0.456906,-0.201352,-0.849849,0.367732,-0.033434,-0.589885,0.253897,0.009996,0.384147,-0.336832,0.146455,0.707103,-0.491822,-0.738018,0.69677,1.213053,-1.042292,0.228518,-1.909943,-0.230426
real,-0.359445,-0.309134,-0.2051,-0.363573,-0.052834,-0.115405,0.115087,-0.287514,-0.364799,0.334558,0.220738,0.848729,-0.856783,0.369505,0.108078,-0.65196,0.682378,-0.180108,-0.312403,0.260072,-0.981169,-0.806712,-0.284982,1.022637,0.327183,0.690533,-0.096901,-0.348517,-0.749685,0.547062,0.164211,-0.237968,0.102469,-0.115238,-0.273371,-0.486227,0.386416,-0.051248,0.668073,0.518475,-0.201341,-0.311745,0.179005,-0.551414,0.020138,-0.094527,0.314526,-0.713729,0.291882
property,-0.555307,0.257281,-0.357029,0.289661,-0.738044,-0.417822,0.45879,-0.176067,-0.769915,0.274298,-0.204005,0.820167,-0.158719,0.370105,0.138491,-0.454511,-0.801441,0.016275,0.433076,0.682252,-0.052354,-0.288102,-0.180714,0.93467,0.273325,0.120083,0.45614,0.41064,0.199082,-0.102731,0.348808,-0.193674,0.520552,-0.875989,0.803172,0.44834,-0.591214,-0.147856,0.690475,0.516054,0.322961,0.483853,0.283706,-0.492484,-0.157905,0.578817,1.174371,-2.216953,0.232091
geometry,0.147125,-0.309083,0.309815,-1.091417,-0.471242,-1.315155,-1.103542,1.118507,-0.699182,-0.043488,-0.516201,-0.140413,0.582309,-0.469032,0.437969,-0.036843,0.543066,-0.359619,-0.174448,0.222544,-0.547273,0.444714,-0.094516,0.586239,-0.605536,1.259843,0.406712,1.118853,0.074792,-0.031754,0.712266,0.089363,0.960999,-0.733311,0.125645,-0.325971,-0.793337,1.428265,-0.485129,-0.854626,0.465822,0.422096,0.071042,0.522439,-0.196286,-0.548947,0.078009,-1.730099,-0.846671
complex,-0.49539,-0.278063,0.200304,0.424693,0.052685,-1.036126,0.087389,-0.006,-0.812421,0.142516,-0.346199,0.423728,0.160854,0.230853,-0.297963,-0.436351,0.517864,0.137149,-0.505088,0.66123,0.096928,-0.133948,0.2893,0.718668,-0.516042,0.654088,-0.518368,-0.197266,0.0463,0.429584,0.7482,-0.117181,1.092593,-0.107236,0.742358,0.907692,-0.767179,0.394252,0.488323,-0.193382,0.523758,0.068878,0.056646,0.153656,0.772561,0.62775,0.77996,-1.644069,-0.375931
linear,-0.398102,0.077433,0.528121,-1.717936,-0.691138,-2.103607,-0.50173,-0.206255,0.058925,-0.006468,-0.203857,-0.000646,0.734724,-0.531006,-0.018769,-1.078232,0.477544,-0.521664,0.236202,1.068939,-0.471051,0.250899,0.449362,0.647414,-0.440944,0.960581,0.506248,0.868865,0.152495,0.649355,0.029419,-0.049697,-0.551424,0.585009,-0.035796,0.168839,-1.247224,0.717999,-1.06466,-0.919052,0.521145,-0.243776,0.050899,0.195679,-0.695729,0.093787,0.031317,-2.454134,-0.257057
polynomial,-1.426732,-0.570342,0.825991,-0.778917,-0.888807,-1.862311,-0.764303,0.288522,-1.825592,-0.044233,-0.18206,-0.68835,0.092709,-1.917756,1.09063,-0.037908,-1.026117,-0.300257,-0.451618,-0.198089,-1.422961,0.312962,-0.335831,0.750302,0.270789,1.499588,1.417616,0.467983,-0.622293,0.45892,1.005901,-0.240575,0.413831,-0.195591,0.713518,-1.233244,-1.536364,0.262012,-0.430321,-1.404345,-0.119413,-0.6461,0.931399,0.218141,-0.125324,0.12189,-0.950353,-0.519926,0.519773
