word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
method,-0.590696,-0.289958,0.019133,0.365896,0.338311,-0.665859,0.70341,0.057402,-0.627907,0.098056,0.074539,-0.264933,2.358744,2.017964,-0.6769,0.481616,0.762276,0.084824,0.349949,-0.645023,0.594381,-0.369046,-0.038686,0.831901,-0.137902,-0.353514,0.504386,0.515251,0.723843,-1.126299,0.232053
finite,-1.896648,-1.088542,0.188307,-0.078242,0.410056,-1.41686,0.696425,0.734124,-0.024998,0.49559,-0.532869,-0.902482,0.439058,2.063186,-0.292574,0.243739,1.743536,0.392056,0.701728,-0.405838,0.447325,-0.469686,-0.049389,0.75171,0.480063,1.961722,2.124046,0.365767,-0.344608,-0.653631,0.497774
result,-0.494324,-0.328842,0.022396,-0.092051,0.075451,-0.774765,0.74114,-0.126838,0.745876,0.587796,0.006213,-0.266202,2.436919,-0.19821,0.127643,0.535131,-0.516838,0.482881,0.707294,-0.89137,-0.044292,-0.919745,0.048881,0.668977,-0.154196,0.173009,-0.3321,0.661473,0.491093,0.597499,0.806175
vertex,-1.821558,-0.797109,0.080397,-1.015877,-0.596096,0.161194,-0.01559,1.521433,0.949761,1.477489,-0.068786,-2.164765,0.0592,1.083713,-0.35301,0.147015,0.980347,0.339617,0.449095,0.696421,-0.184748,-0.053966,0.660456,1.004872,0.972679,1.486244,2.209242,0.015098,0.268307,0.010681,0.263
term,-0.518027,-0.404709,-0.487373,0.476843,0.084247,-0.669069,0.331932,-0.595714,0.790028,0.206264,-0.081954,0.159853,2.226724,0.50245,-0.237852,0.147909,0.177651,-0.471901,0.544675,-0.247241,0.02724,-0.075037,-0.768036,-0.134172,-0.239586,0.340804,0.603182,0.222438,0.30933,-0.209621,0.737668
line,0.51308,-0.824673,0.081856,-1.065168,-0.0071,-0.034489,0.330191,0.271238,-0.536376,0.826604,-0.110426,0.060474,1.236727,-0.729446,-0.004293,-0.916276,0.113875,0.627516,0.807337,0.017176,-0.048506,0.33697,0.19094,0.124465,0.185959,-0.039068,1.182768,0.770838,-0.211152,0.410738,1.581075
model,-0.071941,-0.605173,0.702406,0.139114,-0.071654,0.271059,-0.007774,-0.970386,-0.72581,0.478491,-1.129543,-0.172469,1.735464,0.755073,-0.659641,1.118394,0.732015,0.404875,0.136635,-0.358579,-0.3125,-0.115069,0.629366,0.099595,-0.12228,0.135491,1.460555,-0.197412,-0.442537,-0.478467,0.711875
real,-0.519338,0.122524,0.275627,0.487436,0.294015,0.159152,-0.003557,-0.257644,0.653259,0.679504,-0.924473,0.090507,1.385275,0.697146,-0.023084,-0.207657,1.194731,0.026087,0.133121,-0.21547,0.070247,-1.063992,0.091239,-0.14708,0.235248,-0.047195,0.070778,0.6308,-1.255142,0.293997,0.664633
property,-0.883107,-0.594938,-0.693263,-0.367879,1.129445,-0.269807,0.632107,-0.14257,-0.111101,-0.090741,-0.478852,-0.33917,1.993755,0.357824,-1.480315,-0.142753,0.826971,-0.733082,0.280598,0.968163,-0.350388,-0.530516,-0.286205,0.106802,-0.01017,0.734124,0.435378,0.585975,-0.284938,-0.022516,0.901726
geometry,-1.390017,-1.029853,0.240378,-0.518457,0.518827,-0.407028,0.233009,-0.306497,-0.852838,0.945878,-0.211529,-1.417407,0.318515,2.03177,-0.512266,0.68554,2.149184,1.215959,-0.133326,0.048997,0.068075,-0.02212,-0.439143,1.255706,-0.610761,0.828844,1.360366,-0.049235,0.914883,-0.428283,0.319542
complex,-0.756906,-1.758132,-0.442752,-0.274845,0.135958,0.576298,0.127085,0.644624,-0.744053,0.377289,-0.076902,-0.35449,1.83937,0.777902,-0.373834,0.095383,0.76515,0.671092,0.098241,0.597822,-0.030593,-0.501653,-0.690274,0.146369,0.296028,0.104421,0.645057,0.799106,-0.30849,0.079959,0.304536
linear,-0.781422,-0.846439,0.931129,-0.911896,-0.324173,-0.304915,0.704391,-0.482471,0.243442,0.907374,0.013632,-1.684871,0.860229,1.094792,-0.727789,0.533885,0.814763,0.320886,1.403766,0.329791,0.042606,-0.497976,0.300743,1.074827,-0.279667,-0.17197,2.815698,0.882734,0.31871,-0.640377,0.053222
polynomial,-2.593682,-0.818233,-0.091373,0.542104,0.649273,-1.415153,0.624679,0.886118,0.490334,1.185331,-0.431778,-1.029567,-0.645214,2.047767,-1.252957,0.061055,1.409432,-0.207843,1.470187,-0.414329,0.980338,-1.128678,0.040092,0.947004,0.355469,1.428344,2.14728,-0.45249,-0.3087,-0.489525,0.39663
algorithm,-0.963624,-0.490975,0.207512,0.58042,0.39584,-1.348929,0.505689,0.803462,-0.124865,1.364596,0.58139,-0.256673,0.826861,1.903039,-0.968676,0.544134,1.362388,-0.193145,1.188578,-1.054727,0.692337,-0.244645,1.032895,1.862244,0.980584,-0.280216,1.403488,0.291602,0.147769,-1.671388,0.120968
mathematician,-1.739926,0.03321,0.855506,1.015456,0.891,0.388925,0.021019,-1.551977,0.04212,0.600159,0.251368,-0.674857,-1.468537,0.551736,-0.726581,1.534719,1.273263,0.361265,0.603803,0.175207,0.81698,-0.231439,-1.245859,0.215425,0.277829,-0.710051,-0.396431,-1.767086,0.482741,-1.574862,1.47629
definition,-0.732432,-0.419785,-0.174963,0.537885,0.17399,-1.463396,0.753603,-0.418748,0.445833,0.185943,-0.793279,-0.659905,1.821116,1.060869,-0.060351,0.304219,1.252258,-0.076076,0.269415,-0.325533,-0.395671,0.052261,-0.216058,0.00026,0.448717,0.640058,1.688909,0.595741,0.363902,-0.742385,0.125409
product,0.000244,-0.000839,-0.617926,0.526053,0.369952,0.681307,0.866256,-0.254548,-0.749904,-0.130297,-0.090347,0.477663,2.461563,1.443282,-1.113394,0.290815,0.367384,-0.273742,-0.05309,-0.06881,-0.780476,-1.151522,1.45026,-0.402695,-0.349935,0.589725,1.032876,1.161119,-0.481974,-0.612662,0.489857
state,-0.779941,-0.611271,0.260906,0.378433,0.263775,-0.211268,-0.260586,-0.077686,1.017996,0.069101,0.054121,0.584813,1.787621,-1.186158,-0.361968,0.150751,0.241949,-0.584411,-0.361469,0.406349,-0.01606,0.644092,-0.763546,0.119902,-0.211959,0.216769,-0.009201,1.046218,0.015535,-0.141839,1.205164
sequence,0.013029,-0.856716,-0.015477,0.654137,-0.497925,-0.26042,0.253154,0.732443,0.376498,0.729096,0.02937,-1.276926,1.53818,1.17086,-0.556395,0.408951,0.462227,1.034887,0.330908,-0.697841,1.271684,-0.826341,-0.38519,0.611139,1.445974,0.516958,1.761715,0.453698,-0.018524,-0.016409,-0.055784
distribution,-0.417796,0.32781,-0.682823,-0.030582,0.064209,-0.23954,0.547218,-0.387278,-0.216395,0.335565,0.405602,-0.948499,1.78917,-0.205478,-0.57953,0.366117,-0.031148,-0.715367,0.864521,-1.028189,-0.881712,-0.763751,-0.122087,0.212203,-0.296102,0.685701,2.028389,1.224384,-0.440635,-0.89844,-0.131212
variable,-0.720376,-0.246376,-0.024551,0.26008,-0.057185,-0.864983,1.009968,0.185239,-0.273994,0.045029,-1.062853,-1.361952,1.666016,1.352724,-0.357062,0.525875,0.318542,-0.287204,1.354735,-1.238287,0.434769,-0.11392,0.428619,0.633452,-0.061925,0.828337,2.399221,0.574235,-0.029826,-0.566088,-0.047099
solution,-0.609629,-0.066643,0.167132,-0.202717,0.213344,-0.73893,1.041937,-0.062836,-0.265919,0.206616,-0.151773,0.189198,2.017772,1.923276,-0.635261,0.681574,0.909739,-0.349869,0.579464,0.36087,-0.212966,-0.642631,0.501719,0.328754,-0.621212,0.446448,0.577769,1.263146,-0.434722,-0.539084,0.287686
square,-0.699552,-0.47903,0.335074,-0.800253,0.522364,0.846815,-0.303722,0.164545,0.198868,0.084239,-0.035732,-1.209886,0.522962,-0.952625,-0.670881,-1.122505,0.896792,0.938216,0.379896,1.148989,-0.857539,0.157106,0.382671,0.45291,-0.115189,0.026411,1.424749,0.353058,0.177933,0.611601,1.290513
map,-0.332382,-0.49356,-0.555364,-0.098609,0.436685,-1.064246,0.428658,0.193596,-1.067722,0.521101,-0.14491,-1.666907,1.009504,-0.447759,-0.161359,-0.486779,0.962806,-0.125791,0.155154,0.302756,-0.224357,-0.226149,-0.642102,0.65091,0.964974,-0.833987,1.271859,1.019603,-0.624351,-0.773696,0.733586
class,-0.561028,-0.783694,0.492008,0.325199,-0.280144,0.35704,-0.080803,0.046371,-0.505417,-0.319443,-1.554355,0.792015,1.184341,-0.679722,0.127603,0.364993,0.051184,-0.083393,0.171131,-0.409742,0.171618,-0.219241,0.06132,-0.118912,0.072007,0.724174,1.232102,-0.386323,0.257623,-0.185694,1.358089
integer,-1.800746,-0.657526,0.549192,0.907164,-0.227655,-1.021823,1.195496,1.17683,0.808362,0.898518,-0.343154,-1.149434,-0.169369,1.770529,-1.217931,-0.634837,1.121955,0.117344,1.247014,-0.00304,0.695333,-0.674141,0.483456,0.951137,0.547948,1.179846,2.617991,0.497982,0.409924,-0.72907,0.810823
mean,-0.230577,0.054259,-0.07188,0.573472,-0.14952,-0.090209,0.474189,-0.012958,0.176189,-0.144553,-0.557847,0.007991,1.992244,0.751933,0.419887,-1.222106,-0.154462,-0.010448,1.360121,-0.074189,-0.061423,0.028189,-0.691828,0.095472,0.235714,0.680002,0.762248,0.628913,0.17051,-0.099646,0.266419
proof,-0.732628,0.651303,0.088221,0.291641,0.447241,-1.085929,0.607242,0.130316,0.410175,-0.025985,-0.528001,-0.710169,1.208524,1.369943,-0.656281,-0.483794,1.30411,0.524174,-0.168333,-0.163994,0.229324,-0.10474,0.216063,0.761434,0.262063,1.085476,0.12778,0.058248,0.417908,-0.419449,0.379163
three,0.205982,-0.225079,-0.049831,0.307722,0.093832,0.684514,-0.407542,0.335087,0.098108,0.355178,-0.433344,-0.220791,1.610929,-0.813455,0.387429,-0.298105,-0.227797,0.736377,0.249901,0.027966,0.430102,-0.293121,-0.238404,0.481675,0.01033,0.429692,0.374445,0.161813,0.44143,0.54021,1.37247
dimensional,-1.551326,-0.584961,0.320277,-0.651767,0.058839,-0.277374,0.16797,-0.180119,-0.614097,0.878207,-0.146148,-1.614763,1.395979,2.30112,0.009436,0.331363,1.871651,1.031934,0.16572,0.334845,0.582089,-0.463192,0.067019,1.136272,0.270682,0.73321,1.809494,0.376764,-0.286146,-0.023939,0.075093
zero,-0.492303,0.104821,0.827843,0.093431,-0.080969,-0.575324,0.499015,-0.122098,0.419544,0.344419,-0.368636,-0.768539,1.167359,1.178507,-0.151552,0.164975,0.526876,0.361239,0.536235,-0.323438,0.306767,-0.248204,0.634568,0.506216,0.561757,1.093647,1.278148,0.840615,-0.863239,0.892938,0.554223
algebraic,-2.290147,-1.382785,0.244177,0.277308,0.771385,-0.869633,0.216733,-0.089271,-0.246307,1.021715,-0.637339,-0.783798,-0.493337,2.344359,-0.69315,0.345941,2.220897,0.699962,0.154572,-0.635684,0.032547,-0.694034,-0.662563,0.577353,0.368711,1.234339,1.545537,-0.368775,0.367817,-1.044538,0.544766
