word,1,2,3,4,5
binary,-0.463499,1.075103,-0.724206,-2.205372,0.812699
closed,0.829682,0.399481,-0.240176,-2.140759,-0.177977
tangent,-1.095063,0.792383,-0.269582,-2.30761,-0.809516
diagram,-0.387444,0.883866,-0.477628,-1.950808,0.201627
divide,2.031278,-0.294711,-0.362993,-1.083163,-0.760864
functional,0.705868,1.115455,-1.459849,-2.133897,0.770052
abelian,-1.383212,1.304226,-1.208964,-2.289542,-0.441392
odd,0.390276,1.278355,0.512376,-0.518851,0.30174
action,2.048308,1.274501,-0.490585,-0.128854,0.732581
tiling,-2.165921,0.79897,0.238462,-2.334045,-1.391868
ratio,0.511248,-0.055325,-0.426073,-3.049233,0.570057
program,1.997329,0.457576,-0.410448,-0.314705,2.676059
quadratic,-1.168227,1.456362,-1.630058,-2.250852,0.01579
cube,-0.727128,1.170848,0.890638,-1.495649,0.101468
cycle,1.096086,0.565671,-0.140957,-1.401121,0.316931
figure,1.489435,0.876559,0.136932,0.145528,-0.1542
argument,0.987129,2.352894,-1.536912,0.068437,0.164715
Riemann,-1.551931,1.015386,-1.764464,-1.058542,-0.678053
Euler,-1.431786,0.748795,-1.420791,-1.133358,-1.10131
calculate,0.488493,0.869239,-0.921035,-2.229825,0.76325
shape,1.452188,1.438213,1.029653,-2.380025,-1.24886
formal,1.734373,0.793179,-1.623215,-0.309221,0.165845
derive,1.319707,0.914603,-0.712986,-1.270961,-0.891245
statistical,0.41265,-0.353132,-1.245338,-0.754917,1.096107
network,1.738204,0.307374,-0.329308,-0.97121,2.343513
estimate,1.885836,-0.694795,-0.663183,-1.765668,0.44358
norm,0.275564,1.502373,-0.916364,-0.268148,0.917688
polygon,-1.15646,0.942653,0.291697,-1.857497,-0.487522
permutation,-1.154547,0.840684,-0.676016,-2.451381,-0.243209
world,2.39286,0.199555,0.506273,0.525447,1.148361
maximum,1.523541,-0.185213,0.242058,-2.960329,0.808879
equivalence,-0.768173,1.380535,-1.871485,-1.937844,0.120206
parallel,1.117134,0.421629,0.090428,-1.652132,0.044366
numerical,-0.060496,0.984473,-1.686701,-1.780452,0.844141
orthogonal,-0.964061,1.303667,-0.916282,-2.60636,-0.261049
isomorphic,-1.235761,1.067065,-0.958423,-2.557682,-0.402521
connection,1.695944,0.488955,-0.346178,-0.689396,0.287096
locally,1.269207,0.059538,0.075662,-1.508499,-0.644629
existence,1.682854,1.123195,-1.076548,-0.443975,-0.436826
complexity,0.418268,1.921042,-1.510533,-1.524124,0.948087
isomorphism,-1.198677,1.351344,-1.317904,-2.1979,-0.576732
commutative,-1.579263,1.247715,-1.684716,-1.877323,-0.102452
quotient,-1.097678,0.971503,-1.390617,-2.196446,0.049646
half,2.054875,0.23346,1.307339,-0.419554,-0.115368
decomposition,-0.717857,1.285444,-1.253256,-2.284477,-0.330046
