word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
term,-0.850045,0.457047,-0.260548,0.328316,0.104313,-0.008583,0.228595,0.360546,-0.708421,-0.376533,0.861867,-0.059758,-0.665872,-0.484182,0.348153,0.332359,0.440404,0.005025,-1.135675,-1.185619,-0.211633,0.533052,0.104274,0.260122,0.204979,-0.220994,-0.330003,-0.940855,0.465053,0.8422,0.51825,0.039334,-0.125878,-0.094426,-0.270395,0.379651,-0.221828,0.380514,-0.273652,-0.689795,0.04744,0.412551,0.043003,0.331531
line,0.046832,0.178911,-0.85853,0.304992,-0.032549,-0.230696,0.114883,-0.4118,0.555426,0.315734,0.514214,-0.437805,-0.543566,0.886258,1.092729,0.39907,0.425492,-1.580991,-0.6592,0.191614,0.357643,-0.471009,-0.393487,-0.212857,-0.213458,-0.20209,0.057243,-0.464882,0.434294,0.661274,0.426932,-0.755002,0.174258,0.01055,0.017563,-0.889985,-0.118801,0.218261,0.285338,-0.414671,0.823558,0.595889,-0.779872,0.644413
model,-0.147021,0.300254,-0.00506,0.39227,-0.160403,0.848219,-0.369222,-0.577088,0.215457,-0.556514,1.337887,-0.277493,0.217603,-0.245493,-0.063281,0.863507,-0.576928,-0.614833,-1.081578,-0.683442,0.306168,0.423845,0.694319,0.053337,-0.293852,0.044313,0.574543,-0.823793,-0.148964,0.052257,-0.199529,-0.750823,-0.006948,-0.28008,-0.251376,0.881623,-0.024453,0.64732,-0.040243,0.213749,0.228605,1.732037,-0.918657,0.033494
real,-0.089766,0.095871,-0.270256,-0.174528,0.233112,-0.174578,0.347855,-0.554305,-0.484177,-0.358842,0.142145,0.799615,0.22958,-0.171213,-0.201765,0.115729,0.023925,-0.313934,-0.963328,-1.372783,0.583322,-0.190772,0.147467,0.733741,-0.098026,-0.339781,-0.035861,0.2511,-0.144986,1.194155,0.810364,0.417956,0.741681,0.031329,-0.813805,-0.061188,0.32331,0.072318,-0.066821,0.372095,0.537513,0.844936,-0.793682,0.061517
property,0.09366,0.261566,-0.781057,-0.230012,0.073682,-0.24897,0.172818,-0.390853,-0.783651,0.086416,1.549624,0.667056,0.495856,-0.423407,1.11867,0.139083,0.34136,-0.56648,-1.192138,-0.369733,0.126768,0.681506,0.450154,0.169717,-0.523023,-0.350037,0.149978,-1.475632,0.035434,1.529046,1.295457,0.678636,0.191824,0.105917,0.063361,0.485446,0.324738,-0.426258,1.048742,-0.376844,-0.266754,0.308054,0.044434,0.126375
geometry,1.420888,0.217774,-0.912268,-0.514572,0.484613,0.504814,-0.423758,-0.695925,-0.483983,-0.465406,1.989862,0.148664,-0.339091,-0.193036,0.941522,1.179888,-1.087504,-0.085167,-0.655129,-0.648479,-0.363949,0.654141,0.960386,1.122563,0.78148,-0.318755,-0.39567,-1.472419,-0.595146,-0.886984,-0.362904,0.428898,-0.581998,0.02475,0.861411,-0.62873,-0.065844,0.122031,-0.856994,0.809497,0.828304,0.714125,-0.916686,0.524949
complex,-0.016546,-0.347229,-0.573317,-0.328739,-0.173638,0.487055,0.516664,-0.496277,-0.695206,0.478759,1.212979,0.278572,-0.107768,0.540138,1.301579,0.4998,0.092926,-0.627716,-1.270553,-0.83619,-0.371731,0.083661,0.912393,0.47171,0.018252,0.719219,0.037461,-0.698912,-0.217632,0.721264,1.025486,-0.303052,-0.068569,0.341822,0.346708,0.054426,-0.759766,-0.198735,0.413884,0.864941,0.372997,0.694345,-0.085385,0.482909
linear,0.785408,-0.457867,-0.753326,0.257809,0.131351,0.035971,0.332382,-0.174445,-0.269328,0.856315,2.874416,0.524346,-0.332409,-0.279195,-0.101008,1.384641,0.051399,-1.258986,-0.958429,-1.372755,0.068552,0.642029,-0.267792,0.657796,0.053544,-0.519009,0.09807,-1.185403,-0.034116,-1.266248,-0.437848,0.617338,-0.20389,-0.07268,0.404447,-0.937331,0.025546,0.39611,-0.160803,0.744423,0.91715,1.117877,-0.446779,1.31682
polynomial,0.984176,0.313645,-0.836294,-0.320135,-0.382504,0.070806,-0.313124,-0.786945,-2.362536,0.075914,2.344294,0.886754,-0.333068,-0.978233,0.117568,1.064713,0.874847,0.673114,-1.0237,-0.478739,-0.042983,0.806481,-0.383742,1.384178,0.240676,0.600999,-1.049578,-1.039006,-1.821922,-0.957761,-0.163413,0.182542,0.857464,0.273376,0.966969,-0.554558,2.081776,-0.068278,-1.39297,1.291722,0.819443,1.238386,-0.286695,0.60072
algorithm,0.572315,0.341692,-0.657041,-0.657583,0.066782,1.110533,0.282419,-0.203566,-0.748372,0.687696,2.584598,0.274997,0.046031,-0.584042,0.59553,1.297597,0.222227,0.692327,-0.608789,-0.610624,0.982252,0.135064,-0.535147,0.235438,-0.401919,-0.020037,-1.301274,-0.97035,0.016087,-1.113494,0.240634,0.211884,0.832962,0.424412,0.254158,0.381291,0.5572,0.223824,-2.305448,0.939408,1.142056,1.668207,-0.087846,-0.128035
mathematician,0.9304,0.446443,-0.537568,-0.899299,-0.097099,-0.049279,-1.33695,0.427447,0.106808,0.219244,0.430993,0.67191,0.210091,-0.630782,-1.281827,0.03911,-1.950555,1.710617,-0.080226,-0.437269,-0.172623,1.026107,0.764646,-0.77416,1.339809,-0.686287,-0.495746,-0.91631,-0.997744,0.995915,-0.471913,1.018819,0.547513,0.087776,1.662385,0.172164,0.492887,1.241653,-1.395424,0.524669,1.171198,0.254595,-0.889264,0.795296
definition,-0.500044,0.774858,-0.009919,-0.027379,-0.231012,-0.042725,0.426748,0.131011,-0.713846,-0.635505,1.822438,-0.432092,-0.726325,-1.015518,0.479156,0.343056,-0.014201,-0.44368,-1.596606,-1.166788,0.648303,0.437557,0.219029,0.944751,0.298054,-0.611346,-0.0826,-1.312824,0.240172,-0.414833,0.364721,-0.049846,0.113147,0.04917,-0.087683,0.213434,0.166308,0.198897,-0.363329,0.298523,0.65781,0.379802,-0.405642,-0.105492
product,-0.307352,0.383855,0.274717,0.02153,-0.046069,0.934596,-0.234257,-0.514649,-0.244263,-0.478644,1.077684,0.025984,0.147087,-0.052127,1.253849,1.270499,0.572914,-1.126401,-0.951282,-1.271025,0.594095,0.007974,0.357271,-0.300435,-0.775829,-0.277493,0.986886,-1.220066,-1.442373,0.62569,0.792942,0.768358,0.413367,-0.707274,-0.91743,1.061538,0.018906,-0.489357,-0.011552,-0.119809,0.519364,0.96502,0.395436,-0.584728
state,-0.201568,1.037135,-0.276253,-0.812847,-0.011225,-0.501558,0.435732,-0.328603,-0.212401,-0.587718,0.55645,-0.142642,-0.385224,-0.101593,-0.14401,-0.421498,0.322773,-0.637772,-0.875093,-0.418388,-0.362648,0.493725,-0.355373,-0.61072,0.178715,0.022379,-0.64944,-0.333582,1.292461,1.583469,0.95606,0.191295,0.53145,-0.047819,0.150812,0.463848,-0.972675,0.289501,-0.109934,-0.413739,-0.368666,0.09866,0.568629,0.304181
sequence,-0.0233,-0.591995,-0.177841,-0.672297,-0.103663,0.21952,0.429872,0.662931,-0.737424,0.332709,1.271046,-0.180944,0.039911,0.496165,0.691185,1.151866,0.630201,-0.47881,-0.666091,-1.510086,0.021165,-0.173035,-0.12357,1.184985,0.376789,0.706663,-0.833335,-0.253201,-0.059531,-0.611457,0.599869,-0.820795,-0.317489,0.820098,0.226489,0.976589,0.628944,0.164062,-0.356039,0.789835,0.571033,1.206421,-0.810537,0.835172
distribution,0.02214,-0.027975,-0.272328,0.247037,-0.243152,0.670101,1.26747,-0.471652,-0.521724,0.021244,1.184849,-0.714839,-0.031985,-0.249752,0.262068,0.92903,1.371228,-1.102283,-0.776175,-1.643355,0.693285,0.41753,-0.237335,0.321066,0.029664,-0.193759,-0.326091,-1.656918,-0.449089,-0.047816,-0.676298,1.188427,0.430889,-0.349977,-0.291911,-0.291988,0.416746,0.803726,0.464064,-0.291765,0.446396,0.563285,0.715793,0.204494
