word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
square,0.339557,-0.115109,0.865068,0.541008,0.248725,-1.122634,-0.230529,0.98036,0.114678,-0.24672,0.351234,0.976646,1.263557,0.334449,1.04066,-0.299472,0.768332,-0.28238,0.05144,0.278573,1.317964,-1.439399,-0.698867,0.588346,0.801762
map,-0.19215,-0.293588,0.96411,-1.129462,0.045293,-1.738929,-0.090918,-1.342098,-0.0893,-1.141379,-0.251517,0.493434,0.460722,0.262709,0.694114,-0.573865,0.536109,-0.373867,0.943918,-0.77062,0.338172,-0.525946,-0.257622,0.319044,-0.074178
class,1.475931,0.372302,0.957258,0.7431,0.188634,-0.055351,0.131557,-0.667265,0.126305,-0.383718,0.4269,0.781222,0.253124,-1.179744,-0.997856,0.065304,-0.936415,-0.831858,-0.326458,0.129971,0.3385,-0.341957,-0.464538,0.306711,-0.139777
integer,-1.551106,-0.439886,0.245243,-0.000631,0.17665,-0.163567,-0.349134,-1.39743,0.277665,0.370435,-1.503384,2.262601,-0.154588,-1.532448,-0.085515,-1.214932,0.686775,-0.091107,0.523955,1.006666,-0.363091,-1.320885,-1.281831,1.572535,-0.277604
mean,0.079825,0.66458,-0.162769,-0.127667,0.065628,-1.218567,0.154865,-0.407745,1.544708,-0.046698,0.579074,0.66269,0.128635,-0.324615,-0.360446,-0.389658,-0.632666,-0.384808,1.118605,0.821908,-0.746221,-0.592404,-0.696613,0.190941,0.524545
proof,-0.596483,-0.765649,0.198067,-0.286879,-0.155209,-0.413843,0.387173,0.02332,1.223554,0.380652,-0.798976,0.297773,0.172627,-0.189019,-0.718775,-0.07016,0.034007,-0.339224,-0.096118,-0.201162,-1.44401,-0.924997,-0.819354,0.180793,0.518448
three,0.96378,0.28454,0.87216,0.47135,0.071361,-0.841448,-0.107593,-0.332323,1.13797,-0.023951,1.190188,0.569857,0.400377,-0.239641,0.131839,0.548428,-0.092976,-0.268413,-0.176574,0.235954,0.13664,-0.773294,-0.269727,0.060838,-0.143681
dimensional,0.011303,-0.8033,0.015488,-0.738901,-0.996626,-0.228849,-0.836775,-0.582004,2.3892,-0.298151,-1.857036,0.737242,-0.009177,-1.157381,0.666582,-0.452652,0.332149,-0.320453,1.143517,-0.52802,-0.053781,-0.458153,-0.811607,1.379882,0.175396
zero,-0.569756,0.206101,-0.02821,-0.387989,-0.137596,-0.405071,-0.336362,-1.098823,1.490682,0.109664,-0.406251,0.015544,-0.201671,-0.970915,-0.808168,-0.154093,0.210545,0.647609,0.440469,0.389555,0.105736,-1.413732,-0.018591,1.149606,0.189449
algebraic,-0.401109,-1.371214,0.052113,-0.257431,-0.769173,1.591479,-1.163452,-0.572017,0.367393,-0.683376,-2.062293,2.033278,-0.228794,-0.999045,0.382807,-0.89956,0.059991,-0.679135,0.847319,-0.176329,-0.335466,0.387593,-1.129075,1.134783,0.171927
formula,0.322215,-0.075766,0.205188,-0.666415,-0.910597,0.952211,-0.814766,-0.159526,1.429916,0.299346,0.243749,1.332635,-0.689174,-0.471279,-1.419958,-0.954439,-0.395577,0.007566,-0.140852,0.397742,0.14711,-0.929893,-0.09744,0.74116,-1.087131
ring,0.049366,0.413065,0.171641,-0.237408,-0.317632,-0.597881,-0.386334,-0.531253,1.915773,0.532503,0.174334,-0.020826,0.134107,-0.37981,1.135558,0.541028,-0.169725,0.080484,0.157839,0.594369,0.036862,-0.492905,-0.527939,0.702515,-0.568771
edge,-0.071369,0.429529,0.485181,-0.056469,0.24171,-1.116228,-0.393177,-0.271554,1.965729,0.217432,-0.103682,0.750385,0.176579,0.233914,1.371014,0.090494,-0.489788,-0.106126,0.49148,-0.422764,1.445865,-0.512566,-0.229834,0.372508,0.743284
sum,-0.756234,-0.268938,-0.465898,0.355526,-0.209881,-0.218856,0.137812,-0.163807,0.817751,0.015579,0.087813,1.230794,0.06539,-0.461016,-0.841993,-1.210464,0.421647,-0.254453,-0.300112,1.040163,-1.013182,-1.728751,-0.078022,0.441052,0.268359
plane,0.711592,-0.370912,0.46612,0.416656,-0.187791,-1.388443,-0.169596,-1.110731,1.046936,0.696449,-0.654988,-0.919917,-0.341409,-0.915193,0.706115,0.195492,0.151085,0.046236,0.546197,-0.236205,0.686735,-0.924374,-0.076211,0.899036,0.657181
analysis,0.182052,-0.034556,0.589433,-0.656617,-0.454864,0.09798,0.093094,-0.805088,1.535568,-1.63,-1.823303,0.778669,-0.5063,0.093689,-0.861086,-0.209842,-0.140801,-0.407747,1.181834,-1.143429,-1.118026,-0.733187,0.071922,0.586429,0.469968
dimension,-0.017062,-0.25871,0.312644,-0.428385,-0.723527,-0.49135,-0.309957,0.153884,1.595882,-0.115809,-0.822844,0.790111,0.286162,-0.904618,-0.099493,-0.284155,-0.0443,-0.093519,0.908956,-0.371504,-0.029971,-0.772833,-0.38477,1.244022,1.023246
curve,-0.019557,-0.720242,0.640591,0.056553,0.647462,-0.545133,-0.040822,-0.476443,1.401583,0.217054,-1.164744,1.314617,-0.549822,-0.197811,0.958531,-0.742149,-0.3526,0.037765,0.937487,0.095115,1.442933,-1.15797,0.103368,1.158982,0.730283
type,1.061696,0.977377,1.040739,-0.397214,-0.304378,-1.386077,0.386512,-0.777548,1.146512,0.04964,-1.267579,0.350015,0.043212,-0.561066,-0.671779,-0.561776,-0.965635,-0.854852,0.568877,0.189459,0.181176,-0.551911,-1.202963,0.559655,-0.455863
operator,-0.208898,-0.171541,-0.009717,0.297467,-0.339324,-0.525599,-0.460674,-2.37433,0.205694,-0.405099,-0.510045,-0.714898,0.144444,-0.870999,-0.530387,-0.819915,-0.454754,-0.624086,-0.160852,-0.075937,0.7516,-1.301552,-0.648257,-0.10194,-0.011371
prove,0.330201,-0.933613,0.08283,0.359121,-0.18021,-0.59841,0.472817,-0.414673,1.74622,0.393383,0.549009,0.041806,-0.594357,-0.315801,-1.219819,-0.399024,0.029369,-0.101862,0.278894,-0.120896,-0.807793,-0.224145,0.296961,-0.371155,0.55189
probability,-0.67904,-0.968052,0.025562,0.339349,0.039175,0.309532,0.34066,-1.647647,1.379177,-0.128683,-1.566634,1.41178,-0.51343,0.086547,-1.333358,-0.628865,0.368209,0.197779,1.191238,0.247256,-0.8587,-0.782754,-0.119852,1.608281,0.390131
