word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
closed,-0.297868,1.09415,0.433466,-0.194138,0.152089,1.545695,2.850796,-0.167943,0.909522,0.800315,-0.171854,-0.596015,0.572587,1.571658,-0.017813,-0.296344,1.127835,1.374529,-0.587611,-0.206963,-0.4061
tangent,1.043489,0.675064,-0.62604,0.042796,-0.652802,0.86834,3.02456,-0.790104,1.338548,-0.164656,1.11426,0.298674,1.061514,0.49866,-0.64381,-0.659972,0.926678,0.760171,0.8438,-0.779968,-1.194822
diagram,1.111775,-0.020267,-0.016411,0.799543,-0.474763,0.769062,2.831155,-0.233659,-0.171161,-0.654037,-0.261854,-0.147604,-0.899955,0.468798,-0.455963,-1.01962,-1.538112,0.556962,0.500527,-1.311299,0.492535
divide,0.335623,0.099113,-0.038896,-0.542641,-0.924196,0.891696,2.741129,0.212802,0.185853,-0.146688,0.628578,0.59802,0.713903,-0.274145,0.079167,1.78791,-0.589156,-0.038608,-0.856881,-0.30797,-0.207721
functional,0.836912,0.611458,0.334383,-1.146145,-0.69698,-0.881552,1.232343,-0.065008,0.934318,1.18647,0.552618,-0.735486,0.215335,1.123643,0.16243,-1.168048,0.836848,1.044369,-1.609528,-0.403271,0.147688
abelian,-0.42551,0.319833,0.599892,-0.449956,-0.655886,0.475145,2.382584,0.593408,-0.716595,-1.023759,0.458653,-1.567977,-0.333864,1.291278,1.842981,-0.355915,0.789207,0.826469,-0.573075,-1.444454,-0.201654
odd,0.403982,-0.257503,0.464852,-0.896482,-0.538329,0.730033,2.623637,0.333675,-0.65598,-0.384612,0.314646,0.916228,1.075253,-0.022967,0.451017,1.335319,-0.108536,0.770014,-1.064403,-0.285601,0.516478
action,1.013815,0.409134,-0.266536,0.341995,-0.788407,0.23673,2.248058,-0.057428,0.239024,-0.52183,0.372564,-0.849968,-0.043983,0.918445,0.788504,-0.527476,1.032384,0.310425,-0.312075,-1.098653,1.888538
tiling,-1.059021,-1.004883,-0.350896,0.835374,-0.286901,0.718981,2.730925,-1.775469,-0.712149,-0.535142,-1.423506,0.044983,-0.280834,0.357794,-0.194691,-1.276193,-2.359992,1.047242,-1.500536,1.841891,-0.909155
ratio,1.047815,-0.398914,0.572392,-0.978342,-0.224431,-0.796905,2.489726,-0.122532,-0.215785,-0.252308,0.327457,0.692587,1.141534,-0.518606,-1.729013,1.016142,-0.21357,-0.051208,-0.78293,-0.95833,-0.810797
program,-0.001718,-0.86831,-0.308739,0.120075,-0.275495,-0.614602,0.911703,-0.179175,1.960544,0.585813,-0.141349,-1.029145,-0.011511,1.962785,0.646798,0.539256,-1.321407,-1.123617,-1.722893,-0.129065,0.480239
quadratic,0.274211,0.861587,0.282576,-1.413673,-2.079086,-0.212167,1.78237,0.27982,0.053218,-0.042257,0.797135,0.599296,0.927613,1.664125,0.495248,0.42361,-0.143365,1.135204,-1.027648,0.368286,-0.129521
cube,0.375418,-0.483028,-0.226297,0.494393,-0.509238,1.384074,2.697693,0.337313,-0.194283,-0.865419,-0.470019,0.263727,0.520648,-0.127678,-0.510952,-0.608555,-1.979814,0.139386,-1.19994,0.668361,-0.95028
cycle,0.703643,0.025455,0.180792,0.759419,-0.074233,1.247813,2.456131,0.239664,-0.111322,-0.816109,-0.410141,0.05494,0.372883,1.22426,0.296885,1.000696,-0.430391,0.62041,-0.570871,0.430386,0.89631
figure,-0.049906,-0.732956,-0.429234,1.002665,-0.818041,0.881261,2.890855,-0.599442,-0.35046,-0.161313,-0.116005,-0.09642,0.496603,-0.095973,-1.078679,-0.310922,-1.626303,0.076848,-0.721617,0.110133,-0.114063
argument,0.363077,-0.554605,-0.025683,-1.084401,-1.737234,0.280749,1.710455,-0.124533,0.571664,0.805453,0.325581,0.618519,-0.801776,0.744221,-1.010754,0.054538,0.272064,0.01053,-0.678319,-1.584378,0.38183
Riemann,-0.685717,0.315812,-0.624461,-0.325079,-1.30381,-0.174204,1.846732,0.625281,0.695152,0.415242,0.623394,0.201388,0.183882,1.253058,0.048527,-0.63836,1.161142,2.39129,-0.601628,-0.577422,-0.947208
Euler,0.493565,-0.48586,-1.194871,-0.360415,-1.809302,-0.043697,1.848549,0.487104,0.051054,-0.104684,1.104858,1.339133,0.188647,0.694436,-0.29326,-0.134094,-0.226485,1.711535,-0.428424,-0.226669,-0.78721
calculate,0.912453,0.106818,-0.627953,-1.028364,-0.695996,-0.692194,2.537227,0.785172,0.996824,0.151899,-0.201153,1.001169,0.396408,-0.197964,-0.54901,0.799259,-0.607257,-0.058282,-0.427807,-0.855805,0.220253
shape,0.187048,-0.028511,0.025707,0.063238,-0.090785,0.056611,2.897108,-0.476656,0.109459,0.320915,-0.577174,-0.418825,1.193636,0.186949,-1.352234,-0.215707,-0.826302,0.545414,-0.196239,-0.629988,-0.259564
formal,-0.337303,-0.151439,0.544707,-0.873514,-1.54684,-0.319563,1.389827,0.029045,0.215003,1.309918,0.572646,-0.560602,-1.310258,1.760569,-0.178586,-0.576427,-0.071118,0.009559,-1.268073,-1.460355,0.5356
derive,0.74617,-0.257594,-0.347887,-0.650688,-1.125346,-0.343327,2.16904,0.136023,0.218582,0.314829,-0.065327,0.034384,-0.410175,0.486826,-0.224852,-0.561031,-0.266997,0.605697,-0.400711,-1.307754,0.005951
statistical,1.803011,-0.919592,0.372148,-0.255151,-0.395865,-2.67291,1.400736,0.119185,0.60266,1.573902,-0.110281,-1.202668,0.034536,-0.138481,-0.716483,0.165112,0.081798,0.014142,-1.29954,-0.79553,0.400106
network,1.189341,0.169499,0.441511,0.668933,1.174275,-1.720315,1.931421,-0.125546,0.363542,0.43718,-1.250417,-1.628872,0.213752,0.877308,-0.3414,0.513329,-0.649879,-0.105329,-0.286544,-0.183259,1.399194
estimate,1.303759,-0.031964,0.240027,-1.238729,-0.566128,-1.315568,2.045563,1.042731,0.984011,1.074159,-0.742529,0.452457,0.679992,-1.061288,-0.570577,1.22343,0.613327,0.22992,-0.527521,-1.168612,0.54683
norm,1.030881,0.151024,1.029156,-1.510822,-0.565208,0.58722,1.808123,0.03634,0.244318,-0.459361,-0.131894,0.196901,0.520854,0.223452,0.393797,-1.429829,1.461015,0.66519,-1.846978,-0.29533,-0.521602
polygon,-0.564569,-0.494316,-0.013524,-0.161201,-0.110166,1.59253,2.541853,-0.98436,0.080183,-0.053365,-0.998581,-0.295093,0.910236,0.448105,-1.541132,-0.043234,-1.495525,1.475533,-0.907578,-0.021624,-1.536747
permutation,1.398881,0.190028,0.670283,0.047374,-0.709229,1.218895,2.51263,0.405811,-0.73089,-0.222489,0.018016,0.210887,-0.145379,-0.133165,1.037043,-0.46953,-0.949207,-0.184736,-0.935441,0.281827,1.049053
world,0.317277,-1.19732,-1.037149,1.226411,0.015787,-1.024701,1.676762,0.610786,0.278206,1.143953,0.998699,-0.590413,-0.377141,0.082613,-0.506867,0.267669,-0.407042,-0.548968,-1.097314,-0.719864,0.712802
maximum,1.934166,-0.004457,1.171382,-0.557334,0.050458,0.175185,2.033163,0.548616,0.984557,0.00762,-1.067218,0.247191,0.739881,0.218786,-0.767232,1.785369,0.505416,0.570086,-1.208133,0.025097,0.340385
equivalence,0.795958,-0.202881,0.887034,-0.155899,-1.511865,0.706425,2.173828,-0.113616,0.22576,-0.404595,-0.181226,-0.612014,-1.112016,0.812865,0.475709,-0.65529,1.130965,-0.10365,-0.971165,-1.054035,0.592325
parallel,0.755015,0.032398,-0.844115,0.199508,-0.637257,0.485421,2.905311,-1.214559,1.008442,0.214692,-0.23921,-0.57636,0.740079,0.565564,-0.6734,0.001412,-0.464787,-0.304105,0.034694,-0.011993,-0.321369
numerical,1.085189,0.538479,-0.510657,-1.025681,-1.078732,-1.967777,1.30769,1.025617,0.907625,0.85503,0.028292,-0.618706,0.23159,0.739196,-0.286295,0.152407,-0.560025,-0.138919,-1.433978,0.054738,-0.172995
orthogonal,1.257913,0.940027,0.163363,-0.617706,-0.916902,0.677077,2.484886,-0.993374,0.196456,-0.252705,0.405052,-0.511464,1.745237,0.246599,0.535379,-1.154925,-0.613338,0.818589,-0.154134,-0.11444,0.213866
isomorphic,0.049026,0.207011,0.544099,-0.122363,-0.631817,1.475117,2.887456,-0.159267,-0.765842,-0.793924,0.304263,-1.188011,0.126039,0.563906,2.00208,-0.544954,0.690867,0.607281,-0.267584,-0.774374,0.387804
connection,1.227077,0.031462,-0.282531,0.260438,-1.075054,-0.271458,1.855915,-0.054991,0.175989,-0.355489,0.61904,-1.064781,0.718575,1.205224,0.045302,-0.624925,1.030989,0.881214,0.089944,-1.226114,0.348036
locally,-0.515343,0.330831,0.197102,-0.944977,0.366249,1.085774,2.640734,-0.016932,0.561155,0.533568,-0.946636,-1.397987,0.902291,1.012697,1.241793,-0.986262,1.505427,1.236243,-0.927624,-0.342619,-0.168854
existence,0.11167,-0.900395,-0.048178,-0.305805,-1.079699,0.345143,1.863495,0.02698,0.186325,0.1402,-0.633706,-0.376833,-0.462248,1.321994,-0.236643,0.510043,1.391181,1.237017,-1.083364,-0.766181,0.49038
complexity,0.083075,0.094752,0.922828,-0.988397,-0.722364,-0.650143,1.229858,0.791867,0.646811,0.629381,-1.710727,-0.938731,-0.672994,1.136554,-0.252151,1.445963,-0.653141,0.1787,-1.880853,-0.360764,0.818452
isomorphism,1.013779,-0.296733,0.363057,-0.300132,-1.119127,0.871675,2.478791,-0.364628,0.693927,-0.700332,-0.350825,-1.166537,-0.596401,0.965138,1.878676,-0.684028,1.228523,0.268322,-0.268626,-1.133175,0.025013
commutative,-0.4003,0.460324,0.263308,-1.244429,-1.067156,0.775009,1.321621,-0.244353,-0.335698,-0.612346,1.008379,-1.721739,-0.100497,1.702217,1.403053,-1.239663,-0.451271,0.346594,-1.423348,-1.807068,0.083382
quotient,0.325034,0.904825,0.335826,-0.520645,-0.705834,0.858862,2.503308,0.865187,0.074965,-0.857999,0.308049,-0.364437,0.046802,0.668238,1.29343,-0.393914,0.574571,0.461782,-0.552145,-1.059235,-0.235404
half,0.364839,-0.066824,-0.633525,0.220819,-0.145706,1.047442,2.889397,0.558734,0.232618,-0.257251,0.530028,0.832957,1.163401,-0.081306,-0.833974,0.079107,-0.439671,0.36964,-0.735688,-0.317269,-0.424
decomposition,1.05344,0.693843,0.593158,-0.959636,-0.679071,0.202301,1.839028,0.21931,0.24755,-0.815507,-0.562529,-0.471203,0.767455,1.492352,1.240495,-0.375829,-1.101426,1.376517,-0.100687,-0.334725,0.4821
density,0.819163,0.561662,0.705221,-0.88416,0.427778,-1.000539,2.204671,-0.320538,0.216977,0.19017,-0.268319,0.681071,0.831809,-0.13507,-0.997197,-0.088093,0.768699,1.420997,-1.060075,-0.780721,0.926992
affine,0.246123,1.375977,-0.0873,0.389568,-1.15269,0.668916,2.665804,-0.409093,0.160402,-0.098058,0.679751,-1.390582,0.194271,1.107665,0.719304,-1.254845,0.407356,0.845628,0.54924,-0.596204,-0.121014
arbitrary,0.529012,0.434015,0.324811,-0.872769,-0.5086,0.685651,2.821068,-0.220505,0.548781,0.376129,-0.094011,-0.200699,0.334984,1.171661,0.052801,-0.187749,0.10913,0.39016,-0.701377,-0.628086,0.363035
morphism,0.804502,0.580345,0.891902,-0.292201,-0.195668,1.13595,2.5631,-0.586829,1.055127,-0.429456,0.377717,-1.475577,-0.714921,0.982925,1.336559,-0.881179,1.274611,-0.885181,0.390489,-1.74063,-0.318246
scale,0.762033,0.554751,-0.167444,-0.629286,-0.105226,-1.075324,2.446329,0.056502,0.160071,0.114304,-0.267192,0.1187,1.19818,-0.50918,-1.283273,-0.273218,-0.324635,-0.189293,-0.692449,-0.747507,0.424198
suppose,0.417974,0.238169,0.182838,-0.767806,-0.64224,0.606772,2.256075,-0.297384,0.922008,0.680999,0.024447,-0.13624,0.045461,0.021239,0.624314,0.594049,0.971583,1.034782,-0.573738,-1.148555,0.699613
increase,0.484102,-0.126846,-0.163528,-1.150086,0.545257,0.280998,2.029204,1.047114,0.82818,0.192044,-0.631455,0.393813,1.158238,0.003172,-1.035461,0.938992,0.5165,-0.714708,-1.766132,-1.016463,0.916662
projection,1.133943,0.395695,-0.025739,-0.032163,-0.357554,0.552032,2.521673,-1.489865,1.005943,-0.31361,-0.11153,-0.665214,0.556089,-0.641953,-0.196955,-1.692536,-0.364129,0.16501,0.262881,-0.678346,-0.723675
partition,1.04891,0.163806,1.61927,-0.354152,0.052324,1.122965,2.331225,0.422657,-0.293244,0.516912,-0.422515,0.024712,0.1121,0.791081,0.18098,0.668331,-0.58554,0.57752,-0.337649,-0.17279,0.169699
exponential,0.078655,0.709163,0.325579,-1.752491,-0.11711,-0.906453,2.03915,0.486517,0.183381,0.043663,-0.288194,0.615614,0.672501,1.021093,-0.481008,-0.227553,-0.190288,0.867412,-1.017723,-0.789633,0.307458
range,0.184806,0.539559,0.645203,-0.74605,0.020011,-0.73529,2.396725,0.013405,0.531394,0.702456,0.184332,-0.269895,0.735395,0.253856,-0.920434,0.487967,0.40215,-0.885746,-1.206779,-0.991632,0.200644
subspace,0.801728,1.453977,0.838615,-0.304867,-0.368448,1.813245,2.195576,-0.024519,0.468959,0.642458,0.170701,-1.325121,0.729913,0.363804,0.656419,-0.97756,1.078816,0.948268,-0.076227,-0.493054,0.627061
support,-0.327109,-0.51624,0.15844,-0.363799,0.520727,-0.544042,1.977608,-0.506971,1.491772,0.798929,0.056924,-0.892996,0.414637,0.632242,0.55456,0.013935,0.201801,-0.6748,-1.31146,-0.952212,0.018203
diagonal,1.536848,-0.16411,0.160935,-0.458909,-0.718246,2.267744,2.307372,-0.809066,0.171524,-0.475846,0.733043,0.433194,1.457805,0.129288,0.248767,-0.1378,-0.675544,0.26518,-0.084127,-0.876069,0.020868
computation,0.376954,0.455076,-0.232981,-0.886642,-1.273498,-0.742818,1.456908,1.091099,0.878344,0.606941,-0.536725,-0.647847,-0.435917,1.082233,0.046029,0.487675,-1.194169,-0.442689,-1.431378,-0.435223,0.842861
curvature,0.739884,0.568264,-0.537411,0.110168,-1.35321,0.003081,1.9657,0.333649,0.098463,-0.505199,0.571719,-0.06988,2.04089,-0.024535,-0.969121,-0.345648,2.354974,1.828629,-0.302445,-0.466439,-0.263901
flow,0.710055,1.038327,-0.877005,0.674803,0.030705,-0.887135,1.865422,0.121848,1.412178,-0.287542,-0.763075,-0.145073,0.92207,1.172848,-0.76586,0.876577,0.975489,1.015232,-0.471544,0.768245,1.234682
analytic,-0.340855,0.59719,0.122263,-0.81814,-0.752105,-0.805822,1.595065,0.307473,0.97449,1.020874,0.734448,-1.171643,0.248526,1.433493,-0.34042,-0.150596,0.430022,0.854285,-0.953102,-1.011829,-0.920256
chain,0.54011,0.61461,0.35061,-0.397453,0.755102,0.673956,2.010355,0.400653,0.249677,0.086328,-0.543148,0.326491,-0.666167,1.435832,0.021025,-0.46523,-0.269248,0.824128,-0.448046,-0.546834,0.557902
cohomology,-0.092625,1.336619,-0.046896,-0.026386,-1.181678,-0.118791,1.939426,2.080955,0.499896,-1.52124,0.30424,-0.964732,-1.074326,1.270486,1.335198,-0.521967,0.970461,0.24287,0.034754,-1.757339,-0.518539
trivial,0.135631,0.179885,0.413325,-0.142191,-1.020589,1.140624,2.602838,0.570339,-0.301931,-0.846315,-0.022278,-0.538736,0.455716,0.969147,1.042805,0.254077,1.128088,0.237491,-0.58649,-0.617263,0.600968
converge,-0.797651,0.785697,-0.341848,-2.575666,0.574382,0.782456,1.821964,0.77805,1.285616,1.149451,-0.605962,1.245237,0.725956,0.016615,-0.176843,0.378104,1.204725,1.392784,-1.234378,-0.912466,-0.101188
lemma,0.5456,-0.607638,0.537555,-0.229323,-1.046053,0.730635,1.135382,0.007202,0.634124,-0.058936,-0.791831,0.556778,-1.377986,1.483428,0.165897,0.097131,0.206263,2.122829,-0.510943,-0.812463,-0.069153
origin,0.188043,0.394336,-1.127599,0.183623,0.500966,0.771049,2.716467,-0.484931,0.583794,0.561249,0.925899,-0.346982,0.406272,0.264254,-0.86347,-0.532216,0.561635,0.135795,-0.391616,-0.521899,-0.473719
convergence,0.004465,0.050465,-0.066348,-1.710792,-0.625531,0.061341,1.27589,0.767375,1.455906,0.97883,-1.15645,0.564426,0.485472,0.046355,-0.854142,-0.47812,1.334177,1.079767,-1.819674,-0.673528,-0.010932
division,0.614574,-0.480718,-0.067758,-1.211815,-0.649954,-0.257496,1.818216,0.719696,0.314534,-0.008377,0.529603,0.189501,0.737582,1.28852,1.411126,0.475085,-0.616379,-1.141134,-0.936581,0.1785,-0.413641
union,0.665421,-0.726375,1.019194,0.596655,0.956773,0.961902,2.153904,-0.163841,0.232743,0.806265,1.154307,-0.736255,-0.366507,1.060135,0.518857,-0.290679,0.822924,-0.32573,-1.591264,-0.312838,-0.327398
empty,-0.345937,0.041093,0.979661,-0.224493,0.935785,2.303322,2.779543,-0.381943,0.452395,1.132095,0.342098,0.281726,-0.641612,1.236344,0.383438,0.071319,0.543617,-0.428049,-1.030927,-0.284865,0.352611
computational,0.549744,-0.177452,0.042012,-0.194798,-0.586689,-1.971542,1.177562,0.715722,0.378693,0.379395,-0.809089,-1.838413,0.103317,1.64192,-0.735726,0.621549,-0.879566,-0.45332,-2.029342,-0.014794,0.382242
functor,1.251206,0.294341,0.487076,-0.409627,-0.462961,1.062281,1.970066,0.008815,0.699574,-1.282424,-0.178444,-0.938062,-1.305462,0.350858,0.864671,-1.966513,0.694739,-0.974451,-0.029165,-2.396565,0.207232
fraction,-0.231646,0.570433,-0.024858,-1.547934,-0.664621,0.321318,1.869467,1.064843,-0.383509,0.286493,1.043707,1.221241,0.461875,0.977327,-0.415847,0.960646,-1.27618,0.238794,-0.81249,-0.730163,-0.18895
source,0.519747,0.084855,-0.419446,0.543559,0.205242,-0.910231,2.055931,-0.600688,0.997663,1.196019,0.036012,-0.802761,-0.428215,0.224357,-0.383082,0.347264,-0.805047,0.189054,-0.358175,-0.575143,0.731013
eigenvalue,1.46175,0.872336,0.264766,-1.665968,-0.922097,0.658157,1.33005,0.399545,-0.483298,-0.433603,0.291924,0.515908,1.938407,0.262556,0.0982,0.383553,0.090221,1.433166,-0.696428,-0.48603,1.256618
translation,0.587437,0.383677,-1.18045,0.581786,-0.988374,0.478265,1.739317,-0.577256,0.056053,1.235041,1.489476,-0.60045,-0.304109,-0.097869,-0.094509,-1.532255,-0.243847,0.58417,-0.36299,-0.458988,0.590883
hypothesis,0.109496,-1.47319,0.628255,-0.661004,-0.72646,-1.008647,1.691964,-0.01829,0.368433,1.061217,-0.537478,0.416635,-0.849823,-0.416665,-0.366875,1.067353,1.581765,0.824316,-0.800758,-1.551968,0.393122
scalar,0.806917,0.970074,-0.316624,-1.182458,-0.835818,-0.149107,2.161998,-0.536447,0.129968,-0.478512,0.925023,0.416957,1.186509,0.336409,0.11408,-0.996525,0.975307,0.150689,-0.75832,-0.695579,1.450683
coxeter,0.387081,0.627519,-0.054424,1.340163,-0.417212,1.606777,1.566236,-0.437455,-1.329469,-0.328799,0.861744,-1.74126,-0.237243,-1.316451,0.494976,-1.49518,-3.104894,1.506949,-0.99996,-0.849613,0.936595
third,1.473181,-0.347609,-0.325805,0.565364,-1.247848,1.046215,1.716837,0.622268,0.305091,0.358231,1.070776,0.608111,0.104907,0.224271,-0.816983,0.464462,-0.725147,0.018918,-0.95341,-0.484133,0.254449
Fourier,-0.10001,0.864973,-0.828374,-1.997069,-0.267854,-1.404306,1.45489,0.022768,0.809478,0.311516,0.162834,0.541381,1.19874,0.605097,0.279882,-1.349136,-0.949155,1.479228,-1.153475,-0.580959,0.394358
bit,0.346224,0.277853,0.49532,-0.303333,-0.146427,0.034028,2.761154,1.222599,-0.382429,-0.042992,-0.52459,1.018901,-0.564106,-0.777842,0.597738,1.113019,-1.397728,-1.680532,-0.975169,0.007089,2.047438
exact,0.940721,0.269686,0.03579,-0.803557,-0.910753,-0.136566,2.051033,1.00344,0.702242,-0.234716,-0.238163,-0.240111,0.086876,0.707278,0.142526,0.205833,0.394927,-0.043674,-0.713092,-1.030249,0.030075
elementary,-0.016996,0.132237,0.335238,-0.129887,-1.013116,0.092002,1.381924,0.393543,-0.050731,0.639224,0.691622,-0.752378,-0.540905,1.568175,-0.075142,-0.181601,-0.658582,0.274782,-1.221631,-1.021428,0.363652
maximal,0.74741,0.340827,1.439216,-0.293242,0.230622,1.552846,1.871821,-0.058372,-0.690458,-0.524793,-0.056613,-1.055131,0.917451,1.311063,0.735071,0.994341,0.484123,1.625891,-0.628287,-0.680248,0.466926
radius,0.427437,0.721212,-0.098154,-0.058575,0.593194,0.634692,2.790432,-0.196934,0.845109,-0.929133,0.193448,0.476269,1.01466,-0.604862,-2.047491,0.576526,0.877643,0.904865,-0.557879,-0.964005,-1.581179
homomorphism,1.060064,-0.062744,0.659546,-1.066041,-0.074037,1.032115,2.160913,-0.545605,0.686053,-1.109258,0.314653,-0.890741,-0.591662,1.459,2.221493,-0.789193,1.014575,-0.058054,-0.12233,-1.264068,0.160793
identify,0.480916,-0.207967,-0.387304,-0.023099,-0.484929,0.387235,2.349135,-0.06427,0.381907,0.315012,0.023035,-0.734886,0.165177,-0.003176,0.448741,-0.179978,0.306924,-0.016733,0.121284,-1.157492,0.576458
distinct,0.187528,-0.113681,0.631378,-0.05001,-0.616665,1.280635,3.001261,-0.079825,-0.921113,0.384789,0.747817,0.029694,0.473031,0.395284,0.004048,0.923969,-0.142726,0.254177,-0.342067,-0.318831,0.263746
minimum,1.985835,0.266324,1.219894,-0.287993,0.113745,0.771599,2.253921,0.3314,1.028126,0.189272,-1.257405,-0.058331,0.756743,0.606333,-0.725117,1.568901,0.355667,0.51166,-0.815031,0.206062,0.003272
development,0.005339,-0.716964,-0.968488,0.366885,-0.705891,-1.557377,1.131569,1.034977,0.653914,0.719499,0.200573,-1.177793,0.073694,1.367987,-0.892741,-0.043387,-0.615845,-0.552137,-0.985445,-0.957454,0.07908
ordinal,-0.119087,-0.427171,1.739408,-1.360738,0.68331,0.864992,1.526814,1.680071,-0.714252,0.80395,-0.867402,0.599633,-1.937392,-0.045089,-0.171087,-0.508754,0.343221,-0.003933,-1.780626,-1.989606,0.350125
homotopy,0.493153,0.860429,0.408077,0.524299,-0.315614,0.627932,1.948796,1.673153,0.414851,-1.150754,-0.965132,-1.229455,-1.261714,0.658829,0.160433,-0.944855,1.135745,0.316669,-0.656012,-1.381575,-0.053711
elliptic,0.16195,0.62393,0.058502,-0.525512,-1.344614,-1.07372,1.78822,0.234801,0.552659,-0.617591,0.487493,-0.212849,0.751684,1.351181,0.500506,0.125024,0.182027,1.253508,-0.560014,0.23077,-1.183275
mapping,0.487758,0.841481,-0.016464,-0.280497,-0.500938,-0.158929,2.092268,-0.693032,1.250477,-0.307586,-0.036937,-0.632629,0.113827,0.869939,0.524161,-1.34173,1.162682,0.555117,-0.600385,-0.294661,-0.231897
alternative,0.703683,-0.796542,0.619446,-0.664806,-1.528938,-0.368305,2.070983,-0.325093,0.101332,0.830481,-0.550442,-0.253237,-0.066573,-0.031331,0.150094,-0.158083,-0.234839,-0.018165,-0.522304,-0.952113,0.446738
rate,1.00536,0.243467,0.265534,-0.454413,0.875874,-1.428129,1.628278,1.317497,0.647886,0.716304,-0.23473,0.713251,0.702778,-0.631606,-1.189452,0.70182,0.746509,-0.23341,-1.605109,-0.561504,1.456591
character,0.097792,-0.131976,0.799473,-0.078157,-0.825372,-0.296526,2.11292,0.321732,-0.887573,-0.408622,1.196803,0.316773,-0.071603,0.678281,1.369052,-0.151956,-0.701823,-0.020035,0.057435,-0.93959,0.094581
central,1.046571,-0.119555,0.167466,0.152578,0.089573,-0.082067,2.03644,0.278791,-0.188874,-0.69166,0.915567,-0.264243,0.799983,0.878281,-0.825583,-0.214902,-0.212202,0.015812,-1.147917,-0.970975,-0.270708
irreducible,-0.134306,0.553225,0.243921,-1.011564,-0.946314,1.307999,2.077098,0.08642,-0.789597,-0.750814,0.545637,-0.529742,1.178167,1.626556,2.072001,0.390955,0.201502,1.057278,-0.042789,-0.5,0.79693
principal,1.241705,0.20281,0.222329,-0.490822,-0.074535,0.286501,1.540316,0.113912,0.302093,-0.445691,0.957814,-0.68944,1.510817,1.35542,0.635234,-0.13651,0.354993,0.644293,-0.197599,-1.211753,-0.094945
count,0.70471,-0.208688,0.496144,-0.048263,-0.262487,0.64187,2.366038,0.608371,-0.379788,0.221256,0.152723,0.515752,-0.490085,0.328558,-0.216708,0.952302,-0.708073,-0.071641,-0.439313,-0.516553,0.468932
finitely,-0.857159,0.242814,0.886118,-0.628145,-0.146488,1.591862,2.141662,0.319959,-0.713112,0.072816,0.076336,-1.034413,-0.198077,1.771609,1.354641,0.39077,0.340966,0.986294,-0.286009,-1.251368,0.508252
kernel,1.281098,0.621905,1.080977,-1.697717,0.191502,-0.551217,1.416146,-0.368679,1.18195,0.393696,-0.395747,-0.46505,0.868832,0.558268,1.436323,-0.766691,0.061374,0.774201,0.023739,-1.091043,0.120886
infinity,-0.681008,0.355541,-0.437585,-0.310853,-0.060945,0.739947,2.245209,0.228112,0.36562,0.337449,0.280253,0.489466,-0.282096,0.463831,-1.524785,-0.03994,0.715721,0.532273,-1.050269,-1.05103,-0.249178
calculation,0.175729,-0.103953,-0.7044,-0.556651,-1.317734,-1.171249,2.024094,0.978573,0.692057,0.347691,-0.241356,0.663636,0.040268,0.386095,-0.887656,0.361606,-0.863287,-0.662609,-0.599412,-0.764289,0.548555
draw,0.623826,-0.566797,-0.458912,0.48498,0.124053,0.39313,2.763357,-1.011672,0.884098,0.942218,-0.419452,-0.519973,0.231277,-0.149094,-0.855748,0.924724,-0.638577,0.073216,0.555403,-0.696856,-0.246798
divisor,0.464939,0.553653,1.070984,-1.282414,-1.631114,1.053989,1.905107,0.79724,0.067288,-0.880522,0.829744,-0.013797,1.019883,0.662051,1.204529,1.205386,-0.00689,0.043683,-0.747237,-0.499333,-1.567638
pattern,-0.473524,-0.231325,-0.180646,0.554977,-0.108975,-0.095004,2.254544,-0.008477,-0.593993,0.486886,-0.905199,-0.496556,0.328875,0.337814,-0.706597,0.310649,-1.588702,-0.096155,-0.552269,0.190795,1.246283
average,1.317563,0.012383,0.394955,-0.393443,0.230775,-0.707125,2.040385,1.317882,0.621619,0.2052,-0.428415,0.794598,0.907063,-0.523761,-0.953286,1.407327,0.561218,-0.023526,-1.030065,-0.63282,0.809176
knot,0.632873,-0.333021,0.358988,1.432247,-1.10475,0.552187,1.972678,1.256471,-0.858039,-0.8088,-0.598401,-0.437161,-0.192935,0.713583,0.340913,-0.626579,-0.324157,0.359596,0.206743,0.850598,-0.478945
assumption,0.258727,-0.694729,0.469823,-0.787632,-1.764603,-0.376286,1.644284,-0.223456,0.634323,0.800261,-0.869495,-0.065925,-0.014875,0.423605,-0.431541,1.216157,1.651187,0.32401,-0.724804,-0.927953,1.055189
expansion,0.312983,0.544207,0.21443,-1.450311,-0.678343,-0.156251,1.452426,0.578367,0.111736,-0.26372,0.247292,1.36643,0.315131,0.900007,-0.542966,0.109723,-1.294972,0.945428,-0.986664,-0.877505,0.421504
frequency,0.687632,1.016298,-0.036884,-1.042527,0.841277,-1.31137,1.895067,0.111394,0.088284,0.34504,-0.095943,0.2793,1.702202,-0.163964,-1.097495,-0.324079,-0.637395,-0.222128,-0.510917,-0.752527,1.30746
dynamic,0.583825,0.660743,-0.329068,0.309809,-0.288801,-1.984269,1.275147,0.04116,0.60653,0.526202,-0.457873,-0.914792,0.336181,1.673627,-1.033637,0.321276,-0.385525,0.836172,-1.184763,0.615605,1.086802
canonical,1.618042,0.051355,0.534501,-0.177515,-0.899404,0.048943,2.247211,-0.424787,0.364566,-0.078341,-0.076202,-0.316603,0.321345,0.314506,1.02072,-1.342323,1.293784,0.212491,-0.09833,-0.225936,0.289945
