word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
geometry,1.00356,0.776443,0.522813,-0.333989,-0.951062,-0.513182,-0.557369,-0.706685,0.997065,-1.33818,0.333617,-0.745863,-1.703326,0.225404,2.170506,0.581033,1.180128,0.664197,0.454646,-0.386997,-0.953143,-0.182006,-1.101664,1.189009,-0.227297,-0.327902,-0.365078,-0.907977,0.456671,-0.823918,-1.067524,0.189104,0.147095,0.036848,0.149224
complex,-0.265989,0.596461,0.049243,-0.124389,-0.401673,-0.874747,0.757514,-0.330556,0.321857,-0.8817,0.609042,-1.089341,-0.091764,-0.168897,1.753533,-0.76123,0.301864,-0.391535,0.639877,-0.407629,-0.154687,0.135754,-1.106633,0.503298,-0.022597,0.088812,0.724328,-0.430743,1.033572,-0.67046,0.296819,0.258494,0.558804,0.300266,0.012629
linear,-0.338114,0.477876,0.237175,-0.910959,0.122265,-0.038387,-0.34084,-0.551296,0.318527,-1.449033,0.790921,-1.297286,-1.160697,-0.441878,2.327234,-0.477696,0.175507,1.955139,-0.16193,-0.021446,0.581168,-0.487304,-1.556845,0.897506,-0.265522,-0.497716,-0.387351,-0.748349,0.099807,-0.45996,-0.724405,0.801611,-0.721365,-0.713882,-0.093676
polynomial,0.872765,1.744679,1.11191,-0.892836,0.885199,-0.589351,1.045346,-1.31008,0.167442,-1.929402,-0.334257,-0.335546,-1.061223,0.631676,1.916069,0.715311,0.551018,1.228804,0.071942,-1.485261,0.1235,0.481629,-1.447428,-0.061873,-0.614652,-0.482841,0.044177,-1.524179,0.484266,-0.123897,-1.98359,1.024329,-0.052125,-0.620378,1.900363
algorithm,0.146577,1.618632,0.424641,-1.358638,0.266099,-0.550175,0.151808,-0.313019,-0.29647,0.817088,-0.214249,-0.732908,-1.425144,0.344877,2.107862,-0.223819,0.56215,1.286715,-0.447548,-0.828571,0.091087,0.796653,-1.38682,0.285476,0.250913,-0.916309,0.098388,-1.377851,0.103633,-0.017336,-1.918595,0.275069,-0.0618,-0.23859,0.894426
mathematician,1.097765,1.431323,1.902473,-1.406818,-0.394322,0.041906,-0.535381,-0.825595,-0.242371,-0.58531,-1.578458,-0.693607,-1.594596,-0.211174,-0.471058,0.886928,0.542697,-1.046918,-0.404264,0.249969,-1.378821,-0.803319,-0.624174,-0.180839,-0.904836,-0.448364,-0.672158,-1.675827,-1.013895,-0.747762,-0.454573,-0.554003,-0.810029,0.396915,-0.262466
definition,1.126762,1.707948,-0.30929,0.271269,0.721291,-0.751989,0.153469,0.061872,0.351972,-0.260657,0.342792,-1.483442,-0.911095,0.102307,1.262795,-0.442102,0.323607,1.45185,0.056218,-0.752691,0.464033,0.354109,-1.13292,0.540233,-0.383576,0.02434,-0.61352,-0.033732,-0.124963,-0.389135,-0.046991,0.175692,0.047277,0.202782,0.341633
product,0.313073,0.757291,-0.732437,-0.080964,-0.439314,-1.204943,1.413313,0.347768,0.753437,0.516959,0.847182,-0.835106,-0.781108,-0.393604,1.641403,-1.01899,0.205269,0.200526,0.471595,-1.449415,0.855765,-0.561114,-0.616848,-1.284192,0.210405,-0.269403,1.076703,0.828203,-0.278547,-0.77905,-0.623115,0.379734,-0.281588,-0.479592,-0.411396
state,0.038568,0.237612,-0.506696,-0.072428,0.757803,0.098293,1.082877,0.060461,-0.035245,0.521536,0.399497,-1.863085,-0.315897,-0.246148,-0.536368,0.000542,-0.320181,0.112633,-0.341637,-0.559292,0.436428,-0.542627,0.106398,1.045526,-1.095352,-0.178571,0.5828,-0.28403,0.588271,-0.173799,0.905422,-0.311406,0.60796,0.582498,0.142775
sequence,0.751517,0.889282,0.342335,-0.70292,0.293199,-0.664777,-0.011294,-0.637662,-1.220155,-0.455603,0.719124,-0.830018,-0.086299,0.104674,2.064336,-0.684182,-0.787779,0.599609,1.010545,-0.675168,0.433178,1.414882,-0.75451,0.505714,0.041326,0.020996,0.142024,-1.223913,0.782681,-0.21573,-0.465156,0.607955,0.366573,-0.396814,0.090644
distribution,-0.296343,0.911203,-0.378217,-0.463673,0.128282,0.163475,-0.196102,-0.128583,1.136346,-0.057419,0.120779,-1.769671,0.220202,-0.573674,1.584021,-0.927258,-0.037331,1.37145,0.050264,-1.512177,0.957752,0.264779,-0.528644,-0.716101,-0.741862,-0.111116,0.050286,0.440485,0.492267,-0.323856,-0.19945,0.547156,0.002253,-1.047624,-0.396413
variable,0.397405,1.5746,0.302434,-0.11147,0.216774,0.100367,0.225804,0.02715,0.643904,-0.701181,-0.053154,-0.69579,-0.967773,-0.190246,2.272397,-0.622086,-0.057983,1.784893,0.344277,-1.049557,1.321645,1.082937,-1.01396,0.567495,-0.027198,-0.028967,-0.592866,-0.290139,-0.218969,-0.723843,-0.211146,0.942198,-0.315448,-0.933212,0.001692
solution,0.802633,0.778398,-0.442036,-0.274082,-0.317274,-0.47492,1.449185,0.219916,0.66203,-0.062029,0.413523,-0.729494,-1.083325,-0.328703,2.055075,-0.836973,0.621154,1.314443,-0.19414,-0.603039,0.343047,-0.604829,-0.551909,-0.659903,0.248734,-0.196889,0.518509,0.015676,0.035887,-0.454716,-0.537236,-0.0448,0.311758,-0.219679,-0.032472
square,-0.532211,-0.45823,-0.366531,-0.543226,-0.382255,-0.441329,-0.475017,-0.769973,0.884703,-1.178382,1.280666,-1.257187,-0.64414,-0.352394,0.594662,0.280186,-0.73647,-0.238482,0.79127,0.528944,0.053026,-0.509594,-0.860874,0.577865,-1.033384,-0.465665,0.890924,0.247025,0.427489,0.166911,0.509743,0.284033,-1.132263,0.018788,1.303551
map,-0.040114,0.99041,0.091685,0.097418,-0.325012,-0.873206,-1.210037,-0.431358,0.580646,-0.676595,0.073282,-1.841829,-0.54912,-0.815666,0.487276,-0.989395,-0.12643,0.876883,-0.148524,-0.091716,0.442099,0.688426,-1.041484,-0.242604,0.481154,-0.684574,0.662785,-0.901135,1.167008,-0.017003,0.394851,-0.201329,-0.072657,0.231162,0.596455
class,0.490598,0.25295,-0.534671,-0.096779,-0.515444,-0.029412,1.026429,-0.007755,0.309559,-0.686891,-0.286154,-1.228759,-0.715246,0.225389,-0.343046,-0.302816,-0.327801,-0.757984,0.383019,-1.157021,0.625498,0.60395,-0.517063,1.104102,0.05965,0.781875,0.015576,0.042804,-0.609773,0.172335,0.409324,1.111704,-0.623387,0.269248,-0.094031
integer,0.869881,1.156374,0.097737,-0.515683,0.957286,-0.27478,0.77078,-1.42121,-0.31979,-1.345791,0.383934,-0.641603,-1.264066,0.064554,1.479106,1.022117,-0.076987,1.417319,0.176464,-1.036279,0.759354,0.488539,-2.209465,-0.011455,-0.32265,-0.961423,0.22433,-1.4064,0.622045,-0.027102,-1.42175,1.161704,-0.708327,-0.533165,1.525953
mean,0.244415,0.823424,-1.154358,0.607531,0.697552,-0.051634,0.700895,-0.59487,0.167634,-0.090377,0.02646,-0.977448,-0.236062,0.246385,1.605761,-0.171326,-0.167261,0.097062,-0.553351,0.363903,0.943198,0.81193,-0.162611,-0.23511,-0.313565,0.076139,-0.238143,0.215709,0.019078,-0.552847,0.830657,0.846244,-0.019688,0.266637,0.089436
proof,1.626535,0.909449,-0.28808,0.424573,0.22526,-0.6117,0.304997,-0.550807,0.01768,-0.019234,0.148422,-0.572699,-1.058842,0.680782,1.499545,0.329598,-0.2328,0.785978,0.003503,-0.631016,-0.188397,0.20701,-0.20403,0.265671,-0.118638,-0.714756,0.026568,-0.08644,-0.3393,-0.671238,-0.4568,-0.651171,0.083659,0.013599,1.239091
three,0.246894,-0.201909,-0.635822,-0.333803,-0.327187,-0.266884,0.278824,-0.572264,0.057818,-0.225674,0.221794,-1.066041,-0.377812,0.09054,0.441436,-0.067727,-0.820233,-0.954587,0.15022,-0.045198,0.580938,0.577778,0.607226,0.906401,-0.398181,-0.12867,0.296804,0.189501,0.716978,0.395577,0.754486,0.426066,-0.281037,-0.399295,-0.386826
dimensional,1.136996,1.316846,0.051776,0.151306,-0.951686,-0.617171,-0.678922,-0.151754,0.297785,-1.495295,0.693791,-0.688179,-1.159135,0.057336,2.664442,-0.302702,0.756215,1.064311,0.440797,-0.220027,-0.22474,0.020066,-0.732629,1.044541,-0.543743,-0.383742,0.546986,-1.148724,0.873297,-0.679591,-1.234227,0.810301,-0.343146,-0.164527,0.156646
zero,1.122318,0.666985,-0.459916,-0.209213,0.238207,-0.018735,0.241561,0.087669,-0.373303,-0.609893,0.78896,-0.381922,-0.815093,-0.798603,1.696731,-0.478169,-0.456324,0.759759,-0.067961,-0.387112,0.726133,0.125466,0.199609,0.417956,-0.152834,-0.446,0.202217,-0.373669,0.198177,-0.316261,-0.709882,1.213094,-0.197444,-0.051653,0.891418
algebraic,1.429724,1.527453,0.741827,-0.273077,-0.041173,-1.015771,-0.141479,-0.774937,0.746168,-1.452031,-0.382433,-0.946296,-1.415454,0.6763,1.511712,0.958568,1.180915,0.83798,0.294099,-0.904948,-0.64146,-0.145881,-1.510219,0.554757,-0.431764,0.493393,-0.561788,-1.180025,0.766769,-0.850215,-1.971816,1.144054,0.370398,0.211829,1.131549
formula,1.795578,0.735068,0.155987,-0.959704,0.614041,-0.594718,0.924038,-0.08814,0.584665,-0.843496,0.156437,0.010178,-0.800219,-0.589878,1.219251,0.160511,-0.072978,-0.498556,0.608212,-1.207927,0.584063,0.35587,0.040727,0.30029,0.387021,-0.588157,-1.11528,0.616282,0.186924,-1.139449,-0.722292,0.671674,-0.571166,-0.434082,0.298562
ring,0.092949,0.282993,-0.383072,0.480242,-0.172468,-0.466567,0.272111,-0.522944,-0.283746,-0.821172,-0.019052,-0.592696,-0.169639,-0.488384,1.921727,0.279669,-0.514552,-0.404525,0.032942,0.154519,-0.062576,0.271854,0.745156,0.439727,-0.217203,-0.140564,0.418014,-0.20437,1.208023,0.116862,-0.636358,0.78077,-0.412096,-0.472635,0.103422
edge,-0.90155,0.070546,-0.614724,-0.067049,-0.095648,-0.302812,-0.662018,-0.037761,1.030317,-0.676041,0.60281,-1.170114,-0.002618,0.145017,1.870814,0.019409,-0.092248,0.316417,0.542173,0.740006,0.605292,0.189917,0.500577,0.716206,-0.294466,-0.122187,0.45544,-0.412819,1.417433,0.407386,-0.26645,0.587035,-0.516071,-0.010192,-0.254519
sum,1.184042,0.851318,-0.52606,-0.905913,0.017559,-0.413032,0.85747,-0.877529,0.379947,-0.817099,0.822429,-0.295686,-0.986919,0.455827,0.799158,0.512473,-0.518328,0.811991,-0.35222,-0.000642,0.997014,0.281006,-0.424379,-0.431427,-1.316796,-0.687539,0.395686,0.069775,-0.123309,-0.551531,-0.551373,1.011349,0.372958,-0.23193,1.561496
plane,0.90144,0.207167,-0.26734,0.424154,-0.868874,0.518348,-0.55584,-0.376241,0.69432,-0.813768,-0.386571,-0.416518,-1.073774,-1.039928,2.240318,-0.203153,-0.948111,0.653174,0.998982,-0.123291,-0.013379,0.060683,0.452299,1.038246,-0.250935,0.572568,0.497844,-0.818089,0.291577,0.758148,0.395577,0.366031,-0.044113,0.417299,0.614431
analysis,0.864489,1.221977,0.098949,-0.785004,-0.144282,-0.098024,0.172578,-0.370754,-0.099332,0.486854,0.239918,-1.794132,-0.855597,0.408946,1.15965,-1.279473,0.887158,1.334697,0.422013,-0.559033,-0.088409,0.320514,-0.764088,0.39939,0.0602,-0.125407,-0.276852,-0.510746,0.168846,-1.269451,-0.554109,-0.542258,1.086828,0.036003,-0.560427
dimension,0.925022,0.485229,-0.398059,0.115951,-0.64688,-0.189617,-0.287804,-0.028843,0.037239,-1.294529,1.111967,-0.841993,-0.767724,0.074319,1.78669,-0.184843,0.586932,1.010881,0.294487,-0.082214,0.11523,0.451488,-0.401172,1.015992,-0.469779,-0.207644,-0.147017,-0.097104,0.056961,-0.424071,-0.398488,0.761778,-0.643809,0.457317,0.373148
curve,-0.62343,0.258607,0.160505,-0.894049,0.058209,0.161559,-0.627682,-0.071039,2.043739,-0.884463,0.429123,-0.725641,-1.190532,0.060277,2.302822,0.431382,-0.240107,0.985308,0.791794,0.114402,0.260287,0.460743,-0.229701,1.001136,-0.102481,0.008053,-0.16856,-0.702941,0.681554,-0.58286,-0.346264,0.563064,0.042095,-0.212858,0.907777
type,-0.03408,0.788444,-0.973479,0.547402,-0.678825,-0.274346,0.371626,-0.220937,0.313095,-0.088501,-0.202855,-1.192089,-0.517054,-0.465764,1.743583,-0.375929,-0.805201,0.437842,0.878306,-1.121577,0.320659,0.878541,-0.99722,0.324137,0.59986,0.24432,-0.102049,0.07665,-0.328737,-0.763618,0.412094,0.651221,-0.678245,-0.152423,-0.850356
operator,0.949823,1.023982,-0.378164,-0.260016,-0.525325,-1.034676,0.528389,0.273794,0.709663,-0.075163,-0.929612,-0.581799,-1.594956,-1.126383,0.946362,-0.841034,-0.82899,0.625217,0.403174,-1.158343,0.310438,-0.118329,-0.585859,-0.106525,-0.013891,0.39673,0.165721,-0.465043,-0.275971,1.156541,-0.466023,0.909097,-0.253281,0.66285,0.832133
