word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
root,-0.59507,-1.993896,0.611598,-1.070048,-0.68575,-0.388857,0.425894,-2.068085,-1.029363,-1.309816,-1.810842,0.187858,-0.256634,0.652061,-0.902963,0.0255,-0.402473,-1.468003
length,0.494079,0.031353,0.973013,-0.569168,-0.392183,0.143389,1.227955,-1.685329,-0.215004,-1.095828,-1.525775,0.041957,1.292727,1.629203,-0.275991,0.522515,-0.752996,-1.608769
continuous,0.021173,1.085587,-1.582083,-1.099782,1.787406,0.878766,1.33751,-1.368946,-0.048588,-1.254394,-1.831976,1.451725,-0.971687,1.207878,0.168108,0.064532,0.161061,-0.913979
logic,1.133749,-0.506952,-0.938185,-1.341892,0.604593,0.558471,-1.015771,1.67305,-0.40148,-0.880973,-1.266367,0.374257,-1.348433,0.573202,0.620304,-1.434429,-1.127364,-3.042031
external,0.71457,0.760735,-0.119173,0.182678,-0.323487,0.932677,0.079405,0.672027,-0.866885,-0.231046,-2.049865,-0.447349,0.798309,0.828314,-1.223687,-1.893973,0.809882,-2.617298
side,-0.309792,-0.28509,0.531035,0.005894,-1.194514,0.162887,0.872354,-1.190107,0.448356,-2.018572,-0.846437,-0.077202,0.541708,2.589292,-0.312174,0.934144,-1.584484,-1.713488
unit,-0.368077,0.311023,-0.134401,-0.573437,0.435065,0.751703,0.930972,-1.339535,0.240241,-1.129223,-1.995793,-0.700048,0.315576,1.703685,-0.794339,1.218224,0.00374,-1.434066
equivalent,-0.511246,0.49035,-0.319903,-1.290669,0.569296,-0.587985,-0.12613,-1.365258,-0.384122,-0.791132,-1.39477,1.138016,-0.43406,1.117085,0.727974,0.356322,-0.841909,-2.253904
conjecture,-1.034143,0.968744,0.590434,0.510796,-0.894303,-1.666606,-0.694583,-0.498547,-0.866576,-1.301318,-2.229234,1.855922,0.966234,0.436421,1.43762,-1.418808,0.795339,-1.418145
infinite,-0.11491,0.262596,0.659599,-0.997649,0.949795,0.41639,-0.066225,-1.218163,-0.228874,-1.158129,-1.614895,1.526781,-0.366906,0.736915,-0.899592,0.181267,-0.117746,-2.293503
operation,-0.312516,0.077702,-0.18407,-1.733767,0.315495,0.650295,0.693958,-1.094096,0.260547,-0.159217,-1.284881,-0.856438,-1.965288,0.666543,-0.26071,-0.309431,-0.692626,-2.546755
angle,0.686059,-0.22447,-0.124835,0.23974,-1.21864,0.801464,-0.052791,-0.60934,0.15209,-1.918163,-1.24705,-0.184084,1.410432,2.626532,-0.586597,1.619905,-1.923573,-1.367923
random,-0.211833,0.582842,0.359979,-2.291688,1.293711,1.486943,1.509896,-0.970134,0.220938,-0.626668,-2.221105,0.86108,0.536778,-0.499834,-0.015091,-0.935369,-1.281727,-0.593
basis,-1.130012,-0.389841,-0.411226,-1.501573,-0.103752,1.014029,0.423079,-1.390265,-0.459356,-0.423788,-1.759971,0.590807,-0.427856,0.334887,0.105446,0.175038,-0.492717,-1.601873
natural,0.218231,0.356626,-0.138551,-1.369174,0.385446,0.069669,0.626661,-0.121301,-0.267808,-0.913782,-2.20258,0.161911,-1.249189,0.633117,0.134781,0.53294,-0.209753,-2.163598
power,-0.209331,-0.100325,0.443719,-0.602746,0.557993,-0.109361,0.447732,-1.605054,0.341069,-1.457816,-2.168029,-0.644256,-0.384096,0.304467,-0.365888,-0.072753,-0.036015,-1.777684
area,0.666728,-0.450924,0.573824,0.169608,-0.649581,0.445637,0.204959,-0.288307,0.623086,-0.743939,-2.802481,0.213357,0.751774,2.190339,-0.968591,0.041432,-0.257914,-1.259062
open,0.619509,1.110619,0.434295,-1.063403,0.786768,-0.120997,1.563602,-0.003469,-0.371734,-0.275921,-1.315445,1.23275,-0.740855,2.48204,-0.335717,-0.067869,0.846045,-1.577807
solve,-0.336203,-1.173169,-0.723497,-1.04415,-0.267275,-1.139048,0.223536,-1.33631,0.045265,0.164663,-2.291707,0.65734,0.154344,0.991044,-0.193473,-1.731349,-1.002188,-1.414264
pair,-1.034695,0.187177,1.084405,-1.347334,-0.81197,0.580745,1.339256,-1.312279,-0.40577,-0.499206,-1.309408,0.502064,0.373446,0.929285,0.505355,1.0213,-0.688278,-2.081546
hold,-0.658162,-0.309661,-0.013374,-0.477027,0.718303,-0.405595,0.788067,0.456654,0.473761,-1.855411,-1.605463,0.082418,-0.688669,1.447996,0.853551,-0.604608,0.436721,-1.793455
limit,0.713253,0.844549,-0.470671,-0.766692,1.170993,0.029451,0.917273,-0.873121,0.356776,-1.853406,-2.113124,0.788919,-0.41686,0.999655,0.198248,0.248088,-0.410662,-0.896818
special,-0.467567,0.068412,-0.284307,-0.537403,-0.350332,0.178657,-0.259793,-0.861329,-0.202378,-0.532023,-2.757494,0.094902,-0.206135,1.088112,0.007131,-0.14502,0.189907,-1.627912
generate,-0.771054,0.941425,0.433143,-1.724909,-0.071848,0.784348,0.482658,-1.651678,-0.65948,-0.207183,-1.728647,0.450772,-0.371815,0.827456,-0.078829,0.376261,-0.141877,-1.460958
coefficient,-0.777348,-0.594666,-0.236346,-0.833336,-0.20214,0.025821,0.617999,-2.424245,-0.544592,-1.704783,-2.872568,-0.718322,-0.15824,-0.298142,0.156028,0.384168,-0.464154,-0.475496
standard,0.511437,0.911249,-0.182682,-0.944913,0.563478,0.229772,0.251068,-0.57316,0.02147,-0.873665,-2.523181,-1.04561,-0.453841,0.368622,-0.21957,-0.163137,-0.441478,-1.527436
