word,1,2,3,4,5,6,7,8,9
single,1.06996,-0.161518,-1.542231,0.18112,3.115766,-1.187309,-0.250882,-0.20718,0.70573
geometric,-0.907671,-0.759255,0.191867,0.39963,3.578253,-0.269821,0.449071,-0.205467,0.188272
ideal,-0.271608,-1.122744,0.169805,1.352576,2.21644,-0.963696,-1.632872,0.872731,-0.532242
dual,-0.515051,-0.722723,0.566469,0.560713,3.090728,-1.645448,-1.212538,-0.565161,-0.784403
module,-0.918842,-1.466545,0.530195,1.135055,2.21201,-1.231289,-1.773686,0.667311,-0.393708
invariant,-0.767958,-0.959958,0.263099,2.059203,2.607407,-0.303877,-0.302778,-0.237158,-0.853293
$\mathbb{Q}$,-0.079433,0.992119,-0.446491,1.736166,2.044768,-1.883282,-0.679204,1.359469,-0.452606
index,0.032336,0.288384,-0.754699,0.873356,2.492049,-1.403345,-0.13072,0.239031,0.189085
information,-0.322601,-0.746087,-1.69362,-0.32687,2.696021,-0.294168,1.108948,-0.122885,1.548139
transformation,-0.109,-0.217249,0.257815,1.8729,3.085299,-0.304842,0.082478,-0.655514,-0.614678
extension,-0.899511,-1.059727,0.116838,1.475155,2.74529,-0.486835,-0.738395,0.827089,0.180047
direct,-0.037775,-1.271397,-0.847125,0.358422,2.710131,-1.023022,-0.697077,0.065453,0.010014
uniform,-1.08039,-0.759251,-0.462995,-0.66183,2.532792,-2.533309,-0.210105,-0.216488,-0.955759
path,0.564217,-1.024886,-1.743126,0.536137,2.255688,-0.963406,-0.408748,-0.071907,-0.042032
negative,1.032462,0.415324,-1.107974,1.941832,2.784655,-0.43611,-0.310335,0.414225,0.362139
image,-0.140771,-0.220577,-0.65171,0.233189,2.471994,-1.845613,-0.09182,-0.797897,-0.25321
member,0.064565,-0.151947,-2.205851,-0.621925,2.259248,0.366914,1.892159,0.038025,-1.324903
inverse,-0.032989,0.272115,-0.043736,2.523303,2.762587,-0.671547,-0.051919,0.143786,0.341819
step,0.931106,0.715171,-1.631905,0.418744,2.443046,-0.713031,-0.063369,1.035279,1.085335
independent,0.516185,-0.524587,-2.006751,1.336819,2.30907,-0.741381,-0.158781,0.452945,0.62888
arithmetic,-0.757154,0.197543,0.27074,0.06335,3.088152,-0.10679,0.093911,1.368161,0.85564
position,1.13868,-0.178134,-2.259741,0.02727,2.606923,-0.106032,0.608959,-0.024239,-0.855648
calculus,-1.340381,-0.167793,0.470895,0.746238,2.968452,0.658323,1.232629,0.556887,1.018671
rational,0.129305,-0.045709,0.168024,1.697642,2.828896,-0.480365,-0.567086,0.761699,0.115699
law,0.174843,0.086702,-0.117924,1.437685,2.620138,1.277979,0.902709,0.207333,0.519117
tree,-0.437981,-0.731637,-0.779464,-0.512115,1.984183,-2.076524,-0.875663,0.235408,0.824985
component,0.496151,-0.525386,-1.156045,1.47011,2.765251,-1.452682,-0.198261,-0.88844,-0.0041
lattice,-0.46414,-0.774973,0.317982,0.340227,2.454499,-1.440072,-1.078041,-0.034935,-0.543012
inequality,-0.376928,0.124954,0.16993,2.490389,1.826309,0.758386,0.256237,0.979385,0.211087
volume,-0.864403,0.260734,-0.67876,-0.477016,2.695371,-1.074035,1.013232,0.182256,-1.218435
section,-0.183174,-0.377324,-0.448385,0.391337,2.78724,-0.494583,0.175112,-0.093444,-0.999825
add,1.115203,0.586723,-1.144725,-0.121419,2.896281,-0.870035,-0.615106,0.729317,0.383959
$\mathrm{e}$,-0.040928,-0.261296,-1.065018,1.649333,1.546413,-1.21742,-0.596714,0.914954,-1.541003
fundamental,-0.652005,-1.011457,-0.040869,0.65786,3.255622,-0.168256,-0.034682,-0.023611,-0.223424
game,-0.265504,-0.700931,-1.271763,-1.025171,1.761029,-0.125083,0.303572,0.670651,1.056745
polytope,-1.4572,-0.397834,0.545471,-1.462465,2.633421,-2.218528,-0.699909,0.261738,-1.510168
smooth,-0.465372,-2.004766,-0.740615,2.045861,2.521893,-0.591854,-0.810947,-0.186322,-0.789887
partial,-0.679798,-0.412566,-0.709631,1.353445,2.696633,-0.76826,0.364098,0.293482,0.438818
extend,0.032433,-0.482339,-0.151339,1.105285,2.874437,-0.097711,-0.499869,0.600827,0.078783
