word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
external,0.255345,-1.4381,-0.085197,-1.035753,-0.433841,0.61991,0.148524,-0.732662,-0.191993,0.273535,-0.233263,0.038079,-0.613962,0.365763,0.168082,-1.130416,-1.230455,0.768182,1.016561
side,-0.132148,0.633006,-0.020968,-0.917263,1.307015,0.690984,0.253299,-1.338379,0.328523,-0.105052,-0.12271,-0.16076,0.786292,-0.075537,-0.163017,-0.072693,0.775765,0.300626,2.065476
unit,-1.424456,-0.197402,-0.347445,-0.093681,0.248135,-0.632547,-0.060671,-0.95413,-0.334038,0.212526,-0.012712,-0.849801,-0.44575,-1.045603,1.306772,-0.124066,-0.123977,1.750829,1.548995
equivalent,-0.975642,0.36771,0.637801,1.032446,0.141771,-1.072448,-0.194352,-1.25664,-0.27526,0.825177,-0.321091,-0.532037,-0.458145,0.594612,0.604408,0.116265,-0.274864,0.405409,1.368163
conjecture,0.224811,0.177534,0.642866,1.46179,0.671156,-0.630486,-0.871312,0.736629,-1.317216,1.443751,-1.190514,0.346429,0.193529,1.001456,0.577208,1.362192,0.807653,-1.087176,-0.095577
infinite,0.185794,1.227092,1.030554,1.342459,1.348858,0.511134,-0.566051,0.596576,-0.691658,1.688215,-0.800563,0.676975,0.037277,-0.458473,0.566469,0.720517,-0.259649,-0.016437,0.987913
operation,-1.229498,-0.064027,-0.234036,-0.674801,0.163825,0.260233,-0.832328,0.159224,-0.085006,-0.438829,0.75562,-0.999133,-0.611558,-1.341692,1.229021,-0.02555,0.365175,1.461011,1.54805
angle,-0.118759,0.834244,0.257713,1.112145,1.577921,0.546542,0.100246,-0.748895,-0.736192,0.714735,-1.579734,-0.072699,0.612846,-0.443562,0.552548,1.001654,1.028626,0.9998,1.481862
random,0.219017,0.945034,0.248042,1.342183,0.593483,0.222395,-0.54876,0.60657,-0.532997,0.591139,-0.676404,0.306668,-1.017164,-0.36402,-0.055543,0.869839,-0.478626,0.04134,1.35132
basis,-1.068476,0.051191,0.674107,0.540474,0.594292,-0.56148,-0.934196,-0.268998,-0.428043,-0.141941,-0.175826,-0.119749,-0.567562,0.108468,0.44421,0.003914,-0.125322,0.637514,1.576266
natural,-1.297137,-0.902141,-0.600832,0.482085,-0.074704,0.276342,-0.287237,0.002316,-0.429763,-0.123508,-0.170479,0.930811,-0.196737,0.887929,-0.401667,0.75214,-0.210911,0.491926,2.231419
power,-0.499618,0.644894,0.17649,-0.089347,0.334709,-0.448357,-0.62556,-0.038724,0.204452,0.36861,0.805309,-0.352062,-0.342097,-0.991863,0.62063,0.083906,0.289404,1.218675,2.090208
area,-2.246172,-1.36196,-0.572295,-0.700244,0.605111,0.04638,0.59328,-0.921698,-0.174928,-0.328836,0.514187,0.288478,0.561687,-0.585647,-0.497061,0.271479,0.178401,0.371312,2.528992
open,-0.50074,-0.30664,0.40817,-1.323328,-0.119766,0.781609,-0.20061,-1.080109,0.078653,-0.170704,0.021084,-0.315592,0.228322,-0.734543,-0.1871,-0.279791,-0.115496,0.074631,1.954028
solve,0.069,0.647296,0.524676,1.230915,0.089756,-0.624929,-1.490246,0.481561,-0.266143,0.451229,-0.090701,0.383017,-0.047739,-0.472919,0.820984,1.080513,0.264412,0.048975,1.517512
pair,0.864672,0.938805,-0.40016,0.38604,0.994172,0.060041,0.338908,-1.30523,0.027675,0.314515,-0.751018,-0.158805,0.375259,0.201015,0.654005,0.261148,0.662416,0.224615,1.912315
hold,-0.348991,-0.160797,0.750541,-1.137438,0.410905,-0.482887,-0.834921,-0.737059,0.538248,-0.545231,0.268546,-0.231221,0.229625,-0.235909,-0.005006,-0.926407,0.068243,0.138628,1.550588
limit,-1.019192,-0.0054,0.356747,0.329813,-0.00283,-0.189203,-0.554648,-0.672961,-0.64078,-0.351949,0.529304,-0.475181,-0.67971,-0.559062,0.111665,0.526034,-0.122203,0.603003,1.996226
special,0.128823,0.436078,0.313419,-0.593085,-0.163226,0.241899,-0.739526,-0.377709,-0.516889,-0.047287,0.172451,0.097584,-0.580855,-0.630288,0.639702,-0.974347,-0.492872,0.347338,1.677969
generate,-0.627612,0.551771,0.395693,1.706691,-0.269752,-0.12026,-0.182222,0.021428,-0.294995,0.364503,-0.123896,-0.34303,-0.668936,-0.649453,0.24791,1.228607,-0.252781,0.814758,2.522266
coefficient,0.199767,0.06596,1.141005,2.508278,0.939235,-0.410574,-0.510386,-0.545375,-1.234725,0.625003,-1.152539,-1.155455,0.047979,0.941421,1.160582,2.016856,0.468147,-0.053552,1.04679
