word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
real,0.030664,-0.39651,-0.278296,0.549987,-0.469341,0.367855,1.245181,-1.332212,1.82831,-0.631092,-0.764097,-1.058377,1.291638,-0.126678,-0.82814,-0.104579,1.729132,-0.89141,0.385474,0.403787,-0.015587,0.219838,0.58688,0.355718,0.305206,-0.039744,-0.166541,0.5454,-1.775326,0.320832,-0.429318,-0.342618,-1.615549,0.252825,-0.005226,-1.228691,0.00598
property,0.127422,-0.266367,0.275754,0.08547,0.235096,0.118266,0.952604,-1.307109,1.49687,-0.071763,-1.357298,-0.236238,0.219955,-0.939981,-0.342817,-0.545175,1.598035,-0.40458,0.141657,-0.271649,-0.519512,-0.315741,0.487044,0.248877,-1.059553,0.159984,-1.322939,0.065469,-1.21557,-0.109086,-1.172956,1.206621,-1.087177,0.715902,-0.665365,-1.062754,-0.635773
geometry,-0.205576,-0.391892,-0.070284,0.048737,-0.453644,0.071999,1.767131,-1.801914,0.886856,-1.001861,-0.605466,-0.459372,1.214185,-1.054454,0.498977,0.178777,0.011307,-0.478024,-0.207374,-0.078027,0.803737,0.342691,-2.559528,-0.551993,0.298641,-0.895555,-0.608196,-0.239304,-1.014681,0.042444,-0.939092,0.562481,-0.914864,0.952454,-0.538389,-1.748828,-0.057294
complex,0.416027,-0.129562,0.049459,0.603805,-0.930717,0.361145,1.556571,-1.729818,1.78994,-0.431345,-0.080087,-1.138377,1.56605,-0.81025,-0.701793,0.152884,2.036114,-0.480313,-0.018815,0.506102,0.040352,0.226117,-0.058596,-0.146205,0.537919,-0.708716,-0.153,-0.210713,-1.242123,0.393986,-1.142237,-0.301883,-0.613461,0.389307,-0.497646,-0.809337,-0.02878
linear,0.080195,0.27428,0.373754,0.83226,0.207935,-0.812081,1.01819,-0.608139,1.493091,-0.135113,-0.713776,-0.884043,0.703404,0.279744,-0.68173,-0.515363,1.82415,-1.199123,-0.240499,1.376874,0.769223,-0.589067,-0.152044,-0.134187,-0.670745,-0.932845,-1.14507,-0.234784,-1.77653,0.220209,-1.243138,0.09154,-0.620387,0.573167,-0.656555,-1.155235,0.531944
polynomial,-0.141994,1.051354,0.410847,0.46427,1.334539,-0.350613,0.732096,-0.55867,2.010359,-1.382947,-0.121936,-0.992265,0.974917,0.894686,0.028629,-0.073965,2.821904,-0.257177,-0.615664,-0.02114,0.436872,-0.498717,0.186833,0.140072,0.464192,0.758976,-0.104567,-0.429794,-1.486965,-0.33365,-1.913889,-0.069222,-0.35115,0.024042,0.720292,-1.783847,-0.804144
algorithm,0.427037,1.302177,1.095951,0.282366,0.694798,-1.945837,-0.37617,-0.6836,1.081566,-1.585727,-0.126272,-1.334288,-0.313929,0.279257,0.352941,-1.167493,2.181188,-0.966569,-0.868731,0.493432,0.486618,0.871472,-0.618173,-0.275309,-0.266727,0.750468,-0.596109,1.638752,-1.246326,-0.182858,-1.765265,1.197362,-0.324189,0.603586,0.206565,0.693828,0.958664
mathematician,-0.939386,-1.709654,0.742951,0.087326,0.022365,-1.476281,2.001273,-1.421797,0.485538,-0.490804,1.60008,0.055705,1.557519,0.296651,1.377818,1.649489,1.100157,-0.043848,0.227837,-0.391743,0.943993,0.653785,-1.255333,-1.048771,-0.733827,1.015498,-0.403619,-0.137861,-1.479471,-0.083012,0.743277,0.590638,0.26848,0.793347,-0.678093,-0.411568,1.392019
definition,-0.358885,-0.181764,0.668865,-0.180919,-0.202262,0.275611,0.502416,-1.386468,1.958566,-0.671899,-0.697118,0.042657,0.423856,-0.420106,-0.715294,-0.412456,1.391483,-0.500767,0.228604,-0.146165,-0.279202,0.348425,-0.572679,0.481866,-1.040304,-0.020797,-0.538576,-0.557265,-1.061006,0.159798,-1.41061,0.471616,-1.535102,0.453544,-0.348697,-0.96981,-0.04107
product,-0.062767,0.793337,0.267269,0.441383,-0.909327,-0.484704,0.236284,-0.863537,1.357723,0.12789,-1.455505,0.232993,1.900369,-0.021929,-1.10767,0.924594,1.714324,-0.529698,-0.167086,-0.209019,-1.213517,-0.410111,0.10462,0.735343,-0.210446,-0.250935,-0.201678,0.004674,-0.769049,0.547491,-1.273704,0.283969,-1.531125,0.814773,-1.15167,-1.017655,-0.028978
state,-0.26267,0.137776,0.984137,-0.062402,0.08831,-0.092131,1.648221,-0.405127,1.565706,0.31206,-0.631364,-0.278582,-0.034466,-0.31462,0.689601,0.165608,1.726377,0.347013,1.429592,-0.419229,0.369623,-0.059947,-0.160102,-0.549266,-1.232015,0.62199,-0.632719,0.734695,-0.691221,-0.662147,-0.280642,-0.101372,-0.534884,1.073401,-0.114762,-0.705928,2.258614
sequence,0.71254,0.562431,0.911699,0.561097,-0.470003,0.218445,-0.453045,-0.678215,1.467203,-0.666606,0.366182,-0.614282,0.347026,-1.301345,-0.687765,0.617153,2.709229,0.319388,0.567715,-0.229769,-0.479872,0.791294,0.467942,-0.201018,-0.225226,1.119375,-1.637674,0.135864,-0.798782,-0.36246,-1.691458,0.626707,-1.550092,-0.090456,0.49208,-0.477486,-0.072171
distribution,0.194729,-0.726735,0.767291,1.716794,-1.407618,0.829791,-0.046834,0.57604,0.930162,-0.990589,-1.16408,0.483843,0.13285,0.168652,0.591157,-1.803356,2.868134,-0.054261,-1.446448,-0.984752,0.094808,0.305856,0.429964,-0.07441,-1.079271,0.647144,-1.03621,-1.380126,-1.133458,-0.154537,-0.933336,-0.405296,-1.275402,0.55189,-1.064192,-0.651367,0.804269
variable,0.013945,-0.118646,0.175375,0.714203,-0.944347,0.218555,0.512838,-0.264683,1.967208,-0.488169,-0.724947,-0.377028,-0.226419,0.633423,0.689265,-0.268647,2.488461,-0.471598,-0.838493,0.926512,0.511775,0.288518,0.88078,1.074998,-1.02198,0.349635,-0.504882,-0.900277,-0.735459,-0.303082,-0.431228,-0.966444,-1.61727,-0.365213,-0.455388,-1.814955,1.226784
solution,0.769998,0.855212,-0.365203,0.853116,0.785297,0.555794,1.364803,-0.540612,1.645359,-0.240424,0.337421,-0.661465,-0.166421,-0.001927,0.056993,-0.689514,1.802039,-1.650052,-0.160716,0.14691,0.2888,0.543235,-1.018859,0.367741,-0.169917,0.346872,-1.192741,0.554669,-1.317725,-0.847473,-0.757864,0.82121,-0.34622,0.133549,0.082652,-1.373057,1.052822
square,0.028829,1.413024,-0.722363,2.644741,-0.435781,-0.021316,-0.154023,-0.576026,1.052444,-0.763349,-0.95458,-0.716924,1.446319,0.499718,-0.373036,0.318499,1.326018,-0.468205,-0.302142,-0.888416,0.245728,0.407523,-0.815138,-0.002874,0.057055,0.662282,-1.069831,-0.256796,-1.183318,-0.861737,0.082128,1.316037,-1.347782,0.888446,-1.028347,-0.332206,0.820118
map,0.145292,-0.04453,0.335489,-0.336169,0.008736,0.623049,0.057928,-1.560197,1.214978,1.169246,-0.583344,-0.770942,1.002924,-1.17704,-0.826692,0.048914,2.154741,-1.52898,0.547299,0.159545,-0.493594,-0.253537,-0.058675,-0.548241,-0.366911,-0.322788,-1.378019,-0.271576,-0.127001,0.857964,-1.461497,-0.453324,-0.635316,0.595282,-1.441028,-0.756917,0.334279
class,-0.158774,-1.5267,0.957005,0.127015,1.035554,-0.87925,0.844139,-1.140695,1.578191,0.574209,-0.496395,-0.638632,0.963758,-0.089703,-0.205263,-0.712863,1.32479,-0.387052,0.74211,0.433048,-1.008793,-0.124499,-0.590602,0.55343,0.404235,-0.374141,-0.176223,0.071764,-0.114157,-0.597781,-1.675087,0.134202,-1.171499,0.354225,-0.294298,-1.135147,0.22644
integer,0.213397,0.27109,-0.237309,1.098559,0.671141,-0.28761,-0.0485,-1.330007,1.523769,-0.702969,-0.201512,-1.2306,0.912226,0.134636,-0.634317,0.503986,2.81526,-0.098071,0.16567,-0.35716,-0.547696,-0.160727,-0.257386,0.354001,0.537272,1.110344,0.035021,0.721035,-0.80173,-0.463154,-0.610388,0.763021,-1.473916,0.295797,0.41128,-1.891654,-0.341153
mean,-0.176396,-0.493036,0.021351,1.32722,-0.194673,0.13964,-0.127473,-0.631795,1.178154,-0.560372,-1.017328,-0.391758,0.724875,0.15685,-0.793897,-0.744775,1.756896,-0.415337,-0.035853,-0.561007,-0.200468,0.394747,-0.234094,0.28717,-1.55985,0.063303,-0.583881,-0.426273,-1.108924,0.029184,-0.412803,0.225131,-1.107632,0.013275,-0.72051,-0.895609,0.9756
proof,-0.400092,0.439138,0.674191,-1.086493,0.55194,-0.068604,0.754941,-2.01203,1.051348,-1.086178,-0.409889,-0.887257,-0.591816,-0.524171,-0.431465,-0.139464,0.227136,-1.266819,0.125506,-0.677374,-0.550882,0.282873,-0.442503,0.673765,-0.918295,1.354896,-0.641502,0.55142,-1.575774,-1.184463,-1.326442,0.328692,-1.139931,1.197771,0.291443,-0.883338,0.294601
three,0.153737,0.266453,-0.689382,0.739843,0.074456,-0.635621,1.216391,-0.840447,1.507334,0.801027,-1.081255,-0.872723,0.796425,-0.271048,0.42305,0.422966,0.714286,0.206878,-0.507379,-0.696856,0.502312,1.214831,-0.430037,0.02165,-0.023583,0.28335,-0.088215,0.103908,-0.506671,-1.152733,-0.932541,0.793921,-1.405101,0.794454,-1.30706,-1.27915,1.06055
dimensional,0.746505,0.323354,-1.086216,1.357317,-1.102411,0.112291,1.689389,-0.878103,1.976716,-0.31019,-1.149111,-0.465574,0.708998,-0.581538,-0.895277,-0.104421,1.325005,-0.4348,0.46694,-0.616298,0.923783,0.017071,-0.997625,-0.331943,0.364505,-0.743698,-0.399398,0.000575,-0.395044,-0.346576,-1.772812,0.062588,-0.957968,1.655602,-0.759172,-0.743751,0.239034
zero,-0.162678,0.751674,-0.192076,1.672139,0.059462,0.796849,0.471872,-1.229677,1.747157,-0.332872,-0.529993,-0.661401,1.004493,-0.379018,-0.85197,-0.294341,1.965799,-0.419834,0.506342,-0.145281,-0.657159,0.478536,0.632626,-0.266766,-0.667349,0.943989,0.240148,-0.032824,-1.026765,0.497589,-0.024695,0.017661,-0.881574,0.178753,-0.201412,-1.545043,0.784873
algebraic,-0.519662,-0.817281,0.512528,-0.104727,0.146681,-0.42699,1.520895,-2.189706,1.521799,-0.634195,0.121104,-0.936678,1.521539,-0.681423,-0.332093,-0.061632,1.06666,-0.504341,0.367997,0.801714,-0.097399,-0.354463,-1.100637,-0.159364,0.101632,-0.594016,0.625253,-0.699741,-1.529075,-0.115829,-1.512094,0.405912,-0.217679,0.649935,0.348953,-1.468404,-0.199174
formula,-0.661551,0.811441,0.556583,-0.394995,0.309522,0.740797,0.753674,-0.894127,1.455795,-0.565885,-0.793839,-1.485436,0.892725,1.265866,-0.323857,0.072937,1.088705,-0.417373,-0.462583,-0.644928,-0.962246,-0.05936,-0.490206,1.68463,-1.109121,1.108594,-0.682521,-0.489195,-1.633403,-0.690572,-1.076479,-0.479629,-0.963908,0.810489,-0.288645,-0.618724,0.104235
ring,-0.80976,0.68982,0.604169,0.181801,0.090455,-0.018128,-0.084046,-1.282575,1.402681,-0.389469,0.200243,0.836603,1.991258,-1.093603,-1.018071,-0.147441,1.932194,0.322045,0.558603,-0.008836,-0.618481,-0.903667,0.154927,-0.926841,0.332588,0.190143,0.870346,-0.798268,-0.369347,-0.229406,-1.317964,1.579837,-0.860644,1.390135,-0.560245,-1.855459,-0.677234
edge,0.890633,1.005657,-0.500728,1.321083,0.79202,-1.093331,-0.578069,-0.674176,1.628015,0.533824,-1.600576,-1.284229,0.27098,-1.272298,-0.029444,-0.087583,0.278621,0.776971,0.91914,0.074094,1.402764,0.975253,-0.484544,0.316854,0.141949,1.358014,-0.614937,-0.107066,-0.410266,0.39644,-1.652488,1.00022,-0.722243,-0.589723,-2.280038,-0.840967,1.228887
