word,1,2,3,4,5,6,7,8,9,10,11,12
single,-0.072653,1.684293,-1.209858,0.547591,-0.147468,0.677282,-0.741674,0.1069,0.488671,-0.046281,-1.072356,-1.910586
geometric,-0.79056,-2.592671,-1.393861,-0.589796,0.487874,-0.334897,-1.064687,-0.248814,0.443324,-0.499733,-1.859365,-0.635273
ideal,0.161817,-0.660509,-0.483356,-0.592972,0.134781,-0.585445,-1.273912,0.46359,0.525786,0.527578,-1.550168,0.296429
dual,-0.478323,0.38566,-1.012764,-0.084396,0.430134,-0.112203,-0.196852,0.407004,1.092833,-1.643835,-0.62693,-0.372591
module,-1.503137,0.015668,-1.511186,-0.492021,0.039911,-1.019372,-0.548305,1.416755,0.112353,-1.980479,-0.759185,-0.789716
invariant,-0.199683,-2.045165,-1.653022,0.003232,-0.022999,-2.394646,-0.280664,-0.461409,0.051384,-1.121305,-0.795904,0.132177
$\mathbb{Q}$,0.280839,0.2659,-0.823305,1.012444,-0.480038,-0.22839,-0.487054,0.37472,0.129713,-1.035358,0.137883,-0.984079
index,-1.171949,-0.291261,-0.059464,0.386483,0.050874,-0.844945,-1.973581,-0.137178,0.186614,-1.46486,-0.392104,0.156816
information,-1.348196,1.130503,0.364454,-0.636728,-0.123347,-0.898904,-1.803135,1.133995,0.751726,-0.501712,-0.863818,0.432364
transformation,-0.528187,-0.676577,-0.244149,-0.361581,0.068728,-1.355741,-1.580792,0.635815,0.308434,-0.109194,-0.950802,-0.098692
extension,-1.770098,0.174288,-0.862159,-0.049432,0.598322,0.147069,-0.591064,-0.129553,0.772323,-0.775517,-0.712686,0.664342
direct,0.198456,1.373619,0.752543,-0.406678,-0.552741,-0.403742,-0.481471,0.729149,0.21153,0.688539,-0.417949,-1.537222
uniform,-0.215201,0.248398,-1.251578,-0.824759,0.509634,0.048817,-0.04144,0.017488,0.933622,-0.28446,-1.360372,0.095495
path,-0.983701,0.066986,-1.328552,0.070964,0.427802,0.101841,-0.989052,0.295231,0.049889,0.535927,-1.12955,0.273707
negative,0.785892,0.628248,-1.388257,-0.172595,-0.618516,-1.320697,-2.440131,0.40632,0.460482,0.076082,-0.811423,0.059566
image,-1.089634,-0.233074,-0.574682,-0.136559,-0.134592,-0.167574,-1.596068,0.658321,-0.165456,0.368261,-1.558849,-1.002333
member,0.039523,1.818262,1.785548,-0.210753,0.261773,0.116379,-0.378897,-0.37075,1.099073,0.304589,-0.477725,0.235078
inverse,-0.160542,-1.377216,-2.053772,0.271158,0.015222,-2.060292,-1.088982,0.031394,0.364898,-1.0575,-0.256234,-0.167409
step,0.105103,1.124153,-0.924248,-0.43256,-0.268804,-0.448754,-0.558432,0.024815,0.771771,0.211575,-1.08557,-0.326899
independent,-0.518847,1.089776,0.779325,-0.03017,0.115748,-0.055601,-0.951415,0.180769,1.283608,-0.114632,-0.683435,0.540597
arithmetic,-0.560817,-1.734633,-1.05045,-0.258531,-1.169377,-1.37846,-0.718005,-0.449227,0.505107,-1.834764,-1.246559,0.118608
position,0.219497,1.513425,-0.243603,0.115031,0.721585,-0.844601,-0.218531,-0.356671,1.340767,0.007431,-1.377708,0.368484
calculus,-0.405579,-1.947561,-0.348337,-0.423095,-0.534941,-1.783949,-0.633747,-0.367313,0.727686,-1.356918,-0.188692,-0.079692
rational,-0.248167,-1.181534,-0.557805,-0.449357,-1.206868,-1.933387,-1.521419,0.429452,0.850169,0.033689,-1.21645,0.738725
law,-0.524212,1.536885,1.552441,-0.28191,-0.431864,-1.138944,-1.122263,-0.644882,0.709726,0.18387,-0.777506,1.423601
tree,-0.277316,0.094908,-0.999157,-0.760102,0.650906,1.398365,-1.778571,-0.716694,-0.952384,0.798386,-0.785906,-0.336986
component,-0.969879,0.296468,-1.522167,-1.017333,1.197059,-1.133019,-1.778362,1.021738,0.525653,-1.528252,-1.119109,-0.387494
lattice,-0.396749,-1.803314,-2.133398,-0.666603,1.063777,-1.272977,-0.505987,-0.452085,0.288865,-0.860622,-0.447774,-0.669791
inequality,0.534739,-0.868957,-0.279268,0.105089,-0.3018,-1.704131,-2.193113,0.188674,1.050449,0.120492,0.271018,1.655306
volume,-1.445532,0.268701,0.357994,0.576542,-0.289988,-0.663606,-1.328801,-0.826816,-1.083262,-0.78285,-1.052812,-1.101379
section,-1.313732,0.807221,-0.446792,0.260295,0.898194,0.249944,-0.733176,-0.581772,0.154353,-0.535088,-1.001356,0.375629
add,-0.74123,1.107226,-1.122822,-0.345715,-0.376193,0.331048,-0.646092,-0.23313,0.494778,-0.316917,-1.550896,-0.533374
$\mathrm{e}$,-0.239424,0.439212,0.797482,1.651906,0.426205,0.12163,-0.493413,0.552251,-0.687993,-0.53799,-0.585373,-1.063145
fundamental,-0.457451,-0.584289,0.195422,-0.242144,-0.176074,-2.089564,-2.075641,0.519563,0.889711,-0.323754,-1.240769,0.538044
